deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2026.03.05 00:00:00,1772668800000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2026.03.10 02:00:00,1773108000259,XAUUSD,2,91330003,0,0,3,0.01,5184.348,0.0,-0.06,0.0,0.0,3WG|3
3,2026.03.11 13:51:58,1773237118409,XAUUSD,2,91330003,1,1,4,0.01,5153.712,-30.64,0.0,-0.53,0.0,sl 5153.856
4,2026.03.25 01:00:00,1774400400095,XAUUSD,4,91330002,0,0,3,0.01,4563.454,0.0,-0.06,0.0,0.0,3WG|2
5,2026.03.25 19:08:50,1774465730717,XAUUSD,4,91330002,1,1,4,0.01,4518.275,-45.17,0.0,0.0,0.0,sl 4518.276
6,2026.03.31 02:00:00,1774922400135,XAUUSD,6,91330003,0,0,3,0.01,4605.163,0.0,-0.06,0.0,0.0,3WG|3
7,2026.03.31 02:48:13,1774925293287,XAUUSD,6,91330003,1,1,4,0.01,4572.194,-32.97,0.0,0.0,0.0,sl 4572.228
8,2026.04.02 15:00:00,1775142000029,XAUUSD,8,91330001,0,0,3,0.01,4681.743,0.0,-0.06,0.0,0.0,3WG|1
9,2026.04.07 23:00:00,1775602800167,XAUUSD,9,91330003,0,0,3,0.01,4818.61,0.0,-0.06,0.0,0.0,3WG|3
10,2026.04.08 09:43:19,1775641399356,XAUUSD,9,91330003,1,1,4,0.01,4783.39,-35.22,0.0,-0.53,0.0,sl 4783.425
11,2026.04.17 13:00:00,1776430800132,XAUUSD,11,91330002,0,0,3,0.02,4846.561,0.0,-0.11,0.0,0.0,3WG|2
12,2026.04.17 13:00:00,1776430800133,XAUUSD,12,91330003,0,0,3,0.02,4846.561,0.0,-0.11,0.0,0.0,3WG|3
13,2026.04.17 13:09:21,1776431361449,XAUUSD,11,91330002,1,1,5,0.02,4862.527,31.93,0.0,0.0,0.0,tp 4862.495
14,2026.04.17 20:05:48,1776456348288,XAUUSD,12,91330003,1,1,4,0.02,4846.336,-0.45,0.0,0.0,0.0,sl 4846.561
15,2026.04.29 12:52:53,1777467173274,XAUUSD,8,91330001,1,1,4,0.01,4548.988,-132.75,0.0,-13.28,0.0,sl 4549.013
16,2026.04.30 11:00:00,1777546800088,XAUUSD,16,91330002,0,0,3,0.02,4639.822,0.0,-0.11,0.0,0.0,3WG|2
17,2026.04.30 13:46:47,1777556807534,XAUUSD,16,91330002,1,1,4,0.02,4618.765,-42.11,0.0,0.0,0.0,sl 4619.136
18,2026.05.07 07:00:00,1778137200038,XAUUSD,18,91330003,0,0,3,0.02,4739.444,0.0,-0.11,0.0,0.0,3WG|3
19,2026.05.07 16:07:40,1778170060134,XAUUSD,18,91330003,1,1,4,0.02,4719.408,-40.07,0.0,0.0,0.0,sl 4719.482
20,2026.05.08 02:00:00,1778205600112,XAUUSD,20,91330001,0,0,3,0.01,4722.906,0.0,-0.06,0.0,0.0,3WG|1
21,2026.05.11 05:52:15,1778478735588,XAUUSD,20,91330001,1,1,4,0.01,4653.253,-69.66,0.0,-0.53,0.0,sl 4653.449
22,2026.05.11 13:00:00,1778504400110,XAUUSD,22,91330001,0,0,3,0.01,4700.018,0.0,-0.06,0.0,0.0,3WG|1
