deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2025.09.05 00:00:00,1757030400000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2025.09.05 00:00:00,1757030400001,XAUUSD,2,91330001,0,0,3,0.01,3552.649,0.0,-0.06,0.0,0.0,3WG|1
3,2025.09.05 13:00:00,1757077200001,XAUUSD,3,91330003,0,0,3,0.04,3580.334,0.0,-0.22,0.0,0.0,3WG|3
4,2025.09.05 14:29:29,1757082569444,XAUUSD,3,91330003,1,1,4,0.04,3580.329,-0.02,0.0,0.0,0.0,sl 3580.334
5,2025.09.09 01:49:39,1757382579847,XAUUSD,2,91330001,1,1,5,0.01,3647.455,94.81,0.0,-1.06,0.0,tp 3647.443
6,2025.09.09 14:00:00,1757426400001,XAUUSD,6,91330003,0,0,3,0.04,3666.142,0.0,-0.22,0.0,0.0,3WG|3
7,2025.09.09 14:04:02,1757426642323,XAUUSD,6,91330003,1,1,4,0.04,3656.66,-37.93,0.0,0.0,0.0,sl 3656.667
8,2025.09.10 05:00:00,1757480400001,XAUUSD,8,91330001,0,0,3,0.01,3643.046,0.0,-0.06,0.0,0.0,3WG|1
9,2025.09.15 14:00:00,1757944800001,XAUUSD,9,91330003,0,0,3,0.05,3657.264,0.0,-0.28,0.0,0.0,3WG|3
10,2025.09.15 15:56:14,1757951774259,XAUUSD,9,91330003,1,1,5,0.05,3679.743,112.4,0.0,0.0,0.0,tp 3679.743
11,2025.09.15 16:00:00,1757952000002,XAUUSD,11,91330003,0,0,3,0.04,3680.614,0.0,-0.22,0.0,0.0,3WG|3
12,2025.09.16 15:09:40,1758035380194,XAUUSD,11,91330003,1,1,4,0.04,3680.595,-0.08,0.0,-2.14,0.0,sl 3680.614
13,2025.09.18 06:05:27,1758175527231,XAUUSD,8,91330001,1,1,4,0.01,3643.032,-0.02,0.0,-5.32,0.0,sl 3643.046
14,2025.09.19 16:00:00,1758297600001,XAUUSD,14,91330002,0,0,3,0.04,3670.827,0.0,-0.22,0.0,0.0,3WG|2
15,2025.09.19 17:45:36,1758303936420,XAUUSD,14,91330002,1,1,5,0.04,3675.815,19.95,0.0,0.0,0.0,tp 3675.811
16,2025.09.22 07:00:00,1758524400001,XAUUSD,16,91330003,0,0,3,0.04,3714.451,0.0,-0.22,0.0,0.0,3WG|3
17,2025.09.22 12:24:20,1758543860504,XAUUSD,16,91330003,1,1,4,0.04,3714.428,-0.09,0.0,0.0,0.0,sl 3714.451
18,2025.09.23 09:00:00,1758618000001,XAUUSD,18,91330003,0,0,3,0.04,3774.398,0.0,-0.22,0.0,0.0,3WG|3
