key,value
first_tick,2021.09.05 22:05:00
last_tick,2024.09.04 23:59:59
initial_balance,10000.00000000
final_balance,14052.27000000
native_net_profit,4052.27000000
native_trades,413.00000000
native_equity_dd_pct,6.99159636
observed_equity_dd_pct,6.99159636
observed_equity_dd_cash,753.85000000
minimum_equity,9816.08000000
max_concurrent_positions,3.00000000
max_gross_initial_stop_risk_pct,0.91350123
fills,413.00000000
errors,3.00000000
occupied_signals,168.00000000
data_read_retries,0.00000000
