key,value
first_tick,2021.09.05 22:05:00
last_tick,2026.09.04 20:57:59
initial_balance,10000.00000000
final_balance,19428.10000000
native_net_profit,9428.10000000
native_trades,674.00000000
native_equity_dd_pct,6.99159636
observed_equity_dd_pct,6.99159636
observed_equity_dd_cash,892.64000000
minimum_equity,9816.08000000
max_concurrent_positions,3.00000000
max_gross_initial_stop_risk_pct,1.20495395
fills,674.00000000
errors,13.00000000
occupied_signals,289.00000000
data_read_retries,0.00000000
