deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
42,2021.10.22 13:00:00,1634907600001,XAUUSD,42,91330003,0,0,3,0.09,1806.018,0.0,-0.5,0.0,0.0,3WG|3
43,2021.10.22 15:15:11,1634915711625,XAUUSD,42,91330003,1,1,4,0.09,1806.011,-0.06,0.0,0.0,0.0,sl 1806.018
44,2021.10.22 17:00:00,1634922000001,XAUUSD,44,91330001,0,0,3,0.02,1797.491,0.0,-0.11,0.0,0.0,3WG|1
45,2021.10.29 12:50:28,1635511828149,XAUUSD,44,91330001,1,1,4,0.02,1780.387,-34.21,0.0,-7.49,0.0,sl 1780.392
46,2021.11.01 16:00:00,1635782400001,XAUUSD,46,91330002,0,0,3,0.08,1793.154,0.0,-0.44,0.0,0.0,3WG|2
47,2021.11.02 06:22:30,1635834150000,XAUUSD,46,91330002,1,1,5,0.08,1795.147,15.95,0.0,-4.28,0.0,tp 1795.127
48,2021.11.04 14:00:00,1636034400001,XAUUSD,48,91330002,0,0,3,0.08,1796.742,0.0,-0.44,0.0,0.0,3WG|2
49,2021.11.04 14:25:41,1636035941753,XAUUSD,48,91330002,1,1,5,0.08,1798.764,16.17,0.0,0.0,0.0,tp 1798.739
50,2021.11.05 14:00:00,1636120800001,XAUUSD,50,91330001,0,0,3,0.03,1799.453,0.0,-0.17,0.0,0.0,3WG|1
51,2021.11.05 16:00:00,1636128000001,XAUUSD,51,91330003,0,0,3,0.07,1809.972,0.0,-0.39,0.0,0.0,3WG|3
52,2021.11.08 13:27:30,1636378050955,XAUUSD,51,91330003,1,1,5,0.07,1823.21,92.67,0.0,-3.74,0.0,tp 1823.187
53,2021.11.08 14:00:00,1636380000001,XAUUSD,53,91330003,0,0,3,0.08,1821.911,0.0,-0.44,0.0,0.0,3WG|3
54,2021.11.09 02:50:32,1636426232903,XAUUSD,53,91330003,1,1,4,0.08,1821.907,-0.03,0.0,-4.28,0.0,sl 1821.911
55,2021.11.09 14:00:00,1636466400001,XAUUSD,55,91330003,0,0,3,0.1,1830.014,0.0,-0.55,0.0,0.0,3WG|3
56,2021.11.09 14:09:05,1636466945133,XAUUSD,55,91330003,1,1,4,0.1,1826.883,-31.31,0.0,0.0,0.0,sl 1826.890
57,2021.11.10 13:33:31,1636551211052,XAUUSD,50,91330001,1,1,5,0.03,1833.539,102.26,0.0,-4.8,0.0,tp 1833.503
58,2021.11.10 14:00:00,1636552800001,XAUUSD,58,91330003,0,0,3,0.08,1849.777,0.0,-0.44,0.0,0.0,3WG|3
59,2021.11.10 14:34:04,1636554844808,XAUUSD,58,91330003,1,1,5,0.08,1861.982,97.64,0.0,0.0,0.0,tp 1861.975
60,2021.11.10 15:00:00,1636556400001,XAUUSD,60,91330003,0,0,3,0.07,1862.191,0.0,-0.39,0.0,0.0,3WG|3
61,2021.11.10 15:10:37,1636557037777,XAUUSD,60,91330003,1,1,4,0.07,1857.318,-34.11,0.0,0.0,0.0,sl 1857.360
62,2021.11.12 15:00:00,1636729200001,XAUUSD,62,91330001,0,0,3,0.03,1859.23,0.0,-0.17,0.0,0.0,3WG|1
63,2021.11.16 09:00:00,1637053200002,XAUUSD,63,91330003,0,0,3,0.08,1872.353,0.0,-0.44,0.0,0.0,3WG|3
64,2021.11.16 13:59:21,1637071161021,XAUUSD,63,91330003,1,1,4,0.08,1868.471,-31.05,0.0,0.0,0.0,sl 1868.476
65,2021.11.16 14:15:59,1637072159300,XAUUSD,62,91330001,1,1,4,0.03,1859.215,-0.04,0.0,-3.2,0.0,sl 1859.230
66,2021.11.17 09:00:00,1637139600001,XAUUSD,66,91330001,0,0,3,0.03,1860.248,0.0,-0.17,0.0,0.0,3WG|1
67,2021.11.17 13:00:00,1637154000001,XAUUSD,67,91330002,0,0,3,0.1,1864.043,0.0,-0.55,0.0,0.0,3WG|2
68,2021.11.17 13:02:39,1637154159699,XAUUSD,67,91330002,1,1,5,0.1,1865.656,16.13,0.0,0.0,0.0,tp 1865.614
69,2021.11.19 17:42:29,1637343749586,XAUUSD,66,91330001,1,1,4,0.03,1846.853,-40.18,0.0,-6.41,0.0,sl 1846.855
70,2021.11.26 07:00:00,1637910000001,XAUUSD,70,91330002,0,0,3,0.1,1801.401,0.0,-0.55,0.0,0.0,3WG|2
71,2021.11.26 07:00:00,1637910000002,XAUUSD,71,91330003,0,0,3,0.11,1801.401,0.0,-0.61,0.0,0.0,3WG|3
72,2021.11.26 07:07:23,1637910443846,XAUUSD,70,91330002,1,1,5,0.1,1802.969,15.68,0.0,0.0,0.0,tp 1802.947
73,2021.11.26 08:40:39,1637916039563,XAUUSD,71,91330003,1,1,4,0.11,1801.398,-0.03,0.0,0.0,0.0,sl 1801.401
74,2021.11.26 10:00:00,1637920800001,XAUUSD,74,91330003,0,0,3,0.08,1809.894,0.0,-0.44,0.0,0.0,3WG|3
75,2021.11.26 10:04:15,1637921055235,XAUUSD,74,91330003,1,1,4,0.08,1806.008,-31.09,0.0,0.0,0.0,sl 1806.018
76,2021.12.03 19:00:00,1638558000001,XAUUSD,76,91330002,0,0,3,0.06,1784.218,0.0,-0.33,0.0,0.0,3WG|2
77,2021.12.06 02:04:32,1638756272000,XAUUSD,76,91330002,1,1,5,0.06,1786.97,16.51,0.0,-3.21,0.0,tp 1786.955
78,2021.12.16 02:00:00,1639620000001,XAUUSD,78,91330002,0,0,3,0.06,1782.889,0.0,-0.33,0.0,0.0,3WG|2
79,2021.12.16 07:04:05,1639638245357,XAUUSD,78,91330002,1,1,5,0.06,1785.845,17.74,0.0,0.0,0.0,tp 1785.802
80,2021.12.20 03:00:00,1639969200001,XAUUSD,80,91330001,0,0,3,0.03,1802.112,0.0,-0.17,0.0,0.0,3WG|1
81,2021.12.20 19:59:25,1640030365609,XAUUSD,80,91330001,1,1,4,0.03,1790.503,-34.83,0.0,0.0,0.0,sl 1790.514
82,2021.12.21 09:00:00,1640077200001,XAUUSD,82,91330001,0,0,3,0.03,1797.097,0.0,-0.17,0.0,0.0,3WG|1
83,2021.12.21 15:44:13,1640101453255,XAUUSD,82,91330001,1,1,4,0.03,1786.869,-30.68,0.0,0.0,0.0,sl 1786.872
84,2021.12.22 17:00:00,1640192400001,XAUUSD,84,91330002,0,0,3,0.1,1798.432,0.0,-0.55,0.0,0.0,3WG|2
85,2021.12.22 18:00:36,1640196036000,XAUUSD,84,91330002,1,1,5,0.1,1799.979,15.47,0.0,0.0,0.0,tp 1799.966
86,2021.12.23 16:00:00,1640275200001,XAUUSD,86,91330001,0,0,3,0.04,1806.064,0.0,-0.22,0.0,0.0,3WG|1
87,2021.12.28 18:51:41,1640717501142,XAUUSD,86,91330001,1,1,4,0.04,1806.056,-0.04,0.0,-6.42,0.0,sl 1806.064
88,2021.12.30 17:00:00,1640883600001,XAUUSD,88,91330002,0,0,3,0.09,1813.642,0.0,-0.5,0.0,0.0,3WG|2
89,2021.12.30 20:01:02,1640894462000,XAUUSD,88,91330002,1,1,5,0.09,1815.361,15.47,0.0,0.0,0.0,tp 1815.345
90,2021.12.31 14:00:00,1640959200001,XAUUSD,90,91330003,0,0,3,0.13,1824.444,0.0,-0.72,0.0,0.0,3WG|3
91,2021.12.31 15:00:28,1640962828546,XAUUSD,90,91330003,1,1,4,0.13,1821.916,-32.86,0.0,0.0,0.0,sl 1821.917
92,2022.01.03 10:00:00,1641204000001,XAUUSD,92,91330001,0,0,3,0.03,1826.601,0.0,-0.17,0.0,0.0,3WG|1
93,2022.01.03 13:10:36,1641215436198,XAUUSD,92,91330001,1,1,4,0.03,1816.432,-30.5,0.0,0.0,0.0,sl 1816.448
94,2022.01.04 19:00:00,1641322800001,XAUUSD,94,91330002,0,0,3,0.07,1815.225,0.0,-0.39,0.0,0.0,3WG|2
95,2022.01.05 08:21:40,1641370900188,XAUUSD,94,91330002,1,1,5,0.07,1817.447,15.55,0.0,-3.74,0.0,tp 1817.430
96,2022.01.10 20:00:00,1641844800001,XAUUSD,96,91330002,0,0,3,0.08,1800.982,0.0,-0.44,0.0,0.0,3WG|2
97,2022.01.11 00:13:36,1641860016774,XAUUSD,96,91330002,1,1,5,0.08,1803.166,17.47,0.0,-4.28,0.0,tp 1803.144
98,2022.01.11 16:00:00,1641916800001,XAUUSD,98,91330003,0,0,3,0.11,1811.774,0.0,-0.61,0.0,0.0,3WG|3
99,2022.01.11 19:53:37,1641930817000,XAUUSD,98,91330003,1,1,5,0.11,1820.8,99.29,0.0,0.0,0.0,tp 1820.768
100,2022.01.12 11:00:00,1641985200001,XAUUSD,100,91330001,0,0,3,0.04,1817.562,0.0,-0.22,0.0,0.0,3WG|1
101,2022.01.13 15:16:39,1642086999272,XAUUSD,100,91330001,1,1,4,0.04,1817.534,-0.11,0.0,-6.42,0.0,sl 1817.562
102,2022.01.19 14:00:00,1642600800001,XAUUSD,102,91330002,0,0,3,0.11,1824.117,0.0,-0.61,0.0,0.0,3WG|2
103,2022.01.19 14:00:00,1642600800002,XAUUSD,103,91330003,0,0,3,0.11,1824.117,0.0,-0.61,0.0,0.0,3WG|3
104,2022.01.19 14:36:37,1642602997458,XAUUSD,102,91330002,1,1,5,0.11,1825.6,16.31,0.0,0.0,0.0,tp 1825.587
105,2022.01.19 15:05:31,1642604731585,XAUUSD,103,91330003,1,1,5,0.11,1832.571,92.99,0.0,0.0,0.0,tp 1832.568
106,2022.01.19 16:00:00,1642608000001,XAUUSD,106,91330003,0,0,3,0.1,1838.45,0.0,-0.55,0.0,0.0,3WG|3
107,2022.01.19 23:56:25,1642636585000,XAUUSD,106,91330003,1,1,4,0.1,1838.428,-0.22,0.0,0.0,0.0,sl 1838.450
108,2022.01.20 14:00:00,1642687200001,XAUUSD,108,91330003,0,0,3,0.1,1846.562,0.0,-0.55,0.0,0.0,3WG|3
109,2022.01.20 14:33:40,1642689220167,XAUUSD,108,91330003,1,1,4,0.1,1843.436,-31.26,0.0,0.0,0.0,sl 1843.440
110,2022.01.24 02:00:00,1642989600001,XAUUSD,110,91330001,0,0,3,0.03,1836.253,0.0,-0.17,0.0,0.0,3WG|1
111,2022.01.25 15:00:00,1643122800002,XAUUSD,111,91330003,0,0,3,0.09,1850.533,0.0,-0.5,0.0,0.0,3WG|3
112,2022.01.25 15:02:02,1643122922539,XAUUSD,111,91330003,1,1,4,0.09,1847.042,-31.42,0.0,0.0,0.0,sl 1847.053
113,2022.01.26 14:22:21,1643206941538,XAUUSD,110,91330001,1,1,4,0.03,1836.236,-0.05,0.0,-3.2,0.0,sl 1836.253
114,2022.02.01 06:00:00,1643695200001,XAUUSD,114,91330002,0,0,3,0.12,1802.868,0.0,-0.66,0.0,0.0,3WG|2
115,2022.02.01 07:34:34,1643700874000,XAUUSD,114,91330002,1,1,5,0.12,1804.258,16.68,0.0,0.0,0.0,tp 1804.240
116,2022.02.08 14:00:00,1644328800001,XAUUSD,116,91330001,0,0,3,0.05,1824.176,0.0,-0.28,0.0,0.0,3WG|1
117,2022.02.08 14:00:00,1644328800002,XAUUSD,117,91330003,0,0,3,0.13,1824.176,0.0,-0.72,0.0,0.0,3WG|3
118,2022.02.08 14:16:34,1644329794666,XAUUSD,117,91330003,1,1,4,0.13,1821.663,-32.67,0.0,0.0,0.0,sl 1821.701
119,2022.02.09 17:00:00,1644426000002,XAUUSD,119,91330003,0,0,3,0.13,1832.674,0.0,-0.72,0.0,0.0,3WG|3
120,2022.02.10 13:24:27,1644499467326,XAUUSD,119,91330003,1,1,4,0.13,1830.245,-31.57,0.0,-20.86,0.0,sl 1830.255
121,2022.02.10 13:30:39,1644499839203,XAUUSD,116,91330001,1,1,4,0.05,1824.168,-0.04,0.0,-10.69,0.0,sl 1824.176
122,2022.02.10 17:00:00,1644512400001,XAUUSD,122,91330003,0,0,3,0.1,1841.694,0.0,-0.55,0.0,0.0,3WG|3
123,2022.02.10 17:32:27,1644514347341,XAUUSD,122,91330003,1,1,4,0.1,1838.298,-33.96,0.0,0.0,0.0,sl 1838.332
124,2022.02.11 13:00:00,1644584400001,XAUUSD,124,91330001,0,0,3,0.03,1830.602,0.0,-0.17,0.0,0.0,3WG|1
125,2022.02.11 16:00:00,1644595200001,XAUUSD,125,91330002,0,0,3,0.09,1836.009,0.0,-0.5,0.0,0.0,3WG|2
126,2022.02.11 17:09:00,1644599340784,XAUUSD,125,91330002,1,1,5,0.09,1837.872,16.77,0.0,0.0,0.0,tp 1837.863
127,2022.02.11 19:00:00,1644606000002,XAUUSD,127,91330003,0,0,3,0.07,1857.324,0.0,-0.39,0.0,0.0,3WG|3
128,2022.02.11 19:15:42,1644606942015,XAUUSD,127,91330003,1,1,4,0.07,1852.929,-30.77,0.0,0.0,0.0,sl 1852.931
129,2022.02.11 20:03:38,1644609818406,XAUUSD,124,91330001,1,1,5,0.03,1862.392,95.37,0.0,0.0,0.0,tp 1862.384
130,2022.02.16 12:00:00,1645012800001,XAUUSD,130,91330001,0,0,3,0.04,1856.531,0.0,-0.22,0.0,0.0,3WG|1
131,2022.02.17 08:27:13,1645086433115,XAUUSD,130,91330001,1,1,5,0.04,1883.834,109.22,0.0,-6.42,0.0,tp 1883.828
132,2022.02.17 09:00:00,1645088400001,XAUUSD,132,91330003,0,0,3,0.07,1886.318,0.0,-0.39,0.0,0.0,3WG|3
133,2022.02.17 14:11:41,1645107101807,XAUUSD,132,91330003,1,1,4,0.07,1886.303,-0.11,0.0,0.0,0.0,sl 1886.318
134,2022.02.18 03:00:00,1645153200001,XAUUSD,134,91330001,0,0,3,0.02,1891.013,0.0,-0.11,0.0,0.0,3WG|1
135,2022.02.21 00:00:00,1645401600001,XAUUSD,135,91330003,0,0,3,0.08,1905.023,0.0,-0.44,0.0,0.0,3WG|3
136,2022.02.21 00:54:05,1645404845106,XAUUSD,135,91330003,1,1,4,0.08,1900.79,-33.86,0.0,0.0,0.0,sl 1900.796
137,2022.02.22 00:00:00,1645488000002,XAUUSD,137,91330003,0,0,3,0.07,1909.653,0.0,-0.39,0.0,0.0,3WG|3
138,2022.02.22 08:29:29,1645518569803,XAUUSD,137,91330003,1,1,4,0.07,1904.632,-35.15,0.0,0.0,0.0,sl 1904.686
139,2022.02.23 09:30:38,1645608638039,XAUUSD,134,91330001,1,1,4,0.02,1890.974,-0.08,0.0,-3.21,0.0,sl 1891.013
140,2022.02.23 14:00:00,1645624800001,XAUUSD,140,91330001,0,0,3,0.03,1901.36,0.0,-0.17,0.0,0.0,3WG|1
141,2022.02.23 15:00:00,1645628400001,XAUUSD,141,91330002,0,0,3,0.08,1906.474,0.0,-0.44,0.0,0.0,3WG|2
142,2022.02.23 16:02:37,1645632157431,XAUUSD,141,91330002,1,1,5,0.08,1908.49,16.13,0.0,0.0,0.0,tp 1908.478
143,2022.02.24 04:00:00,1645675200001,XAUUSD,143,91330003,0,0,3,0.07,1929.227,0.0,-0.39,0.0,0.0,3WG|3
144,2022.02.24 04:09:40,1645675780336,XAUUSD,140,91330001,1,1,5,0.03,1933.344,95.95,0.0,-4.8100000000000005,0.0,tp 1933.328
145,2022.02.24 04:12:40,1645675960586,XAUUSD,143,91330003,1,1,5,0.07,1943.312,98.59,0.0,0.0,0.0,tp 1943.291
146,2022.02.24 05:00:00,1645678800001,XAUUSD,146,91330003,0,0,3,0.06,1935.829,0.0,-0.33,0.0,0.0,3WG|3
147,2022.02.24 09:57:28,1645696648205,XAUUSD,146,91330003,1,1,5,0.06,1952.326,98.99,0.0,0.0,0.0,tp 1952.323
148,2022.02.24 10:00:00,1645696800001,XAUUSD,148,91330003,0,0,3,0.05,1953.314,0.0,-0.28,0.0,0.0,3WG|3
149,2022.02.24 10:58:29,1645700309068,XAUUSD,148,91330003,1,1,5,0.05,1973.814,102.5,0.0,0.0,0.0,tp 1973.795
150,2022.02.24 11:00:00,1645700400001,XAUUSD,150,91330003,0,0,3,0.05,1973.879,0.0,-0.28,0.0,0.0,3WG|3
151,2022.02.24 11:52:58,1645703578009,XAUUSD,150,91330003,1,1,4,0.05,1966.395,-37.42,0.0,0.0,0.0,sl 1966.399
152,2022.02.25 07:00:00,1645772400001,XAUUSD,152,91330001,0,0,3,0.01,1919.367,0.0,-0.06,0.0,0.0,3WG|1
153,2022.03.04 15:00:00,1646406000001,XAUUSD,153,91330003,0,0,3,0.05,1952.038,0.0,-0.28,0.0,0.0,3WG|3
154,2022.03.04 15:02:31,1646406151799,XAUUSD,153,91330003,1,1,4,0.05,1945.468,-32.85,0.0,0.0,0.0,sl 1945.489
155,2022.03.07 00:00:00,1646611200001,XAUUSD,155,91330003,0,0,3,0.05,1988.762,0.0,-0.28,0.0,0.0,3WG|3
156,2022.03.07 02:31:40,1646620300821,XAUUSD,155,91330003,1,1,4,0.05,1988.762,0.0,0.0,0.0,0.0,sl 1988.762
157,2022.03.08 07:00:00,1646722800001,XAUUSD,157,91330003,0,0,3,0.04,2017.051,0.0,-0.22,0.0,0.0,3WG|3
158,2022.03.08 08:17:20,1646727440707,XAUUSD,157,91330003,1,1,4,0.04,2006.512,-42.15,0.0,0.0,0.0,sl 2006.528
159,2022.03.08 15:00:00,1646751600001,XAUUSD,159,91330003,0,0,3,0.04,2039.716,0.0,-0.22,0.0,0.0,3WG|3
160,2022.03.08 15:05:31,1646751931027,XAUUSD,152,91330001,1,1,5,0.01,2045.707,126.34,0.0,-4.78,0.0,tp 2045.691
161,2022.03.08 17:17:17,1646759837679,XAUUSD,159,91330003,1,1,4,0.04,2039.71,-0.02,0.0,0.0,0.0,sl 2039.716
162,2022.03.10 11:00:00,1646910000001,XAUUSD,162,91330001,0,0,3,0.02,1999.798,0.0,-0.11,0.0,0.0,3WG|1
163,2022.03.11 12:14:40,1647000880271,XAUUSD,162,91330001,1,1,4,0.02,1968.168,-63.26,0.0,-1.07,0.0,sl 1968.183
164,2022.03.17 08:00:00,1647504000001,XAUUSD,164,91330002,0,0,3,0.05,1935.653,0.0,-0.28,0.0,0.0,3WG|2
165,2022.03.17 08:26:29,1647505589428,XAUUSD,164,91330002,1,1,5,0.05,1938.935,16.41,0.0,0.0,0.0,tp 1938.932
166,2022.03.21 19:00:00,1647889200001,XAUUSD,166,91330002,0,0,3,0.06,1936.171,0.0,-0.33,0.0,0.0,3WG|2
167,2022.03.21 19:30:40,1647891040069,XAUUSD,166,91330002,1,1,5,0.06,1939.052,17.28,0.0,0.0,0.0,tp 1939.041
168,2022.03.23 20:00:00,1648065600001,XAUUSD,168,91330003,0,0,3,0.07,1946.753,0.0,-0.39,0.0,0.0,3WG|3
169,2022.03.24 01:53:36,1648086816000,XAUUSD,168,91330003,1,1,4,0.07,1941.558,-36.36,0.0,-11.23,0.0,sl 1941.583
170,2022.03.24 12:00:00,1648123200001,XAUUSD,170,91330003,0,0,3,0.07,1956.418,0.0,-0.39,0.0,0.0,3WG|3
171,2022.03.24 12:21:32,1648124492331,XAUUSD,170,91330003,1,1,4,0.07,1951.538,-34.16,0.0,0.0,0.0,sl 1951.544
172,2022.03.24 15:00:00,1648134000001,XAUUSD,172,91330003,0,0,3,0.06,1965.24,0.0,-0.33,0.0,0.0,3WG|3
173,2022.03.24 15:30:35,1648135835581,XAUUSD,172,91330003,1,1,4,0.06,1959.2,-36.24,0.0,0.0,0.0,sl 1959.207
174,2022.03.25 16:00:00,1648224000001,XAUUSD,174,91330001,0,0,3,0.03,1957.31,0.0,-0.17,0.0,0.0,3WG|1
175,2022.03.28 03:55:38,1648439738048,XAUUSD,174,91330001,1,1,4,0.03,1942.128,-45.55,0.0,-1.6,0.0,sl 1942.139
176,2022.03.30 15:00:00,1648652400001,XAUUSD,176,91330002,0,0,3,0.06,1937.356,0.0,-0.33,0.0,0.0,3WG|2
177,2022.03.30 16:50:39,1648659039000,XAUUSD,176,91330002,1,1,4,0.06,1931.726,-33.78,0.0,0.0,0.0,sl 1931.733
178,2022.04.05 14:00:00,1649167200001,XAUUSD,178,91330003,0,0,3,0.08,1942.494,0.0,-0.44,0.0,0.0,3WG|3
179,2022.04.05 14:08:40,1649167720769,XAUUSD,178,91330003,1,1,4,0.08,1938.317,-33.41,0.0,0.0,0.0,sl 1938.333
180,2022.04.07 12:00:00,1649332800001,XAUUSD,180,91330002,0,0,3,0.09,1930.83,0.0,-0.5,0.0,0.0,3WG|2
181,2022.04.07 12:08:28,1649333308354,XAUUSD,180,91330002,1,1,5,0.09,1932.692,16.76,0.0,0.0,0.0,tp 1932.671
182,2022.04.08 08:00:00,1649404800001,XAUUSD,182,91330001,0,0,3,0.03,1931.979,0.0,-0.17,0.0,0.0,3WG|1
183,2022.04.08 14:00:00,1649426400001,XAUUSD,183,91330003,0,0,3,0.08,1939.663,0.0,-0.44,0.0,0.0,3WG|3
184,2022.04.11 08:21:01,1649665261497,XAUUSD,183,91330003,1,1,5,0.08,1951.483,94.56,0.0,-4.28,0.0,tp 1951.468
185,2022.04.11 09:00:00,1649667600001,XAUUSD,185,91330003,0,0,3,0.07,1957.231,0.0,-0.39,0.0,0.0,3WG|3
186,2022.04.11 13:48:38,1649684918571,XAUUSD,185,91330003,1,1,4,0.07,1957.22,-0.08,0.0,0.0,0.0,sl 1957.231
187,2022.04.12 12:55:15,1649768115963,XAUUSD,182,91330001,1,1,5,0.03,1971.965,119.96,0.0,-3.2,0.0,tp 1971.957
188,2022.04.12 13:00:00,1649768400001,XAUUSD,188,91330003,0,0,3,0.07,1970.39,0.0,-0.39,0.0,0.0,3WG|3
189,2022.04.12 13:45:42,1649771142352,XAUUSD,188,91330003,1,1,4,0.07,1965.371,-35.13,0.0,0.0,0.0,sl 1965.397
190,2022.04.12 15:00:00,1649775600001,XAUUSD,190,91330003,0,0,3,0.06,1975.848,0.0,-0.33,0.0,0.0,3WG|3
