case,label,paths,block_days,probability_profit_pct,probability_loss_pct,probability_10pct_dd_pct,probability_20pct_dd_pct,probability_ruin_pct,return_p05_pct,return_p50_pct,return_p95_pct,max_dd_p50_pct,max_dd_p95_pct
current-dynamic5020,"Deployed: 2.0 gate, 0.08 buffer, dynamic 50/20, both",10000,5,98.09,1.91,87.57000000000001,14.499999999999998,0.0,10.676922007348479,73.29989370680838,180.8811234564781,14.095063991188926,24.382795899320683
current-native,"Current rules, native exit",10000,5,96.37,3.63,93.08999999999999,21.709999999999997,0.0,3.655220451915304,61.89065730316672,162.78707372442423,15.44355814483497,26.628947743119088
safe-on,Deployed base + Safe D1 regime gate,10000,5,97.35000000000001,2.65,64.83,5.33,0.0,6.6303954747526275,53.22874324346463,130.990083831223,11.35561370762574,20.286243776109597
combo-rr25-stop000-dyn6020-long,"2.5 gate, 0.00 buffer, dynamic 60/20, long",10000,5,99.95,0.05,48.8,1.58,0.0,44.16100003166741,119.79068825768204,252.00630981439096,9.904581263384749,16.824028914701866
combo-rr25-stop003-dyn6020,"2.5 gate, 0.03 buffer, dynamic 60/20, both",10000,5,99.49,0.51,81.3,9.04,0.0,27.201914536777394,101.31719813707358,234.43894473452286,12.996734992853263,22.229102579503397
combo-rr25-stop003-dyn6020-safe,"2.5 gate, 0.03 buffer, dynamic 60/20, both + Safe",10000,5,97.55,2.45,62.980000000000004,5.42,0.0,7.424633204439998,57.592352270845026,140.05644320487372,11.20906996171244,20.334436148287956
combo-rr25-stop003-dyn6020-long,"2.5 gate, 0.03 buffer, dynamic 60/20, long",10000,5,99.82,0.18,49.08,1.7999999999999998,0.0,40.16402533032878,115.71879148888448,243.0293443375946,9.928121916964653,16.9859671962093
combo-rr25-stop003-dyn6020-long-safe,"2.5 gate, 0.03 buffer, dynamic 60/20, long + Safe",10000,5,99.64,0.36,26.63,0.44999999999999996,0.0,20.881007580894664,71.51693298363202,155.98133865717375,8.008233321358686,14.22702333890998
