symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
US30,30,1.1111111111111112,2025-12,2025-12-30,2025-12-30 08:30:00,2025-12-30 11:15:00,BUY,48510.8,48474.8,48550.8,48474.8,loss,-1.0528,0.0528,19.0,-36.0,48510.8,48457.3,3.845,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2025-12,2025-12-31,2025-12-31 08:30:00,2025-12-31 13:00:00,SELL,48357.1,48393.1,48317.1,48393.1,loss,-1.0528,0.0528,19.0,-36.0,48377.2,48357.1,1.5137,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-06,2026-01-06 08:30:00,2026-01-06 12:30:00,SELL,48925.4,48961.4,48885.4,48961.4,loss,-1.0528,0.0528,19.0,-36.0,49022.5,48925.4,6.5513,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-07,2026-01-07 08:45:00,2026-01-07 09:00:00,SELL,49540.2,49576.2,49500.2,49576.2,loss,-1.0528,0.0528,19.0,-36.0,49561.4,49540.2,1.4975,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-08,2026-01-08 08:30:00,2026-01-08 09:30:00,BUY,48943.2,48907.2,48983.2,48907.2,loss,-1.0528,0.0528,19.0,-36.0,48943.2,48905.0,1.6245,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-13,2026-01-13 08:30:00,2026-01-13 11:30:00,SELL,49561.1,49597.1,49521.1,49521.1,win,1.0583,0.0528,19.0,40.0,49583.6,49561.1,1.699,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-14,2026-01-14 08:30:00,2026-01-14 09:00:00,SELL,49108.2,49144.2,49068.2,49144.2,loss,-1.0528,0.0528,19.0,-36.0,49132.7,49108.2,1.454,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-15,2026-01-15 08:45:00,2026-01-15 09:15:00,BUY,49167.9,49131.9,49207.9,49207.9,win,1.0583,0.0528,19.0,40.0,49167.9,49131.2,1.4531,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-20,2026-01-20 08:30:00,2026-01-20 08:30:00,SELL,48672.5,48708.5,48632.5,48632.5,win,1.0528,0.0583,21.0,40.0,48784.6,48672.5,2.5796,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-21,2026-01-21 08:45:00,2026-01-21 09:30:00,BUY,48643.7,48607.7,48683.7,48607.7,loss,-1.0583,0.0583,21.0,-36.0,48643.7,48603.3,1.9396,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-22,2026-01-22 08:30:00,2026-01-22 09:00:00,BUY,49262.6,49226.6,49302.6,49302.6,win,1.0528,0.0583,21.0,40.0,49262.6,49185.4,2.7135,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-27,2026-01-27 08:30:00,2026-01-27 10:45:00,SELL,49389.8,49425.8,49349.8,49425.8,loss,-1.0528,0.0528,19.0,-36.0,49425.1,49389.8,2.2911,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-28,2026-01-28 08:30:00,2026-01-28 10:45:00,SELL,49048.2,49084.2,49008.2,49084.2,loss,-1.0528,0.0528,19.0,-36.0,49099.9,49048.2,2.4167,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-01,2026-01-29,2026-01-29 08:45:00,2026-01-29 09:30:00,BUY,49108.6,49072.6,49148.6,49148.6,win,1.0528,0.0583,21.0,40.0,49108.6,49042.2,3.0221,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-03,2026-02-03 08:45:00,2026-02-03 09:30:00,SELL,49460.2,49496.2,49420.2,49420.2,win,1.0528,0.0583,21.0,40.0,49516.1,49460.2,2.7174,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-04,2026-02-04 08:30:00,2026-02-04 08:30:00,SELL,49355.2,49391.2,49315.2,49391.2,loss,-1.0583,0.0583,21.0,-36.0,49434.5,49355.2,3.7355,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-05,2026-02-05 08:30:00,2026-02-05 08:30:00,SELL,49460.9,49496.9,49420.9,49496.9,loss,-1.0583,0.0583,21.0,-36.0,49523.4,49460.9,2.0185,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-10,2026-02-10 08:30:00,2026-02-10 09:15:00,BUY,50184.7,50148.7,50224.7,50224.7,win,1.0528,0.0583,21.0,40.0,50184.7,50141.3,2.1638,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-11,2026-02-11 08:30:00,2026-02-11 10:00:00,BUY,50326.8,50290.8,50366.8,50290.8,loss,-1.0583,0.0583,21.0,-36.0,50326.8,50271.4,3.1012,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-12,2026-02-12 08:30:00,2026-02-12 09:00:00,SELL,50274.1,50310.1,50234.1,50310.1,loss,-1.0583,0.0583,21.0,-36.0,50323.7,50274.1,2.2023,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-17,2026-02-17 11:00:00,2026-02-17 11:15:00,SELL,49420.3,49456.3,49380.3,49456.3,loss,-1.0583,0.0583,21.0,-36.0,49557.7,49420.3,3.8334,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-18,2026-02-18 08:30:00,2026-02-18 08:30:00,BUY,49723.8,49687.8,49763.8,49763.8,win,1.0528,0.0583,21.0,40.0,49723.8,49633.4,4.6909,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-19,2026-02-19 08:45:00,2026-02-19 08:45:00,SELL,49684.2,49720.2,49644.2,49644.2,win,1.0528,0.0583,21.0,40.0,49743.5,49684.2,2.6643,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-24,2026-02-24 08:45:00,2026-02-24 09:00:00,SELL,48831.0,48867.0,48791.0,48867.0,loss,-1.0583,0.0583,21.0,-36.0,48906.5,48831.0,3.3716,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-25,2026-02-25 08:45:00,2026-02-25 11:30:00,BUY,49289.7,49253.7,49329.7,49329.7,win,1.0528,0.0583,21.0,40.0,49289.7,49211.2,3.9222,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-02,2026-02-26,2026-02-26 09:15:00,2026-02-26 09:30:00,BUY,49455.0,49419.0,49495.0,49495.0,win,1.0528,0.0583,21.0,40.0,49455.0,49398.0,3.1517,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-03,2026-03-03 08:30:00,2026-03-03 08:30:00,SELL,48212.2,48248.2,48172.2,48172.2,win,1.0528,0.0583,21.0,40.0,48416.7,48212.2,4.2283,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-04,2026-03-04 09:00:00,2026-03-04 09:00:00,SELL,48329.1,48365.1,48289.1,48365.1,loss,-1.0583,0.0583,21.0,-36.0,48449.4,48329.1,1.6959,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-05,2026-03-05 08:30:00,2026-03-05 08:30:00,SELL,48488.1,48524.1,48448.1,48524.1,loss,-1.0583,0.0583,21.0,-36.0,48623.7,48488.1,2.8313,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-10,2026-03-10 07:30:00,2026-03-10 07:30:00,BUY,47878.0,47842.0,47918.0,47842.0,loss,-1.0583,0.0583,21.0,-36.0,47878.0,47656.4,4.9774,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-11,2026-03-11 07:30:00,2026-03-11 07:30:00,SELL,47799.3,47835.3,47759.3,47759.3,win,1.0528,0.0583,21.0,40.0,47879.5,47799.3,2.6887,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-12,2026-03-12 07:30:00,2026-03-12 07:30:00,BUY,47078.5,47042.5,47118.5,47042.5,loss,-1.0583,0.0583,21.0,-36.0,47078.5,47009.4,1.6871,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-17,2026-03-17 07:30:00,2026-03-17 07:45:00,BUY,46836.5,46800.5,46876.5,46800.5,loss,-1.0583,0.0583,21.0,-36.0,46836.5,46736.3,2.5872,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-18,2026-03-18 07:30:00,2026-03-18 08:00:00,SELL,47308.2,47344.2,47268.2,47344.2,loss,-1.0583,0.0583,21.0,-36.0,47337.5,47308.2,1.2061,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-19,2026-03-19 07:30:00,2026-03-19 07:30:00,SELL,46182.4,46218.4,46142.4,46218.4,loss,-1.0583,0.0583,21.0,-36.0,46288.7,46182.4,2.5606,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-24,2026-03-24 08:15:00,2026-03-24 08:15:00,SELL,46208.1,46244.1,46168.1,46244.1,loss,-1.0583,0.0583,21.0,-36.0,46399.7,46208.1,2.7568,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-25,2026-03-25 07:30:00,2026-03-25 07:30:00,BUY,46537.4,46501.4,46577.4,46501.4,loss,-1.0583,0.0583,21.0,-36.0,46537.4,46469.3,1.6961,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-26,2026-03-26 08:00:00,2026-03-26 08:00:00,BUY,46339.5,46303.5,46379.5,46303.5,loss,-1.0528,0.0528,19.0,-36.0,46339.5,46196.3,3.0687,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-03,2026-03-31,2026-03-31 07:30:00,2026-03-31 07:30:00,BUY,45638.6,45602.6,45678.6,45678.6,win,1.0583,0.0528,19.0,40.0,45638.6,45545.7,1.644,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-01,2026-04-01 07:30:00,2026-04-01 07:30:00,BUY,46707.6,46671.6,46747.6,46671.6,loss,-1.0583,0.0583,21.0,-36.0,46707.6,46637.5,1.6947,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-02,2026-04-02 07:30:00,2026-04-02 07:45:00,BUY,46104.7,46068.7,46144.7,46144.7,win,1.0583,0.0528,19.0,40.0,46104.7,46030.3,1.5284,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-07,2026-04-07 07:45:00,2026-04-07 07:45:00,SELL,46583.1,46619.1,46543.1,46619.1,loss,-1.0528,0.0528,19.0,-36.0,46635.8,46583.1,1.3916,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-08,2026-04-08 07:45:00,2026-04-08 07:45:00,SELL,47678.4,47714.4,47638.4,47714.4,loss,-1.0583,0.0583,21.0,-36.0,47763.8,47678.4,2.4202,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-09,2026-04-09 07:30:00,2026-04-09 08:15:00,SELL,47788.2,47824.2,47748.2,47748.2,win,1.0583,0.0528,19.0,40.0,47885.7,47788.2,3.4574,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-14,2026-04-14 07:30:00,2026-04-14 09:30:00,BUY,48329.7,48293.7,48369.7,48293.7,loss,-1.0583,0.0583,21.0,-36.0,48329.7,48251.1,4.9792,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-15,2026-04-15 07:45:00,2026-04-15 09:00:00,SELL,48564.1,48600.1,48524.1,48524.1,win,1.0528,0.0583,21.0,40.0,48598.1,48564.1,1.4796,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-16,2026-04-16 07:45:00,2026-04-16 08:15:00,SELL,48546.4,48582.4,48506.4,48506.4,win,1.0528,0.0583,21.0,40.0,48570.7,48546.4,1.7095,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-21,2026-04-21 07:30:00,2026-04-21 08:00:00,BUY,49569.7,49533.7,49609.7,49533.7,loss,-1.0583,0.0583,21.0,-36.0,49569.7,49515.3,3.2561,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-22,2026-04-22 08:00:00,2026-04-22 08:15:00,SELL,49440.4,49476.4,49400.4,49400.4,win,1.0528,0.0583,21.0,40.0,49499.7,49440.4,1.937,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-23,2026-04-23 07:30:00,2026-04-23 08:15:00,BUY,49272.7,49236.7,49312.7,49312.7,win,1.0528,0.0583,21.0,40.0,49272.7,49233.3,1.4745,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-28,2026-04-28 07:30:00,2026-04-28 07:45:00,BUY,49235.7,49199.7,49275.7,49275.7,win,1.0528,0.0583,21.0,40.0,49235.7,49202.5,1.5096,36.0,0.01,500.0,0.01
US30,30,1.1111111111111112,2026-04,2026-04-29,2026-04-29 07:45:00,2026-04-29 08:00:00,SELL,49227.1,49263.1,49187.1,49263.1,loss,-1.0583,0.0583,21.0,-36.0,49275.9,49227.1,3.3688,36.0,0.01,500.0,0.01
