policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-26 00:15:00,SELL,0.71732,0.71754,6.0,0.71688,trail_stop,1.0909,100,0.00022,0.4091,9.0,0.1979,1.0883,structure,static,ORB 15m breakout,300.0,15.0,16.36,316.36
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-25 23:45:00,SELL,1.35024,1.35046,3.0,1.35002,trail_stop,0.5455,100,0.000334,0.4545,10.0,0.1979,0.6595,structure,static,ORB 15m breakout,316.36,15.82,8.63,324.99
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-25 23:30:00,SELL,0.58698,0.58709,3.0,0.58665,win,0.7273,100,0.000206,1.2727,14.0,0.2083,0.5347,structure,static,ORB 15m breakout,324.99,16.25,11.82,336.81
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,BUY,0.71683,0.71671,6.0,0.71707,trail_stop,0.75,100,0.000147,0.75,9.0,0.0104,0.8155,structure,static,ORB 15m breakout,336.81,16.84,12.63,349.44
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:30:00,BUY,1.34508,1.34492,3.0,1.34556,win,1.375,100,0.000304,0.625,10.0,0.0104,0.5271,structure,static,ORB 15m breakout,349.44,17.47,24.02,373.47
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:15:00,BUY,0.58373,0.58366,3.0,0.58394,win,1.0,95,0.000164,2.0,14.0,0.0208,0.4261,structure,static,ORB 15m breakout,373.47,18.67,18.67,392.14
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,SELL,1.38084,1.38106,6.0,1.38062,trail_stop,0.3636,100,0.000259,0.6364,14.0,0.2188,0.8508,structure,static,ORB 15m breakout,392.14,19.61,7.13,399.27
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,SELL,0.78531,0.78543,3.0,0.78495,win,0.9167,100,0.000146,1.0833,13.0,0.0208,0.8195,structure,static,ORB 15m breakout,399.27,19.96,18.3,417.57
fixed_current,LTA,GBPJPY,M15,2026-05,2026-05-27 03:30:00,2026-05-27 06:15:00,BUY,214.2,214.14764,6.0,214.25236,trail_stop,0.5798,96,0.062429,0.4202,22.0,0.25,,structure,static,Entry Model 2 - Internal Swing Confirmation,417.57,20.88,12.11,429.67
fixed_current,LTA,USDCAD,M30,2026-05,2026-05-27 05:00:00,2026-05-27 06:30:00,BUY,1.38088,1.38067,6.0,1.3813,trail_stop,0.8333,96,0.000341,0.6667,14.0,0.1979,,structure,static,Entry Model 2 - Internal Swing Confirmation,429.67,21.48,17.9,447.58
fixed_current,LTA,USDCAD,M15,2026-05,2026-05-28 23:00:00,2026-05-29 00:45:00,SELL,1.37818,1.3785,6.0,1.3785,loss,-1.4375,96,0.000232,0.4375,14.0,0.0104,,structure,static,Entry Model 2 - Internal Swing Confirmation,447.58,22.38,-32.17,415.41
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-29 00:00:00,SELL,0.71623,0.71646,6.0,0.71646,loss,-1.3913,100,0.00023,0.3913,9.0,0.5,1.1882,structure,static,ORB 15m breakout,415.41,20.77,-28.9,386.51
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-28 23:45:00,2026-05-29 00:30:00,BUY,1.34451,1.3441,3.0,1.3441,loss,-1.2439,100,0.00041,0.2439,10.0,0.5,1.3732,structure,static,ORB 15m breakout,386.51,19.33,-24.04,362.47
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-29 00:00:00,2026-05-29 00:45:00,SELL,0.78368,0.7839,3.0,0.7839,loss,-1.5909,100,0.00022,0.5909,13.0,0.0312,1.3276,structure,static,ORB 15m breakout,362.47,18.12,-28.83,333.64
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-29 00:15:00,2026-05-29 13:15:00,BUY,0.59458,0.59331,3.0,0.59839,win,1.8898,95,0.00127,0.1102,14.0,0.4271,4.6789,structure,static,ORB 15m breakout,333.64,16.68,31.53,365.16
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:00:00,BUY,0.71822,0.71778,6.0,0.71778,loss,-1.2045,100,0.00044,0.2045,9.0,0.4375,1.1536,structure,static,ORB 15m breakout,365.16,18.26,-21.99,343.17
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-31 23:15:00,2026-05-31 23:45:00,BUY,1.34504,1.3447,3.0,1.34504,trail_stop,0.2059,100,0.000593,0.2941,10.0,0.4375,0.5735,structure,static,ORB 15m breakout,343.17,17.16,3.53,346.7
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:00:00,BUY,0.59793,0.59766,3.0,0.59793,trail_stop,-0.0185,100,0.000506,0.5185,14.0,0.8542,0.5339,structure,static,ORB 15m breakout,346.7,17.34,-0.32,346.38
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-31 23:15:00,2026-05-31 23:30:00,SELL,0.7814,0.78159,3.0,0.78159,loss,-1.6842,95,0.000514,0.6842,13.0,0.4375,0.37,structure,static,ORB 15m breakout,346.38,17.32,-29.17,317.21
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-31 23:30:00,2026-06-01 00:00:00,SELL,1.37948,1.37977,6.0,1.37919,trail_stop,0.5172,100,0.000505,0.4828,14.0,0.3958,0.5743,structure,static,ORB 15m breakout,317.21,15.86,8.2,325.42
fixed_current,LTA,USDCAD,M15,2026-06,2026-06-01 03:30:00,2026-06-01 06:00:00,BUY,1.38118,1.38051,6.0,1.38051,loss,-1.209,100,0.000326,0.209,14.0,0.1458,,structure,static,Entry Model 2 - Internal Swing Confirmation,325.42,16.27,-19.67,305.75
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-01 23:15:00,2026-06-02 00:00:00,SELL,0.78642,0.78663,3.0,0.78642,trail_stop,-0.119,100,0.00021,0.619,13.0,0.5,1.0849,structure,static,ORB 15m breakout,305.75,15.29,-1.82,303.93
