policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_conservative,ORB,AUDUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-26 00:00:00,SELL,0.71732,0.71754,3.0,0.71666,win,1.5909,100,0.00022,0.4091,9.0,0.1979,1.0883,"max(structure,1.0ATR)",conservative,ORB 15m breakout,300.0,15.0,23.86,323.86
dynamic_conservative,ORB,GBPUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-26 00:00:00,SELL,1.35024,1.350574,3.0,1.349239,win,1.7002,100,0.000334,0.2998,10.0,0.1979,0.6595,"max(structure,1.0ATR)",conservative,ORB 15m breakout,323.86,16.19,27.53,351.4
dynamic_conservative,ORB,NZDUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-25 23:30:00,SELL,0.58698,0.587186,3.0,0.586363,win,2.3194,100,0.000206,0.6806,14.0,0.2083,0.5347,"max(structure,1.0ATR)",conservative,ORB 15m breakout,351.4,17.57,40.75,392.15
dynamic_conservative,ORB,AUDUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:30:00,BUY,0.71683,0.716683,3.0,0.717271,win,1.3883,100,0.000147,0.6117,9.0,0.0104,0.8155,"max(structure,1.0ATR)",conservative,ORB 15m breakout,392.15,19.61,27.22,419.37
dynamic_conservative,ORB,GBPUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,BUY,1.34508,1.344776,3.0,1.345384,trail_stop,0.6706,100,0.000304,0.3294,10.0,0.0104,0.5271,"max(structure,1.0ATR)",conservative,ORB 15m breakout,419.37,20.97,14.06,433.43
dynamic_conservative,ORB,NZDUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:30:00,BUY,0.58373,0.583566,3.0,0.584223,win,1.1478,95,0.000164,0.8522,14.0,0.0208,0.4261,"max(structure,1.0ATR)",conservative,ORB 15m breakout,433.43,21.67,24.87,458.3
dynamic_conservative,ORB,USDCAD,M15,2026-05,2026-05-26 23:15:00,2026-05-27 00:00:00,SELL,1.38084,1.381099,3.0,1.38084,trail_stop,-0.0414,100,0.000259,0.5414,14.0,0.2188,0.8508,"max(structure,1.0ATR)",conservative,ORB 15m breakout,458.3,22.92,-0.95,457.35
dynamic_conservative,ORB,USDCHF,M15,2026-05,2026-05-26 23:15:00,2026-05-27 00:00:00,SELL,0.78531,0.785456,3.0,0.785164,trail_stop,0.1122,100,0.000146,0.8878,13.0,0.0208,0.8195,"max(structure,1.0ATR)",conservative,ORB 15m breakout,457.35,22.87,2.57,459.92
dynamic_conservative,LTA,GBPJPY,M15,2026-05,2026-05-27 03:30:00,2026-05-27 06:00:00,BUY,214.2,214.137571,3.0,214.262429,trail_stop,0.6476,96,0.062429,0.3524,22.0,0.25,,"max(structure,1.0ATR)",conservative,Entry Model 2 - Internal Swing Confirmation,459.92,23.0,14.89,474.81
dynamic_conservative,LTA,USDCAD,M30,2026-05,2026-05-27 05:00:00,2026-05-27 06:30:00,BUY,1.38088,1.380539,3.0,1.381904,win,1.59,96,0.000341,0.41,14.0,0.1979,,"max(structure,1.0ATR)",conservative,Entry Model 2 - Internal Swing Confirmation,474.81,23.74,37.75,512.56
dynamic_conservative,LTA,USDCAD,M15,2026-05,2026-05-28 23:00:00,2026-05-29 00:45:00,SELL,1.37818,1.3785,3.0,1.3785,loss,-1.4375,96,0.000232,0.4375,14.0,0.0104,,"max(structure,1.0ATR)",conservative,Entry Model 2 - Internal Swing Confirmation,512.56,25.63,-36.84,475.72
dynamic_conservative,ORB,AUDUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-29 00:00:00,SELL,0.71623,0.71646,3.0,0.71646,loss,-1.3913,100,0.00023,0.3913,9.0,0.5,1.1882,"max(structure,1.0ATR)",conservative,ORB 15m breakout,475.72,23.79,-33.09,442.63
dynamic_conservative,ORB,GBPUSD,M15,2026-05,2026-05-28 23:45:00,2026-05-29 00:30:00,BUY,1.34451,1.3441,2.0,1.3441,loss,-1.2439,100,0.00041,0.2439,10.0,0.5,1.3732,"max(structure,1.0ATR)",conservative,ORB 15m breakout,442.63,22.13,-27.53,415.1
dynamic_conservative,ORB,USDCHF,M15,2026-05,2026-05-29 00:00:00,2026-05-29 00:45:00,SELL,0.78368,0.7839,3.0,0.7839,loss,-1.5909,100,0.00022,0.5909,13.0,0.0312,1.3276,"max(structure,1.0ATR)",conservative,ORB 15m breakout,415.1,20.75,-33.02,382.08
dynamic_conservative,ORB,NZDUSD,M15,2026-05,2026-05-29 00:15:00,2026-05-29 11:45:00,BUY,0.59458,0.59331,2.0,0.59712,win,1.3898,95,0.00127,0.1102,14.0,0.4271,4.6789,"max(structure,1.0ATR)",conservative,ORB 15m breakout,382.08,19.1,26.55,408.63
dynamic_conservative,ORB,AUDUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:00:00,BUY,0.71822,0.71778,3.0,0.71778,loss,-1.2045,100,0.00044,0.2045,9.0,0.4375,1.1536,"max(structure,1.0ATR)",conservative,ORB 15m breakout,408.63,20.43,-24.61,384.02
dynamic_conservative,ORB,GBPUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:00:00,BUY,1.34504,1.344447,3.0,1.34504,trail_stop,0.3313,100,0.000593,0.1687,10.0,0.4375,0.5735,"max(structure,1.0ATR)",conservative,ORB 15m breakout,384.02,19.2,6.36,390.38
dynamic_conservative,ORB,NZDUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:15:00,BUY,0.59793,0.597424,2.0,0.597424,loss,-1.2768,100,0.000506,0.2768,14.0,0.8542,0.5339,"max(structure,1.0ATR)",conservative,ORB 15m breakout,390.38,19.52,-24.92,365.46
dynamic_conservative,ORB,USDCHF,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:00:00,SELL,0.7814,0.781914,3.0,0.781914,loss,-1.2531,95,0.000514,0.2531,13.0,0.4375,0.37,"max(structure,1.0ATR)",conservative,ORB 15m breakout,365.46,18.27,-22.9,342.56
dynamic_conservative,ORB,USDCAD,M15,2026-05,2026-05-31 23:30:00,2026-06-01 00:00:00,SELL,1.37948,1.379985,3.0,1.37948,trail_stop,0.2228,100,0.000505,0.2772,14.0,0.3958,0.5743,"max(structure,1.0ATR)",conservative,ORB 15m breakout,342.56,17.13,3.82,346.38
dynamic_conservative,LTA,USDCAD,M15,2026-06,2026-06-01 03:30:00,2026-06-01 06:00:00,BUY,1.38118,1.38051,3.0,1.38051,loss,-1.209,100,0.000326,0.209,14.0,0.1458,,"max(structure,1.0ATR)",conservative,Entry Model 2 - Internal Swing Confirmation,346.38,17.32,-20.94,325.44
dynamic_conservative,ORB,USDCHF,M15,2026-06,2026-06-01 23:15:00,2026-06-02 00:00:00,SELL,0.78642,0.78663,3.0,0.78642,trail_stop,-0.119,100,0.00021,0.619,13.0,0.5,1.0849,"max(structure,1.0ATR)",conservative,ORB 15m breakout,325.44,16.27,-1.94,323.5
dynamic_conservative,ORB,NZDUSD,M15,2026-06,2026-06-01 23:30:00,2026-06-02 00:00:00,BUY,0.59345,0.593172,3.0,0.593172,loss,-1.5039,100,0.000278,0.5039,14.0,0.0312,0.6118,"max(structure,1.0ATR)",conservative,ORB 15m breakout,323.5,16.18,-24.33,299.18
dynamic_conservative,ORB,USDCAD,M15,2026-06,2026-06-01 23:30:00,2026-06-02 04:45:00,BUY,1.3841,1.383825,3.0,1.384375,trail_stop,0.4909,100,0.000275,0.5091,14.0,0.5,0.8,"max(structure,1.0ATR)",conservative,ORB 15m breakout,299.18,14.96,7.34,306.52
