policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model
fixed_current,ORB,AUDUSD,M15,2026-06,2026-06-24 23:15:00,2026-06-25 00:00:00,BUY,0.68964,0.68949,6.0,0.68979,trail_stop,0.4,100,0.000253,0.6,9.0,0.0521,0.5932,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-25 23:30:00,SELL,0.58698,0.58709,3.0,0.58665,win,0.7273,100,0.000206,1.2727,14.0,0.2083,0.5347,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:15:00,BUY,0.58373,0.58366,3.0,0.58394,win,1.0,95,0.000164,2.0,14.0,0.0208,0.4261,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-29 00:15:00,2026-05-29 13:15:00,BUY,0.59458,0.59331,3.0,0.59839,win,1.8898,95,0.00127,0.1102,14.0,0.4271,4.6789,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:00:00,BUY,0.59793,0.59766,3.0,0.59793,trail_stop,-0.0185,100,0.000506,0.5185,14.0,0.8542,0.5339,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-01 23:30:00,2026-06-02 00:00:00,BUY,0.59345,0.59328,3.0,0.59328,loss,-1.8235,100,0.000278,0.8235,14.0,0.0312,0.6118,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-02 23:15:00,2026-06-03 00:30:00,SELL,0.59233,0.59275,3.0,0.59275,loss,-1.3333,100,0.00042,0.3333,14.0,0.3021,1.7396,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-04 00:15:00,2026-06-04 03:15:00,BUY,0.58725,0.5865,3.0,0.5865,loss,-1.1867,95,0.00075,0.1867,14.0,0.5104,2.2727,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-04 23:15:00,2026-06-04 23:45:00,BUY,0.58722,0.58687,3.0,0.58687,loss,-1.4,95,0.00035,0.4,14.0,0.1562,2.0082,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-07 23:15:00,2026-06-08 01:15:00,BUY,0.57914,0.57855,3.0,0.57973,trail_stop,0.7627,100,0.00059,0.2373,14.0,0.7188,1.2727,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-08 23:15:00,2026-06-08 23:45:00,SELL,0.58073,0.58088,3.0,0.58028,win,1.0667,100,0.000208,0.9333,14.0,0.0208,0.7216,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-09 23:15:00,2026-06-09 23:45:00,SELL,0.58078,0.58107,3.0,0.58078,trail_stop,0.0172,100,0.000295,0.4828,14.0,0.0938,0.9831,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-10 23:15:00,2026-06-10 23:45:00,BUY,0.57894,0.57857,3.0,0.57931,trail_stop,0.6216,100,0.000416,0.3784,14.0,0.5312,0.89,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-11 23:15:00,2026-06-12 00:00:00,SELL,0.58357,0.58394,3.0,0.5832,trail_stop,0.6216,100,0.000394,0.3784,14.0,0.375,0.9384,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-14 23:15:00,2026-06-14 23:45:00,SELL,0.58514,0.5857,3.0,0.5857,loss,-1.25,100,0.000596,0.25,14.0,0.8958,0.94,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-15 23:15:00,2026-06-16 00:15:00,BUY,0.58268,0.58237,3.0,0.58237,loss,-1.4516,100,0.00031,0.4516,14.0,0.5,1.3822,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-16 23:15:00,2026-06-16 23:45:00,BUY,0.58323,0.58306,3.0,0.58306,loss,-1.8235,100,0.00027,0.8235,14.0,0.1354,0.6296,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-17 23:15:00,2026-06-17 23:30:00,BUY,0.57757,0.57736,3.0,0.57736,loss,-1.6667,95,0.000429,0.6667,14.0,0.5729,0.4892,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-18 23:15:00,2026-06-19 00:00:00,SELL,0.57579,0.57594,3.0,0.57564,trail_stop,0.0667,100,0.000298,0.9333,14.0,0.5,0.5036,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-21 23:30:00,2026-06-22 00:45:00,SELL,0.57318,0.57357,3.0,0.57357,loss,-1.359,100,0.00039,0.359,14.0,0.4583,1.2727,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-22 23:15:00,2026-06-23 00:00:00,SELL,0.57118,0.57138,3.0,0.57058,win,1.3,100,0.000238,0.7,14.0,0.0208,0.8408,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-23 23:15:00,2026-06-24 00:00:00,SELL,0.56645,0.56678,3.0,0.56678,loss,-1.4242,100,0.00033,0.4242,14.0,0.0312,1.7701,structure,static,ORB 15m breakout
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-24 23:15:00,2026-06-24 23:30:00,BUY,0.56456,0.56439,3.0,0.56439,loss,-1.8235,95,0.000363,0.8235,14.0,0.2708,0.4685,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,SELL,1.38084,1.38106,6.0,1.38062,trail_stop,0.3636,100,0.000259,0.6364,14.0,0.2188,0.8508,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-28 23:45:00,2026-05-29 00:00:00,BUY,1.37834,1.37812,6.0,1.37812,loss,-1.6364,100,0.000251,0.6364,14.0,0.5,0.8775,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-31 23:30:00,2026-06-01 00:00:00,SELL,1.37948,1.37977,6.0,1.37919,trail_stop,0.5172,100,0.000505,0.4828,14.0,0.3958,0.5743,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-01 23:30:00,2026-06-02 02:00:00,BUY,1.3841,1.38388,6.0,1.38454,trail_stop,0.8636,100,0.000275,0.6364,14.0,0.5,0.8,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-03 23:30:00,2026-06-04 00:15:00,BUY,1.3895,1.38897,6.0,1.38897,loss,-1.2642,100,0.00053,0.2642,14.0,0.4688,1.5458,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-04 23:15:00,2026-06-04 23:30:00,SELL,1.39059,1.39074,6.0,1.39074,loss,-1.9333,95,0.000354,0.9333,14.0,0.2396,0.4234,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-07 23:15:00,2026-06-08 01:15:00,SELL,1.3946,1.39514,6.0,1.3946,trail_stop,0.2407,100,0.00054,0.2593,14.0,0.6771,1.008,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-08 23:15:00,2026-06-08 23:30:00,BUY,1.39521,1.39514,6.0,1.39563,win,1.5,95,0.000355,2.0,14.0,0.0208,0.1972,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-09 23:15:00,2026-06-10 00:00:00,BUY,1.39537,1.39508,6.0,1.39508,loss,-1.4828,100,0.00029,0.4828,14.0,0.0104,1.0331,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-11 23:15:00,2026-06-12 00:15:00,BUY,1.39637,1.39611,6.0,1.39741,trail_stop,1.9615,100,0.000488,0.5385,14.0,0.5521,0.5329,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-14 23:15:00,2026-06-15 00:00:00,BUY,1.39627,1.3959,6.0,1.3959,loss,-1.3784,100,0.000729,0.3784,14.0,0.6562,0.5078,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-15 23:15:00,2026-06-15 23:45:00,SELL,1.39918,1.39928,6.0,1.39908,trail_stop,-0.4,95,0.000333,1.4,14.0,0.5,0.3004,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-17 23:15:00,2026-06-17 23:45:00,BUY,1.40979,1.40958,6.0,1.41,trail_stop,0.3333,95,0.000644,0.6667,14.0,0.6042,0.3259,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-18 23:15:00,2026-06-18 23:30:00,BUY,1.41338,1.41332,6.0,1.41356,trail_stop,-0.3333,95,0.000375,2.3333,14.0,0.5,0.16,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-21 23:15:00,2026-06-21 23:30:00,SELL,1.41737,1.41772,6.0,1.41772,loss,-1.4,100,0.000595,0.4,14.0,0.8646,0.5882,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-22 23:15:00,2026-06-23 01:45:00,BUY,1.41558,1.41502,6.0,1.41614,trail_stop,0.75,100,0.00056,0.25,14.0,0.0208,1.686,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-23 23:15:00,2026-06-23 23:45:00,BUY,1.42112,1.42093,6.0,1.42093,loss,-1.7368,100,0.000262,0.7368,14.0,0.5,0.7248,structure,static,ORB 15m breakout
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-24 23:15:00,2026-06-24 23:30:00,SELL,1.42341,1.4235,6.0,1.42332,trail_stop,-0.5556,95,0.000303,1.5556,14.0,0.0625,0.2972,structure,static,ORB 15m breakout
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-25 23:45:00,SELL,1.35024,1.35046,3.0,1.35002,trail_stop,0.5455,100,0.000334,0.4545,10.0,0.1979,0.6595,structure,static,ORB 15m breakout
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:30:00,BUY,1.34508,1.34492,3.0,1.34556,win,1.375,100,0.000304,0.625,10.0,0.0104,0.5271,structure,static,ORB 15m breakout
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-28 23:45:00,2026-05-29 00:30:00,BUY,1.34451,1.3441,3.0,1.3441,loss,-1.2439,100,0.00041,0.2439,10.0,0.5,1.3732,structure,static,ORB 15m breakout
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-31 23:15:00,2026-05-31 23:45:00,BUY,1.34504,1.3447,3.0,1.34504,trail_stop,0.2059,100,0.000593,0.2941,10.0,0.4375,0.5735,structure,static,ORB 15m breakout
fixed_current,ORB,GBPUSD,M15,2026-06,2026-06-02 23:15:00,2026-06-02 23:30:00,SELL,1.34593,1.34621,3.0,1.34509,win,1.6429,100,0.000306,0.3571,10.0,0.1458,0.9159,structure,static,ORB 15m breakout
fixed_current,ORB,GBPUSD,M15,2026-06,2026-06-03 23:45:00,2026-06-04 03:15:00,BUY,1.34251,1.34171,3.0,1.34171,loss,-1.125,100,0.0008,0.125,10.0,0.3021,1.9893,structure,static,ORB 15m breakout
