policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_score,ORB,AUDUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-26 00:15:00,SELL,0.71732,0.71754,6.0,0.71688,trail_stop,1.0909,100,0.00022,0.4091,9.0,0.1979,1.0883,"max(structure,0.80ATR)",score,ORB 15m breakout,300.0,15.0,16.36,316.36
dynamic_score,ORB,GBPUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-25 23:45:00,SELL,1.35024,1.350473,6.0,1.350006,trail_stop,0.5717,100,0.000334,0.4283,10.0,0.1979,0.6595,"max(structure,0.70ATR)",score,ORB 15m breakout,316.36,15.82,9.04,325.41
dynamic_score,ORB,NZDUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-25 23:45:00,SELL,0.58698,0.587124,6.0,0.586404,trail_stop,1.5278,100,0.000206,0.9722,14.0,0.2083,0.5347,"max(structure,0.70ATR)",score,ORB 15m breakout,325.41,16.27,24.86,350.26
dynamic_score,ORB,AUDUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,BUY,0.71683,0.71671,6.0,0.71707,trail_stop,0.75,100,0.000147,0.75,9.0,0.0104,0.8155,"max(structure,0.80ATR)",score,ORB 15m breakout,350.26,17.51,13.13,363.4
dynamic_score,ORB,GBPUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,BUY,1.34508,1.344868,6.0,1.345505,trail_stop,1.0294,100,0.000304,0.4706,10.0,0.0104,0.5271,"max(structure,0.70ATR)",score,ORB 15m breakout,363.4,18.17,18.7,382.1
dynamic_score,ORB,NZDUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:30:00,BUY,0.58373,0.583615,5.0,0.584305,win,1.7826,95,0.000164,1.2174,14.0,0.0208,0.4261,"max(structure,0.70ATR)",score,ORB 15m breakout,382.1,19.11,34.06,416.16
dynamic_score,ORB,USDCAD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,SELL,1.38084,1.38106,6.0,1.38062,trail_stop,0.3636,100,0.000259,0.6364,14.0,0.2188,0.8508,"max(structure,0.80ATR)",score,ORB 15m breakout,416.16,20.81,7.57,423.73
dynamic_score,ORB,USDCHF,M15,2026-05,2026-05-26 23:15:00,2026-05-27 00:00:00,SELL,0.78531,0.78543,6.0,0.78507,trail_stop,0.4167,100,0.000146,1.0833,13.0,0.0208,0.8195,"max(structure,0.80ATR)",score,ORB 15m breakout,423.73,21.19,8.83,432.55
dynamic_score,LTA,GBPJPY,M15,2026-05,2026-05-27 03:30:00,2026-05-27 06:15:00,BUY,214.2,214.14764,5.0,214.25236,trail_stop,0.5798,96,0.062429,0.4202,22.0,0.25,,"max(structure,0.80ATR)",score,Entry Model 2 - Internal Swing Confirmation,432.55,21.63,12.54,445.09
dynamic_score,LTA,USDCAD,M30,2026-05,2026-05-27 05:00:00,2026-05-27 06:30:00,BUY,1.38088,1.380607,5.0,1.381426,trail_stop,0.9874,96,0.000341,0.5126,14.0,0.1979,,"max(structure,0.80ATR)",score,Entry Model 2 - Internal Swing Confirmation,445.09,22.25,21.97,467.07
dynamic_score,LTA,USDCAD,M15,2026-05,2026-05-28 23:00:00,2026-05-29 00:45:00,SELL,1.37818,1.3785,5.0,1.3785,loss,-1.4375,96,0.000232,0.4375,14.0,0.0104,,"max(structure,0.80ATR)",score,Entry Model 2 - Internal Swing Confirmation,467.07,23.35,-33.57,433.5
dynamic_score,ORB,AUDUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-29 00:00:00,SELL,0.71623,0.71646,6.0,0.71646,loss,-1.3913,100,0.00023,0.3913,9.0,0.5,1.1882,"max(structure,0.80ATR)",score,ORB 15m breakout,433.5,21.67,-30.16,403.34
dynamic_score,ORB,GBPUSD,M15,2026-05,2026-05-28 23:45:00,2026-05-29 00:30:00,BUY,1.34451,1.343997,5.0,1.343997,loss,-1.1951,100,0.00041,0.1951,10.0,0.5,1.3732,"max(structure,1.25ATR)",score,ORB 15m breakout,403.34,20.17,-24.1,379.24
dynamic_score,ORB,USDCHF,M15,2026-05,2026-05-29 00:00:00,2026-05-29 00:45:00,SELL,0.78368,0.7839,6.0,0.7839,loss,-1.5909,100,0.00022,0.5909,13.0,0.0312,1.3276,"max(structure,0.80ATR)",score,ORB 15m breakout,379.24,18.96,-30.17,349.07
dynamic_score,ORB,NZDUSD,M15,2026-05,2026-05-29 00:15:00,2026-06-01 00:15:00,BUY,0.59458,0.592993,4.0,0.59751,timeout,1.3346,95,0.00127,0.0882,14.0,0.4271,4.6789,"max(structure,1.25ATR)",score,ORB 15m breakout,349.07,17.45,23.29,372.37
dynamic_score,ORB,AUDUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:00:00,BUY,0.71822,0.71778,6.0,0.71778,loss,-1.2045,100,0.00044,0.2045,9.0,0.4375,1.1536,"max(structure,0.80ATR)",score,ORB 15m breakout,372.37,18.62,-22.43,349.94
dynamic_score,ORB,GBPUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:00:00,BUY,1.34504,1.344625,6.0,1.34504,trail_stop,0.259,100,0.000593,0.241,10.0,0.4375,0.5735,"max(structure,0.70ATR)",score,ORB 15m breakout,349.94,17.5,4.53,354.47
dynamic_score,ORB,USDCHF,M15,2026-05,2026-05-31 23:15:00,2026-05-31 23:45:00,SELL,0.7814,0.781759,5.0,0.781759,loss,-1.3616,95,0.000514,0.3616,13.0,0.4375,0.37,"max(structure,0.70ATR)",score,ORB 15m breakout,354.47,17.72,-24.13,330.34
dynamic_score,ORB,USDCAD,M15,2026-05,2026-05-31 23:30:00,2026-06-01 00:00:00,SELL,1.37948,1.379833,6.0,1.37948,trail_stop,0.104,100,0.000505,0.396,14.0,0.3958,0.5743,"max(structure,0.70ATR)",score,ORB 15m breakout,330.34,16.52,1.72,332.06
dynamic_score,LTA,USDCAD,M15,2026-06,2026-06-01 03:30:00,2026-06-01 06:00:00,BUY,1.38118,1.38051,6.0,1.38051,loss,-1.209,100,0.000326,0.209,14.0,0.1458,,"max(structure,0.80ATR)",score,Entry Model 2 - Internal Swing Confirmation,332.06,16.6,-20.07,311.99
dynamic_score,ORB,USDCHF,M15,2026-06,2026-06-01 23:15:00,2026-06-02 00:00:00,SELL,0.78642,0.78663,6.0,0.78642,trail_stop,-0.119,100,0.00021,0.619,13.0,0.5,1.0849,"max(structure,0.80ATR)",score,ORB 15m breakout,311.99,15.6,-1.86,310.13
dynamic_score,ORB,NZDUSD,M15,2026-06,2026-06-01 23:30:00,2026-06-02 00:00:00,BUY,0.59345,0.593256,6.0,0.593256,loss,-1.7198,100,0.000278,0.7198,14.0,0.0312,0.6118,"max(structure,0.70ATR)",score,ORB 15m breakout,310.13,15.51,-26.67,283.46
dynamic_score,ORB,USDCAD,M15,2026-06,2026-06-01 23:30:00,2026-06-02 02:00:00,BUY,1.3841,1.38388,6.0,1.38454,trail_stop,0.8636,100,0.000275,0.6364,14.0,0.5,0.8,"max(structure,0.80ATR)",score,ORB 15m breakout,283.46,14.17,12.24,295.7
dynamic_score,LTA,GBPJPY,M15,2026-06,2026-06-02 00:30:00,2026-06-02 01:00:00,SELL,214.903,214.95586,3.0,214.85014,trail_stop,0.5838,91,0.065714,0.4162,22.0,0.2292,,"max(structure,0.80ATR)",score,Entry Model 1 - Double Wick Confirmation,295.7,14.79,8.63,304.33
dynamic_score,LTA,AUDUSD,M15,2026-06,2026-06-02 05:45:00,2026-06-02 06:00:00,SELL,0.7161,0.71664,6.0,0.71664,loss,-1.1667,100,0.000303,0.1667,9.0,0.1667,,"max(structure,0.80ATR)",score,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,304.33,15.22,-17.75,286.58
dynamic_score,LTA,USDCAD,M15,2026-06,2026-06-02 05:45:00,2026-06-02 06:00:00,BUY,1.38452,1.38419,6.0,1.38419,loss,-1.4242,100,0.000146,0.4242,14.0,0.5,,"max(structure,0.80ATR)",score,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,286.58,14.33,-20.41,266.17
dynamic_score,ORB,AUDUSD,M15,2026-06,2026-06-02 23:15:00,2026-06-03 00:00:00,SELL,0.71756,0.7178,6.0,0.71756,trail_stop,0.125,100,0.00024,0.375,9.0,0.0729,1.3228,"max(structure,0.80ATR)",score,ORB 15m breakout,266.17,13.31,1.66,267.84
