basket,entry_time,exit_time,side,entry_a,entry_b,exit_a,exit_b,lots_a,lots_b,net,return_fraction,R,reason,swap,fees,entry_adaptive_RR,risk_usd,entry_fills,exit_fills
144,1758137400,1758138195,1,115797.38,4509.27,115879.16,4517.26,0.18,4.79,-26.75,-0.002922663589948659,-0.29226635899486597,1,0.0,-3.19,1.6587226458128306,91.5261,2,2
145,1758139200,1758139648,1,115674.53,4519.06,115873.54,4528.36,0.18,4.7700000000000005,-11.719999999999999,-0.0012842625242990796,-0.12842625242990796,1,0.0,-3.18,2.3867100028925727,91.2586,2,2
146,1758141000,1758141273,1,115870.78,4517.86,115935.37,4526.29,0.18,4.64,-30.599999999999994,-0.003357420447787723,-0.3357420447787723,1,0.0,-3.11,1.7925825010813623,91.14139999999999,2,2
147,1758141900,1758143015,1,115762.68,4513.0,115517.89,4492.16,0.17,4.51,49.37,0.005435105696677726,0.5435105696677727,1,0.0,-3.0,1.6525821341181215,90.8354,2,2
148,1758143700,1758145361,1,115807.09,4518.71,115981.92,4528.06,0.17,4.43,-14.660000000000004,-0.0016051838899102263,-0.1605183889910226,1,0.0,-2.96,1.731828016575444,91.3291,2,2
149,1758147300,1758147988,1,116296.1,4552.37,116267.73,4559.22,0.16,4.21,-36.19,-0.003968963342746689,-0.3968963342746689,1,0.0,-2.8099999999999996,2.047887822732745,91.1825,2,2
150,1758149100,1758149432,1,116390.69,4576.61,116426.34,4586.89,0.15,3.8200000000000003,-36.49,-0.004017810937166238,-0.4017810937166238,1,0.0,-2.5700000000000003,2.766578029591251,90.8206,2,2
151,1758150900,1758152421,1,116862.73,4603.94,116534.56,4590.06,0.13,3.33,1.3200000000000003,0.00014592778564534908,0.014592778564534909,1,0.0,-2.2399999999999998,2.6578600510647146,90.4557,2,2
152,1758153600,1758154057,1,116495.24,4590.93,116424.35,4605.43,0.11,2.86,-51.17999999999999,-0.005657192692737504,-0.5657192692737504,1,0.0,-1.91,2.2356924502954163,90.46889999999999,2,2
153,1758155400,1758158612,1,116219.76,4593.93,116665.07,4611.0,0.1,2.57,-1.0699999999999932,-0.00011894558628501734,-0.011894558628501733,1,0.0,-1.73,2.3643704258375293,89.9571,2,2
154,1758159900,1758246314,1,116807.18,4626.13,117182.71,4608.54,0.08,2.23,66.5,0.007393292005016322,0.7393292005016321,6,-1.31,-1.4700000000000002,2.159399847010976,89.9464,2,2
155,1758253500,1758253756,-1,117032.07,4551.05,116951.09,4545.5,0.18,4.72,-14.779999999999998,-0.0016311413354169562,-0.16311413354169563,1,0.0,-3.15,1.4140801738147715,90.61139999999999,2,2
156,1758254400,1758254613,-1,117025.56,4549.29,116849.55,4541.99,0.18,4.72,-5.93,-0.0006555122723393718,-0.06555122723393718,1,0.0,-3.15,1.5825859241330547,90.4636,2,2
157,1758255300,1758255929,-1,116835.01,4536.14,117064.31,4546.52,0.18,4.72,4.560000000000002,0.0005044007862457872,0.05044007862457872,1,0.0,-3.15,1.9096653714701146,90.4043,2,2
158,1758257100,1758259471,-1,117058.26,4550.31,116992.85,4542.0,0.18,4.72,-30.589999999999996,-0.003381982732982568,-0.3381982732982568,1,0.0,-3.15,1.5820972728374463,90.4499,2,2
159,1758260700,1758264568,-1,116940.56,4537.15,116760.17,4528.26,0.18,4.71,-12.560000000000002,-0.001393326233581825,-0.1393326233581825,1,0.0,-3.15,1.9848236803862909,90.14399999999999,2,2
160,1758265200,1758267336,-1,116741.26,4525.13,116983.87,4540.39,0.17,4.38,22.660000000000004,0.0025172631373141497,0.25172631373141496,1,0.0,-2.9299999999999997,1.919628827539637,90.0184,2,2
161,1758372300,1758379664,-1,115928.22,4468.3,116082.51,4488.12,0.18,4.75,63.2,0.0070031580696991525,0.7003158069699152,4,0.0,-3.17,0.6836084799916586,90.245,2,2
162,1758381300,1758381579,1,116128.12,4501.31,116167.62,4509.38,0.18,4.7700000000000005,-34.56,-0.0038029424386808544,-0.3802942438680854,1,0.0,-3.18,0.7510042592971728,90.87700000000001,2,2
163,1758382200,1758385181,1,116192.7,4506.77,115957.41,4499.23,0.18,4.75,-9.71,-0.0010725560413293068,-0.1072556041329307,1,0.0,-3.17,0.9340931507869971,90.53139999999999,2,2
164,1758386700,1758388482,1,116105.73,4508.52,115985.51,4483.27,0.18,4.74,94.88000000000001,0.010491594450335769,1.0491594450335768,4,0.0,-3.16,1.0984344268452038,90.43430000000001,2,2
165,1758403800,1758411040,1,115941.25,4502.67,115710.26,4482.95,0.18,4.79,49.69,0.005437548080553188,0.5437548080553187,1,0.0,-3.19,1.029475817015585,91.3831,2,2
166,1758443400,1758446709,-1,115680.23,4470.84,115569.86,4461.87,0.18,4.84,-26.76,-0.0029124945581192863,-0.2912494558119286,1,0.0,-3.21,0.5965575951795741,91.88,2,2
167,1758447900,1758457052,-1,115568.69,4457.94,115801.4,4471.25,0.18,4.83,19.190000000000005,0.002094694604660505,0.20946946046605053,1,0.0,-3.21,0.9445814085920006,91.6124,2,2
168,1758472200,1758477450,1,115483.84,4486.84,115695.27,4495.95,0.18,4.82,-9.049999999999997,-0.0009857926044858462,-0.09857926044858463,1,0.0,-3.2,0.9590458542798915,91.8043,2,2
169,1758480300,1758488671,1,115607.01,4495.54,115374.71,4474.61,0.18,4.8100000000000005,55.67,0.006069969840961776,0.6069969840961775,1,0.0,-3.2,1.1521629493823609,91.71379999999999,2,2
170,1758501000,1758501038,-1,115235.63,4427.91,115195.38,4421.92,0.18,4.88,-25.22,-0.002733267945876526,-0.2733267945876526,1,0.0,-3.23,1.6644837131489072,92.2705,2,2
171,1758501900,1758502036,-1,114912.46,4368.43,114874.36,4356.09,0.18,4.91,-56.980000000000004,-0.006192246542263876,-0.6192246542263876,1,0.0,-3.25,4.4531338337218855,92.0183,2,2
172,1758502800,1758503732,-1,114415.77,4335.63,114710.88,4348.62,0.17,4.61,6.670000000000002,0.0007293722696381025,0.07293722696381025,1,0.0,-3.05,4.530539088559791,91.44850000000001,2,2
173,1758504600,1758506205,-1,114715.89,4343.81,114332.59,4330.79,0.13,3.48,2.2099999999999937,0.00024148993828347571,0.02414899382834757,1,0.0,-2.31,3.5351558076073246,91.51520000000001,2,2
174,1758507300,1758507897,-1,114441.18,4333.85,114543.11,4315.9,0.1,2.7600000000000002,-61.559999999999995,-0.006725127352456321,-0.672512735245632,1,0.0,-1.8199999999999998,2.7212607446767456,91.5373,2,2
175,1758509100,1758520748,-1,114369.03,4294.41,114169.93,4276.52,0.09,2.4,-26.599999999999994,-0.002925594220081674,-0.2925594220081674,1,0.0,-1.5899999999999999,3.1825324376316884,90.9217,2,2
176,1758521700,1758597072,-1,113053.17,4151.7,111683.22,4125.56,0.05,1.41,30.0,0.0033092237994963363,0.33092237994963364,1,-0.71,-0.9299999999999999,2.7679492111456967,90.6557,2,2
177,1758649500,1758651945,-1,112106.26,4148.22,112075.83,4163.33,0.18,4.99,77.59,0.008530526399115175,0.8530526399115175,4,0.0,-3.29,0.9427553320864327,90.9557,2,2
178,1758655800,1758657102,1,111800.45,4172.89,111589.87,4145.74,0.18,5.0200000000000005,95.10000000000002,0.010367201705846188,1.036720170584619,4,0.0,-3.3,0.9836478402180227,91.7316,2,2
179,1758661200,1758663225,1,112016.23,4177.41,112131.43,4185.58,0.18,5.0600000000000005,-23.920000000000005,-0.002580851206159517,-0.2580851206159517,1,0.0,-3.3200000000000003,0.8621541860670782,92.68260000000001,2,2
180,1758663900,1758669795,1,112222.49,4189.35,111986.3,4167.05,0.18,5.04,66.56,0.007200081347072912,0.7200081347072912,1,0.0,-3.31,1.0372438039158394,92.4434,2,2
181,1758684600,1758684705,-1,111817.09,4140.08,112054.44,4147.18,0.18,5.12,-9.719999999999999,-0.0010439377503785885,-0.10439377503785885,1,0.0,-3.35,1.0450017298258765,93.109,2,2
182,1758687300,1758687992,-1,111506.06,4101.13,111742.87,4114.25,0.18,5.14,21.449999999999996,0.002306159003481278,0.23061590034812782,1,0.0,-3.36,2.3539475463409816,93.01180000000001,2,2
183,1758690000,1758691664,-1,112172.54,4140.83,112439.12,4161.41,0.18,5.12,54.040000000000006,0.005796647512558152,0.5796647512558153,1,0.0,-3.35,1.4813210727868875,93.2263,2,2
184,1758722400,1758723078,-1,112870.4,4151.66,113109.59,4167.43,0.18,5.15,34.779999999999994,0.003709205933449721,0.37092059334497207,1,0.0,-3.37,1.9227068550185684,93.7667,2,2
185,1758729600,1758730337,-1,113426.63,4168.86,113332.79,4159.75,0.18,5.16,-33.489999999999995,-0.003558431485052781,-0.35584314850527804,1,0.0,-3.37,1.8366981915496516,94.1145,2,2
186,1758731400,1758733794,-1,113619.99,4171.12,113858.9,4178.2,0.18,5.14,-9.969999999999999,-0.001063131000772023,-0.1063131000772023,1,0.0,-3.36,1.9268273083466436,93.77959999999999,2,2
187,1758741300,1758742528,-1,113637.58,4167.69,113437.93,4159.45,0.18,4.95,-8.130000000000003,-0.0008678489195654567,-0.08678489195654567,1,0.0,-3.27,1.653431558615938,93.6799,2,2
188,1758751200,1758751453,-1,113401.95,4146.14,113691.4,4161.48,0.15,4.3500000000000005,20.47,0.0021869985234821885,0.21869985234821887,1,0.0,-2.8400000000000003,1.7057199293729437,93.5986,2,2
189,1758762900,1758763415,-1,113295.12,4125.14,113183.92,4116.93,0.16,4.41,-21.330000000000005,-0.002273907207955371,-0.22739072079553713,1,0.0,-2.91,2.025092730531913,93.8033,2,2
190,1758764700,1758766660,-1,112735.15,4085.73,112580.62,4076.99,0.15,4.24,-16.660000000000004,-0.001780104712041885,-0.1780104712041885,1,0.0,-2.7800000000000002,2.6766470602897368,93.59,2,2
191,1758767400,1758767555,-1,112778.69,4084.3,113094.39,4123.27,0.14,3.97,107.92000000000002,0.011551709742955192,1.1551709742955192,1,0.0,-2.6,2.4919936522358452,93.4234,2,2
192,1758768300,1758769960,-1,112935.53,4102.37,112782.21,4091.53,0.13,3.84,-24.18,-0.002558659761742005,-0.2558659761742005,1,0.0,-2.4899999999999998,1.8433417034852901,94.5026,2,2
193,1758771000,1758771042,-1,112354.47,4038.55,112249.36,4026.57,0.13,3.73,-33.459999999999994,-0.003549725866956359,-0.35497258669563586,1,0.0,-2.44,3.389419343181615,94.2608,2,2
194,1758771900,1758773791,-1,112430.89,4049.32,112235.62,4037.12,0.12,3.44,-20.779999999999998,-0.0022123752478009325,-0.22123752478009326,1,0.0,-2.25,2.7285907678972916,93.92620000000001,2,2
195,1758774600,1758775060,-1,111959.79,4036.11,111799.26,4021.54,0.11,3.11,-29.69,-0.0031680011609246423,-0.3168001160924642,1,0.0,-2.04,2.1823702459161907,93.7184,2,2
196,1758776400,1758776599,-1,111752.03,4001.62,111644.98,3988.03,0.1,3.0,-32.010000000000005,-0.0034264061270692513,-0.34264061270692514,1,0.0,-1.94,2.809311063997302,93.4215,2,2
197,1758777300,1758781123,-1,111866.44,4014.53,111696.18,3999.19,0.1,2.83,-28.249999999999996,-0.0030343260144315765,-0.30343260144315765,1,0.0,-1.8599999999999999,2.371546499335867,93.1014,2,2
198,1758781800,1758784088,-1,111732.29,4007.78,111492.49,3988.86,0.09,2.54,-28.13,-0.003030632769834592,-0.3030632769834592,1,0.0,-1.6600000000000001,2.020477527895526,92.8189,2,2
199,1758803400,1758807220,-1,111126.45,3933.61,111739.85,4004.98,0.08,2.47,125.62,0.013575022477349747,1.3575022477349747,1,0.0,-1.5899999999999999,2.1557397826234395,92.5376,2,2
200,1758818700,1758818803,-1,111138.09,3953.62,111067.33,3942.26,0.13,3.69,-35.14,-0.0037465162942539915,-0.37465162942539915,1,0.0,-2.42,1.8616055694604334,93.79379999999999,2,2
201,1758819600,1758819844,-1,111022.35,3943.07,110825.65,3930.73,0.13,3.8000000000000003,-23.79,-0.002545953442976636,-0.2545953442976636,1,0.0,-2.4699999999999998,2.1272875471281916,93.44239999999999,2,2
202,1758820500,1758820842,-1,110176.43,3900.86,110036.43,3889.79,0.13,3.87,-27.150000000000002,-0.002912949482052905,-0.2912949482052905,1,0.0,-2.51,2.606750839452019,93.20450000000001,2,2
203,1758822300,1758822583,-1,109398.7,3869.96,109165.61,3856.6,0.13,3.7600000000000002,-22.38,-0.002408186542993339,-0.24081865429933394,1,0.0,-2.4499999999999997,2.603353447930648,92.93299999999999,2,2
204,1758823200,1758823495,-1,108903.72,3842.49,108857.48,3828.04,0.12,3.62,-49.10000000000001,-0.00529613026538898,-0.5296130265388981,1,0.0,-2.34,2.7920539786576177,92.7092,2,2
205,1758824100,1758824177,-1,109263.35,3861.6,109163.22,3849.11,0.12,3.48,-33.730000000000004,-0.0036576294050415215,-0.36576294050415215,1,0.0,-2.27,2.330320322295419,92.2182,2,2
206,1758856500,1758860421,1,109573.44,3962.35,109612.75,3975.01,0.12,3.5700000000000003,-42.800000000000004,-0.0046582042622569,-0.46582042622569003,1,0.0,-2.3200000000000003,1.7723973443377776,91.8809,2,2
207,1758904200,1758905472,1,109585.22,3982.7,109500.85,3995.1,0.14,3.93,-63.12,-0.006901913443969517,-0.6901913443969517,1,0.0,-2.58,1.8395610565806872,91.45290000000001,2,2
208,1758906900,1758907458,1,109622.02,3997.99,109684.41,4010.74,0.13,3.65,-40.83,-0.004495621641083573,-0.4495621641083573,1,0.0,-2.4,2.1183369603265536,90.8217,2,2
209,1758908700,1758908973,1,109993.74,4029.29,110022.61,4042.81,0.12,3.29,-43.199999999999996,-0.004778052810755927,-0.4778052810755927,1,0.0,-2.1799999999999997,2.4550812312594683,90.4134,2,2
210,1758909600,1758910644,1,109967.81,4047.43,110201.72,4061.49,0.11,3.1,-19.890000000000004,-0.002210456827744401,-0.22104568277444012,1,0.0,-2.0300000000000002,2.973363587867042,89.9814,2,2
211,1758911400,1758913115,1,110256.36,4059.72,109800.1,4046.78,0.09,2.7,-7.8700000000000045,-0.0008765628045554539,-0.0876562804555454,1,0.0,-1.7400000000000002,2.489230094138342,89.7825,2,2
212,1758914100,1759000510,1,109588.97,4042.17,109468.51,3994.25,0.08,2.35,97.51,0.010870219544768451,1.0870219544768451,6,-3.93,-1.5299999999999998,2.303785021385908,89.70379999999999,2,2
213,1759061700,1759063229,-1,109479.15,3991.23,109393.51,3982.84,0.18,5.08,-30.529999999999994,-0.0033668251379317567,-0.33668251379317565,1,0.0,-3.33,0.9091932337243055,90.6789,2,2
214,1759064400,1759066594,-1,109361.31,3979.34,109590.69,4003.49,0.18,5.07,77.83,0.008612028291447945,0.8612028291447944,1,0.0,-3.33,1.261201351094707,90.37360000000001,2,2
215,1759098600,1759098690,1,111766.1,4108.8,111957.4,4117.82,0.18,5.03,-14.25,-0.0015633245165487498,-0.15633245165487497,1,0.0,-3.31,1.195501090392326,91.15190000000001,2,2
216,1759099500,1759099591,1,111933.4,4124.06,112024.08,4133.15,0.18,5.01,-32.519999999999996,-0.0035732572679305647,-0.3573257267930565,1,0.0,-3.3,1.6898237435648085,91.0094,2,2
217,1759100400,1759103061,1,111977.04,4136.51,112277.53,4142.04,0.18,4.99,23.200000000000003,0.0025583287937700288,0.25583287937700283,1,0.0,-3.29,2.069666767990006,90.6842,2,2
218,1759104000,1759110465,1,112223.47,4146.46,111984.64,4122.47,0.18,4.99,73.44,0.008077768318517491,0.8077768318517491,1,0.0,-3.29,2.0244463290583035,90.9162,2,2
219,1759163400,1759164288,-1,113974.88,4162.36,113846.54,4153.21,0.18,5.03,-26.230000000000004,-0.002861956168317502,-0.2861956168317502,1,0.0,-3.31,1.3887667788736862,91.6506,2,2
220,1759165200,1759165357,-1,113703.97,4144.91,113590.8,4136.91,0.18,5.03,-23.180000000000003,-0.0025364297180273626,-0.25364297180273626,1,0.0,-3.31,1.7593476367645513,91.3883,2,2
221,1759166100,1759166227,-1,113869.52,4142.12,113690.14,4135.26,0.18,5.0200000000000005,-5.449999999999996,-0.000597872888932769,-0.059787288893276905,1,0.0,-3.3,2.1031886725736495,91.1565,2,2
222,1759167000,1759168358,-1,113944.48,4149.14,114187.89,4162.27,0.18,5.01,18.67,0.002049351276591074,0.20493512765910737,1,0.0,-3.3,1.8848883750750451,91.102,2,2
223,1759169700,1759175315,-1,114116.05,4151.61,114341.95,4195.92,0.18,5.0200000000000005,178.48000000000002,0.019551160220268225,1.9551160220268227,1,0.0,-3.3,2.0029915689537905,91.2887,2,2
224,1759178700,1759180548,1,114477.35,4232.36,114235.03,4222.62,0.18,5.04,2.1700000000000017,0.00023314907035837287,0.023314907035837284,1,0.0,-3.31,1.9590005293634953,93.07350000000001,2,2
225,1759181400,1759193436,1,114226.95,4225.63,114783.89,4235.1,0.17,4.72,44.089999999999996,0.004736012168189122,0.4736012168189122,1,-2.79,-3.0999999999999996,1.8793973403730615,93.0952,2,2
226,1759241700,1759242320,-1,113168.56,4143.24,113097.33,4135.63,0.18,5.15,-29.75,-0.0031805901678603234,-0.3180590167860323,1,0.0,-3.37,1.0988039607712983,93.5361,2,2
227,1759243500,1759243787,-1,113248.9,4132.29,113499.48,4147.23,0.18,5.14,28.320000000000007,0.0030373686434588256,0.30373686434588254,1,0.0,-3.36,1.795701981429153,93.2386,2,2
228,1759244400,1759244600,-1,113648.89,4151.66,113523.88,4142.61,0.18,5.14,-27.369999999999997,-0.002926590377858424,-0.2926590377858424,1,0.0,-3.36,1.4931256584479504,93.5218,2,2
229,1759245300,1759245577,-1,113303.85,4121.85,113166.32,4111.63,0.18,5.15,-31.259999999999998,-0.0033523471255714594,-0.33523471255714593,1,0.0,-3.37,2.4031301221559835,93.2481,2,2
230,1759246200,1759250568,-1,113081.57,4108.78,112842.74,4100.82,0.18,5.14,-1.2899999999999991,-0.00013880594605936367,-0.013880594605936367,1,0.0,-3.36,2.5815466232222457,92.93549999999999,2,2
231,1759251600,1759251955,-1,112846.29,4098.86,113122.31,4108.37,0.17,4.92,-3.3300000000000054,-0.00035836276643141766,-0.03583627664314177,1,0.0,-3.2,2.2259708864047747,92.9226,2,2
232,1759253400,1759254104,-1,113244.01,4101.32,113539.28,4107.57,0.16,4.49,-22.130000000000006,-0.0023824057238024192,-0.2382405723802419,1,0.0,-2.95,2.586639321386509,92.8893,2,2
233,1759255200,1759258355,-1,113297.18,4102.69,113582.07,4114.71,0.14,3.98,5.359999999999999,0.0005784089437562049,0.0578408943756205,1,0.0,-2.6,2.2064042811725133,92.66799999999999,2,2
234,1759259700,1759260707,-1,113872.55,4122.67,114258.43,4138.41,0.12,3.37,4.520000000000003,0.0004874808027471488,0.04874808027471488,1,0.0,-2.2199999999999998,1.852904511819341,92.7216,2,2
