session,opening_minutes,bins,reload_zone,minimum_breakout_relative_volume,acceptance_closes,retest_bars,stop_mode,reward_risk,management,no_progress_minutes,score,train_pf,train_return,train_trades,validation_pf,validation_return,validation_trades
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,3.0,be_1r,90,0.3498343961214581,2.7238221302201415,18.124950150738538,42,2.1828196683009997,7.1274008852189485,20
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,3.0,be_1r,0,0.34967657501027594,2.825716055809138,19.597809911215446,42,2.1755567009119567,7.105940628420626,20
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,2.0,trail_1_5r,60,0.34907029926898947,2.2098283503211404,15.67245670161208,42,2.7445099493410714,11.355643533194915,20
london_0800,60,24,vah,0.0,2,6,opposite_value_area,1.5,be_1r,0,0.34848602647058824,2.1124865051866877,12.76392127859336,30,2.0,6.0570408726867475,17
comex_0820,60,48,val,1.1,2,6,opposite_value_area,3.0,none,0,0.34704875790559253,1.9414867521634165,11.904197941126625,33,2.264939535707075,4.714065725888283,11
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,2.0,trail_1_5r,0,0.3452156726383694,2.080098817621233,15.459079562872912,42,2.8571937526240414,11.630154907276257,20
comex_0820,60,24,val,1.1,2,6,signal_candle,3.0,be_1r,90,0.34275097865663673,1.8,12.218107766425558,34,2.4,7.03476793847897,12
comex_0820,60,24,val,1.1,2,6,signal_candle,3.0,be_1r,0,0.34275097865663673,1.8,12.218107766425558,34,2.4,7.03476793847897,12
comex_0820,60,24,val,1.1,2,6,signal_candle,3.0,be_1r,60,0.34275097865663673,1.8,12.218107766425558,34,2.4,7.03476793847897,12
comex_0820,30,48,val,0.0,2,6,opposite_opening_range,3.0,none,60,0.3402625413466813,1.9785375768603946,22.138952242385113,59,2.0814191390746686,11.986020862937274,29
london_0800,60,24,vah,0.0,2,6,opposite_value_area,3.0,be_1r,90,0.33923186236262776,2.079165696516074,10.502965628814898,30,2.471894028350451,7.427878693257983,17
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,3.0,be_1r,60,0.33716352117590476,2.79981647844954,18.620647380261303,42,2.089755728159806,6.842554816955904,20
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,3.0,none,60,0.33444763732016014,2.0556214518862705,19.603100705303046,54,2.4894587935617447,19.06317500864492,38
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,2.0,none,60,0.33379255457469104,2.1169227614574178,19.643494376531944,54,2.2324399416154193,15.585617640420502,38
comex_0820,30,48,val,0.0,2,6,opposite_value_area,3.0,none,60,0.33118176885805584,1.66850003368005,21.55283551630962,59,1.8666055318863628,12.840872604374209,29
comex_0820,60,48,val,1.1,2,6,opposite_value_area,2.0,trail_1_5r,0,0.33045642317072815,2.1721951852725123,12.544595411473258,33,2.3416434297018776,3.677172787479832,11
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,2.0,none,90,0.3300170960926701,1.9439954546036389,19.36040607253544,54,2.437893858893148,18.247725670045178,38
comex_0820,60,48,val,1.1,2,6,opposite_value_area,3.0,none,90,0.32968471780907577,2.0706587032527803,12.771542692216187,33,2.088888478860658,3.6206089284014142,11
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,2.0,none,0,0.3253002309520341,1.8589796721220653,19.01247284863361,54,2.558497694034445,19.655525058458203,38
comex_0820,30,48,val,0.0,2,6,opposite_value_area,3.0,none,90,0.3246621979880301,1.6476101613352987,21.084502809600725,59,1.9317942650228714,13.486318541980836,29
comex_0820,30,48,val,0.0,2,6,opposite_value_area,3.0,none,0,0.32377012889347884,1.644792426333001,21.01815007995618,59,1.8632581697024548,12.810152869767432,29
comex_0820,60,48,val,1.1,2,6,signal_candle,3.0,none,0,0.32314313551938184,1.5,10.964421384875278,33,1.7142857142857142,4.904776056503235,11
comex_0820,60,48,val,1.1,2,6,signal_candle,3.0,none,90,0.32314313551938184,1.5,10.964421384875278,33,1.7142857142857142,4.904776056503235,11
comex_0820,60,48,val,1.1,2,6,signal_candle,3.0,none,60,0.32314313551938184,1.5,10.964421384875278,33,1.7142857142857142,4.904776056503235,11
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,3.0,none,90,0.32127335650849304,1.874587546826343,18.726376141155043,54,2.673989510844883,21.473674176993775,38
comex_0820,60,48,val,1.1,2,6,opposite_value_area,3.0,trail_1_5r,0,0.3211955178574988,2.2612285138616204,13.533695474316554,33,2.3043981175466084,3.562647521332263,11
comex_0820,60,24,val,1.1,2,6,opposite_value_area,3.0,trail_1_5r,90,0.31932858332172304,2.1389068384481065,12.295841945583064,34,1.9904675118158341,3.8632079434849587,12
comex_0820,30,48,val,0.0,2,6,opposite_opening_range,3.0,none,0,0.3174073279241513,1.7906695871080398,20.65059648810208,59,2.111886992481145,12.78467634174012,29
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,3.0,none,0,0.3168525037340167,1.7985244801385858,18.380291101968147,54,2.797761279666804,22.919880125105063,38
comex_0820,60,24,val,1.1,2,6,opposite_value_area,3.0,trail_1_5r,0,0.31593149604072057,2.2150833301178907,13.022605862260296,34,1.85553776833122,3.8180356222094147,12
comex_0820,60,48,val,1.1,2,6,opposite_value_area,2.0,trail_1_5r,90,0.31592694763118734,2.3471067025494583,13.41690374207758,33,2.4838569574271308,3.5115238567158924,11
london_0800,60,24,val,1.1,2,6,opposite_value_area,3.0,trail_1_5r,0,0.3153278057538585,1.6153926914841201,13.899975003929832,42,3.107855567538805,10.874838457223635,14
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,2.0,trail_1_5r,90,0.3146620206171701,1.9979591229400118,14.03718870721169,42,2.8667323249999246,11.652521657212711,20
comex_0820,30,24,val,0.0,2,6,opposite_value_area,3.0,none,0,0.31431685447664864,1.6264245706889395,20.561459218385792,59,1.8246867622409433,11.298073543036956,28
comex_0820,30,24,val,0.0,2,6,opposite_value_area,3.0,none,60,0.31347849495569563,1.6238373602515688,20.501778685049388,59,1.8265907609681846,11.3149820969358,28
comex_0820,30,24,val,0.0,2,6,opposite_value_area,3.0,none,90,0.31283067168950385,1.6218437829103298,20.455661909289425,59,1.8973605881513669,11.966071792070432,28
london_0800,60,24,vah,0.0,2,6,opposite_value_area,2.0,be_1r,90,0.31124873828325467,2.313174166550147,13.072589764652665,30,2.0723010322085114,5.382612325997194,17
comex_0820,60,48,val,1.1,2,6,opposite_value_area,1.5,none,0,0.3075325891470927,1.9975800259458167,10.591463344467922,33,2.5279811306727087,4.207480973079525,11
comex_0820,60,48,val,1.1,2,6,opposite_value_area,1.5,trail_1_5r,0,0.3075325891470927,1.9975800259458167,10.591463344467922,33,2.5279811306727087,4.207480973079525,11
comex_0820,60,48,val,1.1,2,6,opposite_value_area,3.0,trail_1_5r,90,0.30666604231795785,2.443309255477761,14.413670101302811,33,2.44074632124728,3.3971815719071596,11
comex_0820,30,48,val,0.0,2,6,opposite_opening_range,3.0,none,90,0.3048229243932768,1.8103725581154693,19.733864470925578,59,2.260193174550839,13.265878450800027,29
comex_0820,30,48,val,1.1,2,6,opposite_value_area,3.0,trail_1_5r,0,0.30479917287912545,1.8121686611952228,13.567056669435363,42,2.7750363517085863,13.002645468256402,20
comex_0820,30,48,val,1.1,2,6,opposite_value_area,1.5,trail_1_5r,0,0.3032549030886492,1.8090220382102253,13.581102670961887,42,2.3719770028413527,9.951495948899503,20
comex_0820,30,48,val,1.1,2,6,opposite_value_area,1.5,none,0,0.3032549030886492,1.8090220382102253,13.581102670961887,42,2.3719770028413527,9.951495948899503,20
comex_0820,30,48,val,0.0,2,6,opposite_opening_range,2.0,none,90,0.30217317385040193,1.960122106298202,21.691797121829516,59,1.8927988093405284,9.236048303575739,29
comex_0820,30,48,val,1.1,2,6,opposite_value_area,3.0,trail_1_5r,60,0.3009285168739544,1.7940392562186789,13.381950124689812,42,2.4848650033715884,12.074709621806967,20
comex_0820,30,24,val,0.0,2,6,opposite_value_area,3.0,trail_1_5r,90,0.3005876819158523,1.7539106887723115,19.374902792175043,59,1.7347567304792046,8.933976408977884,28
comex_0820,30,48,val,1.1,2,6,opposite_value_area,1.5,none,60,0.2993842470834782,1.790924112865586,13.395973232193391,42,2.1239515077104323,9.048615011564486,20
comex_0820,30,48,val,1.1,2,6,opposite_value_area,1.5,trail_1_5r,60,0.2993842470834782,1.790924112865586,13.395973232193391,42,2.1239515077104323,9.048615011564486,20
comex_0820,60,48,val,1.1,2,6,opposite_value_area,3.0,none,60,0.29840914544376335,2.0996455207134783,12.780815638001553,33,1.9235610754593886,3.266411189029772,11
comex_0820,30,48,val,1.1,2,6,opposite_value_area,3.0,trail_1_5r,90,0.2968335369007488,1.7752499112393099,13.187018981433575,42,2.7865839261459793,13.035574947793727,20
comex_0820,30,48,val,1.1,2,6,opposite_value_area,1.5,trail_1_5r,90,0.29528926711027254,1.7721673934282272,13.201017979805307,42,2.3818473531836934,9.983536309733054,20
comex_0820,30,48,val,1.1,2,6,opposite_value_area,1.5,none,90,0.29528926711027254,1.7721673934282272,13.201017979805307,42,2.3818473531836934,9.983536309733054,20
comex_0820,30,48,val,1.1,2,6,opposite_value_area,1.5,be_1r,90,0.2951283927153073,2.17239410054073,14.852959007017109,42,1.999751041734747,6.056248660765484,20
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,2.0,be_1r,90,0.2949324353371383,2.4761669497817334,15.409497473048583,42,1.9998287979044902,6.025411671250924,20
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,2.0,be_1r,0,0.2947746142259562,2.58132321888843,16.848499179191133,42,1.9931747020330917,6.004172170032684,20
london_0800,60,24,vah,0.0,2,6,opposite_opening_range,3.0,trail_1_5r,0,0.29429697398277344,1.689427978421785,9.073743215657103,30,2.329852183425765,9.530693177830374,17
comex_0820,30,48,val,0.0,2,6,opposite_value_area,2.0,trail_1_5r,90,0.29417534384925326,1.7170617746055028,18.836165828417386,59,1.7616317872453768,9.314647882351434,29
london_0800,60,24,val,1.1,2,6,opposite_opening_range,3.0,be_1r,90,0.29416943442441,2.5783606415517024,16.96773030171126,42,2.5596123298573663,4.177473414782762,14
comex_0820,30,48,val,1.1,2,6,opposite_value_area,3.0,be_1r,90,0.29381535815425197,2.4175100209800737,18.078484236264902,42,1.999751041734747,5.963628739019078,20
comex_0820,30,48,val,1.1,2,6,opposite_value_area,1.5,be_1r,0,0.2936718055488366,2.2346146085876755,15.238590269276475,42,1.990089780395736,6.025352395835726,20
comex_0820,30,48,val,1.1,2,6,opposite_value_area,3.0,be_1r,0,0.29248961810587876,2.486751003395061,18.474945549193976,42,1.990089780395736,5.932759456088665,20
comex_0820,60,48,val,1.1,2,6,opposite_value_area,2.0,none,60,0.29084123871424106,1.8650866735452682,9.936660860292834,33,2.6649514498527496,4.33978933941912,11
comex_0820,60,48,val,1.1,2,6,opposite_value_area,2.0,none,90,0.29078846482363635,1.8421863940571304,9.927621763614658,33,2.9728911093378434,4.697668702950897,11
comex_0820,30,48,val,0.0,2,6,opposite_value_area,2.0,trail_1_5r,60,0.288304726498709,1.7441991989946803,19.295802378974525,59,1.6913354479974116,8.692928045960201,29
comex_0820,30,48,val,0.0,2,6,opposite_value_area,2.0,trail_1_5r,0,0.2882960760885023,1.7134141144702482,18.771045158139476,59,1.6878140111207927,8.66333754540718,29
comex_0820,30,48,val,0.0,2,6,opposite_value_area,1.5,trail_1_5r,90,0.28782251456268604,1.7027714415126511,18.48021497176864,59,1.757743364349474,9.291824950588312,29
comex_0820,30,48,val,0.0,2,6,opposite_value_area,1.5,none,90,0.28782251456268604,1.7027714415126511,18.48021497176864,59,1.757743364349474,9.291824950588312,29
comex_0820,30,24,val,0.0,2,6,opposite_opening_range,3.0,none,0,0.2875812679247234,1.810280314650752,21.696980079330274,59,1.754137761115738,8.447671860914173,28
comex_0820,60,24,val,1.1,2,6,opposite_value_area,3.0,trail_1_5r,60,0.2871746743077572,2.0922568341424554,11.816965818005599,34,1.838052699764182,3.4730495555384877,12
comex_0820,30,48,val,0.0,2,6,opposite_opening_range,2.0,none,0,0.28696579184233934,1.9282308797165508,22.62351988165412,59,1.7767380640120278,8.771966644138507,29
comex_0820,30,24,val,0.0,2,6,opposite_value_area,3.0,trail_1_5r,60,0.28628162140861413,1.756692943821331,19.420605796385736,59,1.6636145800650772,8.300518537725221,28
comex_0820,30,48,val,0.0,2,6,opposite_value_area,1.5,none,0,0.28628048341416124,1.6991541392125735,18.415289357921914,59,1.6840570755150925,8.64065059552448,29
comex_0820,30,48,val,0.0,2,6,opposite_value_area,1.5,trail_1_5r,0,0.28628048341416124,1.6991541392125735,18.415289357921914,59,1.6840570755150925,8.64065059552448,29
comex_0820,30,48,val,0.0,2,6,opposite_value_area,1.5,none,60,0.2859955212116517,1.72968301332067,18.938474769526927,59,1.6875706739619452,8.670234918113273,29
comex_0820,30,48,val,0.0,2,6,opposite_value_area,1.5,trail_1_5r,60,0.2859955212116517,1.72968301332067,18.938474769526927,59,1.6875706739619452,8.670234918113273,29
comex_0820,30,48,val,0.0,2,6,opposite_value_area,2.0,none,60,0.2858652221477537,1.62133131590837,18.585540417153833,59,1.755425299105504,10.345941710745276,29
comex_0820,30,24,val,0.0,2,6,opposite_value_area,3.0,trail_1_5r,0,0.28578196567071973,1.7603066392875006,19.47975086065823,59,1.6617408590436815,8.28406787564473,28
comex_0820,60,48,val,1.1,2,6,opposite_value_area,1.5,trail_1_5r,90,0.284616248943689,2.1584310192585883,11.448633379300755,33,2.3381018617859493,3.165532181806019,11
comex_0820,60,48,val,1.1,2,6,opposite_value_area,1.5,none,90,0.284616248943689,2.1584310192585883,11.448633379300755,33,2.3381018617859493,3.165532181806019,11
comex_0820,60,48,val,1.1,2,6,opposite_value_area,2.0,trail_1_5r,60,0.2845634316095927,2.3913499547828754,13.426229754424735,33,2.2195600267919713,3.157698993803737,11
comex_0820,30,48,val,0.0,2,6,opposite_value_area,3.0,trail_1_5r,60,0.2830770906374808,1.7014905370843454,18.042554699869306,59,1.867379328288971,11.016029321616916,29
comex_0820,60,24,val,1.1,2,6,opposite_value_area,2.0,none,0,0.282317129030345,1.8431154671164733,10.00167323157819,34,1.8732701703451613,3.924715557028935,12
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,2.0,be_1r,60,0.28226156039158495,2.547409461423094,15.893799630086658,42,1.9145666252002838,5.743495733769355,20
comex_0820,30,48,val,1.1,2,6,opposite_value_area,3.0,none,0,0.2819851054675241,1.57471564871155,12.310550427136913,42,2.5025635591851016,14.138477149275253,20
comex_0820,30,48,val,0.0,2,6,opposite_value_area,2.0,none,90,0.27934565127772787,1.5996185419651132,18.128640445349763,59,1.8222575725043715,10.977116728846203,29
comex_0820,30,48,val,0.0,2,6,opposite_value_area,2.0,none,0,0.2784535821831767,1.596692743725128,18.063907489761878,59,1.7520427542945152,10.315901194697785,29
comex_0820,30,48,val,1.1,2,6,opposite_value_area,3.0,none,60,0.27811444946235325,1.5626686055640497,12.127491901735876,42,2.294012049471449,13.201214273994012,20
comex_0820,30,48,val,0.0,2,6,opposite_value_area,3.0,trail_1_5r,90,0.2765575197674551,1.6750176027855328,17.58774680571673,59,1.9434575883055496,11.651037217967453,29
comex_0820,30,48,val,0.0,2,6,opposite_opening_range,3.0,trail_1_5r,60,0.27619003914694573,1.931609657544715,17.794770948161688,59,2.0689831011043887,10.702087117468206,29
comex_0820,30,48,val,0.0,2,6,opposite_value_area,3.0,trail_1_5r,0,0.2756654506729038,1.671459259675289,17.52331025279481,59,1.8634913600937448,10.985806381301577,29
comex_0820,60,48,val,1.1,2,6,opposite_value_area,3.0,trail_1_5r,60,0.2751608051567804,2.4906717480745213,14.423078075465812,33,2.180296700248869,3.0437475557504534,11
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,2.0,be_1r,60,0.27402010757569134,2.244964131506905,15.99800856328375,54,2.203060545014731,12.498726350488788,38
comex_0820,30,48,val,1.1,2,6,opposite_value_area,3.0,none,90,0.2740194694891475,1.550122425173769,11.934717477210487,42,2.5106633357406163,14.171737615277014,20
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,3.0,be_1r,60,0.27355349786886357,2.2492935349891647,16.005498919347684,54,2.3361181190282188,13.893046384987784,38
london_0800,60,24,vah,0.0,2,6,opposite_value_area,2.0,trail_1_5r,0,0.2732582440901134,2.269387201676466,16.105170950695523,30,1.5273189248924364,4.680093794620621,17
comex_0820,60,48,val,1.1,2,6,opposite_value_area,1.5,be_1r,0,0.27295524988220216,1.8951302252490414,9.33771510739474,33,2.4590518646310433,4.011389340533911,11
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,1.5,be_1r,0,0.27119824565661294,2.152477477748453,12.022714376319787,42,1.9931747020330917,6.035250382228297,20
comex_0820,30,48,val,0.0,2,6,opposite_opening_range,2.0,trail_1_5r,90,0.27098168639810744,1.8388378782683237,17.725532726069293,59,1.8915124922289248,8.291628027490994,29
london_0800,60,24,val,1.1,2,6,opposite_value_area,2.0,none,0,0.2707044817508013,1.5051231900232023,11.812707414813172,42,1.565604791104126,3.8963379115750207,14
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,2.0,be_1r,90,0.2701916602745779,1.9990455408098475,15.72354583814979,54,2.4497686420236615,15.08973870006891,38
london_0800,30,48,val,0.0,2,6,opposite_value_area,2.0,none,60,0.2691844411951013,1.5913445002252313,23.97791334228472,79,1.6160221456003743,12.72691996034534,40
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,2.0,trail_1_5r,60,0.2688962326688958,1.9030077233407245,15.575652586528065,54,2.250131637936058,14.434634221133159,38
comex_0820,60,48,val,1.1,2,6,opposite_value_area,1.5,be_1r,90,0.2675444940861409,2.049421201100426,10.185167616231162,33,2.2583177402815204,2.9714012284515867,11
comex_0820,30,24,val,0.0,2,6,opposite_opening_range,3.0,be_1r,0,0.26736918443381946,2.1759440535893844,22.35698236243082,59,1.842008143418156,7.719325535240507,28
comex_0820,60,48,val,1.1,2,6,opposite_value_area,2.0,none,0,0.2673087600406866,1.727267015785457,9.082150082903162,33,3.0930382343566154,5.8024911770532706,11
london_0800,60,24,vah,0.0,2,6,opposite_value_area,3.0,trail_1_5r,60,0.2666706786232044,1.8044997019176512,8.247375452854788,30,2.1413604490670033,7.3301077569996265,17
comex_0820,60,24,val,1.1,2,6,opposite_value_area,2.0,be_1r,90,0.2666485096503208,1.8942215048783906,9.41805966476037,34,2.324690689739845,3.893920793794625,12
london_0800,30,48,val,0.0,2,6,opposite_value_area,2.0,none,90,0.26608728517947794,1.5371905777500234,23.603237616219875,79,1.5833174756889812,12.320150755441794,40
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,2.0,be_1r,0,0.2660250865519078,1.8869472648252348,15.386213989928944,54,2.5953746714646644,16.459940645488857,38
comex_0820,30,48,val,0.0,2,6,opposite_opening_range,2.0,none,60,0.2648467236795451,2.1611002119818203,24.136213782378423,59,1.7353117420912731,8.001726129928223,29
comex_0820,60,24,val,1.1,2,6,opposite_value_area,3.0,none,0,0.26465960304049974,2.061687878842516,12.738108838589635,34,1.6202268895090188,3.1617771109224035,12
comex_0820,30,48,val,1.1,2,6,opposite_value_area,2.0,trail_1_5r,0,0.26436732288609877,1.7066107845242156,11.710219463825489,42,2.621381428674931,11.846207684686515,20
london_0800,60,24,vah,0.0,2,6,opposite_value_area,3.0,none,0,0.26432337199090494,1.6510914610971656,11.18905173000777,30,1.4176343180313984,4.41075703467253,17
comex_0820,60,48,val,1.1,2,6,signal_candle,2.0,none,90,0.2638651393531467,1.4736842105263157,9.01119538599351,33,2.4,7.096925529137632,11
comex_0820,60,48,val,1.1,2,6,signal_candle,2.0,none,60,0.2638651393531467,1.4736842105263157,9.01119538599351,33,2.4,7.096925529137632,11
comex_0820,60,48,val,1.1,2,6,signal_candle,2.0,none,0,0.2638651393531467,1.4736842105263157,9.01119538599351,33,2.4,7.096925529137632,11
comex_0820,30,48,val,1.1,1,6,opposite_value_area,3.0,none,60,0.26329547985347784,1.5294755018068873,14.987494029128268,54,1.85093467618855,15.755276892517834,38
london_0800,60,24,vah,0.0,2,6,opposite_opening_range,2.0,trail_1_5r,0,0.2632048953491105,1.6176770277287165,8.108861428615555,30,2.217454267218581,8.702133853796102,17
comex_0820,60,24,val,1.1,2,6,opposite_value_area,2.0,be_1r,0,0.2628640992857169,1.9682949975368271,10.12619895308513,34,1.9128738712064997,3.182251502368838,12
comex_0820,60,24,val,1.1,2,6,opposite_value_area,1.5,be_1r,0,0.26215141426028044,1.9018828933482388,9.428124010826133,34,1.9128738712064997,3.197375835873717,12
comex_0820,60,48,val,1.1,2,6,opposite_opening_range,3.0,trail_1_5r,90,0.2617545919306985,2.1907276384707406,8.918239318750775,33,2.459614812402821,3.608034449806019,11
comex_0820,30,24,val,0.0,2,6,opposite_value_area,2.0,trail_1_5r,90,0.26087309418240096,1.7100612831716586,18.174798435998895,59,1.6268279053048695,7.579903376796326,28
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,1.5,trail_1_5r,60,0.26084583631860847,1.90749280252944,11.543600539087095,42,2.7535411067701454,11.446018439579241,20
comex_0820,30,48,val,1.1,2,6,opposite_opening_range,1.5,none,60,0.26084583631860847,1.90749280252944,11.543600539087095,42,2.7535411067701454,11.446018439579241,20
comex_0820,30,24,val,0.0,2,6,opposite_opening_range,3.0,none,90,0.26068452450960716,1.8837634623996133,21.62352265742362,59,1.7117474562262334,7.61863378120331,28
comex_0820,60,24,val,1.1,2,6,opposite_value_area,3.0,be_1r,0,0.2606816595100957,1.9222427485376672,9.57838087418985,34,1.9128738712064997,3.1523043728120204,12
comex_0820,30,48,val,1.1,2,6,opposite_value_area,2.0,trail_1_5r,60,0.26049666688092776,1.689537407905082,11.528139436886775,42,2.3472769892156644,10.927768076746492,20
comex_0820,30,48,val,1.1,1,6,opposite_opening_range,3.0,be_1r,90,0.26032757291383946,1.9685831575355262,15.155145794060099,54,2.556241230723417,16.198873468565722,38
