server_time,event,detail,bias,zone_dir,zone_origin,zone_created,zone_low,zone_high,touch_time,held_at,hold_extreme,m5_high_time,m5_high,m5_low_time,m5_low,entry,stop,target,lots,risk_cash,equity,entry_spread_cost
2022.09.05 00:00:00,init,tester-only; self-tests passed; frozen rules v1,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.05 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.06 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.06 13:00:00,zone,H1 low-high-break,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1709.897,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.06 13:25:00,touch,first completed M5 touch,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1709.897,2022.09.06 13:20:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.06 13:45:00,invalidate,M5 close through far edge,-1,-1,2022.09.05 22:00:00,2022.09.06 13:00:00,1709.864,1709.897,2022.09.06 13:20:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.07 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.08 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.08 14:00:00,zone,H1 low-high-break,-1,-1,2022.09.08 02:00:00,2022.09.08 14:00:00,1713.528,1715.007,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.09 00:00:00,bias,last fourteen completed daily candles,-1,-1,2022.09.08 02:00:00,2022.09.08 14:00:00,1713.528,1715.007,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.09 00:25:00,touch,first completed M5 touch,-1,-1,2022.09.08 02:00:00,2022.09.08 14:00:00,1713.528,1715.007,2022.09.09 00:20:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.09 01:20:00,invalidate,M5 close through far edge,-1,-1,2022.09.08 02:00:00,2022.09.08 14:00:00,1713.528,1715.007,2022.09.09 00:20:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.09 14:00:00,zone,H1 low-high-break,-1,-1,2022.09.09 06:00:00,2022.09.09 14:00:00,1718.216,1719.49,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.09 15:40:00,touch,first completed M5 touch,-1,-1,2022.09.09 06:00:00,2022.09.09 14:00:00,1718.216,1719.49,2022.09.09 15:35:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.09 16:55:00,invalidate,M5 close through far edge,-1,-1,2022.09.09 06:00:00,2022.09.09 14:00:00,1718.216,1719.49,2022.09.09 15:35:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.11 22:05:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.12 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.13 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.14 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.15 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.16 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2022.09.18 22:05:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
