symbol,ny_date,setup,order_kind,entry_time,exit_time,entry,stop,exit_price,target,risk_share,r_multiple,reason
XAUUSD..,2026-05-20,S2A,SELL_LIMIT,2026-05-20 14:00:00+00:00,2026-05-20 14:14:00+00:00,4492.3,4502.45,4493.26,4475.45,0.5,-0.09458128078818431,BODY_INVALIDATION
XAUUSD..,2026-05-22,S2A,SELL_STOP,2026-05-22 14:00:00+00:00,2026-05-22 19:59:00+00:00,4524.39,4546.76,4515.12,4486.766,0.5,0.41439427805098267,SESSION_EXIT
XAUUSD..,2026-05-29,S2A,SELL_LIMIT,2026-05-29 14:00:00+00:00,2026-05-29 17:02:00+00:00,4530.77,4549.14,4549.14,4499.946,0.5,-1.0,STOP
XAUUSD..,2026-06-03,S2A,SELL_LIMIT,2026-06-03 14:03:00+00:00,2026-06-03 19:59:00+00:00,4464.150000000001,4498.02,4442.09,4406.976,0.5,0.6513138470623109,SESSION_EXIT
XAUUSD..,2026-06-04,S2A,SELL_LIMIT,2026-06-04 14:00:00+00:00,2026-06-04 14:29:00+00:00,4471.410000000001,4493.94,4489.79,4433.514000000002,0.5,-0.815801154016873,BODY_INVALIDATION
XAUUSD..,2026-06-05,S2A,SELL_STOP,2026-06-05 14:02:00+00:00,2026-06-05 14:59:00+00:00,4464.38,4479.25,4470.45,4439.505999999999,0.5,-0.4082044384666949,BODY_INVALIDATION
XAUUSD..,2026-06-09,S2A,SELL_LIMIT,2026-06-09 14:00:00+00:00,2026-06-09 16:49:00+00:00,4336.6,4361.39,4361.39,4294.861999999999,0.5,-1.0,STOP
XAUUSD..,2026-06-15,S2A,SELL_LIMIT,2026-06-15 14:11:00+00:00,2026-06-15 15:59:00+00:00,4339.27,4355.2,4349.26,4312.594000000001,0.5,-0.6271186440678073,BODY_INVALIDATION
XAUUSD..,2026-06-17,S2A,SELL_LIMIT,2026-06-17 14:00:00+00:00,2026-06-17 16:44:00+00:00,4330.780000000001,4345.55,4342.02,4306.076000000001,0.5,-0.7610020311442208,BODY_INVALIDATION
XAUUSD..,2026-06-26,S2A,SELL_LIMIT,2026-06-26 14:00:00+00:00,2026-06-26 15:59:00+00:00,4051.35,4064.05,4059.25,4030.1649999999995,0.5,-0.622047244094482,BODY_INVALIDATION
XAUUSD..,2026-07-01,S2A,SELL_LIMIT,2026-07-01 14:00:00+00:00,2026-07-01 14:00:00+00:00,3987.21,3999.6,3999.6,3966.5520000000006,0.5,-1.0,STOP
XAUUSD..,2026-07-13,S2A,SELL_STOP,2026-07-13 14:00:00+00:00,2026-07-13 17:16:00+00:00,4064.22,4090.63,4019.7279999999996,4019.7279999999996,0.5,1.6846648996592075,TARGET
XAUUSD..,2026-07-14,S2A,SELL_LIMIT,2026-07-14 14:00:00+00:00,2026-07-14 15:30:00+00:00,4019.85,4044.02,4044.02,3979.166,0.5,-1.0,STOP
XAUUSD..,2026-07-20,S2A,SELL_LIMIT,2026-07-20 14:00:00+00:00,2026-07-20 14:34:00+00:00,4023.0899999999997,4040.61,4040.61,3993.7109999999993,0.5,-1.0,STOP
XAUUSD..,2026-07-24,S2A,SELL_STOP,2026-07-24 14:39:00+00:00,2026-07-24 16:59:00+00:00,4057.37,4073.6,4067.78,4030.184,0.5,-0.6414048059149906,BODY_INVALIDATION
XAUUSD..,2026-07-28,S2A,SELL_LIMIT,2026-07-28 14:00:00+00:00,2026-07-28 19:59:00+00:00,4025.63,4065.14,4037.73,3958.868000000001,0.5,-0.3062515818780051,SESSION_EXIT
XAUUSD..,2026-07-29,S2A,SELL_STOP,2026-07-29 14:00:00+00:00,2026-07-29 19:59:00+00:00,4030.0099999999998,4057.66,4027.54,3983.41,0.5,0.08933092224230711,SESSION_EXIT
XAUUSD..,2026-08-03,S2A,SELL_STOP,2026-08-03 14:00:00+00:00,2026-08-03 19:59:00+00:00,4051.7799999999997,4082.03,4037.15,4000.7599999999993,0.5,0.48363636363634493,SESSION_EXIT
