symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
US30,30,1.3043478260869565,2026-05,2026-05-25,2026-05-25 23:30:00,2026-05-26 00:00:00,BUY,51006.5,50963.1,51063.108696,50963.1,loss,-1.053,0.053,23.0,-43.4,51006.5,50963.1,0.8484
XAUUSD,30,1.3043478260869565,2026-05,2026-05-25,2026-05-25 23:30:00,2026-05-26 00:00:00,SELL,4567.299,4580.336,4550.294217,4550.294217,win,1.3041,0.0002,280.0,1700.48,4580.336,4567.299,3.1941
US30,30,1.3043478260869565,2026-05,2026-05-26,2026-05-26 23:30:00,2026-05-27 00:00:00,BUY,50542.3,50513.1,50580.386957,50580.386957,win,1.2256,0.0788,23.0,38.09,50542.3,50513.1,0.8089
XAUUSD,30,1.3043478260869565,2026-05,2026-05-26,2026-05-26 23:30:00,2026-05-26 23:30:00,BUY,4513.612,4504.34,4525.705913,4525.705913,win,1.304,0.0003,280.0,1209.39,4513.612,4504.34,1.5069
US30,30,1.3043478260869565,2026-05,2026-05-27,2026-05-27 23:30:00,2026-05-28 02:30:00,SELL,50736.1,50780.7,50677.926087,50677.926087,win,1.2528,0.0516,23.0,58.17,50780.7,50736.1,1.0256
XAUUSD,30,1.3043478260869565,2026-05,2026-05-27,2026-05-27 23:45:00,2026-05-28 00:45:00,SELL,4449.074,4457.516,4438.062696,4457.516,loss,-1.0003,0.0003,280.0,-844.2,4457.516,4449.074,1.6796
XAUUSD,30,1.3043478260869565,2026-05,2026-05-28,2026-05-28 23:30:00,2026-05-29 00:00:00,SELL,4491.018,4496.93,4483.306696,4496.93,loss,-1.0005,0.0005,280.0,-591.2,4496.93,4491.018,1.3568
US30,30,1.3043478260869565,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 01:15:00,SELL,50736.2,50758.4,50707.243478,50707.243478,win,1.2098,0.0946,21.0,28.96,50758.4,50736.2,0.6418
US30,30,1.3043478260869565,2026-05,2026-05-31,2026-05-31 23:30:00,2026-06-01 00:00:00,BUY,51104.3,51072.9,51145.256522,51145.256522,win,1.2311,0.0732,23.0,40.96,51104.3,51072.9,0.67
XAUUSD,30,1.3043478260869565,2026-05,2026-05-31,2026-05-31 23:30:00,2026-06-01 01:00:00,BUY,4545.002,4534.929,4558.140696,4534.929,loss,-1.0003,0.0003,280.0,-1007.3,4545.002,4534.929,1.4533
XAUUSD,30,1.3043478260869565,2026-06,2026-06-01,2026-06-01 23:30:00,2026-06-02 00:15:00,SELL,4481.712,4488.295,4473.125478,4488.295,loss,-1.0004,0.0004,280.0,-658.3,4488.295,4481.712,1.7869
US30,30,1.3043478260869565,2026-06,2026-06-02,2026-06-02 23:45:00,2026-06-03 06:00:00,BUY,51382.6,51267.3,51532.991304,51323.6,timeout,-0.5317,0.0199,23.0,-59.0,51382.6,51267.3,3.3728
XAUUSD,30,1.3043478260869565,2026-06,2026-06-02,2026-06-03 00:30:00,2026-06-03 05:30:00,BUY,4488.57,4462.055,4523.154783,4462.055,loss,-1.0001,0.0001,280.0,-2651.5,4488.57,4462.055,5.3403
US30,30,1.3043478260869565,2026-06,2026-06-03,2026-06-03 23:30:00,2026-06-04 00:30:00,SELL,50774.2,50833.6,50696.721739,50833.6,loss,-1.0354,0.0354,21.0,-59.4,50833.6,50774.2,1.1259
XAUUSD,30,1.3043478260869565,2026-06,2026-06-03,2026-06-03 23:30:00,2026-06-03 23:45:00,BUY,4451.436,4445.389,4459.323391,4459.323391,win,1.3039,0.0005,280.0,788.74,4451.436,4445.389,0.8548
US30,30,1.3043478260869565,2026-06,2026-06-04,2026-06-04 23:30:00,2026-06-05 00:00:00,SELL,51659.1,51684.7,51625.708696,51625.708696,win,1.2145,0.0898,23.0,33.39,51684.7,51659.1,0.7678
XAUUSD,30,1.3043478260869565,2026-06,2026-06-04,2026-06-04 23:30:00,2026-06-05 00:15:00,SELL,4464.23,4473.877,4451.646957,4451.646957,win,1.3041,0.0003,280.0,1258.3,4473.877,4464.23,2.0873
US30,30,1.3043478260869565,2026-06,2026-06-07,2026-06-07 23:30:00,2026-06-08 01:30:00,BUY,50820.2,50729.2,50938.895652,50729.2,loss,-1.0231,0.0231,21.0,-91.0,50820.2,50729.2,0.9142
XAUUSD,30,1.3043478260869565,2026-06,2026-06-07,2026-06-07 23:30:00,2026-06-08 01:15:00,BUY,4334.611,4317.463,4356.977957,4317.463,loss,-1.0002,0.0002,260.0,-1714.8,4334.611,4317.463,1.5835
US30,30,1.3043478260869565,2026-06,2026-06-08,2026-06-08 23:30:00,2026-06-08 23:45:00,BUY,50859.7,50833.3,50894.134783,50833.3,loss,-1.0795,0.0795,21.0,-26.4,50859.7,50833.3,0.4413
XAUUSD,30,1.3043478260869565,2026-06,2026-06-08,2026-06-08 23:30:00,2026-06-09 01:15:00,SELL,4320.427,4328.918,4309.351783,4328.918,loss,-1.0003,0.0003,260.0,-849.1,4328.918,4320.427,1.6348
XAUUSD,30,1.3043478260869565,2026-06,2026-06-09,2026-06-09 23:30:00,2026-06-10 01:00:00,SELL,4222.753,4247.167,4190.908652,4190.908652,win,1.3042,0.0001,260.0,3184.43,4247.167,4222.753,2.9686
US30,30,1.3043478260869565,2026-06,2026-06-09,2026-06-09 23:45:00,2026-06-10 00:00:00,BUY,50814.7,50759.1,50887.221739,50887.221739,win,1.2666,0.0378,21.0,72.52,50814.7,50759.1,0.6702
US30,30,1.3043478260869565,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-11 01:15:00,BUY,49934.7,49785.1,50129.830435,50129.830435,win,1.2903,0.014,21.0,195.13,49934.7,49785.1,1.933
XAUUSD,30,1.3043478260869565,2026-06,2026-06-10,2026-06-11 00:15:00,2026-06-11 01:30:00,BUY,4064.749,4023.761,4118.211609,4118.211609,win,1.3043,0.0001,260.0,5346.26,4064.749,4023.761,3.0109
US30,30,1.3043478260869565,2026-06,2026-06-11,2026-06-11 23:30:00,2026-06-12 00:00:00,BUY,50985.7,50945.1,51038.656522,50945.1,loss,-1.0517,0.0517,21.0,-40.6,50985.7,50945.1,0.5693
XAUUSD,30,1.3043478260869565,2026-06,2026-06-11,2026-06-12 00:00:00,2026-06-12 01:30:00,SELL,4214.282,4245.907,4173.032,4173.032,win,1.3043,0.0001,260.0,4125.0,4245.907,4214.282,2.3372
US30,30,1.3043478260869565,2026-06,2026-06-14,2026-06-14 23:30:00,2026-06-15 01:15:00,BUY,51594.6,51513.1,51700.904348,51700.904348,win,1.2786,0.0258,21.0,106.3,51594.6,51513.1,1.0672
XAUUSD,30,1.3043478260869565,2026-06,2026-06-14,2026-06-14 23:45:00,2026-06-15 00:00:00,BUY,4288.33,4281.044,4297.833478,4297.833478,win,1.304,0.0004,280.0,950.35,4288.33,4281.044,0.5153
XAUUSD,30,1.3043478260869565,2026-06,2026-06-15,2026-06-15 23:30:00,2026-06-16 00:15:00,BUY,4316.442,4311.546,4322.828087,4311.546,loss,-1.0005,0.0005,260.0,-489.6,4316.442,4311.546,0.8872
US30,30,1.3043478260869565,2026-06,2026-06-15,2026-06-16 00:00:00,2026-06-16 03:30:00,BUY,51794.2,51754.1,51846.504348,51846.504348,win,1.247,0.0574,23.0,52.3,51794.2,51754.1,0.8592
XAUUSD,30,1.3043478260869565,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 00:00:00,SELL,4333.828,4338.322,4327.966261,4338.322,loss,-1.0006,0.0006,260.0,-449.4,4338.322,4333.828,1.0344
US30,30,1.3043478260869565,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,BUY,51852.1,51751.1,51983.83913,51864.4,timeout,0.099,0.0228,23.0,12.3,51852.1,51751.1,0.8448
XAUUSD,30,1.3043478260869565,2026-06,2026-06-17,2026-06-18 00:00:00,2026-06-18 00:30:00,BUY,4283.946,4264.187,4309.718609,4309.718609,win,1.3042,0.0001,260.0,2577.26,4283.946,4264.187,0.889
US30,30,1.3043478260869565,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 00:00:00,BUY,51685.5,51656.4,51723.456522,51656.4,loss,-1.0722,0.0722,21.0,-29.1,51685.5,51656.4,0.5373
XAUUSD,30,1.3043478260869565,2026-06,2026-06-18,2026-06-18 23:45:00,2026-06-19 02:45:00,SELL,4193.657,4208.453,4174.35787,4174.35787,win,1.3042,0.0002,260.0,1929.91,4208.453,4193.657,2.0585
US30,30,1.3043478260869565,2026-06,2026-06-21,2026-06-21 23:30:00,2026-06-22 00:00:00,SELL,51488.2,51550.5,51406.93913,51550.5,loss,-1.0369,0.0369,23.0,-62.3,51550.5,51488.2,1.1674
XAUUSD,30,1.3043478260869565,2026-06,2026-06-21,2026-06-21 23:30:00,2026-06-21 23:45:00,SELL,4153.656,4164.776,4139.151652,4139.151652,win,1.3041,0.0002,260.0,1450.43,4164.776,4153.656,1.7274
XAUUSD,30,1.3043478260869565,2026-06,2026-06-22,2026-06-22 23:30:00,2026-06-22 23:45:00,BUY,4192.811,4189.451,4197.193609,4189.451,loss,-1.0008,0.0008,260.0,-336.0,4192.811,4189.451,0.8566
US30,30,1.3043478260869565,2026-06,2026-06-22,2026-06-22 23:45:00,2026-06-23 00:30:00,BUY,51857.6,51817.0,51910.556522,51910.556522,win,1.2477,0.0567,23.0,52.96,51857.6,51817.0,0.7876
XAUUSD,30,1.3043478260869565,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-23 23:30:00,SELL,4094.923,4104.447,4082.500391,4082.500391,win,1.3041,0.0003,260.0,1242.26,4104.447,4094.923,1.5468
US30,30,1.3043478260869565,2026-06,2026-06-23,2026-06-23 23:45:00,2026-06-24 06:00:00,BUY,51774.5,51687.4,51888.108696,51739.7,timeout,-0.4237,0.0241,21.0,-34.8,51774.5,51687.4,1.5818
US30,30,1.3043478260869565,2026-06,2026-06-24,2026-06-24 23:30:00,2026-06-25 00:00:00,BUY,52050.4,52017.2,52093.704348,52017.2,loss,-1.0693,0.0693,23.0,-33.2,52050.4,52017.2,0.468
XAUUSD,30,1.3043478260869565,2026-06,2026-06-24,2026-06-24 23:30:00,2026-06-24 23:30:00,BUY,4000.643,3990.741,4013.558652,4013.558652,win,1.3041,0.0003,260.0,1291.57,4000.643,3990.741,1.0795
