trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
16,6,3,7,37.5,4.81,20.0,42.92,3,52399.91,False,,42.76,15.18,AUDUSD
15,1,2,12,6.67,1.04,20.0,20.63,1,52399.91,False,,39.52,16.83,USDCHF
17,2,3,12,11.76,0.4,20.0,17.85,1,52399.91,False,,60.18,9.89,USDCAD
17,0,0,17,0.0,-0.67,20.0,16.2,1,52399.91,False,,31.69,13.89,EURGBP
16,4,4,8,25.0,-1.08,20.0,11.22,1,52399.91,False,,52.2,11.22,USDJPY
17,2,5,10,11.76,-1.71,20.0,9.58,1,52399.91,False,,76.22,5.78,NZDUSD
15,3,6,6,20.0,-2.03,20.0,8.75,1,52399.91,False,,60.26,7.95,GBPUSD
15,1,6,8,6.67,-3.49,20.0,6.82,1,52399.91,False,,67.44,6.51,EURUSD
