date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 23:45:00,2026-05-29 03:30:00,EURUSD,BUY,loss,-1.0519,20.0,15.16,1
2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,EURUSD,SELL,timeout,0.2597,15.16,16.07,1
2026-06-03,2026-06-03 23:45:00,2026-06-04 06:00:00,EURUSD,BUY,timeout,0.1883,16.07,16.76,1
2026-06-04,2026-06-04 23:30:00,2026-06-05 06:00:00,EURUSD,SELL,timeout,-0.2273,16.76,15.89,1
2026-06-08,2026-06-08 23:30:00,2026-06-09 04:30:00,EURUSD,SELL,loss,-1.0519,15.89,12.04,1
2026-06-09,2026-06-09 23:30:00,2026-06-10 03:45:00,EURUSD,SELL,loss,-1.0519,12.04,9.13,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,EURUSD,BUY,timeout,0.5844,9.13,10.36,1
2026-06-11,2026-06-11 23:30:00,2026-06-12 06:00:00,EURUSD,SELL,timeout,0.6883,10.36,12.0,1
2026-06-15,2026-06-15 23:30:00,2026-06-16 04:15:00,EURUSD,BUY,loss,-1.0519,12.0,9.09,1
2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,EURUSD,BUY,timeout,-0.2403,9.09,8.59,1
2026-06-17,2026-06-17 23:30:00,2026-06-18 00:00:00,EURUSD,SELL,loss,-1.0519,8.59,6.51,1
2026-06-18,2026-06-18 23:30:00,2026-06-19 04:00:00,EURUSD,SELL,win,1.2468,6.51,8.38,1
2026-06-22,2026-06-22 23:45:00,2026-06-23 06:00:00,EURUSD,SELL,timeout,-0.039,8.38,8.3,1
2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,EURUSD,SELL,timeout,0.3636,8.3,9.0,1
2026-06-25,2026-06-25 23:30:00,2026-06-26 05:30:00,EURUSD,SELL,loss,-1.0519,9.0,6.82,1
