date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,GBPUSD,BUY,timeout,-0.1688,20.0,19.22,1
2026-06-02,2026-06-02 23:30:00,2026-06-03 01:30:00,GBPUSD,SELL,loss,-1.0649,19.22,14.52,1
2026-06-03,2026-06-03 23:45:00,2026-06-04 06:00:00,GBPUSD,BUY,timeout,0.3636,14.52,15.73,1
2026-06-04,2026-06-04 23:30:00,2026-06-05 06:00:00,GBPUSD,SELL,timeout,-0.2468,15.73,14.84,1
2026-06-08,2026-06-08 23:30:00,2026-06-09 02:00:00,GBPUSD,SELL,loss,-1.0649,14.84,11.2,1
2026-06-09,2026-06-09 23:30:00,2026-06-10 03:00:00,GBPUSD,SELL,loss,-1.0649,11.2,8.46,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 01:00:00,GBPUSD,BUY,win,1.2338,8.46,10.86,1
2026-06-11,2026-06-11 23:30:00,2026-06-12 05:45:00,GBPUSD,SELL,win,1.2338,10.86,13.94,1
2026-06-15,2026-06-15 23:30:00,2026-06-16 02:15:00,GBPUSD,BUY,loss,-1.0649,13.94,10.53,1
2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,GBPUSD,BUY,loss,-1.0649,10.53,7.95,1
2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,GBPUSD,BUY,timeout,0.9416,7.95,9.67,1
2026-06-18,2026-06-18 23:30:00,2026-06-19 04:30:00,GBPUSD,SELL,win,1.2338,9.67,12.41,1
2026-06-22,2026-06-22 23:30:00,2026-06-23 06:00:00,GBPUSD,SELL,timeout,0.4221,12.41,13.62,1
2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,GBPUSD,SELL,timeout,-0.6494,13.62,11.58,1
2026-06-25,2026-06-25 23:30:00,2026-06-26 05:15:00,GBPUSD,SELL,loss,-1.0649,11.58,8.75,1
