starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,257.2,-42.8,-14.27,3,0,3,0.0,-3.0,-1.0002,0.0002,14.27,2025-12,XAUUSD
300.0,232.12,-67.88,-22.63,5,0,5,0.0,-5.0,-1.0002,0.0002,22.63,2026-01,XAUUSD
300.0,248.76,-51.24,-17.08,9,1,8,11.11,-3.0,-0.3335,0.0002,30.17,2026-02,XAUUSD
300.0,381.77,81.77,27.26,6,2,4,33.33,6.0,0.9998,0.0003,14.27,2026-03,XAUUSD
300.0,275.63,-24.37,-8.12,7,1,6,14.29,-1.0,-0.1431,0.0003,26.5,2026-04,XAUUSD
300.0,385.69,85.69,28.56,9,3,6,33.33,6.39,0.7096,0.0003,22.63,2026-05,XAUUSD
300.0,273.0,-27.0,-9.0,5,1,4,20.0,-1.66,-0.331,0.0002,18.55,2026-06,XAUUSD
