model,timeframe_minutes,lookback_days,regime_mode,shift_lag_days,shift_threshold_atr,entry_tolerance_atr,retest_expiry_bars,stop_buffer_atr,reward_risk,minimum_reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
failed_auction,240,80,balanced_value,5,0.5,0.0,0,0.0,0.0,1.0,336,0,44,10,34,22.727272727272727,1.8626988132083915,29.572857567486576,0.6721103992610585,29.764294483562082,13.46621105376272,12976.429448356208,18,3,15,16.666666666666668,1.5895598388173442,9.218714051023307,0.5121507806124059,7.073812557368853,14.295046005593164,10707.381255736886,53.83093887645633
failed_auction,240,80,balanced_value,5,0.5,0.0,0,0.0,0.0,1.5,336,0,44,9,35,20.454545454545453,1.7850238336608795,27.762139030192692,0.6309577052316521,27.431551916552554,13.466211053762741,12743.155191655256,18,3,15,16.666666666666668,1.5895598388173442,9.218714051023307,0.5121507806124059,7.073812557368853,14.295046005593164,10707.381255736886,53.83093887645633
failed_auction,240,80,balanced_value,5,0.25,0.0,0,0.0,0.0,1.0,336,0,41,10,31,24.390243902439025,1.650633181190952,20.84359507538931,0.5083803676924222,20.05324366349317,13.39805887975018,12005.324366349318,17,3,14,17.647058823529413,1.7021649592989194,10.25313890408796,0.6031258178875271,8.192987711530098,14.295046005593184,10819.29877115301,53.57063754707815
failed_auction,240,80,balanced_value,5,0.25,0.0,0,0.0,0.0,1.5,336,0,40,9,31,22.5,1.627987327533182,20.11811562333451,0.5029528905833628,19.18855518641478,13.398058879750153,11918.855518641478,17,3,14,17.647058823529413,1.7021649592989194,10.25313890408796,0.6031258178875271,8.192987711530098,14.295046005593184,10819.29877115301,52.98259812885667
failed_auction,240,80,balanced_value,5,0.5,0.0,0,0.1,0.0,1.0,336,0,44,10,34,22.727272727272727,1.6883915064988595,23.55263372953256,0.5352871302166491,22.939019400057823,13.43817856171587,12293.901940005782,17,3,14,17.647058823529413,1.5775729414633948,8.360799764316871,0.4918117508421689,6.536089102824105,13.156599464578022,10653.60891028241,51.819067429230344
failed_auction,240,80,balanced_value,5,0.5,0.0,0,0.1,0.0,1.5,336,0,44,9,35,20.454545454545453,1.6173292387654388,21.783684626008537,0.495083741500194,20.779321753522062,14.958829718300763,12077.932175352205,17,3,14,17.647058823529413,1.5775729414633948,8.360799764316871,0.4918117508421689,6.536089102824105,13.156599464578022,10653.60891028241,51.72782835983525
breakout_retest,240,80,balanced_value,10,0.25,0.1,6,0.1,3.0,0.0,336,1,17,6,11,35.294117647058826,1.6948546181926403,7.258250435518919,0.42695590797170113,7.194337837499432,8.105269936560115,10719.433783749942,11,4,7,36.36363636363637,2.717664099709006,7.417487395389175,0.6743170359444705,7.493679899501338,3.9241431286216835,10749.367989950135,45.84747450234059
breakout_retest,240,80,balanced_value,10,0.25,0.1,6,0.1,3.0,0.0,168,1,17,6,11,35.294117647058826,1.6366897269467187,6.650676799013883,0.3912162822949343,6.561773516068881,8.105269936560127,10656.177351606888,11,4,7,36.36363636363637,2.717664099709006,7.417487395389175,0.6743170359444705,7.493679899501338,3.9241431286216835,10749.367989950135,42.15718215217207
breakout_retest,240,80,balanced_value,10,0.25,0.1,6,0.1,3.0,0.0,168,0,17,6,11,35.294117647058826,1.6364412005944797,6.649090408731656,0.3911229652195092,6.5600826638611665,8.105269936560154,10656.008266386118,10,4,6,40.0,1.868377953552305,5.45454351281188,0.545454351281188,5.392934138429495,4.885310929413029,10539.29341384295,42.13865225422611
failed_auction,240,80,balanced_value,5,0.25,0.0,0,0.1,0.0,1.0,336,0,41,10,31,24.390243902439025,1.4960933039128705,15.868523493939442,0.3870371583887669,14.763796674623574,14.509935308097328,11476.379667462357,16,3,13,18.75,1.698662041512419,9.392703186987195,0.5870439491866997,7.646901160295716,13.156599464578033,10764.690116029571,41.10862766262221
