entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-06-30 12:00:00+00:00,2022-06-30 13:42:00+00:00,long,1108.83828125,2893.0796875,1008.6,1022.95,1002.6,2893.0796875,stop,-1.1007371007370983,9889.92628992629
2022-06-30 16:00:00+00:00,2022-07-20 17:53:00+00:00,long,1108.83828125,2893.0796875,1008.6,1036.85,993.37,2893.0796875,time,11.722631094756236,11049.285864437663
2022-08-10 20:00:00+00:00,2022-08-10 20:58:00+00:00,short,1101.034609375,1830.7614062500002,993.37,1812.05,1845.5,993.37,stop,-1.0612855007473827,10932.021395622256
2022-08-19 08:00:00+00:00,2022-09-08 09:28:00+00:00,short,1088.917890625,1775.12546875,993.37,1738.45,1820.3,993.37,time,1.3671350030543703,11081.4768866632
2022-09-22 12:00:00+00:00,2022-09-22 13:52:00+00:00,long,1588.172734375,1913.3315625,1294.73671875,1314.45,1272.1,1913.3315625,stop,-1.048406139315229,10965.298002656626
2022-09-22 20:00:00+00:00,2022-10-13 00:12:00+00:00,long,1588.172734375,1913.3315625,1294.73671875,1329.95,1248.1,1913.3315625,time,-0.49480757483200893,10911.040877536578
2022-11-04 20:00:00+00:00,2022-11-09 09:51:00+00:00,short,1323.7,1637.3,1202.1,1631.15,1658.7,1202.1,target,15.4990925589837,12602.15320229452
2022-11-09 12:00:00+00:00,2022-11-09 21:17:00+00:00,long,1323.7,1624.5,1202.1,1224.85,1132.5,1624.5,stop,-1.0221981591770435,12473.334224243994
2022-11-10 04:00:00+00:00,2022-11-21 19:34:00+00:00,long,1325.31328125,1611.8109375,1141.6609375,1177.5500000000002,1080.3,1611.8109375,stop,-1.021079691516709,12345.971541625235
2022-11-21 20:00:00+00:00,2022-11-22 08:18:00+00:00,long,1328.6859375,1564.940625,1080.315625,1095.85,1074.5,1564.940625,stop,-1.096018735362996,12210.657380466439
2022-11-22 12:00:00+00:00,2022-12-12 13:35:00+00:00,long,1329.23359375,1556.94375,1079.3078125,1089.85,1070.1,1556.94375,time,7.848101265822796,13168.96213690811
2022-12-20 08:00:00+00:00,2022-12-22 14:51:00+00:00,long,1327.3015625,1360.278125,1190.684375,1214.3500000000001,1186.7,1360.278125,stop,-1.0741410488245913,13027.508908891412
2022-12-23 00:00:00+00:00,2022-12-28 03:10:00+00:00,long,1327.3015625,1360.278125,1190.684375,1223.35,1189.7,1360.278125,stop,-1.0609212481426438,12889.297298773306
2023-03-10 00:00:00+00:00,2023-03-10 06:52:00+00:00,long,1632.6000000000001,1738.4,1407.2,1443.45,1404.2,1738.4,stop,-1.0522292993630562,12753.672336113603
2023-03-15 00:00:00+00:00,2023-03-17 07:55:00+00:00,short,1632.6000000000001,1710.8000000000002,1499.2,1701.25,1738.6,1499.2,stop,-1.0548862115127164,12619.135605178428
2023-03-27 16:00:00+00:00,2023-03-28 18:45:00+00:00,short,1637.9,1717.4,1505.4,1706.55,1766.1,1505.4,stop,-1.0344248530646507,12488.600130236531
2023-05-01 20:00:00+00:00,2023-05-01 22:42:00+00:00,short,1645.7945312499999,1818.865625,1544.3390625,1805.55,1838.0,1544.3390625,stop,-1.0631741140215702,12355.824566448193
2023-05-04 16:00:00+00:00,2023-05-05 01:41:00+00:00,short,1645.7945312499999,1902.4171874999997,1604.01875,1880.75,1904.9,1604.01875,stop,-1.0848861283643871,12221.777939681759
2023-05-08 00:00:00+00:00,2023-05-26 03:09:00+00:00,short,1645.7945312499999,1902.4171874999997,1604.01875,1866.8500000000001,1920.1,1604.01875,time,1.0741784037558784,12353.06163886482
2023-06-14 20:00:00+00:00,2023-06-14 20:04:00+00:00,long,1807.37265625,1917.5874999999999,1723.609375,1734.3500000000001,1714.2,1917.5874999999999,stop,-1.101736972704712,12216.963391528443
2023-06-20 20:00:00+00:00,2023-06-22 00:41:00+00:00,long,1813.2,1913.1999999999998,1753.2,1789.05,1724.2,1913.1999999999998,target,1.8828064764841956,12446.985169493844
2023-06-23 20:00:00+00:00,2023-06-30 17:20:00+00:00,short,1805.2,1913.1999999999998,1761.2,1895.3500000000001,1931.8,1761.2,stop,-1.056241426611796,12315.514955769424
2023-07-05 12:00:00+00:00,2023-07-06 07:30:00+00:00,short,1861.1999999999998,1921.1999999999998,1785.2,1903.15,1932.2,1785.2,stop,-1.0705679862306354,12183.668995313512
2023-07-06 12:00:00+00:00,2023-07-13 16:06:00+00:00,short,1861.1999999999998,1921.1999999999998,1785.2,1911.65,1953.6,1785.2,stop,-1.0488676996424307,12055.87842659032
2023-07-14 20:00:00+00:00,2023-08-04 02:49:00+00:00,short,1869.1999999999998,1921.1999999999998,1777.2,1906.65,1997.9,1777.2,time,0.7254794520547975,12143.341347339938
2023-08-16 16:00:00+00:00,2023-08-16 20:42:00+00:00,long,1849.43125,1909.875,1801.7125,1824.65,1796.7,1909.875,stop,-1.0733452593917692,12013.001368656503
2023-10-13 00:00:00+00:00,2023-10-24 02:47:00+00:00,long,1631.99921875,1837.9125,1527.1,1545.35,1525.9,1837.9125,target,14.936375321336904,13807.308340436379
2023-12-21 16:00:00+00:00,2023-12-22 06:26:00+00:00,short,2053.946875,2264.84375,1747.80625,2226.1499999999996,2275.0,1747.80625,stop,-1.0419651995905868,13663.440992528864
2024-01-02 12:00:00+00:00,2024-01-10 09:34:00+00:00,short,2232.8578125,2399.2843749999997,1820.409375,2386.75,2428.5,1820.409375,stop,-1.04910179640719,13520.097587625207
2024-01-10 12:00:00+00:00,2024-01-10 15:10:00+00:00,short,2232.8578125,2413.75625,1936.1843749999998,2396.6499999999996,2426.4,1936.1843749999998,stop,-1.0689075630252152,13375.580241982692
2024-01-18 20:00:00+00:00,2024-02-07 21:59:00+00:00,short,2222.6375,2434.525,1881.775,2429.5499999999997,2518.5,1881.775,time,-0.07869589657111223,13365.054209189675
2024-03-19 04:00:00+00:00,2024-03-21 01:41:00+00:00,short,2235.74765625,3432.20625,2121.01875,3400.35,3542.8,2121.01875,stop,-1.0143910143910155,13229.480300223167
2024-03-22 12:00:00+00:00,2024-03-25 15:12:00+00:00,short,2235.74765625,3432.20625,2121.01875,3426.5499999999997,3527.7,2121.01875,stop,-1.0202669303015341,13094.504287669233
2024-04-16 08:00:00+00:00,2024-04-17 14:18:00+00:00,long,3500.60625,4057.6875,3003.75,3115.85,2985.4,4057.6875,stop,-1.0157148332694532,12961.501465276273
2024-04-19 04:00:00+00:00,2024-05-01 07:09:00+00:00,long,3500.60625,3846.9,2883.3,2986.35,2859.8,3846.9,stop,-1.01619913077835,12829.786800050313
2024-05-01 12:00:00+00:00,2024-05-20 22:20:00+00:00,long,3516.6328125,3648.440625,2886.884375,2908.65,2808.0,3648.440625,target,7.329762791852948,13770.179739194464
2024-05-27 00:00:00+00:00,2024-05-27 00:31:00+00:00,short,3497.8921875,3847.8375,3067.959375,3817.5499999999997,3850.6,3067.959375,stop,-1.0620272314674788,13623.936680542201
2024-07-05 12:00:00+00:00,2024-07-25 13:42:00+00:00,long,3506.8351562499997,3570.365625,2916.909375,2953.0499999999997,2816.9,3570.365625,time,1.4667645978700024,13823.76776060862
2024-08-26 04:00:00+00:00,2024-08-26 09:32:00+00:00,long,3465.8570312499996,3969.7,2717.7265625,2751.75,2711.6,3969.7,stop,-1.0510585305105897,13678.471870322772
2024-08-26 12:00:00+00:00,2024-08-26 14:15:00+00:00,long,3465.8570312499996,3969.7,2717.7265625,2744.15,2708.7,3969.7,stop,-1.0578279266572685,13533.777174938537
2024-08-26 16:00:00+00:00,2024-08-26 17:46:00+00:00,long,3465.8570312499996,3969.7,2717.7265625,2728.9500000000003,2699.4,3969.7,stop,-1.069373942470395,13389.05048839774
2024-10-21 16:00:00+00:00,2024-10-30 14:58:00+00:00,short,2630.22890625,2690.50625,2304.73125,2671.6499999999996,2705.1,2304.73125,stop,-1.0612855007473891,13246.954436876627
2024-10-30 20:00:00+00:00,2024-11-06 21:15:00+00:00,short,2628.4171875,2682.190625,2359.55,2660.25,2708.5,2359.55,stop,-1.042487046632128,13108.85665279893
2024-12-19 20:00:00+00:00,2025-01-03 19:42:00+00:00,short,2619.58359375,3441.9421875000003,2258.9,3429.1499999999996,3629.9,2258.9,stop,-1.0102117061021179,12976.429448356208
2025-01-13 16:00:00+00:00,2025-01-31 18:21:00+00:00,long,3324.56640625,3886.3625,3036.8171875,3054.05,2885.4,3886.3625,time,1.737918766676545,13201.949250983733
2025-04-23 04:00:00+00:00,2025-04-24 08:24:00+00:00,long,1879.2328125,2797.9125,1766.4125,1801.75,1742.2,2797.9125,stop,-1.0344248530646507,13065.385006842575
2025-04-30 16:00:00+00:00,2025-05-13 19:47:00+00:00,long,1877.1499999999999,2727.8,1732.6999999999998,1770.45,1728.8,2727.8,target,22.936374549819877,16062.110648387996
2025-05-14 16:00:00+00:00,2025-05-15 00:15:00+00:00,short,1895.9046875,2595.7843749999997,1746.75,2591.85,2631.7,1746.75,stop,-1.0514429109159393,15893.226724632046
2025-05-15 04:00:00+00:00,2025-05-16 11:20:00+00:00,short,1895.9046875,2572.8374999999996,1746.75,2569.5499999999997,2643.5,1746.75,stop,-1.027721433400949,15729.888627123995
2025-05-19 20:00:00+00:00,2025-05-20 00:21:00+00:00,short,1895.9046875,2526.94375,1746.75,2513.35,2544.1,1746.75,stop,-1.0666666666666726,15562.103148434671
2025-05-20 16:00:00+00:00,2025-05-20 17:51:00+00:00,short,1895.9046875,2503.996875,1746.75,2477.35,2512.2,1746.75,stop,-1.05882352941177,15397.327938627715
2025-06-02 04:00:00+00:00,2025-06-02 14:25:00+00:00,short,1895.60859375,2521.40625,1730.925,2491.5499999999997,2539.1,1730.925,stop,-1.0431125131440626,15236.716484210063
2025-06-05 20:00:00+00:00,2025-06-09 18:34:00+00:00,short,1895.60859375,2543.3640625,1730.925,2523.0499999999997,2588.6,1730.925,stop,-1.0312738367658303,15079.584213526217
2025-06-17 16:00:00+00:00,2025-06-20 08:05:00+00:00,short,1788.8265625,2502.0499999999997,1402.984375,2493.35,2564.7,1402.984375,stop,-1.0287316047652444,14924.455764854483
2025-06-20 16:00:00+00:00,2025-07-02 16:48:00+00:00,short,1788.8265625,2525.434375,1402.984375,2488.0499999999997,2556.1,1402.984375,stop,-1.0301249081557704,14770.715228614028
2025-07-11 08:00:00+00:00,2025-07-11 09:34:00+00:00,short,2552.92578125,2994.5,1909.4890624999998,2964.0499999999997,3025.8,1909.4890624999998,stop,-1.0331983805668044,14618.104438073853
2025-07-11 12:00:00+00:00,2025-07-14 03:42:00+00:00,short,2552.92578125,2994.5,1909.4890624999998,2979.1499999999996,3037.3,1909.4890624999998,stop,-1.0352536543422213,14466.769977683132
2025-10-11 00:00:00+00:00,2025-10-25 06:17:00+00:00,long,4319.08671875,4797.246875,3774.9734375,3838.0899999999997,3323.3,4797.246875,time,0.18102527244118988,14492.958487448674
2025-10-29 20:00:00+00:00,2025-10-30 13:41:00+00:00,long,4297.76796875,4646.6515625,3900.7625,3922.2,3836.15,4646.6515625,stop,-1.023823358512495,14344.576193114654
2025-12-04 04:00:00+00:00,2025-12-04 05:51:00+00:00,long,3869.814453125,4720.538281249999,3185.89921875,3214.55,3174.85,4720.538281249999,stop,-1.0516372795969815,14193.723282267665
2025-12-04 08:00:00+00:00,2025-12-04 13:03:00+00:00,long,3869.814453125,4720.538281249999,3185.89921875,3192.9500000000003,3170.85,4720.538281249999,stop,-1.092760180995482,14038.61992603836
2025-12-04 16:00:00+00:00,2025-12-04 17:40:00+00:00,long,3869.814453125,4720.538281249999,3185.89921875,3214.1,3139.85,4720.538281249999,stop,-1.02760942760943,13894.357744172134
2026-01-18 20:00:00+00:00,2026-01-20 22:33:00+00:00,short,3106.815625,3366.425,2909.5125,3342.8999999999996,3367.08,2909.5125,target,17.838606286186703,16372.917518149292
