entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-04-26 04:00:00+00:00,2022-04-26 06:58:00+00:00,long,25.04209375,26.00725,23.7680875,23.834049999999998,23.6644,26.00725,stop,-1.0368405540819423,9896.315944591806
2022-06-24 16:00:00+00:00,2022-06-30 09:29:00+00:00,long,21.838468749999997,24.40525,20.622625,21.201249999999998,20.5975,24.40525,stop,-1.0103519668737084,9796.328321797586
2022-07-29 04:00:00+00:00,2022-07-29 12:31:00+00:00,long,21.90264453125,23.6815,20.037015625,20.11725,19.8959,23.6815,stop,-1.0282358256155477,9695.598964397941
2022-07-29 16:00:00+00:00,2022-08-02 23:39:00+00:00,long,21.90264453125,23.6815,20.037015625,20.27675,19.8356,23.6815,stop,-1.014167516717673,9597.269349149803
2022-08-03 04:00:00+00:00,2022-08-04 13:13:00+00:00,long,21.8618046875,22.78521875,19.814234374999998,20.02505,19.7677,22.78521875,stop,-0.024285991839912372,9594.938557098814
2022-08-05 16:00:00+00:00,2022-08-17 01:17:00+00:00,long,21.8618046875,22.624625,19.814234374999998,19.881149999999998,19.5354,22.624625,time,0.7062906724511934,9662.706713155027
2022-08-17 20:00:00+00:00,2022-08-18 02:45:00+00:00,long,21.852734374999997,22.296968749999998,19.76825,19.84875,19.6821,22.296968749999998,stop,-1.037503750375046,9562.455768618302
2022-08-18 12:00:00+00:00,2022-08-18 15:35:00+00:00,long,21.852734374999997,22.296968749999998,19.76825,19.92935,19.6496,22.296968749999998,stop,-1.0223413762287807,9464.69482671214
2022-09-07 08:00:00+00:00,2022-09-16 15:57:00+00:00,long,19.21097265625,20.6435375,17.9332796875,18.19495,17.8351,20.6435375,time,3.148256217868572,9762.667670096389
2022-09-27 00:00:00+00:00,2022-09-27 16:13:00+00:00,long,19.1939859375,20.157843749999998,18.354496875,18.45365,18.3125,20.157843749999998,stop,-0.04427913567128187,9758.34484523361
2022-09-28 16:00:00+00:00,2022-10-03 13:18:00+00:00,long,19.1939859375,20.095659375,18.354496875,18.80575,18.1006,20.095659375,target,1.820406119265404,9935.986351935262
2022-10-20 08:00:00+00:00,2022-10-20 12:56:00+00:00,long,18.782215625,20.13331875,18.3510125,18.513749999999998,18.2956,20.13331875,stop,-0.028650011460011383,9933.139690706768
2023-03-14 20:00:00+00:00,2023-03-14 20:29:00+00:00,long,23.624563281249998,24.475509375,21.811678125,21.88475,21.79,24.475509375,stop,-1.06596306068603,9827.256090837493
2023-03-15 16:00:00+00:00,2023-03-15 18:12:00+00:00,long,23.624563281249998,24.475509375,21.811678125,21.94325,21.7405,24.475509375,stop,-1.0308261405672083,9725.954166152656
2023-03-16 12:00:00+00:00,2023-03-16 16:03:00+00:00,long,23.624563281249998,24.475509375,21.737682812499997,21.97325,21.654,24.475509375,stop,-1.0195771339076003,9626.79056142023
2023-03-17 04:00:00+00:00,2023-03-28 10:20:00+00:00,long,23.624563281249998,24.475509375,21.737682812499997,21.89575,21.65,24.475509375,time,4.345879959308213,10045.159323153566
2023-05-11 16:00:00+00:00,2023-05-23 01:24:00+00:00,short,21.7872828125,24.855678125,19.8878,24.14425,25.0255,19.8878,time,0.6104964539007085,10106.484664610094
2023-07-27 16:00:00+00:00,2023-08-08 02:43:00+00:00,short,23.9539984375,24.73950625,22.288721875,24.19335,25.1345,22.288721875,time,1.0573234872230748,10213.342900701615
