model,timeframe_minutes,lookback_days,regime_mode,shift_lag_days,shift_threshold_atr,entry_tolerance_atr,retest_expiry_bars,stop_buffer_atr,reward_risk,minimum_reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
failed_auction,240,40,migrating_value,5,0.0,0.0,0,0.0,0.0,1.5,168,0,23,6,17,26.08695652173913,2.861098888546309,31.84265924304183,1.3844634453496447,33.536631799848934,14.749218428142907,13353.663179984893,5,3,2,60.0,11.159897715795974,20.403483937075492,4.080696787415098,21.394232867017493,5.142806911602318,12139.423286701749,143.46276515329134
failed_auction,240,40,migrating_value,5,0.0,0.0,0,0.0,0.0,1.0,168,0,23,6,17,26.08695652173913,2.861098888546309,31.84265924304183,1.3844634453496447,33.536631799848934,14.749218428142907,13353.663179984893,5,3,2,60.0,11.159897715795974,20.403483937075492,4.080696787415098,21.394232867017493,5.142806911602318,12139.423286701749,143.46276515329134
failed_auction,240,40,migrating_value,5,0.0,0.1,0,0.0,0.0,1.5,168,0,21,5,16,23.80952380952381,2.808995201957313,29.102563531219822,1.3858363586295153,30.103436651129623,15.878826949268266,13010.343665112961,5,3,2,60.0,7.6242743967281985,13.303113872720253,2.6606227745440507,13.664112667953777,3.7719490946618803,11366.411266795378,143.42807259683286
failed_auction,240,40,migrating_value,5,0.0,0.1,0,0.0,0.0,1.0,168,0,22,5,17,22.727272727272727,2.792448564749429,29.007235989543375,1.318510726797426,29.979412243333492,15.95901759556691,12997.94122433335,5,3,2,60.0,7.6242743967281985,13.303113872720253,2.6606227745440507,13.664112667953777,3.7719490946618803,11366.411266795378,136.65760470043026
failed_auction,240,40,migrating_value,5,0.0,0.1,0,0.25,0.0,1.5,168,1,18,5,13,27.77777777777778,3.173548273692562,19.67107434502794,1.0928374636126632,20.524474871427966,6.9168784824673,12052.447487142797,4,2,2,50.0,1485.9263992853287,8.045807170978675,2.0114517927446687,8.159825182627344,1.6152664364402336,10815.982518262734,115.0296774435617
failed_auction,240,40,migrating_value,5,0.0,0.1,0,0.1,0.0,1.5,168,0,20,5,15,25.0,2.4106724209465322,21.256827998934867,1.0628413999467434,21.596647407278603,12.817982731413032,12159.66474072786,4,3,1,75.0,13.321531377958197,12.376817590699446,3.0942043976748614,12.758629034312307,3.255197481884313,11275.86290343123,110.49734966392604
failed_auction,240,40,migrating_value,5,0.0,0.1,0,0.25,0.0,1.0,168,1,19,5,14,26.31578947368421,3.1430103334621986,19.58314117671111,1.0306916408795321,20.418493882076348,6.998729420385851,12041.849388207635,4,2,2,50.0,1485.9263992853287,8.045807170978675,2.0114517927446687,8.159825182627344,1.6152664364402336,10815.982518262734,108.81018411397348
failed_auction,240,40,migrating_value,5,0.0,0.1,0,0.1,0.0,1.0,168,0,21,5,16,23.80952380952381,2.396007943306048,21.164602582103246,1.0078382181953927,21.48450439235394,12.898386710241214,12148.450439235394,4,3,1,75.0,13.321531377958197,12.376817590699446,3.0942043976748614,12.758629034312307,3.255197481884313,11275.86290343123,104.9628782947803
failed_auction,240,40,migrating_value,5,0.0,0.0,0,0.1,0.0,1.5,168,0,23,6,17,26.08695652173913,2.3202403862756236,22.56041340805529,0.9808875394806648,23.055763030672782,11.83400245811105,12305.576303067279,4,3,1,75.0,18.120183767176048,17.197001339025483,4.299250334756371,17.992142319021,3.9589295523885806,11799.2142319021,102.18013836437447
failed_auction,240,40,migrating_value,5,0.0,0.0,0,0.1,0.0,1.0,168,0,23,6,17,26.08695652173913,2.3202403862756236,22.56041340805529,0.9808875394806648,23.055763030672782,11.83400245811105,12305.576303067279,4,3,1,75.0,18.120183767176048,17.197001339025483,4.299250334756371,17.992142319021,3.9589295523885806,11799.2142319021,102.18013836437447
