starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,150.48,-149.52,-49.84,53,8,45,15.09,-7.86,-0.1483,0.0476,65.93,M15
300.0,314.03,14.03,4.68,28,6,22,21.43,4.64,0.1658,0.0347,58.49,M30
