policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model
production_current,LTA,XAGUSD,M15,2026-06,2026-06-03 01:00:00,2026-06-03 03:30:00,SELL,74.515,75.36644,1.0,75.052,smart_exit,-0.631,100,0.302929,0.0004,30.0,0.6042,,"live_adaptive(vol=1.32,volume=2.44)",static,Entry Model 3 - Confirmation of Internal Structure + Entry Model 2 - Internal Swing Confirmation
production_current,LTA,XAGUSD,M15,2026-06,2026-06-03 07:45:00,2026-06-03 10:00:00,SELL,74.075,74.7458,1.0,74.7458,loss,-1.0004,93,0.292,0.0004,30.0,0.5833,,"live_adaptive(vol=1.17,volume=1.08)",static,Entry Model 1 - Double Wick Confirmation
production_current,LTA,XAGUSD,M15,2026-06,2026-06-05 01:30:00,2026-06-05 03:30:00,SELL,72.737,74.01145,1.0,72.696,smart_exit,0.0319,97,0.263,0.0002,30.0,0.4167,,"live_adaptive(vol=1.16,volume=3.08)",static,Entry Model 1 - Double Wick Confirmation
production_current,LTA,XAGUSD,M15,2026-06,2026-06-05 05:15:00,2026-06-05 06:00:00,SELL,72.604,73.088826,1.0,72.119174,win,0.9994,100,0.262429,0.0006,30.0,0.3958,,"live_adaptive(vol=1.13,volume=1.66)",static,Entry Model 1 - Double Wick Confirmation + Entry Model 2 - Internal Swing Confirmation
production_current,LTA,XAGUSD,M15,2026-06,2026-06-08 13:00:00,2026-06-08 13:30:00,SELL,68.348,69.102563,1.0,68.549,smart_exit,-0.2668,100,0.446286,0.0004,30.0,0.6354,,"live_adaptive(vol=1.08,volume=1.30)",static,Entry Model 3 - Confirmation of Internal Structure
production_current,LTA,XAGUSD,M15,2026-06,2026-06-11 18:15:00,2026-06-12 01:00:00,BUY,65.953,63.53495,1.0,66.762,smart_exit,0.3344,96,0.593643,0.0001,30.0,0.8958,,"live_adaptive(vol=1.58,volume=1.25)",static,Entry Model 1 - Double Wick Confirmation
production_current,LTA,XAGUSD,M15,2026-06,2026-06-16 01:45:00,2026-06-16 03:30:00,SELL,69.346,70.01027,1.0,69.883,smart_exit,-0.8089,91,0.221786,0.0005,30.0,0.5729,,"live_adaptive(vol=1.09,volume=1.94)",static,Entry Model 1 - Double Wick Confirmation
production_current,LTA,XAGUSD,M15,2026-06,2026-06-17 20:00:00,2026-06-17 20:30:00,BUY,67.722,64.6185,1.0,68.015,smart_exit,0.0943,100,0.864071,0.0001,30.0,1.0,,"live_adaptive(vol=3.24,volume=1.55)",static,Entry Model 3 - Confirmation of Internal Structure + Entry Model 4 - High Volume Continuation
production_current,LTA,XAGUSD,M15,2026-06,2026-06-18 11:15:00,2026-06-18 13:00:00,SELL,67.327,68.58645,1.0,66.906,smart_exit,0.334,98,0.303,0.0002,30.0,0.5,,"live_adaptive(vol=1.14,volume=1.83)",static,Entry Model 1 - Double Wick Confirmation
production_current,LTA,XAGUSD,M15,2026-06,2026-06-18 12:00:00,2026-06-18 12:30:00,BUY,66.977,66.197624,1.0,66.44,smart_exit,-0.6894,96,0.365714,0.0004,30.0,0.8021,,"live_adaptive(vol=1.25,volume=1.57)",static,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
production_current,LTA,XAGUSD,M15,2026-06,2026-06-23 03:15:00,2026-06-23 05:00:00,SELL,63.008,64.70618,1.0,62.819,smart_exit,0.1111,90,0.427857,0.0002,30.0,0.9479,,"live_adaptive(vol=1.48,volume=2.29)",static,Entry Model 4 - High Volume Continuation
production_current,LTA,XAGUSD,M15,2026-06,2026-06-26 02:30:00,2026-06-26 06:15:00,SELL,56.065,58.0834,1.0,57.316,smart_exit,-0.6199,97,0.402643,0.0001,30.0,0.7188,,"live_adaptive(vol=1.27,volume=1.81)",static,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
challenge20_current,LTA,XAUUSD,M15,2026-05,2026-05-28 17:15:00,2026-05-29 01:15:00,SELL,4502.156,4516.86599,1.304,4516.86599,loss,-1.0002,98,14.666571,0.0002,280.0,0.8646,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAUUSD,M15,2026-05,2026-05-29 01:00:00,2026-05-29 12:30:00,BUY,4514.784,4488.21581,1.304,4514.784,trail_stop,-0.0001,98,6.447929,0.0001,280.0,0.2083,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 2 - Internal Swing Confirmation
challenge20_current,LTA,XAUUSD,M15,2026-05,2026-05-29 01:45:00,2026-05-29 09:00:00,BUY,4506.564,4490.76396,1.304,4527.172748,win,1.3042,98,7.560286,0.0002,280.0,0.2292,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-02 07:30:00,2026-06-02 12:45:00,SELL,4531.813,4542.73601,1.304,4517.565596,win,1.3041,99,7.600071,0.0003,280.0,0.3438,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 3 - Confirmation of Internal Structure
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-03 07:45:00,2026-06-03 13:45:00,SELL,4453.345,4473.67659,1.304,4426.825535,win,1.3042,95,9.570571,0.0001,280.0,0.9062,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-04 14:00:00,2026-06-05 01:30:00,SELL,4487.819,4517.45397,1.304,4449.164691,win,1.3043,100,12.913143,0.0001,280.0,0.9583,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-05 06:00:00,2026-06-05 06:45:00,SELL,4436.558,4451.0146,1.304,4451.0146,loss,-1.0002,90,6.964,0.0002,280.0,0.2604,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-09 17:45:00,2026-06-09 22:45:00,SELL,4262.959,4283.7686,1.304,4235.816043,win,1.3042,96,17.677357,0.0001,260.0,0.9271,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAUUSD,M15,2026-06,2026-06-22 10:30:00,2026-06-22 11:00:00,SELL,4208.625,4215.26958,1.304,4215.26958,loss,-1.0004,91,6.657214,0.0004,260.0,0.0521,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-05,2026-05-28 03:00:00,2026-05-28 05:30:00,SELL,72.988,74.084,1.304,72.988,trail_stop,-0.0003,91,0.38,0.0003,30.0,0.7292,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-05,2026-05-28 17:15:00,2026-05-28 17:45:00,SELL,75.574,75.95661,1.304,75.95661,loss,-1.0008,98,0.430714,0.0008,30.0,0.8438,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-05,2026-05-28 20:15:00,2026-05-29 00:00:00,BUY,75.658,75.48578,1.304,75.882635,win,1.3026,100,0.174786,0.0017,30.0,0.1354,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 2 - Internal Swing Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-02 01:30:00,2026-06-02 01:45:00,SELL,75.343,75.95324,1.304,74.547035,win,1.3039,98,0.294929,0.0005,30.0,0.4896,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-02 08:15:00,2026-06-02 09:00:00,SELL,76.747,77.05236,1.304,76.348704,win,1.3034,90,0.315714,0.001,30.0,0.5417,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-03 01:00:00,2026-06-03 13:30:00,SELL,74.515,75.36644,1.304,73.404426,win,1.304,100,0.302929,0.0004,30.0,0.6042,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 3 - Confirmation of Internal Structure + Entry Model 2 - Internal Swing Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-03 07:45:00,2026-06-03 10:00:00,SELL,74.075,74.7458,1.304,74.7458,loss,-1.0004,93,0.292,0.0004,30.0,0.5833,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-05 01:30:00,2026-06-05 08:15:00,SELL,72.737,74.01145,1.304,72.737,trail_stop,-0.0002,97,0.263,0.0002,30.0,0.4167,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-05 05:15:00,2026-06-05 05:30:00,SELL,72.604,72.88736,1.304,72.2344,win,1.3033,100,0.262429,0.0011,30.0,0.3958,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 2 - Internal Swing Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-08 13:00:00,2026-06-08 14:45:00,SELL,68.348,68.98394,1.304,68.348,trail_stop,-0.0005,100,0.446286,0.0005,30.0,0.6354,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 3 - Confirmation of Internal Structure
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-11 18:15:00,2026-06-12 19:30:00,BUY,65.953,63.53495,1.304,67.641,timeout,0.698,96,0.593643,0.0001,30.0,0.8958,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-16 01:45:00,2026-06-16 07:30:00,SELL,69.346,70.01027,1.304,70.01027,loss,-1.0005,91,0.221786,0.0005,30.0,0.5729,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-17 20:00:00,2026-06-18 00:30:00,BUY,67.722,66.65239,1.304,69.117143,win,1.3041,100,0.864071,0.0003,30.0,1.0,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 3 - Confirmation of Internal Structure + Entry Model 4 - High Volume Continuation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-18 11:15:00,2026-06-18 19:00:00,SELL,67.327,68.58645,1.304,65.684239,win,1.3041,98,0.303,0.0002,30.0,0.5,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-18 12:00:00,2026-06-18 12:30:00,BUY,66.977,66.49814,1.304,66.49814,loss,-1.0006,96,0.365714,0.0006,30.0,0.8021,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-23 03:15:00,2026-06-24 01:00:00,SELL,63.008,64.70618,1.304,60.792983,win,1.3042,90,0.427857,0.0002,30.0,0.9479,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 4 - High Volume Continuation
challenge20_current,LTA,XAGUSD,M15,2026-06,2026-06-26 02:30:00,2026-06-26 06:45:00,SELL,56.065,58.0834,1.304,58.0834,loss,-1.0001,97,0.402643,0.0001,30.0,0.7188,,"live_adaptive(vol=1.00,volume=1.00)",challenge20,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
fixed_current,LTA,XAUUSD,M15,2026-05,2026-05-28 17:15:00,2026-05-29 01:15:00,SELL,4502.156,4516.86599,6.0,4516.86599,loss,-1.0002,98,14.666571,0.0002,280.0,0.8646,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAUUSD,M15,2026-05,2026-05-29 01:00:00,2026-05-29 12:30:00,BUY,4514.784,4488.21581,6.0,4514.784,trail_stop,-0.0001,98,6.447929,0.0001,280.0,0.2083,,structure,static,Entry Model 2 - Internal Swing Confirmation
fixed_current,LTA,XAUUSD,M15,2026-05,2026-05-29 01:45:00,2026-05-29 12:15:00,BUY,4506.564,4490.76396,6.0,4522.36404,trail_stop,0.9998,98,7.560286,0.0002,280.0,0.2292,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAUUSD,M15,2026-06,2026-06-02 07:30:00,2026-06-02 23:15:00,SELL,4531.813,4542.73601,6.0,4466.27494,win,5.9997,99,7.600071,0.0003,280.0,0.3438,,structure,static,Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,XAUUSD,M15,2026-06,2026-06-03 07:45:00,2026-06-03 14:00:00,SELL,4453.345,4473.67659,6.0,4453.345,trail_stop,-0.0001,95,9.570571,0.0001,280.0,0.9062,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAUUSD,M15,2026-06,2026-06-04 14:00:00,2026-06-05 15:15:00,SELL,4487.819,4517.45397,6.0,4351.605,timeout,4.5963,100,12.913143,0.0001,280.0,0.9583,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,XAUUSD,M15,2026-06,2026-06-05 06:00:00,2026-06-05 06:45:00,SELL,4436.558,4451.0146,6.0,4451.0146,loss,-1.0002,90,6.964,0.0002,280.0,0.2604,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
fixed_current,LTA,XAUUSD,M15,2026-06,2026-06-09 17:45:00,2026-06-10 05:45:00,SELL,4262.959,4283.7686,6.0,4200.5302,trail_stop,2.9999,96,17.677357,0.0001,260.0,0.9271,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAUUSD,M15,2026-06,2026-06-22 10:30:00,2026-06-22 11:00:00,SELL,4208.625,4215.26958,6.0,4215.26958,loss,-1.0004,91,6.657214,0.0004,260.0,0.0521,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAGUSD,M15,2026-05,2026-05-28 03:00:00,2026-05-28 04:45:00,SELL,72.988,74.084,1.0,71.892,win,0.9997,91,0.38,0.0003,30.0,0.7292,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAGUSD,M15,2026-05,2026-05-28 17:15:00,2026-05-28 17:45:00,SELL,75.574,75.95661,1.0,75.95661,loss,-1.0008,98,0.430714,0.0008,30.0,0.8438,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAGUSD,M15,2026-05,2026-05-28 20:15:00,2026-05-29 00:00:00,BUY,75.658,75.48578,1.0,75.83022,win,0.9983,100,0.174786,0.0017,30.0,0.1354,,structure,static,Entry Model 2 - Internal Swing Confirmation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-02 01:30:00,2026-06-02 01:45:00,SELL,75.343,75.95324,1.0,74.73276,win,0.9995,98,0.294929,0.0005,30.0,0.4896,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-02 08:15:00,2026-06-02 08:45:00,SELL,76.747,77.05236,1.0,76.44164,win,0.999,90,0.315714,0.001,30.0,0.5417,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-03 01:00:00,2026-06-03 13:30:00,SELL,74.515,75.36644,1.0,73.66356,win,0.9996,100,0.302929,0.0004,30.0,0.6042,,structure,static,Entry Model 3 - Confirmation of Internal Structure + Entry Model 2 - Internal Swing Confirmation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-03 07:45:00,2026-06-03 10:00:00,SELL,74.075,74.7458,1.0,74.7458,loss,-1.0004,93,0.292,0.0004,30.0,0.5833,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-05 01:30:00,2026-06-05 06:15:00,SELL,72.737,74.01145,1.0,71.46255,win,0.9998,97,0.263,0.0002,30.0,0.4167,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-05 05:15:00,2026-06-05 05:30:00,SELL,72.604,72.88736,1.0,72.32064,win,0.9989,100,0.262429,0.0011,30.0,0.3958,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 2 - Internal Swing Confirmation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-08 13:00:00,2026-06-08 14:00:00,SELL,68.348,68.98394,1.0,67.71206,win,0.9995,100,0.446286,0.0005,30.0,0.6354,,structure,static,Entry Model 3 - Confirmation of Internal Structure
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-11 18:15:00,2026-06-12 19:30:00,BUY,65.953,63.53495,1.0,67.641,timeout,0.698,96,0.593643,0.0001,30.0,0.8958,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-16 01:45:00,2026-06-16 07:30:00,SELL,69.346,70.01027,1.0,70.01027,loss,-1.0005,91,0.221786,0.0005,30.0,0.5729,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-17 20:00:00,2026-06-18 00:00:00,BUY,67.722,66.65239,1.0,68.79161,win,0.9997,100,0.864071,0.0003,30.0,1.0,,structure,static,Entry Model 3 - Confirmation of Internal Structure + Entry Model 4 - High Volume Continuation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-18 11:15:00,2026-06-18 14:45:00,SELL,67.327,68.58645,1.0,66.06755,win,0.9998,98,0.303,0.0002,30.0,0.5,,structure,static,Entry Model 1 - Double Wick Confirmation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-18 12:00:00,2026-06-18 12:30:00,BUY,66.977,66.49814,1.0,66.49814,loss,-1.0006,96,0.365714,0.0006,30.0,0.8021,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-23 03:15:00,2026-06-23 23:00:00,SELL,63.008,64.70618,1.0,61.30982,win,0.9998,90,0.427857,0.0002,30.0,0.9479,,structure,static,Entry Model 4 - High Volume Continuation
fixed_current,LTA,XAGUSD,M15,2026-06,2026-06-26 02:30:00,2026-06-26 06:45:00,SELL,56.065,58.0834,1.0,58.0834,loss,-1.0001,97,0.402643,0.0001,30.0,0.7188,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
dynamic_balanced,LTA,XAUUSD,M15,2026-05,2026-05-28 17:15:00,2026-05-29 01:15:00,SELL,4502.156,4520.489214,3.0,4520.489214,loss,-1.0002,98,14.666571,0.0002,280.0,0.8646,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,XAUUSD,M15,2026-05,2026-05-29 01:00:00,2026-05-29 12:30:00,BUY,4514.784,4488.21581,5.0,4514.784,trail_stop,-0.0001,98,6.447929,0.0001,280.0,0.2083,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,XAUUSD,M15,2026-05,2026-05-29 01:45:00,2026-05-29 12:15:00,BUY,4506.564,4490.76396,5.0,4522.36404,trail_stop,0.9998,98,7.560286,0.0002,280.0,0.2292,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-02 07:30:00,2026-06-02 23:00:00,SELL,4531.813,4542.73601,5.0,4477.19795,win,4.9997,99,7.600071,0.0003,280.0,0.3438,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-03 07:45:00,2026-06-03 14:00:00,SELL,4453.345,4473.67659,3.0,4453.345,trail_stop,-0.0001,95,9.570571,0.0001,280.0,0.9062,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-04 14:00:00,2026-06-05 13:30:00,SELL,4487.819,4517.45397,3.0,4398.91409,win,2.9999,100,12.913143,0.0001,280.0,0.9583,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-05 06:00:00,2026-06-05 06:45:00,SELL,4436.558,4451.0146,4.0,4451.0146,loss,-1.0002,90,6.964,0.0002,280.0,0.2604,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-09 17:45:00,2026-06-10 01:00:00,SELL,4262.959,4285.055696,3.0,4196.668911,win,2.9999,96,17.677357,0.0001,260.0,0.9271,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,XAUUSD,M15,2026-06,2026-06-22 10:30:00,2026-06-22 11:00:00,SELL,4208.625,4215.26958,4.0,4215.26958,loss,-1.0004,91,6.657214,0.0004,260.0,0.0521,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,XAGUSD,M15,2026-05,2026-05-28 03:00:00,2026-05-28 05:30:00,SELL,72.988,74.084,4.0,72.988,trail_stop,-0.0003,91,0.38,0.0003,30.0,0.7292,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,XAGUSD,M15,2026-05,2026-05-28 17:15:00,2026-05-29 00:15:00,SELL,75.574,76.112393,3.0,76.112393,loss,-1.0006,98,0.430714,0.0006,30.0,0.8438,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,XAGUSD,M15,2026-05,2026-05-28 20:15:00,2026-05-29 00:30:00,BUY,75.658,75.48578,5.0,75.83022,trail_stop,0.9983,100,0.174786,0.0017,30.0,0.1354,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-02 01:30:00,2026-06-02 03:00:00,SELL,75.343,75.95324,4.0,75.343,trail_stop,-0.0005,98,0.294929,0.0005,30.0,0.4896,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation
dynamic_balanced,LTA,XAGUSD,M15,2026-06,2026-06-02 08:15:00,2026-06-02 11:30:00,SELL,76.747,77.05236,4.0,76.44164,trail_stop,0.999,90,0.315714,0.001,30.0,0.5417,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
