policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_at_entry,risk_amount,pnl,balance_before_settlement,balance_after
dynamic_capped,LTA,XAGUSD,M15,2026-06,2026-06-05 01:30:00,2026-06-05 06:30:00,SELL,72.737,73.437947,5.0,72.036052,trail_stop,0.9996,97,0.263,0.0004,30.0,0.4167,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,332.55,16.63,16.62,332.55,349.17
dynamic_capped,LTA,XAUUSD,M15,2026-06,2026-06-04 14:00:00,2026-06-05 07:00:00,SELL,4487.819,4516.227914,3.0,4459.410086,trail_stop,0.9999,100,12.913143,0.0001,280.0,0.9583,,"min(max(structure,1.10ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,332.55,16.63,16.63,349.17,365.8
dynamic_capped,LTA,XAGUSD,M15,2026-06,2026-06-08 13:00:00,2026-06-08 14:45:00,SELL,68.348,68.98394,4.0,68.348,trail_stop,-0.0005,100,0.446286,0.0005,30.0,0.6354,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,365.8,18.29,-0.01,365.8,365.79
dynamic_capped,LTA,XAUUSD,M15,2026-06,2026-06-09 17:45:00,2026-06-10 00:30:00,SELL,4262.959,4283.7686,3.0,4200.5302,win,2.9999,96,17.677357,0.0001,260.0,0.9271,,"min(max(structure,1.10ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,365.79,18.29,54.87,365.79,420.66
dynamic_capped,LTA,XAGUSD,M15,2026-06,2026-06-11 18:15:00,2026-06-12 07:15:00,BUY,65.953,64.623073,3.0,65.953,trail_stop,-0.0002,96,0.593643,0.0002,30.0,0.8958,,"min(max(structure,1.10ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,420.66,21.03,-0.0,420.66,420.66
dynamic_capped,LTA,XAGUSD,M15,2026-06,2026-06-16 01:45:00,2026-06-16 03:30:00,SELL,69.346,69.833929,4.0,69.833929,loss,-1.0006,91,0.221786,0.0006,30.0,0.5729,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,420.66,21.03,-21.05,420.66,399.61
dynamic_capped,LTA,XAGUSD,M15,2026-06,2026-06-17 20:00:00,2026-06-18 10:45:00,BUY,67.722,66.65239,3.0,67.722,trail_stop,-0.0003,100,0.864071,0.0003,30.0,1.0,,"min(max(structure,1.10ATR),2.2ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure + Entry Model 4 - High Volume Continuation,399.61,19.98,-0.01,399.61,399.6
dynamic_capped,LTA,XAGUSD,M15,2026-06,2026-06-18 11:15:00,2026-06-18 12:15:00,SELL,67.327,68.019697,4.0,67.327,trail_stop,-0.0004,98,0.303,0.0004,30.0,0.5,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,399.6,19.98,-0.01,399.6,399.59
dynamic_capped,LTA,XAUUSD,M15,2026-06,2026-06-22 10:30:00,2026-06-22 11:00:00,SELL,4208.625,4215.26958,4.0,4215.26958,loss,-1.0004,91,6.657214,0.0004,260.0,0.0521,,"min(max(structure,0.85ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation,399.59,19.98,-19.99,399.59,379.6
dynamic_capped,LTA,XAGUSD,M15,2026-06,2026-06-23 03:15:00,2026-06-24 04:30:00,SELL,63.008,63.949286,3.0,61.06,timeout,2.0692,90,0.427857,0.0003,30.0,0.9479,,"min(max(structure,1.10ATR),2.2ATR)",balanced,Entry Model 4 - High Volume Continuation,379.6,18.98,39.27,379.6,418.87
dynamic_capped,LTA,XAGUSD,M15,2026-06,2026-06-26 02:30:00,2026-06-26 06:15:00,SELL,56.065,57.17512,4.0,57.17512,loss,-1.0003,97,0.402643,0.0003,30.0,0.7188,,"min(max(structure,1.10ATR),2.2ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 4 - High Volume Continuation,418.87,20.94,-20.95,418.87,397.92
