trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
71,35,30,6,49.3,15.39,20.0,56.81,4,52399.91,False,,81.99,12.85,0,22.99,mt5_min_step_compounding,US100
