symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
US30,30,1.1111111111111112,2025-12,2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,SELL,48416.3,48506.3,48316.3,48365.2,timeout,0.5444,0.0233,21.0,51.1,48435.2,48416.3,0.7015,90.0,0.01,500.0,0.01,100
US30,30,1.1111111111111112,2026-01,2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,BUY,48191.7,48101.7,48291.7,48204.2,timeout,0.1156,0.0233,21.0,12.5,48191.7,48159.4,0.6847,90.0,0.01,500.0,0.01,100
US30,30,1.1111111111111112,2026-01,2026-01-06,2026-01-07 00:45:00,2026-01-07 07:00:00,BUY,49543.5,49453.5,49643.5,49553.6,timeout,0.0889,0.0233,21.0,10.1,49543.5,49520.5,0.8868,90.0,0.01,500.0,0.01,100
US30,30,1.1111111111111112,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 03:15:00,SELL,49046.4,49136.4,48946.4,48946.4,win,1.0878,0.0233,21.0,100.0,49068.5,49046.4,0.5229,90.0,0.01,500.0,0.01,100
US30,30,1.1111111111111112,2026-01,2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,SELL,49317.4,49407.4,49217.4,49278.4,timeout,0.41,0.0233,21.0,39.0,49341.7,49317.4,0.669,90.0,0.01,500.0,0.01,100
US30,30,1.1111111111111112,2026-01,2026-01-13,2026-01-14 01:00:00,2026-01-14 07:00:00,SELL,49173.2,49263.2,49073.2,49110.5,timeout,0.6756,0.0211,19.0,62.7,49202.7,49173.2,0.7674,90.0,0.01,500.0,0.01,100
US30,30,1.1111111111111112,2026-01,2026-01-14,2026-01-15 01:00:00,2026-01-15 07:00:00,BUY,49123.5,49033.5,49223.5,49150.1,timeout,0.2722,0.0233,21.0,26.6,49123.5,49097.2,0.3996,90.0,0.01,500.0,0.01,95
US30,30,1.1111111111111112,2026-01,2026-01-15,2026-01-16 01:00:00,2026-01-16 07:00:00,BUY,49514.5,49424.5,49614.5,49567.8,timeout,0.5689,0.0233,21.0,53.3,49514.5,49490.2,0.6372,90.0,0.01,500.0,0.01,100
US30,30,1.1111111111111112,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 07:00:00,BUY,48582.7,48492.7,48682.7,48615.7,timeout,0.3433,0.0233,21.0,33.0,48582.7,48542.2,0.7956,90.0,0.01,500.0,0.01,100
US30,30,1.1111111111111112,2026-01,2026-01-21,2026-01-22 01:00:00,2026-01-22 07:00:00,BUY,49206.5,49116.5,49306.5,49146.3,timeout,-0.69,0.0211,19.0,-60.2,49206.5,49172.4,0.4841,90.0,0.01,500.0,0.01,95
