symbol,phase,name,config,score,train_return_pct,train_profit_factor,train_win_rate,train_max_dd_pct,train_trades,train_sharpe,train_recovery,train_expectancy_r,train_average_rr,train_longs,train_shorts,validation_return_pct,validation_profit_factor,validation_win_rate,validation_max_dd_pct,validation_trades,validation_sharpe,validation_recovery,validation_expectancy_r,validation_average_rr,validation_longs,validation_shorts
XAUUSD,signal,M5-all-day-1.5-rejection-candle-daily-sideways,"{""confirmation"": ""rejection-candle"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""daily-sideways"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-85.98966606492512,-26.7404487092342,0.7596274520435674,46.61016949152542,36.73874481845133,236,-1.5378281745674547,-0.7278541725193705,-0.12628887382546064,0.9767475497620658,95,141,-29.97434020358345,0.7186377121971382,44.396551724137936,36.10305544583552,232,-1.8361954005180512,-0.8302438625604188,-0.14829219276813477,0.9800000000000005,105,127
XAUUSD,signal,M5-all-day-1.5-engulfing-none,"{""confirmation"": ""engulfing"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""none"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-56.54959480484384,-15.2729219407437,0.8806744534238926,49.25373134328358,26.62849436530156,268,-0.7470519308187119,-0.5735555954168098,-0.05653823987605307,0.9800000000000001,106,162,-8.886091107101546,0.9284429128040109,50.73529411764706,26.626358798019943,272,-0.3833090120659818,-0.3337328687902439,-0.028885840702239467,0.9800000000000003,117,155
XAUUSD,signal,M5-all-day-1.5-engulfing-adx15,"{""confirmation"": ""engulfing"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx15"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-69.85823347591084,-18.52132951888652,0.6381047622213781,41.75824175824176,18.827427058871837,91,-1.6508485755598492,-0.9837419346239837,-0.21939530958126258,0.9799999999999995,39,52,12.33078414438209,1.3124667840391224,57.95454545454546,8.276359013881674,88,1.070678328844558,1.4898802871770132,0.13712266692663053,0.98,27,61
XAUUSD,signal,M5-all-day-1.5-engulfing-adx20,"{""confirmation"": ""engulfing"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx20"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-82.37766955994654,-27.436555459801614,0.6904023894096,43.18181818181818,29.52387081573542,176,-1.9110162792142271,-0.9293007556847416,-0.17689924115812436,0.9800000000000004,71,105,-0.33748559860709015,0.9959936890850415,51.461988304093566,18.520190646484437,171,0.0333228828927069,-0.018222576918837104,0.0030912837714455557,0.9800000000000003,62,109
XAUUSD,signal,M5-all-day-1.5-engulfing-adx25,"{""confirmation"": ""engulfing"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx25"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-87.5275736635156,-31.169659671556072,0.7295232621943786,44.63519313304721,37.88180643563576,233,-1.9036368895093208,-0.822813445407252,-0.15488355473642818,0.9800000000000003,103,130,-9.678383560702331,0.9133837197258137,49.78354978354979,25.02359442707941,231,-0.4821786622066051,-0.386770317466016,-0.03888516984694461,0.9800000000000004,92,139
XAUUSD,signal,M5-all-day-1.5-engulfing-ema-flat,"{""confirmation"": ""engulfing"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""ema-flat"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-63.35257413442042,-15.860481270925597,0.6974666364645209,44.827586206896555,16.81891519324298,87,-1.3587078586437622,-0.9430145219649817,-0.19232635192179415,0.9799999999999994,43,44,-8.746741294385629,0.8407953605009236,47.11538461538461,17.92786822276757,104,-0.7004008425922444,-0.4878851844346819,-0.08293488476439931,0.9800000000000001,53,51
XAUUSD,signal,M5-all-day-1.5-engulfing-adx25-ema-flat,"{""confirmation"": ""engulfing"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx25-ema-flat"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-72.1517537103362,-18.917469372989082,0.6001676307106004,41.333333333333336,19.173042498894766,75,-1.779125765241911,-0.9866701841442006,-0.27323190156261457,0.9800000000000001,34,41,-8.472523776753793,0.8265079777262984,46.73913043478261,17.040629333958755,92,-0.7233608825356713,-0.4971954738707715,-0.09114378277714705,0.9799999999999999,47,45
XAUUSD,signal,M5-all-day-1.5-engulfing-daily-sideways,"{""confirmation"": ""engulfing"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""daily-sideways"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 1.5, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-61.59791777608775,-15.21886113838783,0.8608535077677155,48.4304932735426,25.863679633637794,223,-0.8347267690079394,-0.5884259840040115,-0.06878598013187182,0.9800000000000004,84,139,-17.139718948225525,0.827582626224049,48.13084112149533,28.40844094047359,214,-0.9699824708656264,-0.6033319105451689,-0.08249945774379157,0.9800000000000005,90,124
XAUUSD,signal,M5-all-day-2-close-inside-none,"{""confirmation"": ""close-inside"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""none"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-111.95610420543954,-13.918952332959545,0.8962058107529669,50.70422535211267,34.11880718824148,284,-0.6229359278031913,-0.40795542048599215,-0.047153408712481575,0.9800000000000002,107,177,-44.57341065771278,0.645557174740564,42.56055363321799,47.07909721476976,289,-2.7192325334612644,-0.9467770899338551,-0.19867695108472577,0.9754788010182326,117,172
XAUUSD,signal,M5-all-day-2-close-inside-adx15,"{""confirmation"": ""close-inside"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx15"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-111.22211732117836,-37.718034969977886,0.4169261357586674,36.08247422680412,40.840633018276606,97,-2.700979919838783,-0.9235418793116814,-0.4766711242711595,0.9799999999999998,37,60,-6.370674980853186,0.8781025198950974,50.0,14.174492898577018,98,-0.4896920689699892,-0.44944641239989197,-0.061734541766417794,0.9678138293521957,36,62
XAUUSD,signal,M5-all-day-2-close-inside-adx20,"{""confirmation"": ""close-inside"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx20"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-113.76792400263886,-41.73054321304011,0.6110966598295354,43.31797235023041,44.53219973229447,217,-2.6570744211474584,-0.9370869497555356,-0.2423951265711085,0.9800000000000005,91,126,-43.73418404423002,0.5779828625571871,39.51219512195122,45.30181817604792,205,-3.1214271041983097,-0.9653957789127603,-0.27479482868330574,0.9800000000000003,80,125
XAUUSD,signal,M5-all-day-2-close-inside-adx25,"{""confirmation"": ""close-inside"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx25"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-92.03682756100349,-33.61291183045806,0.7153939428589021,45.38461538461539,40.55050976945523,260,-1.9652633989071142,-0.8289146553658634,-0.15208040513845075,0.9727660821331765,117,143,-25.919633636497565,0.789914852725989,46.800000000000004,29.116138180348383,250,-1.4432815720733259,-0.890215367022531,-0.114502972358574,0.9800000000000004,105,145
XAUUSD,signal,M5-all-day-2-close-inside-ema-flat,"{""confirmation"": ""close-inside"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""ema-flat"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-92.46900734355867,-32.63688739827059,0.6395939789831261,44.31137724550898,32.655016798653115,167,-2.205053475995678,-0.9994448203626931,-0.2300688905829512,0.9679789891133854,85,82,-15.571984445026432,0.8128638867313313,47.30538922155689,20.782624010803197,167,-1.008069886552832,-0.7492790341071379,-0.09606671383499275,0.9800000000000005,86,81
XAUUSD,signal,M5-all-day-2-close-inside-adx25-ema-flat,"{""confirmation"": ""close-inside"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx25-ema-flat"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-97.62778452352822,-34.07733544276685,0.5810915541539173,40.42553191489361,34.0950771760966,141,-2.608369488842754,-0.9994796394436031,-0.28927780292712024,0.9800000000000001,70,71,-17.948506623305082,0.7572067754861007,45.20547945205479,22.923421579267924,146,-1.291939977141804,-0.7829767716499101,-0.13029885398635588,0.9800000000000001,73,73
XAUUSD,signal,M5-all-day-2-close-inside-daily-sideways,"{""confirmation"": ""close-inside"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""daily-sideways"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-110.18763581054908,-12.340683473722924,0.8904801626186458,50.427350427350426,29.593681253444416,234,-0.6133295100601762,-0.41700400055118486,-0.0507409123413383,0.9800000000000005,88,146,-42.05348888131998,0.5981633978518863,40.26548672566372,44.67309430285822,226,-2.890678999903294,-0.9413605557793064,-0.23603428206847718,0.9800000000000004,91,135
XAUUSD,signal,M5-all-day-2-rejection-candle-none,"{""confirmation"": ""rejection-candle"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""none"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-103.77695027692297,-23.68571853672047,0.822048295961928,49.26470588235294,29.338880259184474,272,-1.1892761237190312,-0.8073150143249146,-0.09353707363211834,0.9734020409175695,101,171,-40.22362214973542,0.6945435450704492,42.90780141843972,47.33057262803484,282,-2.450644882032135,-0.8498444011199259,-0.17723095374481437,0.9800000000000003,118,164
XAUUSD,signal,M5-all-day-2-rejection-candle-adx15,"{""confirmation"": ""rejection-candle"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx15"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-83.73346250212117,-23.712943563020662,0.5122116702433348,42.465753424657535,27.68528489263671,73,-1.6956262090150775,-0.8565179536703071,-0.35824457028087603,0.9800000000000001,29,44,2.4834426279822353,1.0683771592264488,54.166666666666664,5.648861205831457,72,0.27101049384034254,0.439635979269329,0.0394047695537298,0.9799999999999994,28,44
XAUUSD,signal,M5-all-day-2-rejection-candle-adx20,"{""confirmation"": ""rejection-candle"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx20"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-90.13317472517299,-32.08997820414474,0.6741259240889913,44.21052631578947,32.08997820414474,190,-2.096111157461663,-1.0,-0.19767081050552257,0.9800000000000004,72,118,-23.810669541342133,0.7413449011862856,45.0,29.581876033223065,180,-1.579152531834929,-0.8049073532253548,-0.14571463113194633,0.9800000000000003,64,116
XAUUSD,signal,M5-all-day-2-rejection-candle-adx25,"{""confirmation"": ""rejection-candle"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx25"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-88.72119122064137,-22.031984951560844,0.822133456015945,49.18032786885246,30.525257112078897,244,-1.16185721128967,-0.7217624693763103,-0.09614857394422963,0.9726322790246194,109,135,-32.089541403576106,0.7272341223652289,43.829787234042556,36.128615752127516,235,-2.0059899653872675,-0.8882029033090325,-0.1594422519493486,0.9800000000000005,97,138
XAUUSD,signal,M5-all-day-2-rejection-candle-ema-flat,"{""confirmation"": ""rejection-candle"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""ema-flat"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-80.94280069853404,-25.853385355709523,0.6575296483893963,44.274809160305345,26.814069349216684,131,-1.888768063494183,-0.9641723909565698,-0.22187341681106573,0.9800000000000001,63,68,-14.01040441387531,0.7952034660626633,46.26865671641791,17.09780862577306,134,-1.0216388282863043,-0.8194269055483621,-0.10746985582171657,0.9799999999999999,68,66
XAUUSD,signal,M5-all-day-2-rejection-candle-adx25-ema-flat,"{""confirmation"": ""rejection-candle"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx25-ema-flat"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-74.92836992388136,-22.071178626597842,0.6578922214569609,43.925233644859816,23.387458840237198,107,-1.7628953300754406,-0.9437185449419264,-0.22672641764752755,0.9799999999999996,50,57,-19.51032891634872,0.6846651724255587,42.73504273504273,21.99004209134405,117,-1.6001512757408651,-0.8872347235764764,-0.18028826572721637,0.98,60,57
XAUUSD,signal,M5-all-day-2-rejection-candle-daily-sideways,"{""confirmation"": ""rejection-candle"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""daily-sideways"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-105.39318167848324,-26.24436413838509,0.7692981972515179,47.34513274336283,27.59274133344406,226,-1.4927830792089574,-0.9511329019917041,-0.12881674868150794,0.9800000000000004,83,143,-39.52108020052414,0.6270868967726757,40.54054054054054,44.67480670670124,222,-2.730216813733106,-0.8846390866330477,-0.22131069541681972,0.9800000000000003,91,131
XAUUSD,signal,M5-all-day-2-engulfing-none,"{""confirmation"": ""engulfing"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""none"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-95.58807089737066,-35.881150704408185,0.7026078475868518,44.4,39.116602329059745,250,-2.1497269976514,-0.9172869975404806,-0.17213700973638954,0.9799999999999975,101,149,-30.762932896730188,0.7458105311717041,45.16129032258064,35.7992355408563,248,-1.8215674827807788,-0.8593181511270437,-0.1428642972837969,0.9800000000000003,120,128
XAUUSD,signal,M5-all-day-2-engulfing-adx15,"{""confirmation"": ""engulfing"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx15"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-56.500411075267685,-9.031869451494723,0.5899559359404283,41.17647058823529,10.605657614406837,34,-1.200851156310251,-0.8516086205937609,-0.27193519674559713,0.9800000000000002,12,22,13.063464587111273,2.5802783524541146,72.41379310344827,2.676065201141564,29,1.9841107224188008,4.88159428310589,0.42827586206896556,0.9800000000000001,14,15
XAUUSD,signal,M5-all-day-2-engulfing-adx20,"{""confirmation"": ""engulfing"", ""direction"": ""both"", ""management"": ""none"", ""max_trades"": 1, ""regime"": ""adx20"", ""rr"": 1.0, ""session"": ""all-day"", ""sigma"": 2.0, ""stop_mode"": ""atr"", ""stop_value"": 1.0, ""target_mode"": ""fixed-r"", ""timeframe"": ""M5""}",-60.237938428525226,-14.904896529994938,0.7447786484940812,46.464646464646464,19.726264956396367,99,-1.1833620610860078,-0.7555863496176923,-0.1568981298591858,0.9799999999999996,35,64,2.0449201347175094,1.0473892840436285,52.74725274725275,11.934589190609435,91,0.2143277153532523,0.17134399031736477,0.027418288751549485,0.9800000000000001,42,49
