time,open,high,low,close,tick_volume,spread,real_volume
2025-08-04 02:00:00+00:00,3359.12,3359.38,3357.73,3358.31,618,25,0
2025-08-04 02:15:00+00:00,3358.31,3358.35,3354.49,3355.98,738,25,0
2025-08-04 02:30:00+00:00,3356.02,3358.79,3355.94,3357.71,646,25,0
2025-08-04 02:45:00+00:00,3357.71,3361.94,3357.52,3361.87,1102,25,0
2025-08-04 03:00:00+00:00,3361.84,3362.29,3356.06,3356.21,1507,25,0
2025-08-04 03:15:00+00:00,3356.21,3356.86,3354.45,3355.45,1036,25,0
2025-08-04 03:30:00+00:00,3355.49,3355.52,3351.79,3352.31,1498,25,0
2025-08-04 03:45:00+00:00,3352.32,3353.05,3350.32,3352.17,1447,25,0
2025-08-04 04:00:00+00:00,3352.17,3353.59,3349.42,3349.62,1986,25,0
2025-08-04 04:15:00+00:00,3349.62,3351.26,3344.97,3347.53,2120,25,0
2025-08-04 04:30:00+00:00,3347.51,3350.32,3346.67,3349.14,1997,25,0
2025-08-04 04:45:00+00:00,3349.14,3353.16,3348.87,3352.18,1359,25,0
2025-08-04 05:00:00+00:00,3352.18,3352.71,3350.16,3351.1,1322,25,0
2025-08-04 05:15:00+00:00,3351.01,3355.2,3350.93,3353.97,1083,25,0
2025-08-04 05:30:00+00:00,3353.96,3353.98,3352.05,3353.44,1004,25,0
2025-08-04 05:45:00+00:00,3353.44,3354.75,3352.57,3354.25,1202,25,0
2025-08-04 06:00:00+00:00,3354.28,3357.69,3354.26,3355.81,1508,25,0
2025-08-04 06:15:00+00:00,3355.81,3357.44,3354.38,3356.86,946,25,0
2025-08-04 06:30:00+00:00,3356.86,3358.13,3355.48,3357.81,954,25,0
2025-08-04 06:45:00+00:00,3357.81,3360.81,3357.75,3360.25,1159,25,0
2025-08-04 07:00:00+00:00,3360.25,3360.99,3359.97,3360.97,621,25,0
2025-08-04 07:15:00+00:00,3360.97,3361.42,3360.32,3360.83,703,25,0
2025-08-04 07:30:00+00:00,3360.83,3362.07,3359.61,3360.58,903,25,0
2025-08-04 07:45:00+00:00,3360.58,3361.02,3358.75,3358.82,758,25,0
2025-08-04 08:00:00+00:00,3358.82,3360.91,3358.75,3359.85,732,25,0
2025-08-04 08:15:00+00:00,3359.84,3360.69,3358.07,3358.77,989,25,0
2025-08-04 08:30:00+00:00,3358.77,3359.4,3355.43,3356.74,943,25,0
2025-08-04 08:45:00+00:00,3356.76,3357.86,3356.06,3357.51,1005,25,0
2025-08-04 09:00:00+00:00,3357.51,3360.87,3355.5,3359.08,1623,25,0
2025-08-04 09:15:00+00:00,3359.08,3359.27,3353.55,3353.67,1200,25,0
2025-08-04 09:30:00+00:00,3353.67,3360.67,3353.67,3360.19,1624,25,0
2025-08-04 09:45:00+00:00,3360.19,3362.61,3359.87,3362.54,1206,25,0
2025-08-04 10:00:00+00:00,3362.57,3362.57,3358.92,3361.18,1689,25,0
2025-08-04 10:15:00+00:00,3361.18,3361.45,3353.18,3353.71,1640,25,0
