number,ea,symbol,side,volume,open_time,close_time,open_price,close_price,net_profit,result,source,entry_comment,exit_comment,cache_slug,cache_mode,cache_period,price_move,price_move_unit,pip_size,estimated_r,estimated_risk_cash,configured_risk_pct,r_is_estimate,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
112,US100 H1 ORB 13UTC — Standard,USTEC,Short,2.62,2025-10-07T14:30:00,2025-10-07T20:00:00,25035.92,24868.24,437.68,Win,Precomputed native MT5 deals,ORB RV 0.80 BV 7.44,,us100-h1-orb-13utc,standard,3y,167.68,points,1.0,2.61,167.61,1.0,True,2025-10-07 14:30:00+00:00,2025-10-07 20:00:00+00:00,0.7752950613039991,0.9719867835081166,1.0017767249037608,1.3222591362126246,ORB,us100-h1-orb-13utc
113,US100 H1 ORB 13UTC — Standard,USTEC,Short,1.94,2025-10-09T14:30:00,2025-10-09T20:00:00,25080.69,25124.02,-85.27,Loss,Precomputed native MT5 deals,ORB RV 1.10 BV 11.13,,us100-h1-orb-13utc,standard,3y,-43.33,points,1.0,-0.5,171.99,1.0,True,2025-10-09 14:30:00+00:00,2025-10-09 20:00:00+00:00,0.9991978916007792,1.2947290274684484,1.2851879145173175,0.9907965003976821,ORB,us100-h1-orb-13utc
114,US100 H1 ORB 13UTC — Standard,USTEC,Long,0.54,2025-10-14T14:30:00,2025-10-14T20:00:00,24567.31,24600.07,17.35,Win,Precomputed native MT5 deals,ORB RV 3.23 BV 3.57,,us100-h1-orb-13utc,standard,3y,32.76,points,1.0,0.1,171.13,1.0,True,2025-10-14 14:30:00+00:00,2025-10-14 20:00:00+00:00,1.6915320270425118,2.120672317195805,2.0451648656137436,0.7067553980945085,ORB,us100-h1-orb-13utc
115,US100 H1 ORB 13UTC — Standard,USTEC,Long,1.14,2025-10-16T14:45:00,2025-10-16T15:28:42,25019.75,24869.67,-171.8,Loss,Precomputed native MT5 deals,ORB RV 1.57 BV 7.34,sl 24869.69,us100-h1-orb-13utc,standard,3y,-150.08,points,1.0,-1.0,171.31,1.0,True,2025-10-16 14:45:00+00:00,2025-10-16 15:28:42+00:00,1.4334934958396812,1.5299562226391494,1.827581054833408,0.5643628310418012,ORB,us100-h1-orb-13utc
116,US100 H1 ORB 13UTC — Standard,USTEC,Long,0.63,2025-10-17T14:15:00,2025-10-17T20:00:00,24785.12,24841.96,35.42,Win,Precomputed native MT5 deals,ORB RV 3.58 BV 6.07,,us100-h1-orb-13utc,standard,3y,56.84,points,1.0,0.21,169.59,1.0,True,2025-10-17 14:15:00+00:00,2025-10-17 20:00:00+00:00,3.3692468619246863,3.6099747828523396,3.779777038920399,4.103184713375796,ORB,us100-h1-orb-13utc
117,US100 H1 ORB 13UTC — Standard,USTEC,Long,1.08,2025-11-17T14:45:00,2025-11-17T16:08:21,25110.53,24953.77,-169.98,Loss,Precomputed native MT5 deals,ORB RV 0.88 BV 6.80,sl 24953.82,us100-h1-orb-13utc,standard,3y,-156.76,points,1.0,-1.0,169.94,1.0,True,2025-11-17 14:45:00+00:00,2025-11-17 16:08:21+00:00,1.3060410557184752,1.808641975308642,1.3926203877423389,4.559377559377559,ORB,us100-h1-orb-13utc
118,US100 H1 ORB 13UTC — Standard,USTEC,Short,1.8,2025-11-19T14:15:00,2025-11-19T14:42:39,24577.36,24670.74,-169.21,Loss,Precomputed native MT5 deals,ORB RV 0.87 BV 1.34,sl 24670.73,us100-h1-orb-13utc,standard,3y,-93.38,points,1.0,-1.01,168.24,1.0,True,2025-11-19 14:15:00+00:00,2025-11-19 14:42:39+00:00,1.180246913580247,0.9966638865721434,0.3292464526794324,1.0785198555956679,ORB,us100-h1-orb-13utc
119,US100 H1 ORB 13UTC — Standard,USTEC,Long,1.88,2025-11-24T14:15:00,2025-11-24T20:00:00,24528.29,24873.01,646.89,Win,Precomputed native MT5 deals,ORB RV 0.61 BV 0.95,,us100-h1-orb-13utc,standard,3y,344.72,points,1.0,3.88,166.55,1.0,True,2025-11-24 14:15:00+00:00,2025-11-24 20:00:00+00:00,0.6564625850340136,0.6564625850340136,0.2696472231924555,0.9489858635525507,ORB,us100-h1-orb-13utc
120,US100 H1 ORB 13UTC — Standard,USTEC,Long,2.99,2025-11-26T14:30:00,2025-11-26T14:59:36,25189.4,25131.47,-175.08,Loss,Precomputed native MT5 deals,ORB RV 0.60 BV 1.25,sl 25131.55,us100-h1-orb-13utc,standard,3y,-57.93,points,1.0,-1.01,173.02,1.0,True,2025-11-26 14:30:00+00:00,2025-11-26 14:59:36+00:00,0.5201207243460765,0.5831923293852228,0.43962585034013607,1.6799350121852152,ORB,us100-h1-orb-13utc
121,US100 H1 ORB 13UTC — Standard,USTEC,Long,1.89,2025-12-01T14:15:00,2025-12-01T20:00:00,25286.06,25362.41,143.12,Win,Precomputed native MT5 deals,ORB RV 0.80 BV 0.83,,us100-h1-orb-13utc,standard,3y,76.35,points,1.0,0.84,171.27,1.0,True,2025-12-01 14:15:00+00:00,2025-12-01 20:00:00+00:00,0.548892490545651,0.6688610928242265,0.3538836642284918,0.7667924528301887,ORB,us100-h1-orb-13utc
