number,ea,symbol,side,volume,open_time,close_time,open_price,close_price,net_profit,result,source,entry_comment,exit_comment,cache_slug,cache_mode,cache_period,price_move,price_move_unit,pip_size,estimated_r,estimated_risk_cash,configured_risk_pct,r_is_estimate,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
14,XAU ORB New York M30 — Standard,XAUUSD,Short,0.12,2024-05-29T15:30:00,2024-05-29T19:55:00,2339.742,2337.074,31.35,Win,Precomputed native MT5 deals,ORB RV 0.89 BV 1.24,,xau-orb-new-york-m30,standard,3y,26.68,pips,0.1,0.31,101.83,1.0,True,2024-05-29 15:30:00+00:00,2024-05-29 19:55:00+00:00,0.7947845804988662,0.8686493184634448,0.8184471687098658,0.9695712309820194,ORB,xau-orb-new-york-m30
15,XAU ORB New York M30 — Standard,XAUUSD,Short,0.15,2024-06-24T16:00:00,2024-06-24T18:31:56,2327.618,2334.219,-99.85,Loss,Precomputed native MT5 deals,ORB RV 0.75 BV 0.94,sl 2334.207,xau-orb-new-york-m30,standard,3y,-66.01,pips,0.1,-0.98,102.15,1.0,True,2024-06-24 16:00:00+00:00,2024-06-24 18:31:56+00:00,0.8115419296663661,0.7874015748031497,0.7712082262210797,0.8482563619227145,ORB,xau-orb-new-york-m30
16,XAU ORB New York M30 — Standard,XAUUSD,Long,0.13,2024-09-24T14:30:00,2024-09-24T16:14:26,2638.8,2650.274,148.44,Win,Precomputed native MT5 deals,ORB RV 0.92 BV 1.91,tp 2650.274,xau-orb-new-york-m30,standard,3y,114.74,pips,0.1,1.47,101.15,1.0,True,2024-09-24 14:30:00+00:00,2024-09-24 16:14:26+00:00,0.8639667705088265,0.8639667705088265,0.8093385214007782,0.9156272927366104,ORB,xau-orb-new-york-m30
17,XAU ORB New York M30 — Standard,XAUUSD,Long,0.12,2024-10-03T16:30:00,2024-10-03T19:55:00,2653.019,2658.369,63.54,Win,Precomputed native MT5 deals,ORB RV 0.95 BV 0.88,,xau-orb-new-york-m30,standard,3y,53.5,pips,0.1,0.62,102.63,1.0,True,2024-10-03 16:30:00+00:00,2024-10-03 19:55:00+00:00,0.5898842169408897,0.7004341534008683,0.7622047244094489,0.5102793885081708,ORB,xau-orb-new-york-m30
18,XAU ORB New York M30 — Standard,XAUUSD,Long,0.09,2024-10-04T15:00:00,2024-10-04T15:26:57,2658.474,2658.474,-0.5,Loss,Precomputed native MT5 deals,ORB RV 1.34 BV 3.59,sl 2658.474,xau-orb-new-york-m30,standard,3y,0.0,pips,0.1,-0.0,103.27,1.0,True,2024-10-04 15:00:00+00:00,2024-10-04 15:26:57+00:00,1.5447258736774607,2.015899581589958,2.2472014925373136,1.3320431296654687,ORB,xau-orb-new-york-m30
19,XAU ORB New York M30 — Standard,XAUUSD,Short,0.13,2024-10-21T14:30:00,2024-10-21T15:07:54,2733.326,2721.921,147.55,Win,Precomputed native MT5 deals,ORB RV 1.04 BV 2.35,tp 2721.927,xau-orb-new-york-m30,standard,3y,114.05,pips,0.1,1.43,103.26,1.0,True,2024-10-21 14:30:00+00:00,2024-10-21 15:07:54+00:00,1.6239587465291552,1.3547319655857049,1.3547319655857049,1.393939393939394,ORB,xau-orb-new-york-m30
20,XAU ORB New York M30 — Standard,XAUUSD,Long,0.18,2024-10-28T16:30:00,2024-10-28T19:55:00,2743.966,2742.425,-28.73,Loss,Precomputed native MT5 deals,ORB RV 0.73 BV 0.87,,xau-orb-new-york-m30,standard,3y,-15.41,pips,0.1,-0.27,104.74,1.0,True,2024-10-28 16:30:00+00:00,2024-10-28 19:55:00+00:00,0.7621023513139695,0.9092409240924092,0.8677165354330708,0.7445945945945946,ORB,xau-orb-new-york-m30
21,XAU ORB New York M30 — Standard,XAUUSD,Long,0.06,2024-11-06T15:30:00,2024-11-06T16:13:53,2668.319,2668.314,-0.36,Loss,Precomputed native MT5 deals,ORB RV 1.94 BV 1.57,sl 2668.319,xau-orb-new-york-m30,standard,3y,-0.05,pips,0.1,-0.0,104.45,1.0,True,2024-11-06 15:30:00+00:00,2024-11-06 16:13:53+00:00,2.224468085106383,2.224468085106383,2.139130434782609,0.7391304347826086,ORB,xau-orb-new-york-m30
22,XAU ORB New York M30 — Standard,XAUUSD,Long,0.12,2024-11-07T17:00:00,2024-11-07T18:46:56,2695.892,2695.887,-0.72,Loss,Precomputed native MT5 deals,ORB RV 1.00 BV 1.32,sl 2695.892,xau-orb-new-york-m30,standard,3y,-0.05,pips,0.1,-0.01,104.45,1.0,True,2024-11-07 17:00:00+00:00,2024-11-07 18:46:56+00:00,1.2904214559386973,1.355877616747182,1.3668831168831168,0.6879084967320261,ORB,xau-orb-new-york-m30
23,XAU ORB New York M30 — Standard,XAUUSD,Short,0.1,2024-11-15T16:30:00,2024-11-15T18:28:04,2566.528,2566.532,-0.59,Loss,Precomputed native MT5 deals,ORB RV 1.22 BV 1.39,sl 2566.528,xau-orb-new-york-m30,standard,3y,-0.04,pips,0.1,-0.01,104.44,1.0,True,2024-11-15 16:30:00+00:00,2024-11-15 18:28:04+00:00,0.9681724845995893,1.1437234687689508,1.2246753246753246,0.6678470254957507,ORB,xau-orb-new-york-m30
24,XAU ORB New York M30 — Standard,XAUUSD,Long,0.18,2024-12-04T15:30:00,2024-12-04T15:47:18,2653.931,2653.921,-1.17,Loss,Precomputed native MT5 deals,ORB RV 0.80 BV 2.69,sl 2653.931,xau-orb-new-york-m30,standard,3y,-0.1,pips,0.1,-0.01,104.44,1.0,True,2024-12-04 15:30:00+00:00,2024-12-04 15:47:18+00:00,1.8921949115998276,1.7120561841591884,1.911149825783972,1.6799387442572742,ORB,xau-orb-new-york-m30
25,XAU ORB New York M30 — Standard,XAUUSD,Short,0.18,2024-12-18T17:00:00,2024-12-18T19:03:42,2634.715,2626.363,149.35,Win,Precomputed native MT5 deals,ORB RV 0.71 BV 1.13,tp 2626.395,xau-orb-new-york-m30,standard,3y,83.52,pips,0.1,1.43,104.42,1.0,True,2024-12-18 17:00:00+00:00,2024-12-18 19:03:42+00:00,1.031596925704526,0.9393468118195957,0.8715728715728716,0.9885433715220949,ORB,xau-orb-new-york-m30
26,XAU ORB New York M30 — Standard,XAUUSD,Long,0.15,2024-12-31T15:30:00,2024-12-31T20:55:00,2618.224,2623.256,74.65,Win,Precomputed native MT5 deals,ORB RV 0.73 BV 1.94,,xau-orb-new-york-m30,standard,3y,50.32,pips,0.1,0.7,105.92,1.0,True,2024-12-31 15:30:00+00:00,2024-12-31 20:55:00+00:00,0.8448637316561844,0.8092369477911646,0.7148558758314856,1.000620732464308,ORB,xau-orb-new-york-m30
27,XAU ORB New York M30 — Standard,XAUUSD,Short,0.21,2025-01-20T15:30:00,2025-01-20T16:25:42,2706.916,2706.921,-1.26,Loss,Precomputed native MT5 deals,ORB RV 1.11 BV 1.61,sl 2706.916,xau-orb-new-york-m30,standard,3y,-0.05,pips,0.1,-0.01,106.66,1.0,True,2025-01-20 15:30:00+00:00,2025-01-20 16:25:42+00:00,0.5956607495069034,0.8511038046031001,0.8206521739130435,0.841225626740947,ORB,xau-orb-new-york-m30
28,XAU ORB New York M30 — Standard,XAUUSD,Long,0.21,2025-01-28T16:30:00,2025-01-28T19:35:14,2757.563,2764.89,152.71,Win,Precomputed native MT5 deals,ORB RV 1.15 BV 1.38,tp 2764.873,xau-orb-new-york-m30,standard,3y,73.27,pips,0.1,1.43,106.65,1.0,True,2025-01-28 16:30:00+00:00,2025-01-28 19:35:14+00:00,1.0003705075954057,1.5168539325842696,1.6373559733171619,1.1184755592377795,ORB,xau-orb-new-york-m30
29,XAU ORB New York M30 — Standard,XAUUSD,Long,0.13,2025-02-04T15:30:00,2025-02-04T15:42:04,2843.757,2835.451,-108.7,Loss,Precomputed native MT5 deals,ORB RV 1.24 BV 2.01,sl 2835.464,xau-orb-new-york-m30,standard,3y,-83.06,pips,0.1,-1.0,108.18,1.0,True,2025-02-04 15:30:00+00:00,2025-02-04 15:42:04+00:00,1.3891092679408583,1.3891092679408583,1.8717201166180757,0.8259005145797599,ORB,xau-orb-new-york-m30
30,XAU ORB New York M30 — Standard,XAUUSD,Short,0.11,2025-02-07T16:30:00,2025-02-07T17:32:39,2869.574,2855.464,154.6,Win,Precomputed native MT5 deals,ORB RV 1.06 BV 2.91,tp 2855.476,xau-orb-new-york-m30,standard,3y,141.1,pips,0.1,1.44,107.09,1.0,True,2025-02-07 16:30:00+00:00,2025-02-07 17:32:39+00:00,1.1145576313006698,1.1145576313006698,1.791501416430595,0.817265443266994,ORB,xau-orb-new-york-m30
31,XAU ORB New York M30 — Standard,XAUUSD,Short,0.12,2025-02-10T17:00:00,2025-02-10T20:55:00,2901.013,2905.556,-55.17,Loss,Precomputed native MT5 deals,ORB RV 0.94 BV 0.85,,xau-orb-new-york-m30,standard,3y,-45.43,pips,0.1,-0.51,108.64,1.0,True,2025-02-10 17:00:00+00:00,2025-02-10 20:55:00+00:00,0.6072026800670016,0.6801125703564728,0.9830508474576272,0.6836397925506836,ORB,xau-orb-new-york-m30
32,XAU ORB New York M30 — Standard,XAUUSD,Long,0.11,2025-02-11T16:00:00,2025-02-11T20:26:29,2904.97,2895.221,-107.85,Loss,Precomputed native MT5 deals,ORB RV 1.18 BV 1.15,sl 2895.235,xau-orb-new-york-m30,standard,3y,-97.49,pips,0.1,-1.0,108.09,1.0,True,2025-02-11 16:00:00+00:00,2025-02-11 20:26:29+00:00,1.3781847133757963,1.3870192307692308,1.660431654676259,0.8954992240041386,ORB,xau-orb-new-york-m30
33,XAU ORB New York M30 — Standard,XAUUSD,Long,0.07,2025-02-12T17:00:00,2025-02-12T20:55:00,2902.655,2900.524,-15.31,Loss,Precomputed native MT5 deals,ORB RV 0.93 BV 1.11,,xau-orb-new-york-m30,standard,3y,-21.31,pips,0.1,-0.14,107.01,1.0,True,2025-02-12 17:00:00+00:00,2025-02-12 20:55:00+00:00,1.070040668775418,1.1456216739235607,1.549738219895288,0.9748867846850556,ORB,xau-orb-new-york-m30
34,XAU ORB New York M30 — Standard,XAUUSD,Short,0.12,2025-04-01T14:30:00,2025-04-01T15:59:39,3126.89,3113.961,154.49,Win,Precomputed native MT5 deals,ORB RV 0.93 BV 2.63,tp 3113.966,xau-orb-new-york-m30,standard,3y,129.29,pips,0.1,1.45,106.85,1.0,True,2025-04-01 14:30:00+00:00,2025-04-01 15:59:39+00:00,1.0928452579034942,1.3183460457647531,1.145847871598046,1.0928452579034942,ORB,xau-orb-new-york-m30
35,XAU ORB New York M30 — Standard,XAUUSD,Short,0.03,2025-04-04T14:30:00,2025-04-04T14:53:39,3047.892,3047.902,-0.2,Loss,Precomputed native MT5 deals,ORB RV 2.46 BV 3.18,sl 3047.892,xau-orb-new-york-m30,standard,3y,-0.1,pips,0.1,-0.0,108.4,1.0,True,2025-04-04 14:30:00+00:00,2025-04-04 14:53:39+00:00,2.2431918936035466,2.4377150722642806,2.4717376133984645,0.8630604288499025,ORB,xau-orb-new-york-m30
36,XAU ORB New York M30 — Standard,XAUUSD,Long,0.06,2025-04-14T15:00:00,2025-04-14T19:55:00,3211.305,3212.901,9.25,Win,Precomputed native MT5 deals,ORB RV 1.25 BV 1.15,,xau-orb-new-york-m30,standard,3y,15.96,pips,0.1,0.09,108.4,1.0,True,2025-04-14 15:00:00+00:00,2025-04-14 19:55:00+00:00,0.701628664495114,0.8019359642591214,0.7309127926705123,0.5184115523465704,ORB,xau-orb-new-york-m30
37,XAU ORB New York M30 — Standard,XAUUSD,Short,0.11,2025-08-14T15:00:00,2025-08-14T15:28:40,3340.739,3340.756,-0.8,Loss,Precomputed native MT5 deals,ORB RV 0.98 BV 1.52,sl 3340.739,xau-orb-new-york-m30,standard,3y,-0.17,pips,0.1,-0.01,108.49,1.0,True,2025-08-14 15:00:00+00:00,2025-08-14 15:28:40+00:00,0.9810479375696767,1.0298420128730252,1.0,0.5984359061543693,ORB,xau-orb-new-york-m30
38,XAU ORB New York M30 — Standard,XAUUSD,Long,0.15,2025-08-26T15:00:00,2025-08-26T19:47:37,3379.443,3389.998,157.49,Win,Precomputed native MT5 deals,ORB RV 0.71 BV 1.15,tp 3389.985,xau-orb-new-york-m30,standard,3y,105.55,pips,0.1,1.45,108.48,1.0,True,2025-08-26 15:00:00+00:00,2025-08-26 19:47:37+00:00,0.8603104212860311,0.696588868940754,0.6867256637168142,0.6932698034544371,ORB,xau-orb-new-york-m30
39,XAU ORB New York M30 — Standard,XAUUSD,Long,0.11,2025-08-28T14:30:00,2025-08-28T19:55:00,3411.0,3422.024,120.65,Win,Precomputed native MT5 deals,ORB RV 0.99 BV 1.70,,xau-orb-new-york-m30,standard,3y,110.24,pips,0.1,1.1,110.06,1.0,True,2025-08-28 14:30:00+00:00,2025-08-28 19:55:00+00:00,1.0350761085373925,0.8831168831168831,0.8,0.7839598997493734,ORB,xau-orb-new-york-m30
40,XAU ORB New York M30 — Standard,XAUUSD,Short,0.12,2025-09-12T15:30:00,2025-09-12T19:55:00,3644.499,3645.857,-16.95,Loss,Precomputed native MT5 deals,ORB RV 1.16 BV 1.37,,xau-orb-new-york-m30,standard,3y,-13.58,pips,0.1,-0.15,111.26,1.0,True,2025-09-12 15:30:00+00:00,2025-09-12 19:55:00+00:00,0.6877234803337307,0.7280757097791798,0.7280757097791798,0.6167824692677712,ORB,xau-orb-new-york-m30
41,XAU ORB New York M30 — Standard,XAUUSD,Short,0.05,2025-11-17T16:00:00,2025-11-17T16:18:03,4064.282,4064.295,-0.35,Loss,Precomputed native MT5 deals,ORB RV 0.84 BV 1.43,sl 4064.282,xau-orb-new-york-m30,standard,3y,-0.13,pips,0.1,-0.0,111.09,1.0,True,2025-11-17 16:00:00+00:00,2025-11-17 16:18:03+00:00,1.1204264598982312,1.0985982418626752,1.2393460198338246,0.8989113530326595,ORB,xau-orb-new-york-m30
42,XAU ORB New York M30 — Standard,XAUUSD,Long,0.06,2025-11-26T15:30:00,2025-11-26T20:55:00,4156.76,4161.939,30.74,Win,Precomputed native MT5 deals,ORB RV 0.91 BV 2.00,,xau-orb-new-york-m30,standard,3y,51.79,pips,0.1,0.28,111.09,1.0,True,2025-11-26 15:30:00+00:00,2025-11-26 20:55:00+00:00,0.6086805555555556,0.6832976028064704,0.7577263885887184,0.7399746728577459,ORB,xau-orb-new-york-m30
43,XAU ORB New York M30 — Standard,XAUUSD,Short,0.05,2026-03-16T14:30:00,2026-03-16T16:26:29,5014.993,4983.348,157.95,Win,Precomputed native MT5 deals,ORB RV 0.72 BV 1.54,tp 4983.348,xau-orb-new-york-m30,standard,3y,316.45,pips,0.1,1.42,111.4,1.0,True,2026-03-16 14:30:00+00:00,2026-03-16 16:26:29+00:00,0.8326373273369739,1.0845188284518827,0.9250535331905781,1.014878621769773,ORB,xau-orb-new-york-m30
44,XAU ORB New York M30 — Standard,XAUUSD,Short,0.01,2026-03-23T16:00:00,2026-03-23T19:55:00,4363.647,4409.124,-45.53,Loss,Precomputed native MT5 deals,ORB RV 5.65 BV 0.99,,xau-orb-new-york-m30,standard,3y,-454.77,pips,0.1,-0.4,112.98,1.0,True,2026-03-23 16:00:00+00:00,2026-03-23 19:55:00+00:00,15.492622020431329,9.435879709643968,8.267110841913992,1.3647635236476352,ORB,xau-orb-new-york-m30
45,XAU ORB New York M30 — Standard,XAUUSD,Short,0.06,2026-04-10T16:00:00,2026-04-10T16:13:41,4762.221,4762.223,-0.34,Loss,Precomputed native MT5 deals,ORB RV 0.64 BV 2.11,sl 4762.221,xau-orb-new-york-m30,standard,3y,-0.02,pips,0.1,-0.0,112.52,1.0,True,2026-04-10 16:00:00+00:00,2026-04-10 16:13:41+00:00,0.9101829101829102,0.8236166007905138,1.032517807370703,1.036047234307023,ORB,xau-orb-new-york-m30
46,XAU ORB New York M30 — Standard,XAUUSD,Short,0.04,2026-05-18T14:30:00,2026-05-18T19:03:30,4561.404,4561.415,-0.26,Loss,Precomputed native MT5 deals,ORB RV 1.32 BV 1.77,sl 4561.404,xau-orb-new-york-m30,standard,3y,-0.11,pips,0.1,-0.0,112.52,1.0,True,2026-05-18 14:30:00+00:00,2026-05-18 19:03:30+00:00,1.2365951742627346,1.2365951742627346,0.9967585089141004,0.7903191261512101,ORB,xau-orb-new-york-m30
47,XAU ORB New York M30 — Standard,XAUUSD,Long,0.08,2026-06-16T16:30:00,2026-06-16T17:20:19,4344.536,4330.732,-110.87,Loss,Precomputed native MT5 deals,ORB RV 0.67 BV 1.49,sl 4330.797,xau-orb-new-york-m30,standard,3y,-138.04,pips,0.1,-0.99,112.52,1.0,True,2026-06-16 16:30:00+00:00,2026-06-16 17:20:19+00:00,0.6328725038402457,0.8623757195185766,0.8710359408033826,0.7146574154379879,ORB,xau-orb-new-york-m30
48,XAU ORB New York M30 — Standard,XAUUSD,Short,0.04,2026-07-14T16:00:00,2026-07-14T19:55:00,4066.549,4055.512,43.93,Win,Precomputed native MT5 deals,ORB RV 1.15 BV 2.06,,xau-orb-new-york-m30,standard,3y,110.37,pips,0.1,0.39,111.41,1.0,True,2026-07-14 16:00:00+00:00,2026-07-14 19:55:00+00:00,1.6091586794462194,1.4315490288962578,1.4315490288962578,0.7303044949250845,ORB,xau-orb-new-york-m30
49,XAU ORB New York M30 — Standard,XAUUSD,Short,0.03,2026-08-07T15:00:00,2026-08-07T19:55:00,4341.723,4343.347,-5.04,Loss,Precomputed native MT5 deals,ORB RV 1.41 BV 1.89,,xau-orb-new-york-m30,standard,3y,-16.24,pips,0.1,-0.05,111.85,1.0,True,2026-08-07 15:00:00+00:00,2026-08-07 19:55:00+00:00,1.4620689655172414,1.461509000382995,1.3527118043247075,0.7151424287856072,ORB,xau-orb-new-york-m30
50,XAU ORB New York M30 — Standard,XAUUSD,Short,0.06,2026-08-14T15:00:00,2026-08-14T19:55:00,4381.456,4378.347,18.33,Win,Precomputed native MT5 deals,ORB RV 0.76 BV 1.53,,xau-orb-new-york-m30,standard,3y,31.09,pips,0.1,0.16,111.8,1.0,True,2026-08-14 15:00:00+00:00,2026-08-14 19:55:00+00:00,0.8337983260263053,0.8311481922924115,0.7725258493353028,0.811167119038387,ORB,xau-orb-new-york-m30
51,XAU ORB New York M30 — Standard,XAUUSD,Long,0.04,2026-08-20T14:30:00,2026-08-20T15:01:42,4491.956,4527.81,143.2,Win,Precomputed native MT5 deals,ORB RV 1.11 BV 2.63,tp 4527.803,xau-orb-new-york-m30,standard,3y,358.54,pips,0.1,1.28,111.98,1.0,True,2026-08-20 14:30:00+00:00,2026-08-20 15:01:42+00:00,1.0277091906721536,1.0776754890678941,1.0237769882481553,0.9265396982438783,ORB,xau-orb-new-york-m30
