number,ea,symbol,side,open_time,close_time,net_profit,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
1,LVN USTEC optimized,USTEC,Long,2023-09-07T13:45:00,2023-09-07T14:53:24,18.22,2023-09-07 13:45:00+00:00,2023-09-07 14:53:24+00:00,0.9511002444987775,0.9616810877626699,0.9652605459057072,1.7098901098901098,LVN,LVN USTEC optimized
2,LVN USTEC optimized,USTEC,Short,2023-09-07T15:30:00,2023-09-07T17:54:26,-101.25,2023-09-07 15:30:00+00:00,2023-09-07 17:54:26+00:00,0.9466437177280551,0.9290540540540541,0.9385665529010239,0.8358662613981763,LVN,LVN USTEC optimized
3,LVN USTEC optimized,USTEC,Long,2023-09-22T14:30:00,2023-09-22T17:18:28,17.93,2023-09-22 14:30:00+00:00,2023-09-22 17:18:28+00:00,0.9664634146341463,0.9738863287250384,0.9462686567164179,0.9890795631825273,LVN,LVN USTEC optimized
4,LVN USTEC optimized,USTEC,Short,2023-09-26T15:00:00,2023-09-27T00:09:24,19.06,2023-09-26 15:00:00+00:00,2023-09-27 00:09:24+00:00,0.9879101899827288,0.9711375212224108,0.9315960912052117,0.9022082018927445,LVN,LVN USTEC optimized
5,LVN USTEC optimized,USTEC,Short,2023-10-03T15:00:00,2023-10-04T09:35:23,19.32,2023-10-03 15:00:00+00:00,2023-10-04 09:35:23+00:00,1.1959798994974875,1.2,1.1685761047463175,0.9118773946360154,LVN,LVN USTEC optimized
6,LVN USTEC optimized,USTEC,Long,2023-10-09T13:45:00,2023-10-10T14:00:00,216.96,2023-10-09 13:45:00+00:00,2023-10-10 14:00:00+00:00,1.0495552731893265,1.0535714285714286,1.0535714285714286,1.84375,LVN,LVN USTEC optimized
7,LVN USTEC optimized,USTEC,Short,2023-10-11T15:45:00,2023-10-11T19:57:13,-101.92,2023-10-11 15:45:00+00:00,2023-10-11 19:57:13+00:00,0.8943894389438944,1.0018484288354899,0.998158379373849,0.8827361563517915,LVN,LVN USTEC optimized
8,LVN USTEC optimized,USTEC,Long,2023-10-12T14:15:00,2023-10-12T17:08:38,-101.36,2023-10-12 14:15:00+00:00,2023-10-12 17:08:38+00:00,0.8294679399727148,0.8760806916426513,0.8723098995695839,0.9759229534510433,LVN,LVN USTEC optimized
9,LVN USTEC optimized,USTEC,Short,2023-10-13T16:00:00,2023-10-15T22:15:00,-21.73,2023-10-13 16:00:00+00:00,2023-10-15 22:15:00+00:00,1.0347222222222223,1.1078066914498141,1.0976058931860038,0.9327073552425665,LVN,LVN USTEC optimized
10,LVN USTEC optimized,USTEC,Short,2023-10-20T14:30:00,2023-10-20T15:57:37,19.12,2023-10-20 14:30:00+00:00,2023-10-20 15:57:37+00:00,1.099236641221374,1.0714285714285714,1.0909090909090908,0.9651474530831099,LVN,LVN USTEC optimized
11,LVN USTEC optimized,USTEC,Long,2023-11-02T14:45:00,2023-11-02T20:30:00,13.08,2023-11-02 14:45:00+00:00,2023-11-02 20:30:00+00:00,0.7950481430536451,0.828080229226361,0.8770864946889226,0.893353941267388,LVN,LVN USTEC optimized
12,LVN USTEC optimized,USTEC,Long,2023-11-10T14:45:00,2023-11-12T23:15:00,150.94,2023-11-10 14:45:00+00:00,2023-11-12 23:15:00+00:00,0.9396170839469808,0.9140401146131805,0.9565217391304348,1.4177777777777778,LVN,LVN USTEC optimized
13,LVN USTEC optimized,USTEC,Short,2023-12-05T14:15:00,2023-12-05T14:36:29,-104.51,2023-12-05 14:15:00+00:00,2023-12-05 14:36:29+00:00,0.9604989604989606,1.0221238938053097,0.829443447037702,1.0087336244541485,LVN,LVN USTEC optimized
14,LVN USTEC optimized,USTEC,Long,2023-12-05T15:00:00,2023-12-05T15:26:40,18.59,2023-12-05 15:00:00+00:00,2023-12-05 15:26:40+00:00,1.2845528455284554,1.3122923588039868,1.266025641025641,1.5991902834008098,LVN,LVN USTEC optimized
15,LVN USTEC optimized,USTEC,Short,2023-12-21T15:30:00,2023-12-22T13:25:34,-101.15,2023-12-21 15:30:00+00:00,2023-12-22 13:25:34+00:00,1.6575539568345323,1.5546558704453441,1.8610662358642973,1.3180778032036613,LVN,LVN USTEC optimized
16,LVN USTEC optimized,USTEC,Short,2023-12-27T15:45:00,2023-12-27T18:12:02,-100.58,2023-12-27 15:45:00+00:00,2023-12-27 18:12:02+00:00,1.0522875816993464,0.8907330567081605,1.0679933665008292,1.018987341772152,LVN,LVN USTEC optimized
17,LVN USTEC optimized,USTEC,Long,2024-01-09T15:45:00,2024-01-10T16:00:00,146.3,2024-01-09 15:45:00+00:00,2024-01-10 16:00:00+00:00,0.9202453987730062,0.9202453987730062,0.9493670886075949,0.8275862068965517,LVN,LVN USTEC optimized
18,LVN USTEC optimized,USTEC,Long,2024-02-14T14:30:00,2024-02-14T14:38:39,-102.33,2024-02-14 14:30:00+00:00,2024-02-14 14:38:39+00:00,0.9281961471103327,0.9430604982206405,0.9464285714285714,1.1597374179431073,LVN,LVN USTEC optimized
19,LVN USTEC optimized,USTEC,Short,2024-02-23T16:00:00,2024-02-25T23:15:00,24.11,2024-02-23 16:00:00+00:00,2024-02-25 23:15:00+00:00,1.221024258760108,1.2618384401114207,1.276056338028169,0.9794594594594594,LVN,LVN USTEC optimized
20,LVN USTEC optimized,USTEC,Long,2024-04-08T14:15:00,2024-04-08T15:02:37,18.91,2024-04-08 14:15:00+00:00,2024-04-08 15:02:37+00:00,1.2587601078167117,1.1763224181360201,1.5566666666666666,1.8495049504950496,LVN,LVN USTEC optimized
21,LVN USTEC optimized,USTEC,Short,2024-04-19T14:00:00,2024-04-19T18:45:39,297.67,2024-04-19 14:00:00+00:00,2024-04-19 18:45:39+00:00,1.5991140642303432,1.83248730964467,1.8925294888597641,2.344155844155844,LVN,LVN USTEC optimized
22,LVN USTEC optimized,USTEC,Short,2024-04-24T14:15:00,2024-04-24T17:47:27,19.13,2024-04-24 14:15:00+00:00,2024-04-24 17:47:27+00:00,0.927536231884058,1.0158730158730158,1.17359413202934,1.6161616161616161,LVN,LVN USTEC optimized
23,LVN USTEC optimized,USTEC,Long,2024-05-13T15:15:00,2024-05-13T17:10:05,-104.17,2024-05-13 15:15:00+00:00,2024-05-13 17:10:05+00:00,0.8155619596541787,0.7137452711223203,0.8016997167138811,0.8667687595712098,LVN,LVN USTEC optimized
24,LVN USTEC optimized,USTEC,Long,2024-05-29T14:15:00,2024-05-29T20:49:35,-101.95,2024-05-29 14:15:00+00:00,2024-05-29 20:49:35+00:00,1.062215477996965,0.9887005649717514,0.8760951188986232,1.3435700575815739,LVN,LVN USTEC optimized
25,LVN USTEC optimized,USTEC,Long,2024-06-06T14:30:00,2024-06-06T18:09:29,-101.88,2024-06-06 14:30:00+00:00,2024-06-06 18:09:29+00:00,1.1167785234899328,1.190271816881259,1.074935400516796,1.017114914425428,LVN,LVN USTEC optimized
26,LVN USTEC optimized,USTEC,Long,2024-06-07T14:45:00,2024-06-09T22:15:00,-33.74,2024-06-07 14:45:00+00:00,2024-06-09 22:15:00+00:00,1.004341534008683,1.042042042042042,0.9585635359116023,0.9083769633507853,LVN,LVN USTEC optimized
27,LVN USTEC optimized,USTEC,Long,2024-06-17T14:15:00,2024-06-17T17:37:35,296.24,2024-06-17 14:15:00+00:00,2024-06-17 17:37:35+00:00,0.8471177944862155,0.9098250336473755,0.8644501278772379,1.4054054054054055,LVN,LVN USTEC optimized
28,LVN USTEC optimized,USTEC,Long,2024-06-21T15:45:00,2024-06-23T22:15:00,-22.85,2024-06-21 15:45:00+00:00,2024-06-23 22:15:00+00:00,1.0607142857142857,1.0119250425894377,1.0550621669626998,0.7654639175257731,LVN,LVN USTEC optimized
29,LVN USTEC optimized,USTEC,Long,2024-07-03T14:15:00,2024-07-04T14:30:00,106.28,2024-07-03 14:15:00+00:00,2024-07-04 14:30:00+00:00,1.0069767441860464,1.0865746549560853,1.137976346911958,1.527336860670194,LVN,LVN USTEC optimized
30,LVN USTEC optimized,USTEC,Short,2024-07-17T13:45:00,2024-07-18T14:00:00,127.95,2024-07-17 13:45:00+00:00,2024-07-18 14:00:00+00:00,1.8107810781078109,1.7623126338329764,1.8985005767012688,3.0651769087523277,LVN,LVN USTEC optimized
31,LVN USTEC optimized,USTEC,Short,2024-07-18T15:15:00,2024-07-19T15:30:00,37.11,2024-07-18 15:15:00+00:00,2024-07-19 15:30:00+00:00,2.2385861561119293,2.199710564399421,2.334869431643625,1.0119840213049267,LVN,LVN USTEC optimized
