number,ea,symbol,side,volume,open_time,close_time,open_price,close_price,net_profit,result,source,entry_comment,exit_comment,cache_slug,cache_mode,cache_period,price_move,price_move_unit,pip_size,estimated_r,estimated_risk_cash,configured_risk_pct,r_is_estimate,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
31,ORB Volume Profile — Standard,XAUUSD,Long,0.28,2024-02-23T15:00:00,2024-02-23T16:34:38,2027.699,2037.141,262.84,Win,Precomputed native MT5 deals,ORB RV 0.72 BV 1.63,tp 2037.112,orb-volume-profile,standard,3y,94.42,pips,0.1,2.41,109.14,1.0,True,2024-02-23 15:00:00+00:00,2024-02-23 16:34:38+00:00,1.3491928632115548,1.2583201267828843,1.236760124610592,1.6270491803278688,ORB,orb-volume-profile
32,ORB Volume Profile — Standard,XAUUSD,Short,0.39,2024-02-26T15:35:00,2024-02-26T15:41:39,2025.465,2028.301,-112.75,Loss,Precomputed native MT5 deals,ORB RV 0.74 BV 0.84,sl 2028.279,orb-volume-profile,standard,3y,-28.36,pips,0.1,-1.01,111.77,1.0,True,2024-02-26 15:35:00+00:00,2024-02-26 15:41:39+00:00,0.8029197080291971,0.6609442060085837,0.650887573964497,0.8378672470076169,ORB,orb-volume-profile
33,ORB Volume Profile — Standard,XAUUSD,Short,0.51,2024-02-28T15:45:00,2024-02-28T17:01:34,2032.109,2034.254,-112.2,Loss,Precomputed native MT5 deals,ORB RV 0.64 BV 0.89,sl 2034.239,orb-volume-profile,standard,3y,-21.45,pips,0.1,-1.01,110.64,1.0,True,2024-02-28 15:45:00+00:00,2024-02-28 17:01:34+00:00,0.8888888888888888,0.7593480345158198,0.6984126984126984,0.8918918918918919,ORB,orb-volume-profile
34,ORB Volume Profile — Standard,XAUUSD,Long,0.22,2024-03-01T15:15:00,2024-03-01T15:47:37,2055.757,2067.798,263.7,Win,Precomputed native MT5 deals,ORB RV 1.00 BV 2.10,tp 2067.785,orb-volume-profile,standard,3y,120.41,pips,0.1,2.41,109.52,1.0,True,2024-03-01 15:15:00+00:00,2024-03-01 15:47:37+00:00,2.1307692307692307,1.7326035965598123,1.6787878787878787,2.0984848484848486,ORB,orb-volume-profile
35,ORB Volume Profile — Standard,XAUUSD,Short,0.14,2024-03-05T15:55:00,2024-03-05T19:16:26,2125.893,2133.78,-111.19,Loss,Precomputed native MT5 deals,ORB RV 1.56 BV 1.17,sl 2133.741,orb-volume-profile,standard,3y,-78.87,pips,0.1,-0.99,112.16,1.0,True,2024-03-05 15:55:00+00:00,2024-03-05 19:16:26+00:00,2.8739290085679317,2.2796116504854367,2.2404580152671754,1.1681592039800994,ORB,orb-volume-profile
36,ORB Volume Profile — Standard,XAUUSD,Long,0.1,2024-03-08T16:20:00,2024-03-08T18:02:38,2175.033,2180.522,54.34,Win,Precomputed native MT5 deals,ORB RV 2.11 BV 0.84,sl 2180.548,orb-volume-profile,standard,3y,54.89,pips,0.1,0.49,111.04,1.0,True,2024-03-08 16:20:00+00:00,2024-03-08 18:02:38+00:00,1.1488250652741514,1.3953488372093024,1.4132762312633833,0.8359721342621913,ORB,orb-volume-profile
37,ORB Volume Profile — Standard,XAUUSD,Short,0.14,2024-03-14T15:20:00,2024-03-14T19:55:00,2157.331,2163.449,-86.43,Loss,Precomputed native MT5 deals,ORB RV 1.38 BV 1.13,,orb-volume-profile,standard,3y,-61.18,pips,0.1,-0.77,111.59,1.0,True,2024-03-14 15:20:00+00:00,2024-03-14 19:55:00+00:00,1.015748031496063,1.2772277227722773,1.1112706389088298,1.1258181818181818,ORB,orb-volume-profile
38,ORB Volume Profile — Standard,XAUUSD,Long,0.25,2024-03-15T13:50:00,2024-03-15T15:34:25,2160.534,2160.529,-1.5,Loss,Precomputed native MT5 deals,ORB RV 1.04 BV 1.06,sl 2160.534,orb-volume-profile,standard,3y,-0.05,pips,0.1,-0.01,110.72,1.0,True,2024-03-15 13:50:00+00:00,2024-03-15 15:34:25+00:00,0.754906894816306,1.1511895625479662,1.2953367875647668,1.0600706713780919,ORB,orb-volume-profile
39,ORB Volume Profile — Standard,XAUUSD,Long,0.28,2024-03-18T14:05:00,2024-03-18T16:04:42,2159.155,2155.257,-110.68,Loss,Precomputed native MT5 deals,ORB RV 1.02 BV 1.04,sl 2155.265,orb-volume-profile,standard,3y,-38.98,pips,0.1,-1.0,110.71,1.0,True,2024-03-18 14:05:00+00:00,2024-03-18 16:04:42+00:00,0.5900652282990466,0.795131845841785,0.9355608591885441,1.0425531914893618,ORB,orb-volume-profile
40,ORB Volume Profile — Standard,XAUUSD,Short,0.26,2024-03-22T14:25:00,2024-03-22T16:48:14,2172.831,2162.631,263.77,Win,Precomputed native MT5 deals,ORB RV 1.05 BV 1.18,tp 2162.656,orb-volume-profile,standard,3y,102.0,pips,0.1,2.41,109.6,1.0,True,2024-03-22 14:25:00+00:00,2024-03-22 16:48:14+00:00,1.0577716643741404,1.246353322528363,1.3201716738197424,1.1839876828329485,ORB,orb-volume-profile
41,ORB Volume Profile — Standard,XAUUSD,Short,0.18,2024-03-28T13:55:00,2024-03-28T14:40:28,2204.621,2210.637,-109.28,Loss,Precomputed native MT5 deals,ORB RV 1.21 BV 1.30,sl 2210.616,orb-volume-profile,standard,3y,-60.16,pips,0.1,-0.97,112.24,1.0,True,2024-03-28 13:55:00+00:00,2024-03-28 14:40:28+00:00,1.842531272994849,1.6517150395778364,1.9654631083202512,1.299429164504411,ORB,orb-volume-profile
42,ORB Volume Profile — Standard,XAUUSD,Short,0.13,2024-04-02T15:05:00,2024-04-02T17:52:18,2257.049,2265.007,-104.17,Loss,Precomputed native MT5 deals,ORB RV 1.39 BV 1.09,sl 2265.002,orb-volume-profile,standard,3y,-79.58,pips,0.1,-0.94,111.15,1.0,True,2024-04-02 15:05:00+00:00,2024-04-02 17:52:18+00:00,2.4791496320523305,1.8004750593824228,1.9816993464052288,1.0934006491164803,ORB,orb-volume-profile
43,ORB Volume Profile — Standard,XAUUSD,Long,0.2,2024-04-11T13:50:00,2024-04-11T14:16:00,2346.444,2340.999,-110.0,Loss,Precomputed native MT5 deals,ORB RV 1.44 BV 1.06,sl 2341.011,orb-volume-profile,standard,3y,-54.45,pips,0.1,-1.0,110.1,1.0,True,2024-04-11 13:50:00+00:00,2024-04-11 14:16:00+00:00,1.121345029239766,1.2756756756756757,1.6950276243093922,1.0619591554170993,ORB,orb-volume-profile
44,ORB Volume Profile — Standard,XAUUSD,Short,0.12,2024-04-17T15:30:00,2024-04-17T16:45:39,2385.074,2362.654,268.38,Win,Precomputed native MT5 deals,ORB RV 1.30 BV 1.28,tp 2362.657,orb-volume-profile,standard,3y,224.2,pips,0.1,2.46,109.0,1.0,True,2024-04-17 15:30:00+00:00,2024-04-17 16:45:39+00:00,1.327403642524354,2.114709851551957,2.6970740103270225,1.2839000409668169,ORB,orb-volume-profile
45,ORB Volume Profile — Standard,XAUUSD,Short,0.12,2024-04-19T14:00:00,2024-04-19T14:16:13,2378.664,2387.388,-105.35,Loss,Precomputed native MT5 deals,ORB RV 1.04 BV 1.36,sl 2387.382,orb-volume-profile,standard,3y,-87.24,pips,0.1,-0.94,111.69,1.0,True,2024-04-19 14:00:00+00:00,2024-04-19 14:16:13+00:00,0.8892900120336944,1.2746873652436395,1.7460129946839928,1.3559633027522935,ORB,orb-volume-profile
46,ORB Volume Profile — Standard,XAUUSD,Short,0.15,2024-05-02T13:50:00,2024-05-02T14:19:32,2288.961,2296.289,-110.75,Loss,Precomputed native MT5 deals,ORB RV 0.81 BV 1.43,sl 2296.284,orb-volume-profile,standard,3y,-73.28,pips,0.1,-1.0,110.63,1.0,True,2024-05-02 13:50:00+00:00,2024-05-02 14:19:32+00:00,0.7953063885267275,0.8270065075921909,1.026936026936027,1.429240862230553,ORB,orb-volume-profile
47,ORB Volume Profile — Standard,XAUUSD,Long,0.13,2024-05-10T14:05:00,2024-05-10T14:22:41,2371.41,2363.129,-108.37,Loss,Precomputed native MT5 deals,ORB RV 0.93 BV 0.94,sl 2363.141,orb-volume-profile,standard,3y,-82.81,pips,0.1,-0.99,109.53,1.0,True,2024-05-10 14:05:00+00:00,2024-05-10 14:22:41+00:00,0.9172690763052209,0.7365366010964205,0.7958188153310104,0.944191814799504,ORB,orb-volume-profile
48,ORB Volume Profile — Standard,XAUUSD,Long,0.14,2024-05-14T14:30:00,2024-05-14T19:55:00,2351.936,2355.99,55.99,Win,Precomputed native MT5 deals,ORB RV 0.77 BV 0.84,,orb-volume-profile,standard,3y,40.54,pips,0.1,0.52,108.44,1.0,True,2024-05-14 14:30:00+00:00,2024-05-14 19:55:00+00:00,0.8730420445177246,0.918075422626788,0.918075422626788,0.8394768133174791,ORB,orb-volume-profile
49,ORB Volume Profile — Standard,XAUUSD,Short,0.22,2024-06-05T14:05:00,2024-06-05T14:21:25,2338.745,2343.595,-107.91,Loss,Precomputed native MT5 deals,ORB RV 0.65 BV 4.95,sl 2343.578,orb-volume-profile,standard,3y,-48.5,pips,0.1,-0.99,109.0,1.0,True,2024-06-05 14:05:00+00:00,2024-06-05 14:21:25+00:00,2.5817742908871453,3.1,2.860581745235707,4.945664739884393,ORB,orb-volume-profile
50,ORB Volume Profile — Standard,XAUUSD,Short,0.08,2024-06-07T14:50:00,2024-06-07T19:55:00,2314.566,2290.967,188.35,Win,Precomputed native MT5 deals,ORB RV 1.24 BV 0.84,,orb-volume-profile,standard,3y,235.99,pips,0.1,1.75,107.92,1.0,True,2024-06-07 14:50:00+00:00,2024-06-07 19:55:00+00:00,1.4589155953046395,1.4009661835748792,1.2317130722038698,0.8352,ORB,orb-volume-profile
51,ORB Volume Profile — Standard,XAUUSD,Short,0.11,2024-06-13T13:50:00,2024-06-13T15:01:31,2315.697,2315.728,-0.95,Loss,Precomputed native MT5 deals,ORB RV 0.80 BV 1.22,sl 2315.697,orb-volume-profile,standard,3y,-0.31,pips,0.1,-0.01,109.81,1.0,True,2024-06-13 13:50:00+00:00,2024-06-13 15:01:31+00:00,0.9256137779406376,0.9453592814371258,0.9070017953321364,1.2173493975903615,ORB,orb-volume-profile
52,ORB Volume Profile — Standard,XAUUSD,Short,0.23,2024-06-24T14:30:00,2024-06-24T18:28:38,2329.471,2334.176,-109.49,Loss,Precomputed native MT5 deals,ORB RV 0.78 BV 0.93,sl 2334.169,orb-volume-profile,standard,3y,-47.05,pips,0.1,-1.0,109.8,1.0,True,2024-06-24 14:30:00+00:00,2024-06-24 18:28:38+00:00,0.8319381841596909,0.6949973103819258,0.6386554621848739,0.9328519855595668,ORB,orb-volume-profile
53,ORB Volume Profile — Standard,XAUUSD,Long,0.14,2024-06-25T15:00:00,2024-06-25T15:31:05,2327.384,2319.817,-106.71,Loss,Precomputed native MT5 deals,ORB RV 1.00 BV 1.01,sl 2319.831,orb-volume-profile,standard,3y,-75.67,pips,0.1,-0.98,108.7,1.0,True,2024-06-25 15:00:00+00:00,2024-06-25 15:31:05+00:00,1.1732522796352585,1.1004989308624376,0.9637952559300874,1.008491182233834,ORB,orb-volume-profile
54,ORB Volume Profile — Standard,XAUUSD,Long,0.16,2024-06-26T14:05:00,2024-06-26T19:55:00,2300.955,2298.884,-34.02,Loss,Precomputed native MT5 deals,ORB RV 1.08 BV 0.92,,orb-volume-profile,standard,3y,-20.71,pips,0.1,-0.32,107.64,1.0,True,2024-06-26 14:05:00+00:00,2024-06-26 19:55:00+00:00,0.8129699248120301,0.7250628667225482,0.6886942675159236,0.9182590233545648,ORB,orb-volume-profile
55,ORB Volume Profile — Standard,XAUUSD,Short,0.21,2024-07-09T14:40:00,2024-07-09T15:21:39,2362.378,2349.732,264.41,Win,Precomputed native MT5 deals,ORB RV 0.88 BV 0.87,tp 2349.738,orb-volume-profile,standard,3y,126.46,pips,0.1,2.46,107.3,1.0,True,2024-07-09 14:40:00+00:00,2024-07-09 15:21:39+00:00,1.1399229781771503,1.162303664921466,1.0929230769230769,0.8727272727272727,ORB,orb-volume-profile
56,ORB Volume Profile — Standard,XAUUSD,Short,0.22,2024-07-10T14:40:00,2024-07-10T19:55:00,2376.973,2371.921,109.94,Win,Precomputed native MT5 deals,ORB RV 0.82 BV 0.98,,orb-volume-profile,standard,3y,50.52,pips,0.1,1.0,109.94,1.0,True,2024-07-10 14:40:00+00:00,2024-07-10 19:55:00+00:00,0.9306431273644389,0.9473684210526315,0.9083076923076923,0.9826897470039947,ORB,orb-volume-profile
57,ORB Volume Profile — Standard,XAUUSD,Short,0.09,2024-07-25T14:15:00,2024-07-25T19:55:00,2361.094,2363.39,-21.16,Loss,Precomputed native MT5 deals,ORB RV 1.98 BV 0.83,,orb-volume-profile,standard,3y,-22.96,pips,0.1,-0.19,111.04,1.0,True,2024-07-25 14:15:00+00:00,2024-07-25 19:55:00+00:00,1.2830655129789863,1.4046008119079838,1.4167424931756143,0.8268720127456187,ORB,orb-volume-profile
58,ORB Volume Profile — Standard,XAUUSD,Short,0.11,2024-08-06T14:40:00,2024-08-06T19:55:00,2388.409,2387.465,9.77,Win,Precomputed native MT5 deals,ORB RV 1.59 BV 0.94,,orb-volume-profile,standard,3y,9.44,pips,0.1,0.09,110.83,1.0,True,2024-08-06 14:40:00+00:00,2024-08-06 19:55:00+00:00,1.5444015444015444,1.5873015873015872,1.7957351290684624,0.9378663540445487,ORB,orb-volume-profile
