number,ea,symbol,side,volume,open_time,close_time,open_price,close_price,net_profit,result,source,entry_comment,exit_comment,cache_slug,cache_mode,cache_period,price_move,price_move_unit,pip_size,estimated_r,estimated_risk_cash,configured_risk_pct,r_is_estimate,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
36,LTA Volume Profile — Standard,XAUUSD,Short,0.4,2023-10-25T02:45:00,2023-10-25T13:11:43,1974.79,1977.063,-93.12,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PD-POC MOM,sl 1977.051,lta-volume-profile,standard,3y,-22.73,pips,0.1,-1.02,91.54,1.0,True,2023-10-25 02:45:00+00:00,2023-10-25 13:11:43+00:00,0.9148148148148149,1.0578158458244111,1.0555555555555556,0.8430034129692833,LTA,LTA XAU current
37,LTA Volume Profile — Standard,XAUUSD,Long,0.4,2023-10-27T01:15:00,2023-10-27T10:50:26,1985.07,1982.766,-94.36,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PD-POC MOM,sl 1982.808,lta-volume-profile,standard,3y,-23.04,pips,0.1,-1.04,90.61,1.0,True,2023-10-27 01:15:00+00:00,2023-10-27 10:50:26+00:00,0.9195402298850575,1.097770154373928,1.1228070175438596,1.3559322033898304,LTA,LTA XAU current
38,LTA Volume Profile — Standard,XAUUSD,Long,0.35,2023-10-27T11:45:00,2023-10-27T12:54:39,1982.296,1979.764,-90.55,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 1979.778,lta-volume-profile,standard,3y,-25.32,pips,0.1,-1.01,89.66,1.0,True,2023-10-27 11:45:00+00:00,2023-10-27 12:54:39+00:00,1.0117302052785924,1.0502283105022832,1.1734693877551021,1.183533447684391,LTA,LTA XAU current
39,LTA Volume Profile — Standard,XAUUSD,Long,0.12,2023-10-30T13:15:00,2023-10-30T14:39:19,2002.334,1995.059,-87.96,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 1995.067,lta-volume-profile,standard,3y,-72.75,pips,0.1,-0.99,88.76,1.0,True,2023-10-30 13:15:00+00:00,2023-10-30 14:39:19+00:00,1.193014705882353,1.1843065693430657,1.193014705882353,1.292828685258964,LTA,LTA XAU current
40,LTA Volume Profile — Standard,XAUUSD,Long,0.55,2023-10-31T01:15:00,2023-10-31T01:44:24,1996.503,1994.909,-90.7,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 1994.911,lta-volume-profile,standard,3y,-15.94,pips,0.1,-1.03,87.88,1.0,True,2023-10-31 01:15:00+00:00,2023-10-31 01:44:24+00:00,0.7959770114942529,0.8878205128205128,0.9486301369863014,1.3479318734793186,LTA,LTA XAU current
41,LTA Volume Profile — Standard,XAUUSD,Long,0.73,2023-10-31T03:30:00,2023-10-31T03:47:27,1994.136,1992.937,-91.55,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 1992.945,lta-volume-profile,standard,3y,-11.99,pips,0.1,-1.05,86.97,1.0,True,2023-10-31 03:30:00+00:00,2023-10-31 03:47:27+00:00,3.1147540983606556,3.5933806146572103,3.6982968369829683,3.2548179871520344,LTA,LTA XAU current
42,LTA Volume Profile — Standard,XAUUSD,Long,0.24,2023-11-02T15:45:00,2023-11-03T12:30:28,1981.969,1992.528,252.09,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,tp 1992.511,lta-volume-profile,standard,3y,105.59,pips,0.1,2.93,86.06,1.0,True,2023-11-02 15:45:00+00:00,2023-11-03 12:30:28+00:00,1.0596421471172963,1.1150627615062763,1.267538644470868,1.0162059103908485,LTA,LTA XAU current
43,LTA Volume Profile — Standard,XAUUSD,Long,0.04,2023-11-03T12:45:00,2023-11-06T03:23:31,2003.493,1985.507,-72.16,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAH MOM,sl 1985.530,lta-volume-profile,standard,3y,-179.86,pips,0.1,-0.81,88.58,1.0,True,2023-11-03 12:45:00+00:00,2023-11-06 03:23:31+00:00,1.7073170731707317,1.5335689045936396,1.7140600315955765,4.117647058823529,LTA,LTA XAU current
44,LTA Volume Profile — Standard,XAUUSD,Long,0.28,2023-11-06T08:15:00,2023-11-06T15:56:19,1985.818,1982.708,-88.62,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PW-POC MOM,sl 1982.708,lta-volume-profile,standard,3y,-31.1,pips,0.1,-1.01,87.86,1.0,True,2023-11-06 08:15:00+00:00,2023-11-06 15:56:19+00:00,1.2341772151898733,1.1607142857142858,1.272430668841762,1.4444444444444444,LTA,LTA XAU current
45,LTA Volume Profile — Standard,XAUUSD,Long,0.2,2023-11-10T13:00:00,2023-11-10T13:24:40,1947.421,1943.135,-86.82,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 1943.143,lta-volume-profile,standard,3y,-42.86,pips,0.1,-1.0,86.97,1.0,True,2023-11-10 13:00:00+00:00,2023-11-10 13:24:40+00:00,0.8047722342733189,0.7317554240631163,0.7602459016393442,1.0348675034867503,LTA,LTA XAU current
46,LTA Volume Profile — Standard,XAUUSD,Long,0.34,2023-11-10T13:30:00,2023-11-10T14:54:42,1945.332,1942.83,-86.94,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAL MOM,sl 1942.830,lta-volume-profile,standard,3y,-25.02,pips,0.1,-1.01,86.1,1.0,True,2023-11-10 13:30:00+00:00,2023-11-10 14:54:42+00:00,0.9693486590038314,0.9529190207156308,1.0089730807577268,1.35475234270415,LTA,LTA XAU current
47,LTA Volume Profile — Standard,XAUUSD,Long,0.04,2023-11-14T13:45:00,2023-11-27T01:27:33,1956.559,2014.402,231.15,Win,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAL MOM,tp 2014.390,lta-volume-profile,standard,3y,578.43,pips,0.1,2.71,85.23,1.0,True,2023-11-14 13:45:00+00:00,2023-11-27 01:27:33+00:00,2.7457943925233645,1.8373983739837398,1.9016181229773463,5.246428571428571,LTA,LTA XAU current
48,LTA Volume Profile — Standard,XAUUSD,Long,0.48,2023-11-28T06:15:00,2023-11-28T07:43:36,2015.905,2014.093,-89.62,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-VAH MOM,sl 2014.106,lta-volume-profile,standard,3y,-18.12,pips,0.1,-1.02,87.54,1.0,True,2023-11-28 06:15:00+00:00,2023-11-28 07:43:36+00:00,0.9745454545454545,1.0698602794411178,0.9273356401384083,1.1074380165289257,LTA,LTA XAU current
49,LTA Volume Profile — Standard,XAUUSD,Long,0.49,2023-11-28T08:15:00,2023-11-28T13:15:17,2013.71,2011.94,-89.43,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2011.960,lta-volume-profile,standard,3y,-17.7,pips,0.1,-1.03,86.65,1.0,True,2023-11-28 08:15:00+00:00,2023-11-28 13:15:17+00:00,0.9490084985835694,0.9955423476968797,0.9867452135493373,1.2384473197781884,LTA,LTA XAU current
50,LTA Volume Profile — Standard,XAUUSD,Long,0.36,2023-11-30T02:45:00,2023-11-30T05:23:25,2044.825,2042.459,-87.16,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2042.461,lta-volume-profile,standard,3y,-23.66,pips,0.1,-1.02,85.75,1.0,True,2023-11-30 02:45:00+00:00,2023-11-30 05:23:25+00:00,0.8344155844155844,1.0019493177387915,1.0425963488843812,0.8120063191153238,LTA,LTA XAU current
51,LTA Volume Profile — Standard,XAUUSD,Long,0.39,2023-11-30T06:45:00,2023-11-30T08:34:04,2044.379,2042.239,-85.61,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2042.246,lta-volume-profile,standard,3y,-21.4,pips,0.1,-1.01,84.88,1.0,True,2023-11-30 06:45:00+00:00,2023-11-30 08:34:04+00:00,1.0518783542039356,1.1329479768786128,1.024390243902439,1.0769230769230769,LTA,LTA XAU current
52,LTA Volume Profile — Standard,XAUUSD,Long,0.1,2023-12-04T08:30:00,2023-12-04T13:50:38,2065.206,2057.104,-81.57,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PW-VAH MOM,sl 2057.142,lta-volume-profile,standard,3y,-81.02,pips,0.1,-0.97,84.02,1.0,True,2023-12-04 08:30:00+00:00,2023-12-04 13:50:38+00:00,2.156808803301238,2.24,2.302496328928047,0.8808988764044944,LTA,LTA XAU current
53,LTA Volume Profile — Standard,XAUUSD,Long,0.14,2023-12-05T00:00:00,2023-12-05T10:03:27,2034.092,2028.154,-83.9,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick Demand(PERIO,sl 2028.156,lta-volume-profile,standard,3y,-59.38,pips,0.1,-1.01,83.21,1.0,True,2023-12-05 00:00:00+00:00,2023-12-05 10:03:27+00:00,3.1873198847262247,2.8727272727272726,2.865284974093264,2.3481953290870488,LTA,LTA XAU current
54,LTA Volume Profile — Standard,XAUUSD,Long,0.31,2023-12-07T01:15:00,2023-12-07T01:59:14,2029.525,2026.902,-83.03,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2026.905,lta-volume-profile,standard,3y,-26.23,pips,0.1,-1.01,82.37,1.0,True,2023-12-07 01:15:00+00:00,2023-12-07 01:59:14+00:00,1.1744548286604362,1.2083333333333333,1.212218649517685,1.45,LTA,LTA XAU current
55,LTA Volume Profile — Standard,XAUUSD,Long,0.24,2023-12-07T02:30:00,2023-12-07T04:03:25,2029.235,2025.912,-81.07,Loss,Precomputed native MT5 deals,LTA EM1-DoubleWick PD-POC MOM,sl 2025.936,lta-volume-profile,standard,3y,-33.23,pips,0.1,-0.99,81.54,1.0,True,2023-12-07 02:30:00+00:00,2023-12-07 04:03:25+00:00,0.836424957841484,0.9051094890510949,0.9593810444874274,0.7549467275494672,LTA,LTA XAU current
56,LTA Volume Profile — Standard,XAUUSD,Long,0.23,2023-12-08T00:45:00,2023-12-08T08:53:40,2030.832,2027.35,-81.36,Loss,Precomputed native MT5 deals,LTA EM4-Continuation PD-POC MOM,sl 2027.390,lta-volume-profile,standard,3y,-34.82,pips,0.1,-1.01,80.73,1.0,True,2023-12-08 00:45:00+00:00,2023-12-08 08:53:40+00:00,1.6424116424116424,1.6424116424116424,1.6424116424116424,1.9036144578313252,LTA,LTA XAU current
