number,ea,symbol,side,volume,open_time,close_time,open_price,close_price,net_profit,result,source,entry_comment,exit_comment,cache_slug,cache_mode,cache_period,price_move,price_move_unit,pip_size,estimated_r,estimated_risk_cash,configured_risk_pct,r_is_estimate,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
13,US100 ORB New York M30 — Standard,USTEC,Long,2.32,2024-05-09T15:00:00,2024-05-09T19:55:00,18120.76,18112.16,-21.4,Loss,Precomputed native MT5 deals,ORB RV 0.70 BV 2.07,,us100-orb-new-york-m30,standard,3y,-8.6,points,1.0,-0.2,104.46,1.0,True,2024-05-09 15:00:00+00:00,2024-05-09 19:55:00+00:00,0.9387755102040817,0.875,0.9252873563218391,0.9006993006993007,ORB,us100-orb-new-york-m30
14,US100 ORB New York M30 — Standard,USTEC,Long,2.33,2024-05-15T14:30:00,2024-05-15T19:55:00,18452.31,18607.17,359.36,Win,Precomputed native MT5 deals,ORB RV 0.85 BV 2.61,,us100-orb-new-york-m30,standard,3y,154.86,points,1.0,3.45,104.24,1.0,True,2024-05-15 14:30:00+00:00,2024-05-15 19:55:00+00:00,0.8586525759577279,0.7719714964370546,0.7888349514563107,0.871313672922252,ORB,us100-orb-new-york-m30
15,US100 ORB New York M30 — Standard,USTEC,Short,1.16,2024-08-07T14:30:00,2024-08-07T14:45:42,18334.59,18427.44,-108.44,Loss,Precomputed native MT5 deals,ORB RV 1.52 BV 4.18,sl 18427.26,us100-orb-new-york-m30,standard,3y,-92.85,points,1.0,-1.01,107.84,1.0,True,2024-08-07 14:30:00+00:00,2024-08-07 14:45:42+00:00,1.2737430167597765,1.6581818181818182,2.3360655737704916,0.9904430929626412,ORB,us100-orb-new-york-m30
16,US100 ORB New York M30 — Standard,USTEC,Short,1.33,2024-09-05T15:30:00,2024-09-05T16:32:13,18842.37,18922.73,-107.71,Loss,Precomputed native MT5 deals,ORB RV 1.44 BV 3.16,sl 18922.28,us100-orb-new-york-m30,standard,3y,-80.36,points,1.0,-1.01,106.75,1.0,True,2024-09-05 15:30:00+00:00,2024-09-05 16:32:13+00:00,1.8694690265486726,1.9651162790697674,1.715736040609137,1.25,ORB,us100-orb-new-york-m30
17,US100 ORB New York M30 — Standard,USTEC,Long,1.34,2024-09-09T16:30:00,2024-09-09T18:15:36,18662.88,18583.85,-106.74,Loss,Precomputed native MT5 deals,ORB RV 1.18 BV 1.54,sl 18584.08,us100-orb-new-york-m30,standard,3y,-79.03,points,1.0,-1.01,105.68,1.0,True,2024-09-09 16:30:00+00:00,2024-09-09 18:15:36+00:00,0.9240837696335078,1.0056980056980056,0.8394768133174791,0.823803967327888,ORB,us100-orb-new-york-m30
18,US100 ORB New York M30 — Standard,USTEC,Long,1.28,2024-09-11T16:30:00,2024-09-11T19:54:29,18906.37,19232.8,417.03,Win,Precomputed native MT5 deals,ORB RV 1.45 BV 2.63,tp 19232.65,us100-orb-new-york-m30,standard,3y,326.43,points,1.0,3.99,104.61,1.0,True,2024-09-11 16:30:00+00:00,2024-09-11 19:54:29+00:00,1.3571428571428572,1.4476190476190476,1.256198347107438,0.7800586510263929,ORB,us100-orb-new-york-m30
19,US100 ORB New York M30 — Standard,USTEC,Long,1.45,2024-09-30T16:30:00,2024-09-30T18:13:41,20045.13,19970.41,-109.25,Loss,Precomputed native MT5 deals,ORB RV 0.80 BV 1.52,sl 19970.52,us100-orb-new-york-m30,standard,3y,-74.72,points,1.0,-1.0,108.78,1.0,True,2024-09-30 16:30:00+00:00,2024-09-30 18:13:41+00:00,0.8451882845188284,0.7994722955145118,0.7931937172774869,0.7839586028460543,ORB,us100-orb-new-york-m30
20,US100 ORB New York M30 — Standard,USTEC,Long,1.61,2024-10-10T14:30:00,2024-10-10T19:55:00,20237.25,20266.4,45.92,Win,Precomputed native MT5 deals,ORB RV 2.36 BV 7.00,,us100-orb-new-york-m30,standard,3y,29.15,points,1.0,0.43,107.69,1.0,True,2024-10-10 14:30:00+00:00,2024-10-10 19:55:00+00:00,1.1901770416904627,1.7308970099667773,1.7308970099667773,0.9017741237559498,ORB,us100-orb-new-york-m30
21,US100 ORB New York M30 — Standard,USTEC,Long,1.1,2024-11-19T15:30:00,2024-11-19T20:55:00,20542.01,20690.92,163.11,Win,Precomputed native MT5 deals,ORB RV 0.93 BV 3.51,,us100-orb-new-york-m30,standard,3y,148.91,points,1.0,1.51,108.15,1.0,True,2024-11-19 15:30:00+00:00,2024-11-19 20:55:00+00:00,1.279642058165548,1.5102310231023102,1.6579710144927535,0.917401764234162,ORB,us100-orb-new-york-m30
22,US100 ORB New York M30 — Standard,USTEC,Long,1.42,2025-01-08T17:00:00,2025-01-08T17:09:15,21222.75,21145.95,-109.95,Loss,Precomputed native MT5 deals,ORB RV 1.75 BV 1.87,sl 21145.98,us100-orb-new-york-m30,standard,3y,-76.8,points,1.0,-1.0,109.78,1.0,True,2025-01-08 17:00:00+00:00,2025-01-08 17:09:15+00:00,1.0932293512938673,1.3062261753494282,2.062876254180602,0.592507204610951,ORB,us100-orb-new-york-m30
23,US100 ORB New York M30 — Standard,USTEC,Short,1.5,2025-01-13T15:30:00,2025-01-13T15:36:38,20570.96,20643.21,-109.32,Loss,Precomputed native MT5 deals,ORB RV 1.76 BV 6.00,sl 20643.15,us100-orb-new-york-m30,standard,3y,-72.25,points,1.0,-1.01,108.68,1.0,True,2025-01-13 15:30:00+00:00,2025-01-13 15:36:38+00:00,0.9151708876321613,1.134064594759293,2.6000698567935734,0.9194664031620553,ORB,us100-orb-new-york-m30
24,US100 ORB New York M30 — Standard,USTEC,Long,0.95,2025-01-15T17:30:00,2025-01-15T20:55:00,21185.19,21258.94,69.47,Win,Precomputed native MT5 deals,ORB RV 1.28 BV 3.34,,us100-orb-new-york-m30,standard,3y,73.75,points,1.0,0.65,107.58,1.0,True,2025-01-15 17:30:00+00:00,2025-01-15 20:55:00+00:00,0.6253959113158652,0.7810140237324703,1.413142485361093,0.5573518090839107,ORB,us100-orb-new-york-m30
25,US100 ORB New York M30 — Standard,USTEC,Long,2.21,2025-02-19T16:30:00,2025-02-19T20:55:00,22157.65,22179.81,47.59,Win,Precomputed native MT5 deals,ORB RV 0.74 BV 3.28,,us100-orb-new-york-m30,standard,3y,22.16,points,1.0,0.44,108.28,1.0,True,2025-02-19 16:30:00+00:00,2025-02-19 20:55:00+00:00,0.7897091722595079,0.6711026615969582,0.4789687924016282,0.5403750478377344,ORB,us100-orb-new-york-m30
26,US100 ORB New York M30 — Standard,USTEC,Long,0.75,2025-03-04T17:30:00,2025-03-04T20:55:00,20373.96,20364.31,-7.71,Loss,Precomputed native MT5 deals,ORB RV 3.28 BV 3.11,,us100-orb-new-york-m30,standard,3y,-9.65,points,1.0,-0.07,108.75,1.0,True,2025-03-04 17:30:00+00:00,2025-03-04 20:55:00+00:00,2.4778254649499285,4.948571428571428,3.6219155165202843,0.7179572210247057,ORB,us100-orb-new-york-m30
27,US100 ORB New York M30 — Standard,USTEC,Long,1.14,2025-03-05T17:30:00,2025-03-05T20:55:00,20448.88,20665.4,246.12,Win,Precomputed native MT5 deals,ORB RV 2.62 BV 4.85,,us100-orb-new-york-m30,standard,3y,216.52,points,1.0,2.26,108.68,1.0,True,2025-03-05 17:30:00+00:00,2025-03-05 20:55:00+00:00,1.8031164976502596,4.1657142857142855,2.9574036511156185,0.748690561774674,ORB,us100-orb-new-york-m30
28,US100 ORB New York M30 — Standard,USTEC,Long,0.52,2025-04-09T15:30:00,2025-04-09T17:21:27,17270.72,18120.13,441.36,Win,Precomputed native MT5 deals,ORB RV 1.17 BV 5.42,tp 18119.08,us100-orb-new-york-m30,standard,3y,849.41,points,1.0,3.97,111.14,1.0,True,2025-04-09 15:30:00+00:00,2025-04-09 17:21:27+00:00,1.7928936480895594,2.0831330411423723,1.9774526909139714,0.6272990463215259,ORB,us100-orb-new-york-m30
29,US100 ORB New York M30 — Standard,USTEC,Short,0.61,2025-04-11T14:30:00,2025-04-11T14:44:39,18168.16,18355.32,-114.55,Loss,Precomputed native MT5 deals,ORB RV 1.53 BV 6.55,sl 18355.24,us100-orb-new-york-m30,standard,3y,-187.16,points,1.0,-0.99,115.55,1.0,True,2025-04-11 14:30:00+00:00,2025-04-11 14:44:39+00:00,1.3580246913580247,2.4178950090509437,3.694192018964836,1.2962706224871758,ORB,us100-orb-new-york-m30
30,US100 ORB New York M30 — Standard,USTEC,Short,1.14,2025-04-23T15:30:00,2025-04-23T19:55:00,18805.82,18740.26,74.03,Win,Precomputed native MT5 deals,ORB RV 0.76 BV 6.68,,us100-orb-new-york-m30,standard,3y,65.56,points,1.0,0.65,114.41,1.0,True,2025-04-23 15:30:00+00:00,2025-04-23 19:55:00+00:00,1.2179882598746394,1.5692859889757724,1.2432212856707627,1.3077662642880035,ORB,us100-orb-new-york-m30
31,US100 ORB New York M30 — Standard,USTEC,Long,1.34,2025-04-30T14:30:00,2025-04-30T19:52:42,19211.58,19554.62,458.83,Win,Precomputed native MT5 deals,ORB RV 1.30 BV 12.42,tp 19554.58,us100-orb-new-york-m30,standard,3y,343.04,points,1.0,3.98,115.15,1.0,True,2025-04-30 14:30:00+00:00,2025-04-30 19:52:42+00:00,0.9230106600624529,0.6646506939598357,0.7782115297321834,0.8399804017638413,ORB,us100-orb-new-york-m30
32,US100 ORB New York M30 — Standard,USTEC,Short,1.47,2025-05-07T15:00:00,2025-05-07T17:13:42,19762.53,19843.88,-120.5,Loss,Precomputed native MT5 deals,ORB RV 1.03 BV 6.96,sl 19843.79,us100-orb-new-york-m30,standard,3y,-81.35,points,1.0,-1.01,119.74,1.0,True,2025-05-07 15:00:00+00:00,2025-05-07 17:13:42+00:00,2.3159844415632524,1.7776514074495309,1.603076923076923,2.21662825740117,ORB,us100-orb-new-york-m30
33,US100 ORB New York M30 — Standard,USTEC,Long,0.8,2025-05-23T15:30:00,2025-05-23T19:55:00,20913.08,20929.03,12.26,Win,Precomputed native MT5 deals,ORB RV 1.55 BV 4.44,,us100-orb-new-york-m30,standard,3y,15.95,points,1.0,0.1,118.53,1.0,True,2025-05-23 15:30:00+00:00,2025-05-23 19:55:00+00:00,1.425391591096455,0.7762065095398428,0.5308566165182683,0.5378752527609271,ORB,us100-orb-new-york-m30
34,US100 ORB New York M30 — Standard,USTEC,Short,1.93,2025-06-17T15:00:00,2025-06-17T19:55:00,21838.5,21761.78,146.86,Win,Precomputed native MT5 deals,ORB RV 0.94 BV 1.93,,us100-orb-new-york-m30,standard,3y,76.72,points,1.0,1.24,118.65,1.0,True,2025-06-17 15:00:00+00:00,2025-06-17 19:55:00+00:00,1.7467889908256882,1.489827856025039,1.0926829268292684,1.518341307814992,ORB,us100-orb-new-york-m30
35,US100 ORB New York M30 — Standard,USTEC,Long,2.1,2025-06-26T14:30:00,2025-06-26T19:55:00,22369.96,22479.89,229.54,Win,Precomputed native MT5 deals,ORB RV 0.80 BV 5.43,,us100-orb-new-york-m30,standard,3y,109.93,points,1.0,1.91,120.12,1.0,True,2025-06-26 14:30:00+00:00,2025-06-26 19:55:00+00:00,0.73557278208441,0.5805574439157036,0.4078319006685769,0.867445403758253,ORB,us100-orb-new-york-m30
36,US100 ORB New York M30 — Standard,USTEC,Short,1.75,2025-08-05T14:30:00,2025-08-05T19:55:00,23189.99,23048.05,247.31,Win,Precomputed native MT5 deals,ORB RV 1.14 BV 8.18,,us100-orb-new-york-m30,standard,3y,141.94,points,1.0,2.02,122.42,1.0,True,2025-08-05 14:30:00+00:00,2025-08-05 19:55:00+00:00,1.6875653082549635,1.376224968044312,1.532258064516129,1.229539398553483,ORB,us100-orb-new-york-m30
37,US100 ORB New York M30 — Standard,USTEC,Long,3.21,2025-09-11T15:00:00,2025-09-11T19:55:00,23999.96,24033.14,104.5,Win,Precomputed native MT5 deals,ORB RV 1.39 BV 10.26,,us100-orb-new-york-m30,standard,3y,33.18,points,1.0,0.84,124.89,1.0,True,2025-09-11 15:00:00+00:00,2025-09-11 19:55:00+00:00,1.5653153153153154,1.9688385269121813,3.2977461447212337,0.8548585485854858,ORB,us100-orb-new-york-m30
38,US100 ORB New York M30 — Standard,USTEC,Short,0.99,2025-09-26T16:00:00,2025-09-26T17:12:12,24376.96,24503.1,-125.5,Loss,Precomputed native MT5 deals,ORB RV 1.25 BV 5.87,sl 24503.10,us100-orb-new-york-m30,standard,3y,-126.14,points,1.0,-1.0,125.93,1.0,True,2025-09-26 16:00:00+00:00,2025-09-26 17:12:12+00:00,2.8363636363636364,2.718954248366013,3.1044776119402986,0.7144259077526988,ORB,us100-orb-new-york-m30
39,US100 ORB New York M30 — Standard,USTEC,Short,1.76,2025-10-15T16:00:00,2025-10-15T19:55:00,24781.1,24707.28,128.82,Win,Precomputed native MT5 deals,ORB RV 1.50 BV 9.88,,us100-orb-new-york-m30,standard,3y,73.82,points,1.0,1.03,124.68,1.0,True,2025-10-15 16:00:00+00:00,2025-10-15 19:55:00+00:00,3.7830820770519265,3.535120328702798,5.465214761040532,1.8550308008213552,ORB,us100-orb-new-york-m30
40,US100 ORB New York M30 — Standard,USTEC,Short,1.74,2025-10-16T15:30:00,2025-10-16T16:46:19,24887.36,24598.32,501.84,Win,Precomputed native MT5 deals,ORB RV 1.31 BV 6.87,tp 24598.36,us100-orb-new-york-m30,standard,3y,289.04,points,1.0,3.98,125.97,1.0,True,2025-10-16 15:30:00+00:00,2025-10-16 16:46:19+00:00,3.048975512243878,3.572014051522248,4.888621794871795,1.4039811299044989,ORB,us100-orb-new-york-m30
41,US100 ORB New York M30 — Standard,USTEC,Long,0.82,2025-10-17T16:00:00,2025-10-17T19:55:00,24704.47,24853.97,122.08,Win,Precomputed native MT5 deals,ORB RV 3.53 BV 2.94,,us100-orb-new-york-m30,standard,3y,149.5,points,1.0,0.93,130.99,1.0,True,2025-10-17 16:00:00+00:00,2025-10-17 19:55:00+00:00,1.6999352750809062,2.4688851287836058,3.764908256880734,0.40150426514201853,ORB,us100-orb-new-york-m30
42,US100 ORB New York M30 — Standard,USTEC,Short,1.21,2025-10-30T14:30:00,2025-10-30T19:55:00,25914.09,25801.17,135.87,Win,Precomputed native MT5 deals,ORB RV 0.80 BV 6.87,,us100-orb-new-york-m30,standard,3y,112.92,points,1.0,1.03,132.21,1.0,True,2025-10-30 14:30:00+00:00,2025-10-30 19:55:00+00:00,1.5635685421199876,1.1527443565944768,1.2652496541315559,0.9181345258738706,ORB,us100-orb-new-york-m30
43,US100 ORB New York M30 — Standard,USTEC,Short,1.86,2025-11-10T16:00:00,2025-11-10T17:40:29,25457.37,25529.06,-134.5,Loss,Precomputed native MT5 deals,ORB RV 0.63 BV 3.87,sl 25528.80,us100-orb-new-york-m30,standard,3y,-71.69,points,1.0,-1.01,133.57,1.0,True,2025-11-10 16:00:00+00:00,2025-11-10 17:40:29+00:00,1.1468897020386828,0.8612365063788028,0.9187604690117253,1.0893743793445878,ORB,us100-orb-new-york-m30
44,US100 ORB New York M30 — Standard,USTEC,Long,1.48,2025-11-25T17:00:00,2025-11-25T20:55:00,24860.38,25075.79,317.88,Win,Precomputed native MT5 deals,ORB RV 0.83 BV 2.66,,us100-orb-new-york-m30,standard,3y,215.41,points,1.0,2.4,132.22,1.0,True,2025-11-25 17:00:00+00:00,2025-11-25 20:55:00+00:00,0.41752650176678446,0.68158744808491,0.6713636363636364,0.41303131991051456,ORB,us100-orb-new-york-m30
45,US100 ORB New York M30 — Standard,USTEC,Long,1.12,2025-12-16T16:00:00,2025-12-16T17:57:15,25106.93,24986.95,-135.08,Loss,Precomputed native MT5 deals,ORB RV 1.92 BV 7.21,sl 24987.10,us100-orb-new-york-m30,standard,3y,-119.98,points,1.0,-1.0,135.4,1.0,True,2025-12-16 16:00:00+00:00,2025-12-16 17:57:15+00:00,1.7005405405405405,1.5543478260869565,1.5543478260869565,0.649396222520384,ORB,us100-orb-new-york-m30
46,US100 ORB New York M30 — Standard,USTEC,Short,1.35,2025-12-18T17:30:00,2025-12-18T17:42:03,25021.02,25119.73,-134.1,Loss,Precomputed native MT5 deals,ORB RV 1.10 BV 4.88,sl 25119.72,us100-orb-new-york-m30,standard,3y,-98.71,points,1.0,-1.0,134.05,1.0,True,2025-12-18 17:30:00+00:00,2025-12-18 17:42:03+00:00,2.691449814126394,2.9855670103092784,2.29204590423427,1.846350015938795,ORB,us100-orb-new-york-m30
47,US100 ORB New York M30 — Standard,USTEC,Short,1.85,2025-12-29T17:30:00,2025-12-29T19:40:35,25474.97,25546.8,-134.05,Loss,Precomputed native MT5 deals,ORB RV 1.05 BV 1.34,sl 25546.68,us100-orb-new-york-m30,standard,3y,-71.83,points,1.0,-1.01,132.71,1.0,True,2025-12-29 17:30:00+00:00,2025-12-29 19:40:35+00:00,0.6256817055032227,0.7489614243323442,0.4816793893129771,0.9178181818181819,ORB,us100-orb-new-york-m30
48,US100 ORB New York M30 — Standard,USTEC,Long,1.68,2026-01-13T17:00:00,2026-01-13T17:31:40,25864.79,25786.69,-132.26,Loss,Precomputed native MT5 deals,ORB RV 1.13 BV 3.25,sl 25786.80,us100-orb-new-york-m30,standard,3y,-78.1,points,1.0,-1.01,131.37,1.0,True,2026-01-13 17:00:00+00:00,2026-01-13 17:31:40+00:00,1.270816491511722,1.0767123287671232,0.8073959938366718,0.5159172957006892,ORB,us100-orb-new-york-m30
49,US100 ORB New York M30 — Standard,USTEC,Short,1.95,2026-01-15T17:30:00,2026-01-15T20:55:00,25737.25,25572.96,319.15,Win,Precomputed native MT5 deals,ORB RV 1.22 BV 1.63,,us100-orb-new-york-m30,standard,3y,164.29,points,1.0,2.45,130.04,1.0,True,2026-01-15 17:30:00+00:00,2026-01-15 20:55:00+00:00,1.2505415162454874,1.4349627174813588,1.0087361677344204,0.866,ORB,us100-orb-new-york-m30
50,US100 ORB New York M30 — Standard,USTEC,Long,0.79,2026-02-13T15:30:00,2026-02-15T22:05:00,24783.8,24713.65,-69.96,Loss,Precomputed native MT5 deals,ORB RV 1.82 BV 8.14,,us100-orb-new-york-m30,standard,3y,-70.15,points,1.0,-0.53,133.24,1.0,True,2026-02-13 15:30:00+00:00,2026-02-15 22:05:00+00:00,1.331542422207298,2.1152204836415365,2.7284403669724773,0.7267839687194526,ORB,us100-orb-new-york-m30
51,US100 ORB New York M30 — Standard,USTEC,Short,0.88,2026-03-23T16:00:00,2026-03-23T18:35:38,24191.2,24341.6,-132.9,Loss,Precomputed native MT5 deals,ORB RV 0.87 BV 1.50,sl 24341.57,us100-orb-new-york-m30,standard,3y,-150.4,points,1.0,-1.0,132.54,1.0,True,2026-03-23 16:00:00+00:00,2026-03-23 18:35:38+00:00,2.348367029548989,2.02503352704515,1.834008097165992,1.8284561049445005,ORB,us100-orb-new-york-m30
52,US100 ORB New York M30 — Standard,USTEC,Long,1.09,2026-03-24T15:30:00,2026-03-24T17:04:41,24156.15,24035.96,-131.69,Loss,Precomputed native MT5 deals,ORB RV 0.71 BV 2.32,sl 24036.11,us100-orb-new-york-m30,standard,3y,-120.19,points,1.0,-1.0,131.21,1.0,True,2026-03-24 15:30:00+00:00,2026-03-24 17:04:41+00:00,0.8835058357190047,0.7806966335863008,0.6887553648068669,0.5630877192982456,ORB,us100-orb-new-york-m30
53,US100 ORB New York M30 — Standard,USTEC,Long,1.09,2026-03-31T15:30:00,2026-03-31T19:50:38,23331.06,23806.36,517.4,Win,Precomputed native MT5 deals,ORB RV 0.99 BV 2.49,tp 23806.34,us100-orb-new-york-m30,standard,3y,475.3,points,1.0,3.98,129.89,1.0,True,2026-03-31 15:30:00+00:00,2026-03-31 19:50:38+00:00,1.3744292237442923,1.3245324532453244,1.048780487804878,0.9708111594904048,ORB,us100-orb-new-york-m30
54,US100 ORB New York M30 — Standard,USTEC,Long,1.11,2026-04-24T15:00:00,2026-04-24T19:55:00,27171.51,27320.75,164.97,Win,Precomputed native MT5 deals,ORB RV 1.00 BV 4.29,,us100-orb-new-york-m30,standard,3y,149.24,points,1.0,1.22,135.06,1.0,True,2026-04-24 15:00:00+00:00,2026-04-24 19:55:00+00:00,1.085613415710503,0.6482213438735178,0.5256410256410257,0.48770816812053924,ORB,us100-orb-new-york-m30
55,US100 ORB New York M30 — Standard,USTEC,Short,1.9,2026-04-27T14:30:00,2026-04-27T17:33:29,27246.31,27318.47,-138.29,Loss,Precomputed native MT5 deals,ORB RV 1.08 BV 5.69,sl 27318.26,us100-orb-new-york-m30,standard,3y,-72.16,points,1.0,-1.01,136.71,1.0,True,2026-04-27 14:30:00+00:00,2026-04-27 17:33:29+00:00,1.2845887173022377,1.1309655937846836,0.8756176154672395,0.9318701417466849,ORB,us100-orb-new-york-m30
56,US100 ORB New York M30 — Standard,USTEC,Long,1.21,2026-05-13T15:00:00,2026-05-13T19:55:00,29239.55,29380.88,170.25,Win,Precomputed native MT5 deals,ORB RV 1.10 BV 4.20,,us100-orb-new-york-m30,standard,3y,141.33,points,1.0,1.26,135.33,1.0,True,2026-05-13 15:00:00+00:00,2026-05-13 19:55:00+00:00,1.2048393825615353,1.165926524020993,0.8071548351034097,0.473908762717427,ORB,us100-orb-new-york-m30
57,US100 ORB New York M30 — Standard,USTEC,Long,0.92,2026-05-15T16:30:00,2026-05-15T19:55:00,29254.82,29159.0,-88.73,Loss,Precomputed native MT5 deals,ORB RV 1.57 BV 1.60,,us100-orb-new-york-m30,standard,3y,-95.82,points,1.0,-0.65,137.03,1.0,True,2026-05-15 16:30:00+00:00,2026-05-15 19:55:00+00:00,1.1197899573350838,1.947488584474886,1.8353953738569124,0.6117984579523041,ORB,us100-orb-new-york-m30
