number,ea,symbol,side,open_time,close_time,net_profit,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
64,LVN GBPJPY optimized,GBPJPY,Short,2024-12-12T08:45:00,2024-12-12T10:39:15,114.07,2024-12-12 08:45:00+00:00,2024-12-12 10:39:15+00:00,1.0764617691154423,0.9835616438356164,1.0257142857142858,1.0945121951219512,LVN,LVN GBPJPY optimized
65,LVN GBPJPY optimized,GBPJPY,Long,2024-12-27T14:45:00,2024-12-27T17:17:29,-121.19,2024-12-27 14:45:00+00:00,2024-12-27 17:17:29+00:00,0.7576974564926372,0.729381443298969,0.6505747126436782,1.129740518962076,LVN,LVN GBPJPY optimized
66,LVN GBPJPY optimized,GBPJPY,Long,2025-01-07T01:30:00,2025-01-07T03:38:11,111.63,2025-01-07 01:30:00+00:00,2025-01-07 03:38:11+00:00,0.9049773755656109,0.9111617312072893,0.8080808080808081,0.64,LVN,LVN GBPJPY optimized
67,LVN GBPJPY optimized,GBPJPY,Long,2025-01-07T10:15:00,2025-01-07T11:34:03,-119.91,2025-01-07 10:15:00+00:00,2025-01-07 11:34:03+00:00,1.3402489626556016,1.2375478927203065,1.0436187399030694,1.0713101160862355,LVN,LVN GBPJPY optimized
68,LVN GBPJPY optimized,GBPJPY,Long,2025-01-08T14:00:00,2025-01-09T03:58:11,-116.65,2025-01-08 14:00:00+00:00,2025-01-09 03:58:11+00:00,1.8673300165837479,1.6461988304093567,1.4271229404309251,1.0764818355640535,LVN,LVN GBPJPY optimized
69,LVN GBPJPY optimized,GBPJPY,Short,2025-01-09T07:15:00,2025-01-09T07:37:36,111.66,2025-01-09 07:15:00+00:00,2025-01-09 07:37:36+00:00,2.2487804878048783,1.844,1.4272445820433437,1.7902912621359224,LVN,LVN GBPJPY optimized
70,LVN GBPJPY optimized,GBPJPY,Long,2025-01-14T15:30:00,2025-01-14T16:28:04,113.86,2025-01-14 15:30:00+00:00,2025-01-14 16:28:04+00:00,1.1821386603995299,1.3116036505867015,1.2193939393939395,1.0645502645502645,LVN,LVN GBPJPY optimized
71,LVN GBPJPY optimized,GBPJPY,Short,2025-01-15T01:15:00,2025-01-15T04:22:31,114.25,2025-01-15 01:15:00+00:00,2025-01-15 04:22:31+00:00,0.8107142857142857,0.9116465863453815,0.8078291814946619,1.0460829493087558,LVN,LVN GBPJPY optimized
72,LVN GBPJPY optimized,GBPJPY,Short,2025-01-24T03:45:00,2025-01-24T04:17:17,116.68,2025-01-24 03:45:00+00:00,2025-01-24 04:17:17+00:00,3.800995024875622,4.353276353276353,4.053050397877984,2.040053404539386,LVN,LVN GBPJPY optimized
73,LVN GBPJPY optimized,GBPJPY,Long,2025-01-30T14:00:00,2025-01-30T14:21:28,116.74,2025-01-30 14:00:00+00:00,2025-01-30 14:21:28+00:00,2.2742857142857145,2.1958620689655173,2.2203626220362622,2.151351351351351,LVN,LVN GBPJPY optimized
