date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2026-05-28,2026-05-29 00:00:00,2026-05-29 06:00:00,USDCHF,SELL,timeout,0.0353,4.6,4.2,20.99,0.0219,0.02,False,0.15,20.0,20.15,1
2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,USDCHF,BUY,timeout,0.5529,4.63,4.2,20.84,0.0221,0.02,False,2.32,20.15,22.47,1
2026-06-03,2026-06-03 23:30:00,2026-06-04 06:00:00,USDCHF,SELL,timeout,0.3647,5.17,4.2,18.68,0.0246,0.02,False,1.53,22.47,24.0,1
2026-06-04,2026-06-04 23:45:00,2026-06-05 06:00:00,USDCHF,SELL,timeout,0.0941,5.52,4.2,17.49,0.0263,0.02,False,0.4,24.0,24.4,1
2026-06-09,2026-06-09 23:30:00,2026-06-10 06:00:00,USDCHF,BUY,timeout,-0.7647,5.61,4.2,17.21,0.0267,0.02,False,-3.21,24.4,21.19,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,USDCHF,SELL,timeout,0.7176,4.87,4.2,19.82,0.0232,0.02,False,3.01,21.19,24.2,1
2026-06-11,2026-06-11 23:30:00,2026-06-12 06:00:00,USDCHF,BUY,timeout,0.6176,5.57,4.2,17.35,0.0265,0.02,False,2.59,24.2,26.79,2
2026-06-17,2026-06-18 00:00:00,2026-06-18 06:00:00,USDCHF,SELL,timeout,0.2706,6.16,4.2,15.67,0.0294,0.02,False,1.14,26.79,27.93,2
2026-06-18,2026-06-18 23:30:00,2026-06-19 03:15:00,USDCHF,BUY,win,1.1,6.42,6.3,22.55,0.0306,0.03,False,6.93,27.93,34.85,3
2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,USDCHF,BUY,timeout,0.4588,8.02,6.3,18.07,0.0382,0.03,False,2.89,34.85,37.74,3
2026-06-25,2026-06-25 23:30:00,2026-06-26 04:30:00,USDCHF,BUY,loss,-1.0765,8.68,8.4,22.25,0.0414,0.04,False,-9.04,37.74,28.7,2
