date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,EURJPY,SELL,timeout,0.6529,4.6,4.2,21.02,0.0438,0.04,False,2.75,20.0,22.75,1
2026-06-03,2026-06-03 23:30:00,2026-06-04 04:30:00,EURJPY,BUY,loss,-1.0941,5.23,4.2,18.48,0.0498,0.04,False,-4.6,22.75,18.15,1
2026-06-04,2026-06-04 23:30:00,2026-06-05 06:00:00,EURJPY,SELL,timeout,-0.1412,4.17,3.15,17.38,0.0397,0.03,False,-0.45,18.15,17.7,1
2026-06-09,2026-06-09 23:30:00,2026-06-10 03:45:00,EURJPY,SELL,loss,-1.0941,4.07,3.15,17.82,0.0387,0.03,False,-3.45,17.7,14.25,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 01:30:00,EURJPY,BUY,win,1.0824,3.28,3.15,22.13,0.0312,0.03,False,3.41,14.25,17.66,1
2026-06-11,2026-06-11 23:45:00,2026-06-12 01:15:00,EURJPY,BUY,loss,-1.0941,4.06,3.15,17.85,0.0386,0.03,False,-3.45,17.66,14.21,1
2026-06-17,2026-06-17 23:45:00,2026-06-18 00:45:00,EURJPY,BUY,win,1.0824,3.27,3.15,22.19,0.0311,0.03,False,3.41,14.21,17.63,1
2026-06-18,2026-06-18 23:30:00,2026-06-19 00:30:00,EURJPY,SELL,win,1.0824,4.05,3.15,17.89,0.0386,0.03,False,3.41,17.63,21.04,1
2026-06-23,2026-06-23 23:30:00,2026-06-24 02:45:00,EURJPY,SELL,win,1.0824,4.84,4.2,19.98,0.046,0.04,False,4.55,21.04,25.59,1
2026-06-24,2026-06-24 23:30:00,2026-06-25 00:30:00,EURJPY,BUY,loss,-1.0941,5.89,5.26,20.54,0.056,0.05,False,-5.75,25.59,19.84,1
2026-06-25,2026-06-25 23:30:00,2026-06-26 06:00:00,EURJPY,SELL,timeout,0.1353,4.56,4.2,21.19,0.0434,0.04,False,0.57,19.84,20.41,1
