starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,220.52,-79.48,-26.49,27,4,23,14.81,-3.23,-0.1196,0.0002,36.98,H1
