starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,285.0,-15.0,-5.0,1,0,1,0.0,-1.0,-1.0001,0.0001,5.0,2025-12,XAUUSD
300.0,244.35,-55.65,-18.55,4,0,4,0.0,-4.0,-1.0001,0.0001,18.55,2026-01,XAUUSD
300.0,257.21,-42.79,-14.26,3,0,3,0.0,-3.0,-1.0001,0.0001,14.26,2026-02,XAUUSD
300.0,449.6,149.6,49.87,7,3,4,42.86,9.77,1.3964,0.0001,18.55,2026-03,XAUUSD
300.0,334.36,34.36,11.45,4,1,3,25.0,3.0,0.7498,0.0002,9.75,2026-04,XAUUSD
300.0,257.2,-42.8,-14.27,3,0,3,0.0,-3.0,-1.0002,0.0002,14.27,2026-05,XAUUSD
300.0,232.12,-67.88,-22.63,5,0,5,0.0,-5.0,-1.0002,0.0002,22.63,2026-06,XAUUSD
