bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,setup_score,spread_r,spread_points,atr,reason,balance_before,risk_amount,pnl,balance_after
Trend,BTCUSD,H1,2025-08,2025-08-29 14:00:00,2025-08-29 14:00:00,SELL,108196.75,109414.6525,104543.0425,109414.6525,loss,-1.0177,89,0.0177,2160.0,811.935,EMA trend aligned with ADX breakdown.,143.06,7.15,-7.28,135.78
Trend,BTCUSD,H1,2025-08,2025-08-29 20:00:00,2025-08-31 00:00:00,SELL,107795.77,109085.399286,103926.882143,109085.399286,loss,-1.0167,89,0.0167,2160.0,859.752857,EMA trend aligned with ADX breakdown.,135.78,6.79,-6.9,128.87
Trend,BTCUSD,H1,2025-09,2025-09-05 12:00:00,2025-09-05 12:00:00,BUY,113210.87,112315.3925,115897.3025,112315.3925,loss,-1.0241,89,0.0241,2160.0,596.985,EMA trend aligned with ADX breakout.,128.87,6.44,-6.6,122.27
Trend,BTCUSD,H1,2025-09,2025-09-08 14:00:00,2025-09-08 14:00:00,BUY,112646.23,111978.143929,114650.488214,111978.143929,loss,-1.0269,88,0.0269,1800.0,445.390714,EMA trend aligned with ADX breakout.,122.27,6.11,-6.28,116.0
Grid,AUDUSD,M15,2025-09,2025-09-10 01:45:00,2025-09-10 02:00:00,SELL,0.65897,0.659477,0.65826,0.659477,loss,-1.1774,70,0.1774,9.0,0.000376,Range grid sell at upper Bollinger band.,116.0,5.8,-6.83,109.17
Grid,AUDUSD,M15,2025-09,2025-09-10 02:00:00,2025-09-10 02:15:00,SELL,0.65952,0.660075,0.658742,0.65952,trail_stop,0.338,72,0.162,9.0,0.000411,Range grid sell at upper Bollinger band.,109.17,5.46,1.84,111.01
Grid,AUDUSD,M15,2025-09,2025-09-10 02:15:00,2025-09-10 03:15:00,SELL,0.65946,0.660024,0.65867,0.660024,loss,-1.1595,72,0.1595,9.0,0.000418,Range grid sell at upper Bollinger band.,111.01,5.55,-6.44,104.58
Trend,BTCUSD,H1,2025-09,2025-09-10 12:00:00,2025-09-10 12:00:00,BUY,113411.95,112693.943929,115565.968214,112693.943929,loss,-1.0251,88,0.0251,1800.0,478.670714,EMA trend aligned with ADX breakout.,104.58,5.23,-5.36,99.22
Trend,BTCUSD,H1,2025-09,2025-09-10 13:00:00,2025-09-10 19:00:00,BUY,113975.41,113177.68,116368.6,113177.68,loss,-1.0226,89,0.0226,1800.0,531.82,EMA trend aligned with ADX breakout.,99.22,4.96,-5.07,94.14
Trend,BTCUSD,H1,2025-09,2025-09-11 13:00:00,2025-09-11 13:00:00,BUY,114657.06,113953.952143,116766.383571,113953.952143,loss,-1.0256,88,0.0256,1800.0,468.738571,EMA trend aligned with ADX breakout.,94.14,4.71,-4.83,89.32
Trend,BTCUSD,H1,2025-09,2025-09-12 18:00:00,2025-09-12 18:00:00,BUY,116555.94,115931.225357,118430.083929,115931.225357,loss,-1.0288,88,0.0288,1800.0,416.476429,EMA trend aligned with ADX breakout.,89.32,4.47,-4.59,84.72
Trend,BTCUSD,H1,2025-09,2025-09-12 19:00:00,2025-09-12 20:00:00,BUY,116773.15,116136.031429,118684.505714,116136.031429,loss,-1.0283,88,0.0283,1800.0,424.745714,EMA trend aligned with ADX breakout.,84.72,4.24,-4.36,80.37
Grid,AUDUSD,M15,2025-09,2025-09-16 04:30:00,2025-09-16 06:15:00,BUY,0.6662,0.665674,0.666936,0.666936,win,1.0287,71,0.1713,9.0,0.000389,Range grid buy at lower Bollinger band.,80.37,4.02,4.13,84.5
Trend,BTCUSD,H1,2025-09,2025-09-16 16:00:00,2025-09-17 13:00:00,BUY,116084.02,115390.5775,118164.3475,116084.02,trail_stop,0.474,88,0.026,1800.0,462.295,EMA trend aligned with ADX breakout.,84.5,4.22,2.0,86.5
Grid,AUDUSD,M15,2025-09,2025-09-22 00:45:00,2025-09-22 03:00:00,BUY,0.65845,0.657863,0.659272,0.659272,win,1.0467,73,0.1533,9.0,0.000435,Range grid buy at lower Bollinger band.,86.5,4.33,4.53,91.03
Grid,AUDUSD,M15,2025-09,2025-09-24 01:30:00,2025-09-24 01:30:00,SELL,0.66108,0.66166,0.660269,0.660269,win,1.2447,72,0.1553,9.0,0.000429,Range grid sell at upper Bollinger band.,91.03,4.55,5.67,96.69
Grid,AUDUSD,M15,2025-09,2025-09-24 01:45:00,2025-09-24 02:15:00,SELL,0.66111,0.661726,0.660247,0.661726,loss,-1.1461,73,0.1461,9.0,0.000456,Range grid sell at upper Bollinger band.,96.69,4.83,-5.54,91.15
Trend,BTCUSD,H1,2025-09,2025-09-25 12:00:00,2025-09-26 18:00:00,SELL,111151.88,112003.884286,108595.867143,110299.875714,trail_stop,0.9789,89,0.0211,1800.0,568.002857,EMA trend aligned with ADX breakdown.,91.15,4.56,4.46,95.61
Grid,AUDUSD,M15,2025-09,2025-09-30 02:45:00,2025-09-30 03:00:00,SELL,0.65923,0.659962,0.658205,0.65923,trail_stop,0.377,76,0.123,9.0,0.000542,Range grid sell at upper Bollinger band.,95.61,4.78,1.8,97.42
Grid,AUDUSD,M15,2025-09,2025-09-30 03:15:00,2025-09-30 04:30:00,SELL,0.65937,0.660206,0.6582,0.65937,trail_stop,0.3923,77,0.1077,9.0,0.000619,Range grid sell at upper Bollinger band.,97.42,4.87,1.91,99.33
Grid,AUDUSD,M15,2025-09,2025-09-30 04:30:00,2025-09-30 04:30:00,SELL,0.66051,0.661422,0.659233,0.659233,win,1.3013,78,0.0987,9.0,0.000676,Range grid sell at upper Bollinger band.,99.33,4.97,6.46,105.79
Trend,BTCUSD,H1,2025-10,2025-10-01 14:00:00,2025-10-01 17:00:00,BUY,117371.2,116461.040714,120101.677857,117371.2,trail_stop,0.4802,89,0.0198,1800.0,606.772857,EMA trend aligned with ADX breakout.,105.79,5.29,2.54,108.33
Grid,AUDUSD,M15,2025-10,2025-10-02 01:45:00,2025-10-02 03:30:00,SELL,0.66194,0.66248,0.661184,0.661184,win,1.0333,71,0.1667,9.0,0.0004,Range grid sell at upper Bollinger band.,108.33,5.42,5.6,113.93
Trend,BTCUSD,H1,2025-10,2025-10-02 13:00:00,2025-10-02 14:00:00,BUY,119690.44,118949.101429,121914.455714,118949.101429,loss,-1.0243,89,0.0243,1800.0,494.225714,EMA trend aligned with ADX breakout.,113.93,5.7,-5.83,108.09
Trend,BTCUSD,H1,2025-10,2025-10-02 15:00:00,2025-10-02 15:00:00,BUY,119996.23,119151.412857,122530.681429,119151.412857,loss,-1.0213,89,0.0213,1800.0,563.211429,EMA trend aligned with ADX breakout.,108.09,5.4,-5.52,102.57
Trend,BTCUSD,H1,2025-10,2025-10-02 18:00:00,2025-10-03 08:00:00,BUY,120594.15,119655.342857,123410.571429,119655.342857,loss,-1.0192,89,0.0192,1800.0,625.871429,EMA trend aligned with ADX breakout.,102.57,5.13,-5.23,97.35
Trend,BTCUSD,H1,2025-10,2025-10-03 16:00:00,2025-10-03 17:00:00,BUY,122652.61,121673.270714,125590.627857,122652.61,trail_stop,0.4816,89,0.0184,1800.0,652.892857,EMA trend aligned with ADX breakout.,97.35,4.87,2.34,99.69
Trend,BTCUSD,H1,2025-10,2025-10-06 12:00:00,2025-10-06 21:00:00,BUY,124603.88,123686.482143,127356.073571,124603.88,trail_stop,0.4804,89,0.0196,1800.0,611.598571,EMA trend aligned with ADX breakout.,99.69,4.98,2.39,102.08
Grid,AUDUSD,M15,2025-10,2025-10-07 05:30:00,2025-10-07 06:00:00,BUY,0.66021,0.659704,0.660919,0.659704,loss,-1.1778,70,0.1778,9.0,0.000375,Range grid buy at lower Bollinger band.,102.08,5.1,-6.01,96.07
Trend,BTCUSD,H1,2025-10,2025-10-10 20:00:00,2025-10-10 20:00:00,SELL,114275.42,116013.430357,109061.388929,116013.430357,loss,-1.0104,90,0.0104,1800.0,1158.673571,EMA trend aligned with ADX breakdown.,96.07,4.8,-4.85,91.22
Trend,BTCUSD,H1,2025-10,2025-10-16 15:00:00,2025-10-16 15:00:00,SELL,108577.49,110135.533571,103903.359286,110135.533571,loss,-1.0116,90,0.0116,1800.0,1038.695714,EMA trend aligned with ADX breakdown.,91.22,4.56,-4.61,86.61
Grid,AUDUSD,M15,2025-10,2025-10-20 01:00:00,2025-10-20 02:15:00,SELL,0.65119,0.651865,0.650245,0.65119,trail_stop,0.3667,75,0.1333,9.0,0.0005,Range grid sell at upper Bollinger band.,86.61,4.33,1.59,88.19
Grid,AUDUSD,M15,2025-10,2025-10-22 04:00:00,2025-10-22 05:30:00,SELL,0.64986,0.650447,0.649038,0.650447,loss,-1.1533,73,0.1533,9.0,0.000435,Range grid sell at upper Bollinger band.,88.19,4.41,-5.09,83.11
Trend,BTCUSD,H1,2025-10,2025-10-25 12:00:00,2025-10-25 15:00:00,BUY,111913.01,111412.975357,113413.113929,111412.975357,loss,-1.036,87,0.036,1800.0,333.356429,EMA trend aligned with ADX breakout.,83.11,4.16,-4.3,78.8
Trend,BTCUSD,H1,2025-10,2025-10-26 12:00:00,2025-10-26 21:00:00,BUY,113582.04,112996.8075,115337.7375,112996.8075,loss,-1.0308,88,0.0308,1800.0,390.155,EMA trend aligned with ADX breakout.,78.8,3.94,-4.06,74.74
Grid,AUDUSD,M15,2025-10,2025-10-28 04:00:00,2025-10-28 05:30:00,SELL,0.65635,0.656936,0.655529,0.655529,win,1.2465,73,0.1535,9.0,0.000434,Range grid sell at upper Bollinger band.,74.74,3.74,4.66,79.4
Trend,BTCUSD,H1,2025-10,2025-10-30 13:00:00,2025-10-31 00:00:00,SELL,107625.03,109192.288929,102923.253214,109192.288929,loss,-1.0115,90,0.0115,1800.0,1044.839286,EMA trend aligned with ADX breakdown.,79.4,3.97,-4.02,75.38
Grid,AUDUSD,M15,2025-11,2025-11-03 03:45:00,2025-11-03 05:15:00,SELL,0.65525,0.655785,0.654501,0.655785,loss,-1.1682,71,0.1682,9.0,0.000396,Range grid sell at upper Bollinger band.,75.38,3.77,-4.4,70.98
Trend,BTCUSD,H1,2025-11,2025-11-03 15:00:00,2025-11-03 15:00:00,SELL,105727.84,107124.237143,101538.648571,107124.237143,loss,-1.0129,90,0.0129,1800.0,930.931429,EMA trend aligned with ADX breakdown.,70.98,3.55,-3.59,67.39
Trend,BTCUSD,H1,2025-11,2025-11-04 16:00:00,2025-11-04 22:00:00,SELL,102204.33,103823.641071,97346.396786,100585.018929,trail_stop,0.9889,90,0.0111,1800.0,1079.540714,EMA trend aligned with ADX breakdown.,67.39,3.37,3.33,70.72
Grid,AUDUSD,M15,2025-11,2025-11-06 04:00:00,2025-11-06 04:15:00,SELL,0.6516,0.652226,0.650724,0.6516,trail_stop,0.3562,74,0.1438,9.0,0.000464,Range grid sell at upper Bollinger band.,70.72,3.54,1.26,71.98
Trend,BTCUSD,H1,2025-11,2025-11-06 14:00:00,2025-11-06 14:00:00,SELL,102074.33,103243.316429,98567.370714,103243.316429,loss,-1.0154,89,0.0154,1800.0,779.324286,EMA trend aligned with ADX breakdown.,71.98,3.6,-3.65,68.32
Trend,BTCUSD,H1,2025-11,2025-11-06 15:00:00,2025-11-06 18:00:00,SELL,101963.69,103173.873929,98333.138214,101963.69,trail_stop,0.4851,90,0.0149,1800.0,806.789286,EMA trend aligned with ADX breakdown.,68.32,3.42,1.66,69.98
Trend,BTCUSD,H1,2025-11,2025-11-11 20:00:00,2025-11-12 08:00:00,SELL,102773.48,103765.428929,99797.633214,103765.428929,loss,-1.0181,89,0.0181,1800.0,661.299286,EMA trend aligned with ADX breakdown.,69.98,3.5,-3.56,66.42
Trend,BTCUSD,H1,2025-11,2025-11-12 15:00:00,2025-11-12 15:00:00,SELL,102149.69,103258.466429,98823.360714,103258.466429,loss,-1.0162,89,0.0162,1800.0,739.184286,EMA trend aligned with ADX breakdown.,66.42,3.32,-3.37,63.04
Trend,BTCUSD,H1,2025-11,2025-11-12 16:00:00,2025-11-13 01:00:00,SELL,101421.35,102582.366071,97938.301786,102582.366071,loss,-1.0155,89,0.0155,1800.0,774.010714,EMA trend aligned with ADX breakdown.,63.04,3.15,-3.2,59.84
Trend,BTCUSD,H1,2025-11,2025-11-13 16:00:00,2025-11-14 06:00:00,SELL,100578.11,102131.845357,95916.903929,95916.903929,win,1.9884,90,0.0116,1800.0,1035.823571,EMA trend aligned with ADX breakdown.,59.84,2.99,5.95,65.79
Trend,BTCUSD,H1,2025-11,2025-11-14 20:00:00,2025-11-15 02:00:00,SELL,94291.88,96173.218571,88647.864286,96173.218571,loss,-1.0096,90,0.0096,1800.0,1254.225714,EMA trend aligned with ADX breakdown.,65.79,3.29,-3.32,62.47
Trend,BTCUSD,H1,2025-11,2025-11-16 15:00:00,2025-11-16 15:00:00,SELL,94508.25,95322.973929,92064.078214,95322.973929,loss,-1.0221,89,0.0221,1800.0,543.149286,EMA trend aligned with ADX breakdown.,62.47,3.12,-3.19,59.28
Trend,BTCUSD,H1,2025-11,2025-11-16 16:00:00,2025-11-16 18:00:00,SELL,94161.97,94981.365357,91703.783929,94981.365357,loss,-1.022,89,0.022,1800.0,546.263571,EMA trend aligned with ADX breakdown.,59.28,2.96,-3.03,56.25
Trend,BTCUSD,H1,2025-11,2025-11-16 21:00:00,2025-11-17 00:00:00,SELL,93448.23,94614.828214,89948.435357,94614.828214,loss,-1.0154,89,0.0154,1800.0,777.732143,EMA trend aligned with ADX breakdown.,56.25,2.81,-2.86,53.39
Trend,BTCUSD,H1,2025-11,2025-11-17 17:00:00,2025-11-17 17:00:00,SELL,92670.87,94057.966071,88509.581786,94057.966071,loss,-1.013,90,0.013,1800.0,924.730714,EMA trend aligned with ADX breakdown.,53.39,2.67,-2.7,50.69
Trend,BTCUSD,H1,2025-11,2025-11-17 18:00:00,2025-11-18 08:00:00,SELL,92449.35,93847.083214,88256.150357,91051.616786,trail_stop,0.9871,90,0.0129,1800.0,931.822143,EMA trend aligned with ADX breakdown.,50.69,2.53,2.5,53.19
Trend,BTCUSD,H1,2025-11,2025-11-19 15:00:00,2025-11-19 15:00:00,SELL,89877.64,91200.733214,85908.360357,91200.733214,loss,-1.0136,90,0.0136,1800.0,882.062143,EMA trend aligned with ADX breakdown.,53.19,2.66,-2.7,50.49
Trend,BTCUSD,H1,2025-11,2025-11-20 16:00:00,2025-11-20 16:00:00,SELL,87788.93,89085.383214,83899.570357,89085.383214,loss,-1.0139,90,0.0139,1800.0,864.302143,EMA trend aligned with ADX breakdown.,50.49,2.52,-2.56,47.93
Trend,BTCUSD,H1,2025-11,2025-11-20 17:00:00,2025-11-21 07:00:00,SELL,87133.86,88586.2425,82776.7125,82776.7125,win,1.9876,90,0.0124,1800.0,968.255,EMA trend aligned with ADX breakdown.,47.93,2.4,4.76,52.7
Grid,AUDUSD,M15,2025-11,2025-11-25 03:30:00,2025-11-25 03:45:00,BUY,0.64537,0.64484,0.646112,0.64537,trail_stop,0.3303,71,0.1697,9.0,0.000393,Range grid buy at lower Bollinger band.,52.7,2.63,0.87,53.57
Grid,AUDUSD,M15,2025-11,2025-11-25 03:45:00,2025-11-25 06:15:00,BUY,0.6453,0.644762,0.646053,0.6453,trail_stop,0.3327,71,0.1673,9.0,0.000399,Range grid buy at lower Bollinger band.,53.57,2.68,0.89,54.46
Grid,AUDUSD,M15,2025-11,2025-11-26 00:30:00,2025-11-26 00:30:00,SELL,0.64798,0.648495,0.647259,0.648495,loss,-1.1748,71,0.1748,9.0,0.000381,Range grid sell at upper Bollinger band.,54.46,2.72,-3.2,51.26
Grid,AUDUSD,M15,2025-11,2025-11-28 05:15:00,2025-11-28 08:00:00,BUY,0.65275,0.65209,0.653673,0.65209,loss,-1.1365,74,0.1365,9.0,0.000489,Range grid buy at lower Bollinger band.,51.26,2.56,-2.91,48.35
Trend,BTCUSD,H1,2025-11,2025-11-30 13:00:00,2025-11-30 14:00:00,BUY,91764.3,91264.203214,93264.590357,91264.203214,loss,-1.036,87,0.036,1800.0,333.397857,EMA trend aligned with ADX breakout.,48.35,2.42,-2.5,45.84
Trend,BTCUSD,H1,2025-12,2025-12-01 15:00:00,2025-12-01 15:00:00,SELL,84669.24,85838.073214,81162.740357,85838.073214,loss,-1.0154,89,0.0154,1800.0,779.222143,EMA trend aligned with ADX breakdown.,45.84,2.29,-2.33,43.52
