trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
70,16,13,41,22.86,12.11,20.0,84.6,6,52399.91,False,,53.41,12.52,0,22.96,mt5_min_step_compounding,EURUSD
71,24,18,29,33.8,13.56,20.0,82.75,6,52399.91,False,,70.9,20.0,0,23.0,mt5_min_step_compounding,AUDUSD
66,12,12,42,18.18,0.74,20.0,11.95,1,52399.91,False,,74.06,5.19,0,22.98,mt5_min_step_compounding,USDCAD
70,20,21,29,28.57,3.97,20.0,11.44,1,52399.91,False,,56.41,10.07,0,22.94,mt5_min_step_compounding,GBPUSD
