trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
16,6,2,8,37.5,3.76,20.0,38.24,3,52399.91,False,,30.56,17.39,AUDUSD
15,1,1,13,6.67,0.46,20.0,19.27,1,52399.91,False,,33.44,17.21,USDCHF
17,0,0,17,0.0,-0.52,20.0,17.17,1,52399.91,False,,25.15,15.16,EURGBP
17,2,2,13,11.76,-0.09,20.0,16.9,1,52399.91,False,,55.23,10.61,USDCAD
15,5,5,5,33.33,-0.1,20.0,14.24,1,52399.91,False,,68.14,6.37,EURJPY
16,4,2,10,25.0,-0.74,20.0,13.79,1,52399.91,False,,48.13,13.79,USDJPY
17,2,3,12,11.76,-0.84,20.0,13.36,1,52399.91,False,,68.25,8.96,NZDUSD
15,3,4,8,20.0,-0.84,20.0,12.93,1,52399.91,False,,45.52,12.61,GBPUSD
15,1,2,12,6.67,-2.58,20.0,9.32,1,52399.91,False,,58.27,8.41,EURUSD
