date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-06-01,2026-06-01 23:30:00,2026-06-02 06:00:00,EURJPY,SELL,loss,-1.08,20.0,15.03,1
2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,EURJPY,SELL,timeout,0.555,15.03,16.95,1
2026-06-03,2026-06-03 23:30:00,2026-06-04 04:30:00,EURJPY,BUY,loss,-1.08,16.95,12.74,1
2026-06-04,2026-06-04 23:30:00,2026-06-05 06:00:00,EURJPY,SELL,timeout,-0.12,12.74,12.39,1
2026-06-08,2026-06-08 23:30:00,2026-06-09 04:15:00,EURJPY,SELL,loss,-1.08,12.39,9.31,1
2026-06-09,2026-06-09 23:30:00,2026-06-10 03:45:00,EURJPY,SELL,loss,-1.08,9.31,7.0,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 01:30:00,EURJPY,BUY,win,0.92,7.0,8.48,1
2026-06-11,2026-06-11 23:45:00,2026-06-12 01:15:00,EURJPY,BUY,loss,-1.08,8.48,6.37,1
2026-06-15,2026-06-15 23:30:00,2026-06-16 02:00:00,EURJPY,SELL,win,0.92,6.37,7.72,1
2026-06-17,2026-06-17 23:45:00,2026-06-18 00:45:00,EURJPY,BUY,win,0.92,7.72,9.36,1
2026-06-18,2026-06-18 23:30:00,2026-06-19 00:30:00,EURJPY,SELL,win,0.92,9.36,11.33,1
2026-06-22,2026-06-22 23:30:00,2026-06-23 06:00:00,EURJPY,SELL,timeout,-0.61,11.33,9.74,1
2026-06-23,2026-06-23 23:30:00,2026-06-24 02:45:00,EURJPY,SELL,win,0.92,9.74,11.81,1
2026-06-24,2026-06-24 23:30:00,2026-06-25 06:00:00,EURJPY,BUY,timeout,0.76,11.81,13.87,1
2026-06-25,2026-06-25 23:30:00,2026-06-26 06:00:00,EURJPY,SELL,timeout,0.115,13.87,14.24,1
