symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
AUDUSD,30,1.0,2026-05,2026-05-28,2026-05-28 23:30:00,2026-05-29 06:00:00,SELL,0.71622,0.71822,0.71422,0.71657,timeout,-0.22,0.045,9.0,-35.0,0.71646,0.71622,1.2399
EURGBP,30,1.0,2026-05,2026-05-28,2026-05-28 23:30:00,2026-05-29 06:00:00,SELL,0.86658,0.86858,0.86458,0.86634,timeout,0.055,0.065,13.0,24.0,0.86666,0.86658,0.6588
EURUSD,30,1.0,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,BUY,1.16526,1.16326,1.16726,1.16475,timeout,-0.295,0.04,8.0,-51.0,1.16526,1.16497,1.2531
GBPUSD,30,1.0,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,BUY,1.34451,1.34251,1.34651,1.34435,timeout,-0.13,0.05,10.0,-16.0,1.34451,1.3441,1.3732
USDCAD,30,1.0,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,BUY,1.37834,1.37634,1.38034,1.37842,timeout,-0.03,0.07,14.0,8.0,1.37834,1.37812,0.8775
USDCHF,30,1.0,2026-05,2026-05-28,2026-05-29 00:00:00,2026-05-29 06:00:00,SELL,0.78368,0.78568,0.78168,0.78349,timeout,0.03,0.065,13.0,19.0,0.7839,0.78368,1.3276
NZDUSD,30,1.0,2026-05,2026-05-28,2026-05-29 00:15:00,2026-05-29 06:00:00,BUY,0.59458,0.59258,0.59658,0.59616,timeout,0.72,0.07,14.0,158.0,0.59458,0.59331,4.6789
EURGBP,30,1.0,2026-06,2026-06-01,2026-06-01 23:30:00,2026-06-02 06:00:00,BUY,0.86444,0.86244,0.86644,0.86422,timeout,-0.175,0.065,13.0,-22.0,0.86444,0.86438,0.42
EURJPY,30,1.0,2026-06,2026-06-01,2026-06-01 23:30:00,2026-06-02 06:00:00,SELL,185.74,185.94,185.54,185.94,loss,-1.08,0.08,16.0,-20000.0,185.76,185.74,0.3804
NZDUSD,30,1.0,2026-06,2026-06-01,2026-06-01 23:30:00,2026-06-02 06:00:00,BUY,0.59345,0.59145,0.59545,0.59374,timeout,0.075,0.07,14.0,29.0,0.59345,0.59328,0.6118
USDCAD,30,1.0,2026-06,2026-06-01,2026-06-01 23:30:00,2026-06-02 06:00:00,BUY,1.3841,1.3821,1.3861,1.38408,timeout,-0.08,0.07,14.0,-2.0,1.3841,1.38388,0.8
USDCHF,30,1.0,2026-06,2026-06-01,2026-06-01 23:30:00,2026-06-02 06:00:00,SELL,0.78632,0.78832,0.78432,0.78565,timeout,0.27,0.065,13.0,67.0,0.78663,0.78632,1.6015
USDJPY,30,1.0,2026-06,2026-06-01,2026-06-01 23:30:00,2026-06-02 06:00:00,SELL,159.636,159.836,159.436,159.711,timeout,-0.425,0.05,10.0,-7500.0,159.657,159.636,0.4382
AUDUSD,30,1.0,2026-06,2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,SELL,0.71718,0.71918,0.71518,0.71601,timeout,0.54,0.045,9.0,117.0,0.7178,0.71718,3.4173
EURGBP,30,1.0,2026-06,2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,BUY,0.86373,0.86173,0.86573,0.86407,timeout,0.105,0.065,13.0,34.0,0.86373,0.86355,1.1403
EURJPY,30,1.0,2026-06,2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,SELL,185.93,186.13,185.73,185.803,timeout,0.555,0.08,16.0,12700.0,185.982,185.93,1.0581
EURUSD,30,1.0,2026-06,2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,SELL,1.16219,1.16419,1.16019,1.16171,timeout,0.2,0.04,8.0,48.0,1.16271,1.16219,2.0507
GBPUSD,30,1.0,2026-06,2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,SELL,1.3455,1.3475,1.3435,1.34435,timeout,0.525,0.05,10.0,115.0,1.34621,1.3455,2.3224
USDCAD,30,1.0,2026-06,2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,BUY,1.38419,1.38219,1.38619,1.38526,timeout,0.465,0.07,14.0,107.0,1.38419,1.3839,1.2378
USDCHF,30,1.0,2026-06,2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,BUY,0.78799,0.78599,0.78999,0.78906,timeout,0.47,0.065,13.0,107.0,0.78799,0.78732,2.9684
USDJPY,30,1.0,2026-06,2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,BUY,159.987,159.787,160.187,159.933,timeout,-0.32,0.05,10.0,-5400.0,159.987,159.945,1.028
NZDUSD,30,1.0,2026-06,2026-06-02,2026-06-02 23:45:00,2026-06-03 06:00:00,SELL,0.59193,0.59393,0.58993,0.59034,timeout,0.725,0.07,14.0,159.0,0.59275,0.59193,3.3964
