time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2025.10.07 00:00:00,ladder_refresh,36,1,3839.947,3907.56,0.0,PD=2025.10.07 00:00:00|PW=2025.10.05 00:00:00,0.5157035714285745,0.0,0.0,0.0,0.0,0.0,,12213.03,12725.35,PW.VAL=3828.227;PW.POC=3864.822;PW.VAH=3890.961;PD.VAL=3926.779;PD.POC=3933.419;PD.VAH=3958.169
2025.10.07 02:15:00,trail,36,1,3839.947,3932.903,0.0,done,0.5157035714285745,3958.169,3933.419,3961.463,3958.262,3907.56,2025.10.07 02:00:00,12213.03,12692.39,PW.VAL=3828.227;PW.POC=3864.822;PW.VAH=3890.961;PD.VAL=3926.779;PD.POC=3933.419;PD.VAH=3958.169
2025.10.08 00:00:00,ladder_refresh,36,1,3839.947,3932.903,0.0,PD=2025.10.08 00:00:00|PW=2025.10.05 00:00:00,0.5157035714285745,0.0,0.0,0.0,0.0,0.0,,12213.03,12822.47,PW.VAL=3828.227;PW.POC=3864.822;PW.VAH=3890.961;PD.VAL=3959.850;PD.POC=3980.952;PD.VAH=3984.829
2025.10.09 00:00:00,ladder_refresh,36,1,3839.947,3932.903,0.0,PD=2025.10.09 00:00:00|PW=2025.10.05 00:00:00,0.5157035714285745,0.0,0.0,0.0,0.0,0.0,,12213.03,12885.4,PW.VAL=3828.227;PW.POC=3864.822;PW.VAH=3890.961;PD.VAL=4025.499;PD.POC=4037.774;PD.VAH=4053.556
2025.10.09 04:30:00,trail,36,1,3839.947,4024.983,0.0,done,0.5157035714285745,4037.774,4025.499,4038.318,4032.949,3932.903,2025.10.09 04:15:00,12213.03,12991.68,PW.VAL=3828.227;PW.POC=3864.822;PW.VAH=3890.961;PD.VAL=4025.499;PD.POC=4037.774;PD.VAH=4053.556
2025.10.09 07:15:00,entry,38,1,4027.522,4022.0,0.0,no_tp|risk=132.5300|volume=0.2400|PD=2025.10.09 00:00:00|PW=2025.10.05 00:00:00,0.29608928571429133,0.0,0.0,0.0,0.0,0.0,,12936.84,12935.95,PW.VAL=3828.227;PW.POC=3864.822;PW.VAH=3890.961;PD.VAL=4025.499;PD.POC=4037.774;PD.VAH=4053.556
2025.10.09 08:45:00,trail,38,1,4027.522,4025.202,0.0,done,0.29608928571429133,4037.774,4025.499,4038.462,4036.845,4022.0,2025.10.09 08:30:00,12936.84,13200.43,PW.VAL=3828.227;PW.POC=3864.822;PW.VAH=3890.961;PD.VAL=4025.499;PD.POC=4037.774;PD.VAH=4053.556
2025.10.09 13:15:00,trail,38,1,4027.522,4037.477,0.0,done,0.29608928571429133,4053.556,4037.774,4055.946,4053.496,4025.202,2025.10.09 13:00:00,12936.84,13618.39,PW.VAL=3828.227;PW.POC=3864.822;PW.VAH=3890.961;PD.VAL=4025.499;PD.POC=4037.774;PD.VAH=4053.556
2025.10.09 14:15:00,entry,40,1,4023.986,4011.448,0.0,no_tp|risk=137.9200|volume=0.1100|PD=2025.10.09 00:00:00|PW=2025.10.05 00:00:00,0.4927928571428603,0.0,0.0,0.0,0.0,0.0,,13175.1,13174.69,PW.VAL=3828.227;PW.POC=3864.822;PW.VAH=3890.961;PD.VAL=4025.499;PD.POC=4037.774;PD.VAH=4053.556
2025.10.09 15:00:00,entry,42,1,4024.272,4002.527,0.0,no_tp|risk=130.4700|volume=0.0600|PD=2025.10.09 00:00:00|PW=2025.10.05 00:00:00,0.6176714285714331,0.0,0.0,0.0,0.0,0.0,,13036.8,13036.58,PW.VAL=3828.227;PW.POC=3864.822;PW.VAH=3890.961;PD.VAL=4025.499;PD.POC=4037.774;PD.VAH=4053.556
2025.10.13 05:30:00,entry,44,1,4071.468,4054.083,0.0,no_tp|risk=139.0800|volume=0.0800|PD=2025.10.13 00:00:00|PW=2025.10.12 00:00:00,0.3378071428571421,0.0,0.0,0.0,0.0,0.0,,12905.78,12905.49,PW.VAL=3963.543;PD.VAL=4032.083;PW.POC=4038.860;PD.POC=4041.345;PW.VAH=4051.185;PD.VAH=4054.635
2025.10.14 00:00:00,ladder_refresh,44,1,4071.468,4054.083,0.0,PD=2025.10.14 00:00:00|PW=2025.10.12 00:00:00,0.3378071428571421,0.0,0.0,0.0,0.0,0.0,,12905.78,13355.13,PW.VAL=3963.543;PW.POC=4038.860;PW.VAH=4051.185;PD.VAL=4059.765;PD.POC=4074.064;PD.VAH=4116.962
2025.10.14 07:30:00,trail,44,1,4071.468,4073.726,0.0,done,0.3378071428571421,4116.962,4074.064,4123.78,4112.509,4054.083,2025.10.14 07:15:00,12905.78,13320.94,PW.VAL=3963.543;PW.POC=4038.860;PW.VAH=4051.185;PD.VAL=4059.765;PD.POC=4074.064;PD.VAH=4116.962
2025.10.15 00:00:00,ladder_refresh,44,1,4071.468,4073.726,0.0,PD=2025.10.15 00:00:00|PW=2025.10.12 00:00:00,0.3378071428571421,0.0,0.0,0.0,0.0,0.0,,12905.78,13618.71,PW.VAL=3963.543;PW.POC=4038.860;PW.VAH=4051.185;PD.VAL=4112.962;PD.POC=4137.330;PD.VAH=4150.558
2025.10.16 00:00:00,ladder_refresh,44,1,4071.468,4073.726,0.0,PD=2025.10.16 00:00:00|PW=2025.10.12 00:00:00,0.3378071428571421,0.0,0.0,0.0,0.0,0.0,,12905.78,13989.78,PW.VAL=3963.543;PW.POC=4038.860;PW.VAH=4051.185;PD.VAL=4179.046;PD.POC=4193.641;PD.VAH=4204.210
2025.10.17 00:00:00,ladder_refresh,44,1,4071.468,4073.726,0.0,PD=2025.10.17 00:00:00|PW=2025.10.12 00:00:00,0.3378071428571421,0.0,0.0,0.0,0.0,0.0,,12905.78,15235.1,PW.VAL=3963.543;PW.POC=4038.860;PW.VAH=4051.185;PD.VAL=4214.659;PD.POC=4235.346;PD.VAH=4291.890
2025.10.17 02:00:00,trail,44,1,4071.468,4235.008,0.0,done,0.3378071428571421,4291.89,4235.346,4314.144,4290.935,4073.726,2025.10.17 01:45:00,12905.78,14821.28,PW.VAL=3963.543;PW.POC=4038.860;PW.VAH=4051.185;PD.VAL=4214.659;PD.POC=4235.346;PD.VAH=4291.890
2025.10.17 14:45:00,entry,46,1,4259.176,4213.645,0.0,no_tp|risk=182.1200|volume=0.0400|PD=2025.10.17 00:00:00|PW=2025.10.12 00:00:00,1.3688964285714227,0.0,0.0,0.0,0.0,0.0,,14188.2,14188.06,PW.VAL=3963.543;PW.POC=4038.860;PW.VAH=4051.185;PD.VAL=4214.659;PD.POC=4235.346;PD.VAH=4291.890
2025.10.20 01:15:00,entry,48,1,4255.275,4227.941,0.0,no_tp|risk=164.0000|volume=0.0600|PD=2025.10.20 00:00:00|PW=2025.10.19 00:00:00,0.7115499999999981,0.0,0.0,0.0,0.0,0.0,,14005.73,14005.51,PW.VAL=4089.975;PW.POC=4127.698;PD.VAL=4239.355;PD.POC=4245.658;PD.VAH=4259.087;PW.VAH=4298.904
