time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2025.09.05 03:15:00,entry,2,1,3554.034,3526.374,3637.014,fallback_3R|risk=110.6400|volume=0.0400|PD=2025.09.05 00:00:00|PW=2025.08.31 00:00:00,0.2135321428571404,0.0,0.0,0.0,0.0,0.0,,9999.78,9999.63,PD.VAL=3536.585;PD.POC=3545.166;PD.VAH=3553.747
2025.09.09 00:00:00,entry,4,1,3635.14,3629.649,3635.47,aoi_target|risk=104.3300|volume=0.1900|PD=2025.09.09 00:00:00|PW=2025.09.07 00:00:00,0.1553250000000032,0.0,0.0,0.0,0.0,0.0,,10328.55,10327.85,PD.VAL=3597.421;PD.POC=3635.470;PD.VAH=3646.416
2025.09.09 00:15:00,entry,6,1,3637.199,3630.407,3646.416,aoi_target|risk=108.6700|volume=0.1600|PD=2025.09.09 00:00:00|PW=2025.09.07 00:00:00,0.1558285714285733,0.0,0.0,0.0,0.0,0.0,,10334.11,10333.52,PD.VAL=3597.421;PD.POC=3635.470;PD.VAH=3646.416
2025.09.09 02:00:00,entry,8,1,3646.587,3642.038,3660.234,fallback_3R|risk=109.1800|volume=0.2400|PD=2025.09.09 00:00:00|PW=2025.09.07 00:00:00,0.19873928571428712,0.0,0.0,0.0,0.0,0.0,,10480.57,10479.68,PD.VAL=3597.421;PD.POC=3635.470;PD.VAH=3646.416
2025.09.09 08:45:00,entry,10,1,3650.501,3641.523,3677.435,fallback_3R|risk=107.7300|volume=0.1200|PD=2025.09.09 00:00:00|PW=2025.09.07 00:00:00,0.334689285714288,0.0,0.0,0.0,0.0,0.0,,10370.68,10370.24,PD.VAL=3597.421;PD.POC=3635.470;PD.VAH=3646.416
2025.09.10 07:15:00,entry,12,1,3647.146,3640.829,3655.353,aoi_target|risk=107.3900|volume=0.1700|PD=2025.09.10 00:00:00|PW=2025.09.07 00:00:00,0.19547142857142522,0.0,0.0,0.0,0.0,0.0,,10261.98,10261.35,PD.VAL=3638.473;PD.POC=3646.109;PD.VAH=3655.353
2025.09.10 10:30:00,entry,14,1,3654.535,3651.142,3655.353,aoi_target|risk=105.1900|volume=0.3100|PD=2025.09.10 00:00:00|PW=2025.09.07 00:00:00,0.19574285714286363,0.0,0.0,0.0,0.0,0.0,,10399.88,10398.73,PD.VAL=3638.473;PD.POC=3646.109;PD.VAH=3655.353
2025.09.10 12:45:00,entry,16,1,3650.925,3641.957,3655.353,aoi_target|risk=107.6200|volume=0.1200|PD=2025.09.10 00:00:00|PW=2025.09.07 00:00:00,0.2254607142857156,0.0,0.0,0.0,0.0,0.0,,10425.32,10424.88,PD.VAL=3638.473;PD.POC=3646.109;PD.VAH=3655.353
2025.09.11 00:15:00,entry,18,1,3646.714,3643.18,3654.735,aoi_target|risk=106.0200|volume=0.3000|PD=2025.09.11 00:00:00|PW=2025.09.07 00:00:00,0.14862857142856814,0.0,0.0,0.0,0.0,0.0,,10315.85,10314.74,PD.VAL=3639.543;PD.POC=3645.094;PD.VAH=3654.735
2025.09.11 01:15:00,entry,20,1,3646.331,3642.29,3654.735,aoi_target|risk=105.0700|volume=0.2600|PD=2025.09.11 00:00:00|PW=2025.09.07 00:00:00,0.15234285714285697,0.0,0.0,0.0,0.0,0.0,,10207.8,10206.83,PD.VAL=3639.543;PD.POC=3645.094;PD.VAH=3654.735
