time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2021.11.11 05:45:00,entry,2,1,1852.903,1849.616,1862.764,fallback_3R|risk=101.8900|volume=0.3100|PD=2021.11.11 00:00:00|PW=2021.11.07 00:00:00,0.10251071428571419,0.0,0.0,0.0,0.0,0.0,,9998.29,9994.42,PD.VAL=1822.331;PD.POC=1826.303;PD.VAH=1852.661
2021.11.12 00:00:00,entry,4,1,1862.18,1861.144,1864.522,aoi_target|risk=103.6000|volume=1.0000|PD=2021.11.12 00:00:00|PW=2021.11.07 00:00:00,0.04127857142857141,0.0,0.0,0.0,0.0,0.0,,10298.52,10286.02,PD.VAL=1853.350;PD.POC=1862.180;PD.VAH=1864.522
2021.11.12 08:45:00,entry,6,1,1853.831,1852.006,1862.18,aoi_target|risk=102.2000|volume=0.5600|PD=2021.11.12 00:00:00|PW=2021.11.07 00:00:00,0.10759285714285788,0.0,0.0,0.0,0.0,0.0,,10189.24,10182.24,PD.VAL=1853.350;PD.POC=1862.180;PD.VAH=1864.522
2021.11.15 07:30:00,entry,8,1,1858.368,1856.179,1864.935,fallback_3R|risk=102.8900|volume=0.4700|PD=2021.11.15 00:00:00|PW=2021.11.14 00:00:00,0.06943928571428486,0.0,0.0,0.0,0.0,0.0,,10083.16,10077.28,
2021.11.16 00:45:00,entry,10,1,1864.518,1861.796,1865.117,aoi_target|risk=106.1600|volume=0.3900|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.054303571428571173,0.0,0.0,0.0,0.0,0.0,,10390.08,10385.21,PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 01:15:00,entry,12,1,1865.258,1862.212,1874.396,fallback_3R|risk=106.6100|volume=0.3500|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.056860714285714466,0.0,0.0,0.0,0.0,0.0,,10411.67,10407.3,PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 09:15:00,entry,14,1,1873.189,1865.052,1897.6,fallback_3R|risk=113.9200|volume=0.1400|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.1150642857142868,0.0,0.0,0.0,0.0,0.0,,10730.98,10729.23,PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 14:45:00,entry,16,1,1863.761,1858.583,1865.117,aoi_target|risk=108.7400|volume=0.2100|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.18857142857142598,0.0,0.0,0.0,0.0,0.0,,10615.8,10613.18,PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 15:15:00,entry,18,1,1862.388,1855.916,1863.034,aoi_target|risk=110.0300|volume=0.1700|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.2208321428571407,0.0,0.0,0.0,0.0,0.0,,10505.98,10503.85,PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 15:30:00,entry,20,1,1862.76,1855.914,1863.034,aoi_target|risk=109.5400|volume=0.1600|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.22155714285714145,0.0,0.0,0.0,0.0,0.0,,10516.62,10514.62,PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.18 03:30:00,entry,22,1,1866.032,1861.7,1866.797,aoi_target|risk=108.3000|volume=0.2500|PD=2021.11.18 00:00:00|PW=2021.11.14 00:00:00,0.09205357142857176,0.0,0.0,0.0,0.0,0.0,,10519.62,10516.5,PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.18 07:15:00,entry,24,1,1865.228,1861.748,1866.797,aoi_target|risk=107.8800|volume=0.3100|PD=2021.11.18 00:00:00|PW=2021.11.14 00:00:00,0.07221428571428826,0.0,0.0,0.0,0.0,0.0,,10537.49,10533.61,PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.18 07:45:00,entry,26,1,1866.856,1861.721,1868.1,aoi_target|risk=107.8400|volume=0.2100|PD=2021.11.18 00:00:00|PW=2021.11.14 00:00:00,0.0835214285714309,0.0,0.0,0.0,0.0,0.0,,10585.25,10580.0,PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.18 08:00:00,entry,28,1,1868.76,1861.705,1889.925,fallback_3R|risk=112.8800|volume=0.1600|PD=2021.11.18 00:00:00|PW=2021.11.14 00:00:00,0.09018571428571656,0.0,0.0,0.0,0.0,0.0,,10610.89,10608.89,PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.18 11:15:00,entry,30,1,1863.377,1859.437,1866.797,aoi_target|risk=106.3800|volume=0.2700|PD=2021.11.18 00:00:00|PW=2021.11.14 00:00:00,0.1084607142857148,0.0,0.0,0.0,0.0,0.0,,10496.42,10493.04,PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.19 00:15:00,entry,32,1,1859.935,1858.473,1865.358,aoi_target|risk=105.2600|volume=0.7200|PD=2021.11.19 00:00:00|PW=2021.11.14 00:00:00,0.05661428571428603,0.0,0.0,0.0,0.0,0.0,,10385.97,10376.97,PD.VAL=1859.054;PD.POC=1865.358;PD.VAH=1866.223
2022.02.20 23:15:00,entry,34,1,1904.423,1896.935,1926.887,fallback_3R|risk=104.8300|volume=0.1400|PD=2022.02.20 00:00:00|PW=2022.02.13 00:00:00,0.09468571428571328,0.0,0.0,0.0,0.0,0.0,,10279.65,10277.9,PD.VAL=1891.176;PD.POC=1896.304;PD.VAH=1897.930
2022.02.21 07:30:00,entry,36,1,1890.435,1887.335,1899.735,fallback_3R|risk=102.3000|volume=0.3300|PD=2022.02.21 00:00:00|PW=2022.02.20 00:00:00,0.11036785714285802,0.0,0.0,0.0,0.0,0.0,,10172.92,10168.79,
2022.02.22 09:30:00,entry,38,1,1901.055,1895.921,1916.457,fallback_3R|risk=107.8200|volume=0.2100|PD=2022.02.22 00:00:00|PW=2022.02.20 00:00:00,0.17515357142857105,0.0,0.0,0.0,0.0,0.0,,10479.08,10474.62,PD.VAL=1890.911;PD.POC=1896.497;PD.VAH=1898.359
2022.02.22 11:00:00,entry,40,1,1896.649,1893.512,1898.359,aoi_target|risk=106.6600|volume=0.3400|PD=2022.02.22 00:00:00|PW=2022.02.20 00:00:00,0.19973214285714352,0.0,0.0,0.0,0.0,0.0,,10368.51,10364.26,PD.VAL=1890.911;PD.POC=1896.497;PD.VAH=1898.359
2022.02.25 01:15:00,entry,42,1,1916.866,1907.974,1940.446,aoi_target|risk=106.7000|volume=0.1200|PD=2022.02.25 00:00:00|PW=2022.02.20 00:00:00,0.2339678571428562,0.0,0.0,0.0,0.0,0.0,,10259.66,10258.16,PD.VAL=1909.538;PD.POC=1940.446;PD.VAH=1962.308
2022.02.25 08:30:00,entry,44,1,1912.078,1908.549,1940.446,aoi_target|risk=102.3400|volume=0.2900|PD=2022.02.25 00:00:00|PW=2022.02.20 00:00:00,0.1566178571428574,0.0,0.0,0.0,0.0,0.0,,10151.26,10147.64,PD.VAL=1909.538;PD.POC=1940.446;PD.VAH=1962.308
