time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2023.11.15 01:45:00,entry,2,1,1963.084,1961.468,1967.932,fixed_3R|risk=100.1900|volume=0.6200|PD=2023.11.15 00:00:00|PW=2023.11.12 00:00:00,0.04329285714285902,0.0,0.0,0.0,0.0,0.0,,9996.59,9988.84,
2023.11.15 07:30:00,entry,4,1,1969.312,1967.133,1975.849,fixed_3R|risk=104.6000|volume=0.4800|PD=2023.11.15 00:00:00|PW=2023.11.12 00:00:00,0.06896071428571418,0.0,0.0,0.0,0.0,0.0,,10294.59,10288.59,
2023.11.16 02:30:00,entry,6,1,1958.265,1956.309,1964.133,fixed_3R|risk=103.6700|volume=0.5300|PD=2023.11.16 00:00:00|PW=2023.11.12 00:00:00,0.06219999999999898,0.0,0.0,0.0,0.0,0.0,,10187.03,10180.4,
2023.11.16 09:15:00,entry,8,1,1968.194,1966.237,1974.065,fixed_3R|risk=105.6800|volume=0.5400|PD=2023.11.16 00:00:00|PW=2023.11.12 00:00:00,0.07308928571428543,0.0,0.0,0.0,0.0,0.0,,10495.59,10488.84,
2023.11.16 12:30:00,entry,10,1,1963.632,1961.944,1968.696,fixed_3R|risk=104.6500|volume=0.6200|PD=2023.11.16 00:00:00|PW=2023.11.12 00:00:00,0.06570714285714335,0.0,0.0,0.0,0.0,0.0,,10385.74,10377.99,
2023.11.17 00:00:00,entry,12,1,1982.812,1981.238,1987.534,fixed_3R|risk=107.0400|volume=0.6800|PD=2023.11.17 00:00:00|PW=2023.11.12 00:00:00,0.04498928571428645,0.0,0.0,0.0,0.0,0.0,,10696.72,10688.22,
2023.11.22 06:00:00,entry,14,1,1998.931,1996.605,2005.909,fixed_3R|risk=111.6500|volume=0.4800|PD=2023.11.22 00:00:00|PW=2023.11.19 00:00:00,0.06623571428571527,0.0,0.0,0.0,0.0,0.0,,11017.08,11011.08,
2023.11.22 14:15:00,entry,16,1,1999.973,1997.177,2008.361,fixed_3R|risk=114.6300|volume=0.4100|PD=2023.11.22 00:00:00|PW=2023.11.19 00:00:00,0.09865000000000107,0.0,0.0,0.0,0.0,0.0,,11350.53,11345.41,
2023.11.22 15:45:00,entry,18,1,1995.064,1989.562,2011.57,fixed_3R|risk=115.5400|volume=0.2100|PD=2023.11.22 00:00:00|PW=2023.11.19 00:00:00,0.15171785714285876,0.0,0.0,0.0,0.0,0.0,,11234.08,11231.46,
2023.11.23 01:15:00,entry,20,1,1992.687,1991.087,1997.487,fixed_3R|risk=112.0000|volume=0.7000|PD=2023.11.23 00:00:00|PW=2023.11.19 00:00:00,0.047328571428572073,0.0,0.0,0.0,0.0,0.0,,11114.44,11105.69,
2023.11.27 01:15:00,entry,22,1,2006.087,2001.637,2019.437,fixed_3R|risk=115.7000|volume=0.2600|PD=2023.11.27 00:00:00|PW=2023.11.26 00:00:00,0.08911071428571599,0.0,0.0,0.0,0.0,0.0,,11449.22,11445.97,
2023.11.28 13:45:00,entry,24,1,2020.251,2011.156,2047.536,fixed_3R|risk=118.2300|volume=0.1300|PD=2023.11.28 00:00:00|PW=2023.11.26 00:00:00,0.08987142857143016,0.0,0.0,0.0,0.0,0.0,,11782.16,11780.54,
2023.11.30 02:45:00,entry,26,1,2044.825,2042.461,2051.917,fixed_3R|risk=122.9300|volume=0.5200|PD=2023.11.30 00:00:00|PW=2023.11.26 00:00:00,0.06270714285714284,0.0,0.0,0.0,0.0,0.0,,12127.34,12120.89,
2023.11.30 06:45:00,entry,28,1,2044.379,2042.246,2050.778,fixed_3R|risk=121.5800|volume=0.5700|PD=2023.11.30 00:00:00|PW=2023.11.26 00:00:00,0.07041785714285831,0.0,0.0,0.0,0.0,0.0,,12001.17,11994.05,
2023.12.04 08:30:00,entry,30,1,2065.206,2057.142,2089.398,fixed_3R|risk=120.9600|volume=0.1500|PD=2023.12.04 00:00:00|PW=2023.12.03 00:00:00,0.24753928571428951,0.0,0.0,0.0,0.0,0.0,,11878.36,11876.49,
2023.12.27 00:30:00,entry,32,1,2064.98,2063.716,2068.772,fixed_3R|risk=118.8200|volume=0.9400|PD=2023.12.27 00:00:00|PW=2023.12.24 00:00:00,0.08760714285714195,0.0,0.0,0.0,0.0,0.0,,11751.66,11739.91,
