time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2021.11.11 05:45:00,entry,2,1,1852.903,1849.616,0.0,no_tp|risk=101.8900|volume=0.3100|PD=2021.11.11 00:00:00|PW=2021.11.07 00:00:00,0.10251071428571419,0.0,0.0,0.0,0.0,0.0,,9998.29,9994.42,PW.VAL=1778.213;PW.POC=1791.732;PW.VAH=1800.590;PD.VAL=1822.331;PD.POC=1826.303;PD.VAH=1852.661
2021.11.12 13:30:00,entry,4,1,1858.234,1853.139,0.0,no_tp|risk=101.9000|volume=0.2000|PD=2021.11.12 00:00:00|PW=2021.11.07 00:00:00,0.12897857142857075,0.0,0.0,0.0,0.0,0.0,,9878.72,9876.22,PW.VAL=1778.213;PW.POC=1791.732;PW.VAH=1800.590;PD.VAL=1853.350;PD.POC=1862.180;PD.VAH=1864.522
2021.11.12 15:30:00,trail,4,1,1858.234,1853.221,0.0,done,0.12897857142857075,1862.18,1853.35,1863.635,1860.409,1853.139,2021.11.12 15:15:00,9878.72,9987.36,PW.VAL=1778.213;PW.POC=1791.732;PW.VAH=1800.590;PD.VAL=1853.350;PD.POC=1862.180;PD.VAH=1864.522
2021.11.12 18:00:00,trail,4,1,1858.234,1862.051,0.0,done,0.12897857142857075,1864.522,1862.18,1864.812,1863.315,1853.221,2021.11.12 17:45:00,9878.72,10009.86,PW.VAL=1778.213;PW.POC=1791.732;PW.VAH=1800.590;PD.VAL=1853.350;PD.POC=1862.180;PD.VAH=1864.522
2021.11.15 07:30:00,entry,6,1,1858.368,1856.179,0.0,no_tp|risk=100.7000|volume=0.4600|PD=2021.11.15 00:00:00|PW=2021.11.14 00:00:00,0.06943928571428486,0.0,0.0,0.0,0.0,0.0,,9941.69,9935.94,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371
2021.11.18 03:30:00,entry,8,1,1866.032,1861.7,0.0,no_tp|risk=99.6400|volume=0.2300|PD=2021.11.18 00:00:00|PW=2021.11.14 00:00:00,0.09205357142857176,0.0,0.0,0.0,0.0,0.0,,9814.38,9811.5,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.18 08:00:00,trail,8,1,1866.032,1866.704,0.0,done,0.09205357142857176,1868.1,1866.797,1868.669,1866.619,1861.7,2021.11.18 07:45:00,9814.38,9874.25,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.18 09:00:00,entry,10,1,1865.155,1861.661,0.0,no_tp|risk=101.3300|volume=0.2900|PD=2021.11.18 00:00:00|PW=2021.11.14 00:00:00,0.10836071428571717,0.0,0.0,0.0,0.0,0.0,,9827.91,9824.28,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.18 11:15:00,entry,12,1,1863.377,1859.437,0.0,no_tp|risk=98.5000|volume=0.2500|PD=2021.11.18 00:00:00|PW=2021.11.14 00:00:00,0.1084607142857148,0.0,0.0,0.0,0.0,0.0,,9725.2,9722.07,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.19 00:15:00,entry,14,1,1859.935,1858.473,0.0,no_tp|risk=96.4900|volume=0.6600|PD=2021.11.19 00:00:00|PW=2021.11.14 00:00:00,0.05661428571428603,0.0,0.0,0.0,0.0,0.0,,9622.97,9614.72,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.054;PD.POC=1865.358;PD.VAH=1866.223
2022.02.20 23:15:00,entry,16,1,1904.423,1896.935,0.0,no_tp|risk=97.3400|volume=0.1300|PD=2022.02.20 00:00:00|PW=2022.02.13 00:00:00,0.09468571428571328,0.0,0.0,0.0,0.0,0.0,,9525.49,9523.86,PW.VAL=1815.995;PW.POC=1827.216;PW.VAH=1837.540;PD.VAL=1891.176;PD.POC=1896.304;PD.VAH=1897.930
2022.02.21 07:30:00,entry,18,1,1890.435,1887.335,0.0,no_tp|risk=96.1000|volume=0.3100|PD=2022.02.21 00:00:00|PW=2022.02.20 00:00:00,0.11036785714285802,0.0,0.0,0.0,0.0,0.0,,9426.36,9422.48,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900
2022.02.25 01:15:00,entry,20,1,1916.866,1907.974,0.0,no_tp|risk=97.8200|volume=0.1100|PD=2022.02.25 00:00:00|PW=2022.02.20 00:00:00,0.2339678571428562,0.0,0.0,0.0,0.0,0.0,,9245.59,9244.21,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900;PD.VAL=1909.538;PD.POC=1940.446;PD.VAH=1962.308
2022.02.25 08:30:00,entry,22,1,1912.078,1908.549,0.0,no_tp|risk=91.7600|volume=0.2600|PD=2022.02.25 00:00:00|PW=2022.02.20 00:00:00,0.1566178571428574,0.0,0.0,0.0,0.0,0.0,,9146.26,9143.01,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900;PD.VAL=1909.538;PD.POC=1940.446;PD.VAH=1962.308
2022.03.02 07:15:00,entry,24,1,1941.283,1935.185,0.0,no_tp|risk=91.4700|volume=0.1500|PD=2022.03.02 00:00:00|PW=2022.02.27 00:00:00,0.12981785714285773,0.0,0.0,0.0,0.0,0.0,,9053.47,9047.84,PW.VAL=1883.908;PW.POC=1896.723;PD.VAL=1910.446;PW.VAH=1918.585;PD.POC=1920.745;PD.VAH=1940.960
