time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2021.11.16 02:00:00,trail,6,1,1858.368,1862.964,0.0,done,0.06943928571428486,1865.117,1863.034,1865.796,1862.789,1859.127,2021.11.16 01:45:00,9941.69,10259.41,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 07:45:00,entry,8,1,1863.721,1862.066,0.0,no_tp|risk=102.6100|volume=0.6200|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.07675000000000004,0.0,0.0,0.0,0.0,0.0,,10124.07,10116.32,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 08:30:00,trail,8,1,1863.721,1862.957,0.0,done,0.07675000000000004,1865.117,1863.034,1865.528,1864.913,1862.066,2021.11.16 08:15:00,10124.07,10234.18,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 14:45:00,entry,10,1,1863.761,1858.583,0.0,no_tp|risk=103.5600|volume=0.2000|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.18857142857142598,0.0,0.0,0.0,0.0,0.0,,10075.48,10072.98,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.16 15:15:00,entry,12,1,1862.388,1855.916,0.0,no_tp|risk=103.5500|volume=0.1600|PD=2021.11.16 00:00:00|PW=2021.11.14 00:00:00,0.2208321428571407,0.0,0.0,0.0,0.0,0.0,,9970.9,9968.9,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.197;PD.POC=1863.034;PD.VAH=1865.117
2021.11.18 03:30:00,entry,14,1,1866.032,1861.7,0.0,no_tp|risk=99.6400|volume=0.2300|PD=2021.11.18 00:00:00|PW=2021.11.14 00:00:00,0.09205357142857176,0.0,0.0,0.0,0.0,0.0,,9865.98,9863.1,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.18 08:00:00,trail,14,1,1866.032,1866.704,0.0,done,0.09205357142857176,1868.1,1866.797,1868.669,1866.619,1861.7,2021.11.18 07:45:00,9865.98,9925.85,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.18 09:00:00,entry,16,1,1865.155,1861.661,0.0,no_tp|risk=101.3300|volume=0.2900|PD=2021.11.18 00:00:00|PW=2021.11.14 00:00:00,0.10836071428571717,0.0,0.0,0.0,0.0,0.0,,9879.51,9875.88,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.18 11:15:00,entry,18,1,1863.377,1859.437,0.0,no_tp|risk=98.5000|volume=0.2500|PD=2021.11.18 00:00:00|PW=2021.11.14 00:00:00,0.1084607142857148,0.0,0.0,0.0,0.0,0.0,,9776.8,9773.67,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1856.517;PD.POC=1866.797;PD.VAH=1868.100
2021.11.19 00:15:00,entry,20,1,1859.935,1858.473,0.0,no_tp|risk=97.9600|volume=0.6700|PD=2021.11.19 00:00:00|PW=2021.11.14 00:00:00,0.05661428571428603,0.0,0.0,0.0,0.0,0.0,,9674.51,9666.13,PW.VAL=1812.441;PW.POC=1825.181;PW.VAH=1856.371;PD.VAL=1859.054;PD.POC=1865.358;PD.VAH=1866.223
2022.02.20 23:15:00,entry,22,1,1904.423,1896.935,0.0,no_tp|risk=97.3400|volume=0.1300|PD=2022.02.20 00:00:00|PW=2022.02.13 00:00:00,0.09468571428571328,0.0,0.0,0.0,0.0,0.0,,9575.56,9573.93,PW.VAL=1815.995;PW.POC=1827.216;PW.VAH=1837.540;PD.VAL=1891.176;PD.POC=1896.304;PD.VAH=1897.930
2022.02.21 00:00:00,ladder_refresh,22,1,1904.423,1896.935,0.0,PD=2022.02.21 00:00:00|PW=2022.02.20 00:00:00,0.09468571428571328,0.0,0.0,0.0,0.0,0.0,,9575.56,9581.73,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900
2022.02.21 07:30:00,entry,24,1,1890.435,1887.335,0.0,no_tp|risk=96.1000|volume=0.3100|PD=2022.02.21 00:00:00|PW=2022.02.20 00:00:00,0.11036785714285802,0.0,0.0,0.0,0.0,0.0,,9476.43,9472.55,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900
2022.02.22 00:00:00,ladder_refresh,24,1,1890.435,1887.335,0.0,PD=2022.02.22 00:00:00|PW=2022.02.20 00:00:00,0.11036785714285802,0.0,0.0,0.0,0.0,0.0,,9476.43,10049.0,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900;PD.VAL=1890.911;PD.POC=1896.497;PD.VAH=1898.359
2022.02.22 09:15:00,trail,24,1,1890.435,1896.386,0.0,done,0.11036785714285802,1898.359,1896.497,1900.044,1896.569,1887.335,2022.02.22 09:00:00,9476.43,9758.13,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900;PD.VAL=1890.911;PD.POC=1896.497;PD.VAH=1898.359
2022.02.22 11:00:00,entry,26,1,1896.649,1893.512,0.0,no_tp|risk=97.2500|volume=0.3100|PD=2022.02.22 00:00:00|PW=2022.02.20 00:00:00,0.19973214285714352,0.0,0.0,0.0,0.0,0.0,,9641.5,9637.62,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900;PD.VAL=1890.911;PD.POC=1896.497;PD.VAH=1898.359
2022.02.22 12:15:00,entry,28,1,1895.849,1890.851,0.0,no_tp|risk=99.9600|volume=0.2000|PD=2022.02.22 00:00:00|PW=2022.02.20 00:00:00,0.18532142857142894,0.0,0.0,0.0,0.0,0.0,,9541.76,9539.26,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900;PD.VAL=1890.911;PD.POC=1896.497;PD.VAH=1898.359
2022.02.22 12:45:00,trail,28,1,1895.849,1896.311,0.0,done,0.18532142857142894,1898.359,1896.497,1898.976,1896.94,1890.851,2022.02.22 12:30:00,9541.76,9604.68,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900;PD.VAL=1890.911;PD.POC=1896.497;PD.VAH=1898.359
2022.02.25 01:15:00,entry,30,1,1916.866,1907.974,0.0,no_tp|risk=97.8200|volume=0.1100|PD=2022.02.25 00:00:00|PW=2022.02.20 00:00:00,0.2339678571428562,0.0,0.0,0.0,0.0,0.0,,9549.93,9548.55,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900;PD.VAL=1909.538;PD.POC=1940.446;PD.VAH=1962.308
2022.02.25 08:30:00,entry,32,1,1912.078,1908.549,0.0,no_tp|risk=95.2900|volume=0.2700|PD=2022.02.25 00:00:00|PW=2022.02.20 00:00:00,0.1566178571428574,0.0,0.0,0.0,0.0,0.0,,9450.54,9447.16,PW.VAL=1844.301;PW.POC=1852.930;PW.VAH=1887.900;PD.VAL=1909.538;PD.POC=1940.446;PD.VAH=1962.308
2022.03.02 07:15:00,entry,34,1,1941.283,1935.185,0.0,no_tp|risk=97.5700|volume=0.1600|PD=2022.03.02 00:00:00|PW=2022.02.27 00:00:00,0.12981785714285773,0.0,0.0,0.0,0.0,0.0,,9354.16,9348.16,PW.VAL=1883.908;PW.POC=1896.723;PD.VAL=1910.446;PW.VAH=1918.585;PD.POC=1920.745;PD.VAH=1940.960
2022.03.02 10:45:00,entry,36,1,1924.031,1912.923,0.0,no_tp|risk=99.9700|volume=0.0900|PD=2022.03.02 00:00:00|PW=2022.02.27 00:00:00,0.2958428571428556,0.0,0.0,0.0,0.0,0.0,,9256.01,9254.88,PW.VAL=1883.908;PW.POC=1896.723;PD.VAL=1910.446;PW.VAH=1918.585;PD.POC=1920.745;PD.VAH=1940.960
2022.03.03 00:00:00,ladder_refresh,36,1,1924.031,1912.923,0.0,PD=2022.03.03 00:00:00|PW=2022.02.27 00:00:00,0.2958428571428556,0.0,0.0,0.0,0.0,0.0,,9256.01,9284.88,PW.VAL=1883.908;PW.POC=1896.723;PW.VAH=1918.585;PD.VAL=1923.237;PD.POC=1927.239;PD.VAH=1938.710
2022.03.03 01:30:00,trail,36,1,1924.031,1922.941,0.0,done,0.2958428571428556,1927.239,1923.237,1927.744,1927.132,1912.923,2022.03.03 01:15:00,9256.01,9274.71,PW.VAL=1883.908;PW.POC=1896.723;PW.VAH=1918.585;PD.VAL=1923.237;PD.POC=1927.239;PD.VAH=1938.710
2022.03.04 02:15:00,entry,38,1,1935.612,1929.018,0.0,no_tp|risk=98.9100|volume=0.1500|PD=2022.03.04 00:00:00|PW=2022.02.27 00:00:00,0.21066785714285743,0.0,0.0,0.0,0.0,0.0,,9230.89,9229.02,PW.VAL=1883.908;PW.POC=1896.723;PW.VAH=1918.585;PD.VAL=1925.877;PD.POC=1929.049;PD.VAH=1933.730
2022.03.06 23:05:00,ladder_refresh,38,1,1935.612,1929.018,0.0,PD=2022.03.06 00:00:00|PW=2022.02.27 00:00:00,0.21066785714285743,0.0,0.0,0.0,0.0,0.0,,9230.89,9910.5,PW.VAL=1883.908;PW.POC=1896.723;PW.VAH=1918.585;PD.VAL=1934.047;PD.POC=1940.186;PD.VAH=1956.018
2022.03.07 00:00:00,ladder_refresh,38,1,1935.612,1929.018,0.0,PD=2022.03.07 00:00:00|PW=2022.03.06 00:00:00,0.21066785714285743,0.0,0.0,0.0,0.0,0.0,,9230.89,10018.25,PW.VAL=1910.868;PW.POC=1927.746;PW.VAH=1947.126
2022.03.08 00:00:00,ladder_refresh,38,1,1935.612,1929.018,0.0,PD=2022.03.08 00:00:00|PW=2022.03.06 00:00:00,0.21066785714285743,0.0,0.0,0.0,0.0,0.0,,9230.89,10162.27,PW.VAL=1910.868;PW.POC=1927.746;PW.VAH=1947.126;PD.VAL=1981.180;PD.POC=1989.352;PD.VAH=1998.831
2022.03.08 00:15:00,trail,38,1,1935.612,1989.141,0.0,done,0.21066785714285743,1998.831,1989.352,1999.84,1998.74,1929.018,2022.03.08 00:00:00,9230.89,10178.5,PW.VAL=1910.868;PW.POC=1927.746;PW.VAH=1947.126;PD.VAL=1981.180;PD.POC=1989.352;PD.VAH=1998.831
2022.03.08 06:15:00,entry,40,1,1995.4,1989.141,0.0,no_tp|risk=106.4000|volume=0.1700|PD=2022.03.08 00:00:00|PW=2022.03.06 00:00:00,0.12490714285714344,0.0,0.0,0.0,0.0,0.0,,10016.83,10014.71,PW.VAL=1910.868;PW.POC=1927.746;PW.VAH=1947.126;PD.VAL=1981.180;PD.POC=1989.352;PD.VAH=1998.831
2022.03.08 06:45:00,trail,40,1,1995.4,1989.227,0.0,done,0.12490714285714344,1998.831,1989.352,2009.674,1997.63,1989.141,2022.03.08 06:30:00,10016.83,10259.47,PW.VAL=1910.868;PW.POC=1927.746;PW.VAH=1947.126;PD.VAL=1981.180;PD.POC=1989.352;PD.VAH=1998.831
2022.03.09 00:00:00,ladder_refresh,40,1,1995.4,1989.227,0.0,PD=2022.03.09 00:00:00|PW=2022.03.06 00:00:00,0.12490714285714344,0.0,0.0,0.0,0.0,0.0,,10016.83,10831.17,PW.VAL=1910.868;PW.POC=1927.746;PW.VAH=1947.126;PD.VAL=2011.699;PD.POC=2050.113;PD.VAH=2064.780
2022.03.09 02:45:00,trail,40,1,1995.4,2011.574,0.0,done,0.12490714285714344,2050.113,2011.699,2050.419,2048.887,1989.227,2022.03.09 02:30:00,10016.83,10943.0,PW.VAL=1910.868;PW.POC=1927.746;PW.VAH=1947.126;PD.VAL=2011.699;PD.POC=2050.113;PD.VAH=2064.780
2022.03.09 10:30:00,entry,42,1,2014.379,2003.126,0.0,no_tp|risk=112.5300|volume=0.1000|PD=2022.03.09 00:00:00|PW=2022.03.06 00:00:00,0.3853107142857141,0.0,0.0,0.0,0.0,0.0,,10281.93,10280.68,PW.VAL=1910.868;PW.POC=1927.746;PW.VAH=1947.126;PD.VAL=2011.699;PD.POC=2050.113;PD.VAH=2064.780
2022.03.09 14:15:00,entry,44,1,1990.823,1973.823,0.0,no_tp|risk=102.0000|volume=0.0600|PD=2022.03.09 00:00:00|PW=2022.03.06 00:00:00,0.4046535714285726,0.0,0.0,0.0,0.0,0.0,,10169.0,10167.05,PW.VAL=1910.868;PW.POC=1927.746;PW.VAH=1947.126;PD.VAL=2011.699;PD.POC=2050.113;PD.VAH=2064.780
2022.03.10 00:00:00,ladder_refresh,44,1,1990.823,1973.823,0.0,PD=2022.03.10 00:00:00|PW=2022.03.06 00:00:00,0.4046535714285726,0.0,0.0,0.0,0.0,0.0,,10169.0,10153.83,PW.VAL=1910.868;PW.POC=1927.746;PW.VAH=1947.126;PD.VAL=1978.598;PD.POC=1993.531;PD.VAH=2027.943
2022.03.18 01:30:00,entry,46,1,1942.221,1938.578,0.0,no_tp|risk=102.0100|volume=0.2800|PD=2022.03.18 00:00:00|PW=2022.03.13 00:00:00,0.09396428571428472,0.0,0.0,0.0,0.0,0.0,,10055.67,10052.17,PD.VAL=1936.152;PD.POC=1941.620;PD.VAH=1948.219;PW.VAL=1972.484;PW.POC=1987.341;PW.VAH=2017.930
2022.03.18 11:15:00,entry,48,1,1937.137,1928.595,0.0,no_tp|risk=102.5000|volume=0.1200|PD=2022.03.18 00:00:00|PW=2022.03.13 00:00:00,0.16025357142857016,0.0,0.0,0.0,0.0,0.0,,9952.86,9951.36,PD.VAL=1936.152;PD.POC=1941.620;PD.VAH=1948.219;PW.VAL=1972.484;PW.POC=1987.341;PW.VAH=2017.930
2022.03.22 03:30:00,entry,50,1,1936.352,1932.897,0.0,no_tp|risk=100.2000|volume=0.2900|PD=2022.03.22 00:00:00|PW=2022.03.20 00:00:00,0.10485357142857198,0.0,0.0,0.0,0.0,0.0,,9848.74,9845.11,PW.VAL=1910.163;PD.VAL=1921.088;PD.POC=1925.299;PW.POC=1933.114;PD.VAH=1933.536;PW.VAH=1946.328
2022.03.22 07:45:00,entry,52,1,1933.552,1932.023,0.0,no_tp|risk=97.8600|volume=0.6400|PD=2022.03.22 00:00:00|PW=2022.03.20 00:00:00,0.09128571428571329,0.0,0.0,0.0,0.0,0.0,,9744.39,9736.39,PW.VAL=1910.163;PD.VAL=1921.088;PD.POC=1925.299;PW.POC=1933.114;PD.VAH=1933.536;PW.VAH=1946.328
2022.03.24 06:15:00,entry,54,1,1942.517,1937.245,0.0,no_tp|risk=100.1600|volume=0.1900|PD=2022.03.24 00:00:00|PW=2022.03.20 00:00:00,0.09446785714285641,0.0,0.0,0.0,0.0,0.0,,9644.91,9642.54,PW.VAL=1910.163;PD.VAL=1921.748;PD.POC=1931.718;PW.POC=1933.114;PD.VAH=1940.154;PW.VAH=1946.328
2022.03.24 11:45:00,trail,54,1,1942.517,1940.059,0.0,done,0.09446785714285641,1946.328,1940.154,1952.136,1945.997,1937.245,2022.03.24 11:30:00,9644.91,9827.35,PW.VAL=1910.163;PD.VAL=1921.748;PD.POC=1931.718;PW.POC=1933.114;PD.VAH=1940.154;PW.VAH=1946.328
2022.03.25 00:00:00,ladder_refresh,54,1,1942.517,1940.059,0.0,PD=2022.03.25 00:00:00|PW=2022.03.20 00:00:00,0.09446785714285641,0.0,0.0,0.0,0.0,0.0,,9644.91,9953.14,PW.VAL=1910.163;PW.POC=1933.114;PD.VAL=1945.100;PW.VAH=1946.328;PD.POC=1962.375;PD.VAH=1965.740
2022.03.25 01:00:00,trail,54,1,1942.517,1946.233,0.0,done,0.09446785714285641,1962.375,1946.328,1962.698,1961.103,1940.059,2022.03.25 00:45:00,9644.91,10018.15,PW.VAL=1910.163;PW.POC=1933.114;PD.VAL=1945.100;PW.VAH=1946.328;PD.POC=1962.375;PD.VAH=1965.740
2022.03.25 14:00:00,entry,56,1,1948.897,1936.985,0.0,no_tp|risk=107.2000|volume=0.0900|PD=2022.03.25 00:00:00|PW=2022.03.20 00:00:00,0.20276785714285747,0.0,0.0,0.0,0.0,0.0,,9704.72,9703.6,PW.VAL=1910.163;PW.POC=1933.114;PD.VAL=1945.100;PW.VAH=1946.328;PD.POC=1962.375;PD.VAH=1965.740
2022.03.27 22:05:00,ladder_refresh,56,1,1948.897,1936.985,0.0,PD=2022.03.27 00:00:00|PW=2022.03.20 00:00:00,0.20276785714285747,0.0,0.0,0.0,0.0,0.0,,9704.72,9760.47,PW.VAL=1910.163;PW.POC=1933.114;PW.VAH=1946.328;PD.VAL=1950.420;PD.POC=1955.539;PD.VAH=1959.337
2022.03.27 23:30:00,trail,56,1,1948.897,1950.217,0.0,done,0.20276785714285747,1955.539,1950.42,1955.77,1955.371,1936.985,2022.03.27 23:15:00,9704.72,9761.78,PW.VAL=1910.163;PW.POC=1933.114;PW.VAH=1946.328;PD.VAL=1950.420;PD.POC=1955.539;PD.VAH=1959.337
2022.03.28 00:00:00,ladder_refresh,56,1,1948.897,1950.217,0.0,PD=2022.03.28 00:00:00|PW=2022.03.27 00:00:00,0.20276785714285747,0.0,0.0,0.0,0.0,0.0,,9704.72,9775.06,PW.VAL=1917.452;PW.POC=1925.720;PW.VAH=1951.394;PD.VAL=1955.020;PD.POC=1955.874;PD.VAH=1956.826
2022.03.28 01:00:00,trail,56,1,1948.897,1955.671,0.0,done,0.20276785714285747,1956.826,1955.874,1957.702,1955.41,1950.217,2022.03.28 00:45:00,9704.72,9778.88,PW.VAL=1917.452;PW.POC=1925.720;PW.VAH=1951.394;PD.VAL=1955.020;PD.POC=1955.874;PD.VAH=1956.826
2022.03.28 02:15:00,entry,58,1,1948.166,1937.164,0.0,no_tp|risk=99.0100|volume=0.0900|PD=2022.03.28 00:00:00|PW=2022.03.27 00:00:00,0.12820714285714255,0.0,0.0,0.0,0.0,0.0,,9760.24,9759.12,PW.VAL=1917.452;PW.POC=1925.720;PW.VAH=1951.394;PD.VAL=1955.020;PD.POC=1955.874;PD.VAH=1956.826
2022.04.28 01:00:00,entry,60,-1,1883.843,1886.967,0.0,no_tp|risk=96.8500|volume=0.3100|PD=2022.04.28 00:00:00|PW=2022.04.24 00:00:00,0.07194285714285717,0.0,0.0,0.0,0.0,0.0,,9659.44,9655.56,PD.VAL=1883.181;PD.POC=1886.194;PD.VAH=1898.850;PW.VAL=1930.894;PW.POC=1951.667;PW.VAH=1966.826
2022.04.28 01:15:00,trail,60,-1,1883.843,1886.266,0.0,done,0.07194285714285717,1883.181,1886.194,1882.552,1883.872,1886.967,2022.04.28 01:00:00,9659.44,9694.47,PD.VAL=1883.181;PD.POC=1886.194;PD.VAH=1898.850;PW.VAL=1930.894;PW.POC=1951.667;PW.VAH=1966.826
2022.04.28 09:00:00,entry,62,-1,1886.308,1890.307,0.0,no_tp|risk=95.9800|volume=0.2400|PD=2022.04.28 00:00:00|PW=2022.04.24 00:00:00,0.1926785714285708,0.0,0.0,0.0,0.0,0.0,,9582.76,9579.76,PD.VAL=1883.181;PD.POC=1886.194;PD.VAH=1898.850;PW.VAL=1930.894;PW.POC=1951.667;PW.VAH=1966.826
2022.05.11 07:00:00,entry,64,-1,1844.231,1845.813,0.0,no_tp|risk=94.9200|volume=0.6000|PD=2022.05.11 00:00:00|PW=2022.05.08 00:00:00,0.10170357142856933,0.0,0.0,0.0,0.0,0.0,,9483.34,9475.84,PD.VAL=1846.246;PW.VAL=1862.362;PD.POC=1862.576;PD.VAH=1865.339;PW.POC=1875.810;PW.VAH=1889.259
2022.05.11 14:00:00,entry,66,-1,1853.365,1865.963,0.0,no_tp|risk=100.7800|volume=0.0800|PD=2022.05.11 00:00:00|PW=2022.05.08 00:00:00,0.2598071428571424,0.0,0.0,0.0,0.0,0.0,,9385.4,9384.4,PD.VAL=1846.246;PW.VAL=1862.362;PD.POC=1862.576;PD.VAH=1865.339;PW.POC=1875.810;PW.VAH=1889.259
2022.05.12 00:00:00,ladder_refresh,66,-1,1853.365,1865.963,0.0,PD=2022.05.12 00:00:00|PW=2022.05.08 00:00:00,0.2598071428571424,0.0,0.0,0.0,0.0,0.0,,9385.4,9378.52,PD.VAL=1843.442;PD.POC=1852.594;PD.VAH=1855.645;PW.VAL=1862.362;PW.POC=1875.810;PW.VAH=1889.259
2022.05.12 04:45:00,trail,66,-1,1853.365,1855.905,0.0,done,0.2598071428571424,1852.594,1855.645,1850.205,1853.027,1865.963,2022.05.12 04:30:00,9385.4,9409.66,PD.VAL=1843.442;PD.POC=1852.594;PD.VAH=1855.645;PW.VAL=1862.362;PW.POC=1875.810;PW.VAH=1889.259
2022.05.12 11:45:00,trail,66,-1,1853.365,1852.854,0.0,done,0.2598071428571424,1843.442,1852.594,1841.242,1847.708,1855.905,2022.05.12 11:30:00,9385.4,9481.42,PD.VAL=1843.442;PD.POC=1852.594;PD.VAH=1855.645;PW.VAL=1862.362;PW.POC=1875.810;PW.VAH=1889.259
2022.05.13 00:00:00,ladder_refresh,66,-1,1853.365,1852.854,0.0,PD=2022.05.13 00:00:00|PW=2022.05.08 00:00:00,0.2598071428571424,0.0,0.0,0.0,0.0,0.0,,9385.4,9639.7,PD.VAL=1833.966;PD.POC=1847.879;PD.VAH=1855.023;PW.VAL=1862.362;PW.POC=1875.810;PW.VAH=1889.259
2022.05.15 22:05:00,ladder_refresh,66,-1,1853.365,1852.854,0.0,PD=2022.05.15 00:00:00|PW=2022.05.08 00:00:00,0.2598071428571424,0.0,0.0,0.0,0.0,0.0,,9385.4,9699.48,PD.VAL=1810.991;PD.POC=1822.805;PD.VAH=1828.596;PW.VAL=1862.362;PW.POC=1875.810;PW.VAH=1889.259
2022.05.16 00:00:00,ladder_refresh,66,-1,1853.365,1852.854,0.0,PD=2022.05.16 00:00:00|PW=2022.05.15 00:00:00,0.2598071428571424,0.0,0.0,0.0,0.0,0.0,,9385.4,9705.5,PD.VAL=1810.209;PD.POC=1811.155;PD.VAH=1812.253;PW.VAL=1832.847;PW.POC=1852.511;PW.VAH=1868.106
2022.05.16 02:30:00,trail,66,-1,1853.365,1833.107,0.0,done,0.2598071428571424,1812.253,1832.847,1811.787,1812.363,1852.854,2022.05.16 02:15:00,9385.4,9716.9,PD.VAL=1810.209;PD.POC=1811.155;PD.VAH=1812.253;PW.VAL=1832.847;PW.POC=1852.511;PW.VAH=1868.106
2022.05.16 02:45:00,trail,66,-1,1853.365,1812.513,0.0,done,0.2598071428571424,1811.155,1812.253,1810.264,1811.787,1833.107,2022.05.16 02:30:00,9385.4,9729.19,PD.VAL=1810.209;PD.POC=1811.155;PD.VAH=1812.253;PW.VAL=1832.847;PW.POC=1852.511;PW.VAH=1868.106
2022.05.16 06:15:00,entry,68,-1,1805.278,1810.098,0.0,no_tp|risk=101.2200|volume=0.2100|PD=2022.05.16 00:00:00|PW=2022.05.15 00:00:00,0.09684642857142844,0.0,0.0,0.0,0.0,0.0,,9710.98,9708.36,PD.VAL=1810.209;PD.POC=1811.155;PD.VAH=1812.253;PW.VAL=1832.847;PW.POC=1852.511;PW.VAH=1868.106
2022.05.16 07:30:00,entry,70,-1,1807.908,1810.388,0.0,no_tp|risk=96.7200|volume=0.3900|PD=2022.05.16 00:00:00|PW=2022.05.15 00:00:00,0.1112071428571442,0.0,0.0,0.0,0.0,0.0,,9607.34,9602.46,PD.VAL=1810.209;PD.POC=1811.155;PD.VAH=1812.253;PW.VAL=1832.847;PW.POC=1852.511;PW.VAH=1868.106
2022.05.16 13:15:00,entry,72,-1,1806.542,1811.033,0.0,no_tp|risk=98.8100|volume=0.2200|PD=2022.05.16 00:00:00|PW=2022.05.15 00:00:00,0.17049642857142952,0.0,0.0,0.0,0.0,0.0,,9509.06,9506.31,PD.VAL=1810.209;PD.POC=1811.155;PD.VAH=1812.253;PW.VAL=1832.847;PW.POC=1852.511;PW.VAH=1868.106
