time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2026.03.05 13:45:00,entry,2,1,5131.366,5080.125,5143.504,aoi_target|risk=102.4800|volume=0.0200|PD=2026.03.05 00:00:00|PW=2026.03.01 00:00:00,0.721860714285718,0.0,0.0,0.0,0.0,0.0,,9999.89,9999.66,PW.VAL=5143.504;PW.POC=5186.045;PW.VAH=5202.181
2026.03.27 06:00:00,entry,24,-1,4453.888,4476.723,4388.547,fallback_3R|risk=114.1800|volume=0.0500|PD=2026.03.27 00:00:00|PW=2026.03.22 00:00:00,0.5636928571428566,0.0,0.0,0.0,0.0,0.0,,9795.99,9795.63,PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.04.05 22:15:01,entry,26,-1,4632.182,4678.549,4508.076,aoi_target|risk=139.1000|volume=0.0300|PD=2026.04.05 00:00:00|PW=2026.03.29 00:00:00,0.6767785714285798,0.0,0.0,0.0,0.0,0.0,,9681.3,9680.8,PW.VAL=4334.781;PW.POC=4417.490;PW.VAH=4508.076
2026.04.06 10:00:00,entry,28,-1,4693.696,4708.231,4666.23,aoi_target|risk=101.7500|volume=0.0700|PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.5923535714285728,0.0,0.0,0.0,0.0,0.0,,9541.72,9541.32,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.06 12:30:00,entry,30,-1,4666.63,4687.904,4666.23,aoi_target|risk=106.3700|volume=0.0500|PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.48446428571429423,0.0,0.0,0.0,0.0,0.0,,9734.21,9733.85,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.06 13:30:01,entry,32,-1,4670.157,4679.019,4666.23,aoi_target|risk=88.6200|volume=0.1000|PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.5382892857142939,0.0,0.0,0.0,0.0,0.0,,9735.73,9734.76,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.06 13:45:01,entry,34,-1,4666.832,4680.535,4514.14,aoi_target|risk=95.9300|volume=0.0700|PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.5631678571428632,0.0,0.0,0.0,0.0,0.0,,9774.89,9774.21,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.06 15:15:00,entry,36,-1,4661.901,4690.421,4514.14,aoi_target|risk=114.0800|volume=0.0400|PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.8247071428571449,0.0,0.0,0.0,0.0,0.0,,9678.37,9678.14,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.09 12:15:01,entry,38,-1,4742.929,4760.999,4704.999,aoi_target|risk=108.4200|volume=0.0600|PD=2026.04.09 00:00:00|PW=2026.04.05 00:00:00,0.4227500000000062,0.0,0.0,0.0,0.0,0.0,,9563.85,9563.16,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.09 16:15:00,entry,40,-1,4789.218,4802.976,4704.999,aoi_target|risk=96.3000|volume=0.0700|PD=2026.04.09 00:00:00|PW=2026.04.05 00:00:00,0.7479607142857114,0.0,0.0,0.0,0.0,0.0,,9454.22,9453.42,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.14 01:00:01,entry,42,-1,4770.313,4776.751,4769.212,aoi_target|risk=96.5700|volume=0.1500|PD=2026.04.14 00:00:00|PW=2026.04.12 00:00:00,0.3579928571428517,0.0,0.0,0.0,0.0,0.0,,10284.36,10282.91,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.14 05:45:00,entry,44,-1,4760.951,4768.981,4658.862,aoi_target|risk=112.4200|volume=0.1400|PD=2026.04.14 00:00:00|PW=2026.04.12 00:00:00,0.3162142857142726,0.0,0.0,0.0,0.0,0.0,,10300.81,10299.81,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.16 14:00:00,entry,46,-1,4793.594,4825.196,4769.212,aoi_target|risk=126.4000|volume=0.0400|PD=2026.04.16 00:00:00|PW=2026.04.12 00:00:00,0.4602142857142975,0.0,0.0,0.0,0.0,0.0,,10184.83,10184.37,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.17 01:30:00,entry,48,-1,4769.003,4796.635,4658.862,aoi_target|risk=110.5300|volume=0.0400|PD=2026.04.17 00:00:00|PW=2026.04.12 00:00:00,0.3766607142857116,0.0,0.0,0.0,0.0,0.0,,10282.18,10281.89,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.17 03:30:01,entry,50,-1,4794.105,4799.388,4769.212,aoi_target|risk=105.6600|volume=0.2000|PD=2026.04.17 00:00:00|PW=2026.04.12 00:00:00,0.49471785714285943,0.0,0.0,0.0,0.0,0.0,,10170.39,10168.97,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.21 01:15:01,entry,52,-1,4815.036,4827.058,4792.021,aoi_target|risk=108.2000|volume=0.0900|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.3433642857142916,0.0,0.0,0.0,0.0,0.0,,10059.07,10058.19,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.21 06:00:01,entry,54,-1,4784.009,4797.648,4759.41,aoi_target|risk=109.1100|volume=0.0800|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.3325749999999971,0.0,0.0,0.0,0.0,0.0,,10267.54,10267.08,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.21 12:15:01,entry,56,-1,4791.555,4799.007,4759.41,aoi_target|risk=104.3300|volume=0.1400|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.33266785714285046,0.0,0.0,0.0,0.0,0.0,,10156.62,10155.63,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.21 15:30:01,entry,58,-1,4742.607,4759.71,4691.19,fallback_3R|risk=119.7200|volume=0.0700|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.8421892857142862,0.0,0.0,0.0,0.0,0.0,,10607.83,10607.43,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.22 08:15:00,entry,60,-1,4757.931,4765.122,4736.666,fallback_3R|risk=115.0500|volume=0.1600|PD=2026.04.22 00:00:00|PW=2026.04.19 00:00:00,0.32803928571428775,0.0,0.0,0.0,0.0,0.0,,10969.47,10968.56,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.22 14:00:01,entry,62,-1,4753.511,4761.876,4725.836,fallback_3R|risk=108.7500|volume=0.1300|PD=2026.04.22 00:00:00|PW=2026.04.19 00:00:00,0.4328035714285794,0.0,0.0,0.0,0.0,0.0,,11309.12,11308.38,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.23 01:15:00,entry,64,-1,4736.825,4755.29,4681.954,fallback_3R|risk=129.2500|volume=0.0700|PD=2026.04.23 00:00:00|PW=2026.04.19 00:00:00,0.5770964285714236,0.0,0.0,0.0,0.0,0.0,,11669.7,11669.31,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.24 00:45:01,entry,66,-1,4701.987,4708.744,4680.616,fallback_3R|risk=121.6200|volume=0.1800|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.3217071428571412,0.0,0.0,0.0,0.0,0.0,,12053.07,12051.8,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.24 01:45:00,entry,68,-1,4690.311,4712.148,4627.672,fallback_3R|risk=131.0200|volume=0.0600|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.41633928571428513,0.0,0.0,0.0,0.0,0.0,,11929.23,11928.89,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.26 22:15:00,entry,70,-1,4685.747,4710.149,4611.245,fallback_3R|risk=122.0100|volume=0.0500|PD=2026.04.26 00:00:00|PW=2026.04.19 00:00:00,0.3579535714285807,0.0,0.0,0.0,0.0,0.0,,11797.91,11797.43,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.28 02:00:01,entry,72,-1,4669.273,4692.136,4607.396,fallback_3R|risk=137.1800|volume=0.0600|PD=2026.04.28 00:00:00|PW=2026.04.26 00:00:00,0.2844785714285731,0.0,0.0,0.0,0.0,0.0,,11674.87,11674.45,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.29 01:30:01,entry,74,-1,4579.587,4601.51,4517.258,fallback_3R|risk=131.5400|volume=0.0600|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.3737571428571528,0.0,0.0,0.0,0.0,0.0,,12046.4,12045.97,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.29 02:45:00,entry,76,-1,4596.929,4605.39,4572.27,fallback_3R|risk=126.9100|volume=0.1500|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.49737500000001095,0.0,0.0,0.0,0.0,0.0,,11913.39,11912.54,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.30 01:15:01,entry,78,-1,4569.103,4574.932,4549.888,fallback_3R|risk=110.7500|volume=0.1900|PD=2026.04.30 00:00:00|PW=2026.04.26 00:00:00,0.30819642857143537,0.0,0.0,0.0,0.0,0.0,,11783.97,11782.62,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.05.04 15:30:00,entry,80,-1,4537.797,4568.015,4447.111,fallback_3R|risk=120.8700|volume=0.0400|PD=2026.05.04 00:00:00|PW=2026.05.03 00:00:00,0.777332142857147,0.0,0.0,0.0,0.0,0.0,,11671.79,11671.5,PW.VAL=4544.599;PW.POC=4618.502;PW.VAH=4644.282
2026.05.06 01:15:01,entry,82,-1,4611.787,4624.094,4544.599,aoi_target|risk=123.0700|volume=0.1000|PD=2026.05.06 00:00:00|PW=2026.05.03 00:00:00,0.5574607142857205,0.0,0.0,0.0,0.0,0.0,,11549.2,11548.46,PW.VAL=4544.599;PW.POC=4618.502;PW.VAH=4644.282
2026.05.20 00:00:01,entry,84,-1,4488.454,4497.16,4466.572,fallback_3R|risk=130.5900|volume=0.1500|PD=2026.05.20 00:00:00|PW=2026.05.17 00:00:00,0.29356071428571795,0.0,0.0,0.0,0.0,0.0,,11424.97,11423.86,PW.VAL=4646.628;PW.POC=4697.874;PW.VAH=4740.920
2026.05.20 01:15:00,entry,86,-1,4492.822,4510.196,4440.7,fallback_3R|risk=121.6200|volume=0.0700|PD=2026.05.20 00:00:00|PW=2026.05.17 00:00:00,0.44069642857142366,0.0,0.0,0.0,0.0,0.0,,11292.77,11292.25,PW.VAL=4646.628;PW.POC=4697.874;PW.VAH=4740.920
2026.05.25 00:30:01,entry,88,-1,4573.935,4576.943,4551.201,aoi_target|risk=75.2000|volume=0.2500|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5047821428571362,0.0,0.0,0.0,0.0,0.0,,11169.7,11167.85,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.25 01:00:01,entry,90,-1,4570.29,4581.194,4551.201,aoi_target|risk=109.0400|volume=0.1000|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5427321428571337,0.0,0.0,0.0,0.0,0.0,,11092.38,11091.2,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.27 05:30:00,entry,92,-1,4508.644,4514.789,4493.864,aoi_target|risk=92.1800|volume=0.1500|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.3525214285714388,0.0,0.0,0.0,0.0,0.0,,11282.89,11281.78,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.27 06:15:01,entry,94,-1,4494.231,4503.394,4493.864,aoi_target|risk=119.1200|volume=0.1300|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.39346428571429576,0.0,0.0,0.0,0.0,0.0,,11503.94,11503.16,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.27 06:30:01,entry,96,-1,4486.328,4500.38,4444.68,fallback_3R|risk=126.4700|volume=0.0900|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.40510000000000934,0.0,0.0,0.0,0.0,0.0,,11511.39,11510.72,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 00:00:01,entry,98,-1,4445.394,4454.87,4424.654,fallback_3R|risk=151.6200|volume=0.1600|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.2767571428571468,0.0,0.0,0.0,0.0,0.0,,11885.85,11884.66,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 01:15:01,entry,100,-1,4437.867,4459.963,4373.603,fallback_3R|risk=132.5800|volume=0.0600|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.3912500000000072,0.0,0.0,0.0,0.0,0.0,,11733.12,11732.76,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 11:00:01,entry,102,-1,4384.139,4403.736,4320.644,fallback_3R|risk=117.5900|volume=0.0600|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.449549999999996,0.0,0.0,0.0,0.0,0.0,,12118.43,12117.98,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 23:45:01,entry,104,-1,4489.923,4528.573,4375.021,fallback_3R|risk=154.6000|volume=0.0400|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.2143500000000001,0.0,0.0,0.0,0.0,0.0,,12000.19,11999.95,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.06.02 12:45:00,entry,106,-1,4525.248,4534.996,4507.658,aoi_target|risk=116.9700|volume=0.1200|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.3080250000000011,0.0,0.0,0.0,0.0,0.0,,11844.72,11843.84,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.02 13:45:00,entry,108,-1,4508.129,4518.242,4507.658,aoi_target|risk=131.4700|volume=0.1300|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.3572035714285773,0.0,0.0,0.0,0.0,0.0,,12056.51,12055.55,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.02 14:00:00,entry,110,-1,4504.015,4515.231,4452.208,aoi_target|risk=112.1600|volume=0.1000|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.37768571428572223,0.0,0.0,0.0,0.0,0.0,,12065.15,12063.97,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.03 09:00:00,entry,112,-1,4443.493,4460.258,4394.61,fallback_3R|risk=134.1200|volume=0.0800|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5168785714285734,0.0,0.0,0.0,0.0,0.0,,12582.81,12582.33,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.03 12:30:01,entry,114,-1,4453.752,4465.94,4452.208,aoi_target|risk=121.8800|volume=0.1000|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5303892857142956,0.0,0.0,0.0,0.0,0.0,,12447.64,12447.04,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.03 13:30:01,entry,116,-1,4448.253,4467.404,4392.252,fallback_3R|risk=134.0600|volume=0.0700|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5423214285714332,0.0,0.0,0.0,0.0,0.0,,12464.36,12463.94,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.04 01:45:00,entry,118,-1,4458.797,4475.061,4452.208,aoi_target|risk=130.1100|volume=0.0800|PD=2026.06.04 00:00:00|PW=2026.05.31 00:00:00,0.5414142857142873,0.0,0.0,0.0,0.0,0.0,,12329.34,12328.86,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.08 02:00:00,entry,120,-1,4325.626,4331.442,4309.542,fallback_3R|risk=133.7700|volume=0.2300|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6293000000000087,0.0,0.0,0.0,0.0,0.0,,12197.55,12196.17,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 03:00:00,entry,122,-1,4310.754,4322.503,4275.567,fallback_3R|risk=129.2400|volume=0.1100|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6273500000000078,0.0,0.0,0.0,0.0,0.0,,12566.94,12566.28,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 05:45:01,entry,124,-1,4287.393,4315.575,4206.295,fallback_3R|risk=140.9100|volume=0.0500|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.5732214285714236,0.0,0.0,0.0,0.0,0.0,,12953.82,12953.52,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 11:45:00,entry,126,-1,4324.037,4334.951,4292.527,fallback_3R|risk=141.8800|volume=0.1300|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.5980678571428565,0.0,0.0,0.0,0.0,0.0,,12811.3,12810.52,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 12:15:01,entry,128,-1,4322.783,4336.464,4281.912,fallback_3R|risk=136.8100|volume=0.1000|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6327285714285706,0.0,0.0,0.0,0.0,0.0,,12668.16,12667.56,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 14:00:00,entry,130,-1,4327.312,4348.551,4262.995,fallback_3R|risk=127.4400|volume=0.0600|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6692964285714262,0.0,0.0,0.0,0.0,0.0,,12520.87,12520.51,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.09 06:15:00,entry,132,-1,4341.29,4350.158,4315.378,fallback_3R|risk=133.0200|volume=0.1500|PD=2026.06.09 00:00:00|PW=2026.06.07 00:00:00,0.38966071428571275,0.0,0.0,0.0,0.0,0.0,,12392.0,12391.1,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.11 06:15:00,entry,134,-1,4084.143,4108.086,4012.438,fallback_3R|risk=143.6600|volume=0.0600|PD=2026.06.11 00:00:00|PW=2026.06.07 00:00:00,0.6474499999999938,0.0,0.0,0.0,0.0,0.0,,12257.46,12257.16,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.17 14:00:00,entry,136,-1,4339.872,4346.132,4329.098,aoi_target|risk=125.2000|volume=0.2000|PD=2026.06.17 00:00:00|PW=2026.06.14 00:00:00,0.3049464285714294,0.0,0.0,0.0,0.0,0.0,,12112.45,12111.25,PW.VAL=4140.651;PW.POC=4329.098;PW.VAH=4347.678
2026.06.18 02:45:00,entry,138,-1,4316.619,4352.979,4140.651,aoi_target|risk=145.4400|volume=0.0400|PD=2026.06.18 00:00:00|PW=2026.06.14 00:00:00,0.5581178571428511,0.0,0.0,0.0,0.0,0.0,,11986.71,11986.47,PW.VAL=4140.651;PW.POC=4329.098;PW.VAH=4347.678
2026.06.19 04:45:01,entry,140,-1,4135.118,4151.079,4088.983,fallback_3R|risk=143.6500|volume=0.0900|PD=2026.06.19 00:00:00|PW=2026.06.14 00:00:00,0.44688928571428543,0.0,0.0,0.0,0.0,0.0,,12690.27,12689.82,PW.VAL=4140.651;PW.POC=4329.098;PW.VAH=4347.678
2026.06.24 00:30:01,entry,142,-1,4100.351,4113.164,4059.64,fallback_3R|risk=128.1300|volume=0.1000|PD=2026.06.24 00:00:00|PW=2026.06.21 00:00:00,0.44654999999999395,0.0,0.0,0.0,0.0,0.0,,12546.07,12545.57,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 00:15:01,entry,144,-1,4005.703,4018.934,3966.442,fallback_3R|risk=132.3100|volume=0.1000|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.4678142857142851,0.0,0.0,0.0,0.0,0.0,,12953.39,12952.89,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 02:15:01,entry,146,-1,3967.844,3990.433,3900.121,fallback_3R|risk=135.5400|volume=0.0600|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.744403571428573,0.0,0.0,0.0,0.0,0.0,,13347.11,13346.81,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 13:45:00,entry,148,-1,4011.889,4033.213,3948.721,fallback_3R|risk=149.2700|volume=0.0700|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.5633071428571417,0.0,0.0,0.0,0.0,0.0,,13209.78,13209.5,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.26 00:00:01,entry,150,-1,4014.596,4031.404,3964.548,fallback_3R|risk=134.4600|volume=0.0800|PD=2026.06.26 00:00:00|PW=2026.06.21 00:00:00,0.40591071428571823,0.0,0.0,0.0,0.0,0.0,,13059.65,13059.33,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.29 23:45:00,entry,152,-1,4015.367,4023.287,4014.263,aoi_target|risk=134.6400|volume=0.1700|PD=2026.06.29 00:00:00|PW=2026.06.28 00:00:00,0.29204999999999476,0.0,0.0,0.0,0.0,0.0,,12924.1,12923.42,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 00:00:01,entry,154,-1,4014.817,4022.578,4014.263,aoi_target|risk=139.6900|volume=0.1800|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.26494642857142353,0.0,0.0,0.0,0.0,0.0,,12942.25,12941.53,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 00:15:00,entry,156,-1,4010.439,4018.941,3967.116,aoi_target|risk=127.5300|volume=0.1500|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.29652857142856587,0.0,0.0,0.0,0.0,0.0,,12953.29,12952.69,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 02:15:01,entry,158,-1,3957.665,3975.571,3903.951,fallback_3R|risk=143.2500|volume=0.0800|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.7423214285714282,0.0,0.0,0.0,0.0,0.0,,13604.78,13604.46,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 12:15:01,entry,160,-1,4026.423,4038.123,4014.263,aoi_target|risk=140.4000|volume=0.1200|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.31228214285714234,0.0,0.0,0.0,0.0,0.0,,13460.68,13460.2,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 13:00:01,entry,162,-1,4010.662,4022.819,3967.116,aoi_target|risk=133.7300|volume=0.1100|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.35886428571428564,0.0,0.0,0.0,0.0,0.0,,13606.28,13605.84,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 14:45:00,entry,164,-1,4051.175,4064.918,4014.263,aoi_target|risk=137.4300|volume=0.1000|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.6215714285714284,0.0,0.0,0.0,0.0,0.0,,13472.0,13471.6,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
