key,value
first_tick,2025.09.05 00:00:00
last_tick,2026.09.04 20:57:59
initial_balance,10000.00000000
final_balance,16456.44000000
native_net_profit,6456.44000000
native_trades,203.00000000
native_pf,1.33103905
native_dd_pct,25.34590044
max_dd_pct,25.39407500
max_dd_cash,4301.35000000
minimum_equity,9962.84000000
entries,203.00000000
aoi_targets,0.00000000
fallbacks,0.00000000
trails,178.00000000
modify_failures,0.00000000
order_failures,0.00000000
