starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,270.74,-29.26,-9.75,2,0,2,0.0,-2.0,-1.0002,0.0002,9.75,2025-12,XAUUSD
300.0,352.52,52.52,17.51,14,6,8,42.86,4.0,0.2854,0.0003,14.27,2026-01,XAUUSD
300.0,276.77,-23.23,-7.74,13,4,9,30.77,-1.0,-0.0772,0.0003,16.13,2026-02,XAUUSD
300.0,387.78,87.78,29.26,15,7,8,46.67,6.0,0.3998,0.0002,10.41,2026-03,XAUUSD
300.0,262.9,-37.1,-12.37,14,4,10,28.57,-2.01,-0.1433,0.0004,23.76,2026-04,XAUUSD
300.0,204.89,-95.11,-31.7,16,3,13,18.75,-7.01,-0.438,0.0005,31.7,2026-05,XAUUSD
300.0,251.58,-48.42,-16.14,12,3,9,25.0,-3.01,-0.2505,0.0005,30.18,2026-06,XAUUSD
