symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
XAUUSD,M15,2025-12,2025-12-30 14:45:00,2025-12-30 16:00:00,BUY,4366.352,4357.63561,4383.78479,4357.63561,SL,-1.0002,0.0002,160.0,97,4360.444,4363.459,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.0,285.0
XAUUSD,M15,2025-12,2025-12-31 16:45:00,2025-12-31 19:30:00,BUY,4323.006,4313.91789,4341.18221,4313.91789,SL,-1.0002,0.0002,160.0,100,4317.046,4317.715,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.25,270.74
XAUUSD,M15,2026-01,2026-01-05 17:00:00,2026-01-06 00:30:00,BUY,4442.542,4430.96679,4465.69243,4430.96679,SL,-1.0001,0.0001,160.0,100,4433.755,4434.236,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.54,257.21
XAUUSD,M15,2026-01,2026-01-06 01:45:00,2026-01-06 02:00:00,SELL,4450.417,4453.56763,4444.11575,4453.56763,SL,-1.0005,0.0005,160.0,99,4450.27,4451.457,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.87,244.34
XAUUSD,M15,2026-01,2026-01-07 03:15:00,2026-01-07 04:30:00,SELL,4476.448,4481.78702,4465.76996,4465.76996,TP,1.9997,0.0003,160.0,100,4479.056,4479.496,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,24.43,268.77
XAUUSD,M15,2026-01,2026-01-09 19:00:00,2026-01-09 20:00:00,BUY,4497.035,4492.377,4506.351,4506.351,TP,1.9997,0.0003,160.0,100,4494.63,4495.292,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,26.87,295.64
XAUUSD,M15,2026-01,2026-01-12 23:30:00,2026-01-12 23:45:00,SELL,4586.192,4590.81984,4576.93632,4590.81984,SL,-1.0003,0.0003,160.0,99,4588.649,4588.695,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.79,280.86
XAUUSD,M15,2026-01,2026-01-13 07:30:00,2026-01-13 08:00:00,SELL,4580.31,4589.7788,4561.37239,4589.7788,SL,-1.0002,0.0002,160.0,100,4586.951,4587.976,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.05,266.81
XAUUSD,M15,2026-01,2026-01-15 14:15:00,2026-01-15 14:30:00,SELL,4602.655,4609.99211,4587.98079,4609.99211,SL,-1.0002,0.0002,160.0,100,4605.481,4608.004,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.34,253.47
XAUUSD,M15,2026-01,2026-01-16 14:00:00,2026-01-16 14:15:00,SELL,4607.105,4611.38543,4598.54414,4598.54414,TP,1.9996,0.0004,160.0,96,4606.796,4609.321,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,25.34,278.81
XAUUSD,M15,2026-01,2026-01-20 15:45:00,2026-01-20 16:00:00,SELL,4737.567,4741.50993,4729.68114,4741.50993,SL_SAME_BAR,-1.0004,0.0004,160.0,99,4738.492,4738.551,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.95,264.86
XAUUSD,M15,2026-01,2026-01-21 07:15:00,2026-01-21 07:30:00,SELL,4849.107,4853.37611,4840.56879,4840.56879,TP,1.9996,0.0004,160.0,99,4849.257,4849.886,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,26.48,291.34
XAUUSD,M15,2026-01,2026-01-22 15:00:00,2026-01-22 15:45:00,BUY,4839.261,4823.35587,4871.07125,4871.07125,TP,1.9999,0.0001,160.0,100,4825.94,4828.147,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,29.13,320.48
XAUUSD,M15,2026-01,2026-01-23 12:45:00,2026-01-23 13:00:00,SELL,4939.264,4942.66566,4932.46068,4942.66566,SL,-1.0005,0.0005,160.0,100,4940.352,4940.471,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-16.03,304.44
XAUUSD,M15,2026-01,2026-01-26 20:30:00,2026-01-26 21:30:00,SELL,5046.688,5069.62729,5000.80943,5000.80943,TP,1.9999,0.0001,160.0,100,5061.376,5063.842,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,30.44,334.89
XAUUSD,M15,2026-01,2026-01-29 16:30:00,2026-01-29 17:15:00,SELL,5272.857,5324.49268,5169.58564,5324.49268,SL,-1.0,0.0,160.0,100,5302.02,5304.729,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-16.74,318.14
XAUUSD,M15,2026-02,2026-02-05 01:30:00,2026-02-05 02:00:00,SELL,4979.94,5006.7217,4926.37661,4926.37661,TP,1.9999,0.0001,240.0,89,4973.186,5001.047,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,31.81,349.96
XAUUSD,M15,2026-02,2026-02-09 11:45:00,2026-02-09 12:30:00,SELL,5010.634,5020.02041,4991.86118,5020.02041,SL,-1.0003,0.0003,240.0,98,5015.539,5016.309,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-17.5,332.45
XAUUSD,M15,2026-02,2026-02-10 06:15:00,2026-02-10 06:30:00,BUY,5031.962,5027.26198,5041.36204,5027.26198,SL,-1.0005,0.0005,240.0,97,5030.15,5030.912,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-16.63,315.82
XAUUSD,M15,2026-02,2026-02-11 13:00:00,2026-02-11 13:15:00,SELL,5082.344,5090.72075,5065.5905,5065.5905,TP,1.9997,0.0003,240.0,100,5083.669,5086.375,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,31.58,347.4
