date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2026-05-04,2026-05-04 23:30:00,2026-05-05 05:00:00,AUDUSD,BUY,loss,-1.05,69.0,68.4,22.8,0.3833,0.38,False,-71.82,300.0,228.18,1
2026-05-04,2026-05-04 23:30:00,2026-05-05 06:00:00,EURUSD,BUY,timeout,-0.4222,52.48,52.2,22.88,0.2916,0.29,False,-22.04,228.18,206.14,1
2026-05-04,2026-05-04 23:30:00,2026-05-05 06:00:00,GBPUSD,BUY,timeout,-0.3389,47.41,46.8,22.7,0.2634,0.26,False,-15.86,206.14,190.28,1
2026-05-04,2026-05-04 23:45:00,2026-05-05 06:00:00,USDCAD,SELL,timeout,-0.1111,43.76,43.04,22.62,0.3457,0.34,False,-4.78,190.28,185.5,1
2026-05-05,2026-05-06 00:00:00,2026-05-06 01:15:00,AUDUSD,BUY,win,1.0611,42.66,41.4,22.32,0.237,0.23,False,43.93,185.5,229.43,1
2026-05-05,2026-05-06 01:15:00,2026-05-06 06:00:00,GBPUSD,BUY,timeout,0.2278,52.77,52.2,22.75,0.2932,0.29,False,11.89,229.43,241.32,1
2026-05-05,2026-05-06 01:15:00,2026-05-06 06:00:00,USDCAD,SELL,timeout,-0.0667,55.5,54.43,22.55,0.4385,0.43,False,-3.63,241.32,237.69,1
2026-05-05,2026-05-06 01:45:00,2026-05-06 06:00:00,EURUSD,BUY,timeout,0.3667,54.67,54.0,22.72,0.3037,0.3,False,19.8,237.69,257.49,1
2026-05-06,2026-05-06 23:30:00,2026-05-07 06:00:00,AUDUSD,SELL,timeout,-0.4611,59.22,57.6,22.37,0.329,0.32,False,-26.56,257.49,230.93,1
2026-05-06,2026-05-06 23:30:00,2026-05-07 06:00:00,EURUSD,SELL,timeout,-0.1222,53.11,52.2,22.6,0.2951,0.29,False,-6.38,230.93,224.55,1
2026-05-06,2026-05-06 23:30:00,2026-05-07 06:00:00,GBPUSD,SELL,timeout,-0.1111,51.65,50.4,22.44,0.2869,0.28,False,-5.6,224.55,218.95,1
2026-05-06,2026-05-06 23:30:00,2026-05-07 06:00:00,USDCAD,BUY,timeout,0.2333,50.36,49.37,22.55,0.3978,0.39,False,11.52,218.95,230.47,1
2026-05-07,2026-05-07 23:30:00,2026-05-08 06:00:00,AUDUSD,BUY,win,1.0611,53.01,52.2,22.65,0.2945,0.29,False,55.39,230.47,285.86,1
2026-05-07,2026-05-07 23:30:00,2026-05-08 06:00:00,EURUSD,BUY,timeout,0.6833,65.75,64.8,22.67,0.3653,0.36,False,44.28,285.86,330.14,1
2026-05-07,2026-05-07 23:30:00,2026-05-08 05:15:00,GBPUSD,BUY,win,1.0556,75.93,75.6,22.9,0.4218,0.42,False,79.8,330.14,409.94,2
2026-05-07,2026-05-07 23:30:00,2026-05-08 06:00:00,USDCAD,SELL,timeout,0.3056,94.29,93.67,22.85,0.7449,0.74,False,28.63,409.94,438.57,2
2026-05-11,2026-05-11 23:30:00,2026-05-12 01:30:00,AUDUSD,SELL,win,1.0611,100.87,100.8,22.98,0.5604,0.56,False,106.96,438.57,545.53,3
2026-05-11,2026-05-11 23:30:00,2026-05-12 01:30:00,EURUSD,SELL,win,1.0667,125.47,124.2,22.77,0.6971,0.69,False,132.48,545.53,678.01,4
2026-05-11,2026-05-11 23:30:00,2026-05-12 01:15:00,GBPUSD,SELL,win,1.0556,155.94,154.8,22.83,0.8663,0.86,False,163.41,678.01,841.42,4
2026-05-11,2026-05-11 23:30:00,2026-05-12 06:00:00,USDCAD,BUY,timeout,0.55,193.53,192.4,22.87,1.5289,1.52,False,105.82,841.42,947.24,5
2026-05-12,2026-05-12 23:30:00,2026-05-13 06:00:00,EURUSD,SELL,timeout,0.5111,217.86,217.8,22.99,1.2104,1.21,False,111.32,947.24,1058.56,5
2026-05-12,2026-05-12 23:30:00,2026-05-13 06:00:00,GBPUSD,SELL,timeout,-0.1889,243.47,243.0,22.96,1.3526,1.35,False,-45.9,1058.56,1012.65,5
2026-05-12,2026-05-12 23:30:00,2026-05-13 06:00:00,USDCAD,BUY,timeout,0.0222,232.91,232.91,23.0,1.84,1.84,False,5.17,1012.65,1017.82,5
2026-05-13,2026-05-13 23:30:00,2026-05-14 06:00:00,AUDUSD,SELL,timeout,-0.0778,234.1,234.0,22.99,1.3006,1.3,False,-18.21,1017.82,999.62,5
2026-05-13,2026-05-13 23:30:00,2026-05-14 06:00:00,EURUSD,SELL,timeout,0.45,229.91,228.6,22.87,1.2773,1.27,False,102.87,999.62,1102.49,5
2026-05-13,2026-05-13 23:30:00,2026-05-14 06:00:00,USDCAD,BUY,timeout,0.0778,253.57,253.16,22.96,2.0033,2.0,False,19.7,1102.49,1122.18,6
2026-05-13,2026-05-14 00:00:00,2026-05-14 06:00:00,GBPUSD,BUY,timeout,-0.6611,258.1,257.4,22.94,1.4339,1.43,False,-170.17,1122.18,952.02,5
2026-05-14,2026-05-14 23:30:00,2026-05-15 05:45:00,EURUSD,SELL,win,1.0667,218.96,217.8,22.88,1.2165,1.21,False,232.33,952.02,1184.34,6
2026-05-14,2026-05-14 23:45:00,2026-05-15 01:15:00,AUDUSD,SELL,win,1.0611,272.4,271.8,22.95,1.5133,1.51,False,288.41,1184.34,1472.75,7
2026-05-14,2026-05-14 23:45:00,2026-05-15 01:30:00,USDCAD,BUY,win,1.0333,338.73,337.97,22.95,2.676,2.67,False,349.22,1472.75,1821.97,7
2026-05-14,2026-05-15 00:30:00,2026-05-15 01:30:00,GBPUSD,SELL,win,1.0556,419.05,417.6,22.92,2.3281,2.32,False,440.82,1821.97,2262.79,8
2026-05-18,2026-05-18 23:30:00,2026-05-19 04:45:00,EURUSD,SELL,win,1.0667,520.44,520.2,22.99,2.8913,2.89,False,554.9,2262.79,2817.69,9
2026-05-18,2026-05-18 23:30:00,2026-05-19 01:00:00,GBPUSD,BUY,loss,-1.0556,648.07,648.0,23.0,3.6004,3.6,False,-684.03,2817.69,2133.66,8
2026-05-18,2026-05-18 23:30:00,2026-05-19 06:00:00,USDCAD,SELL,timeout,-0.5389,490.74,489.86,22.96,3.8769,3.87,False,-263.99,2133.66,1869.67,7
2026-05-18,2026-05-18 23:45:00,2026-05-19 00:45:00,AUDUSD,SELL,win,1.0611,430.02,428.4,22.91,2.389,2.38,False,454.58,1869.67,2324.25,8
2026-05-19,2026-05-19 23:30:00,2026-05-20 01:15:00,AUDUSD,BUY,loss,-1.05,534.58,532.8,22.92,2.9699,2.96,False,-559.44,2324.25,1764.81,7
2026-05-19,2026-05-19 23:30:00,2026-05-20 05:45:00,EURUSD,BUY,loss,-1.0444,405.91,405.0,22.95,2.255,2.25,False,-422.98,1764.81,1341.83,6
2026-05-19,2026-05-19 23:30:00,2026-05-20 01:15:00,GBPUSD,BUY,loss,-1.0556,308.62,307.8,22.94,1.7146,1.71,False,-324.91,1341.83,1016.91,5
2026-05-19,2026-05-19 23:30:00,2026-05-20 06:00:00,USDCAD,SELL,loss,-1.0778,233.89,232.91,22.9,1.8478,1.84,False,-251.03,1016.91,765.88,4
2026-05-20,2026-05-20 23:30:00,2026-05-21 01:45:00,AUDUSD,SELL,win,1.0611,176.15,174.6,22.8,0.9786,0.97,False,185.27,765.88,951.15,5
2026-05-20,2026-05-20 23:30:00,2026-05-21 06:00:00,EURUSD,SELL,timeout,-0.1611,218.77,217.8,22.9,1.2154,1.21,False,-35.09,951.15,916.07,5
2026-05-20,2026-05-20 23:30:00,2026-05-21 06:00:00,GBPUSD,SELL,timeout,-0.2889,210.7,210.6,22.99,1.1705,1.17,False,-60.84,916.07,855.22,4
2026-05-20,2026-05-20 23:30:00,2026-05-21 06:00:00,USDCAD,BUY,timeout,0.7111,196.7,196.2,22.94,1.554,1.55,False,139.52,855.22,994.74,5
2026-05-21,2026-05-21 23:30:00,2026-05-22 06:00:00,USDCAD,BUY,timeout,0.7889,228.79,227.84,22.9,1.8075,1.8,False,179.75,994.74,1174.49,6
2026-05-21,2026-05-21 23:45:00,2026-05-22 06:00:00,AUDUSD,SELL,timeout,0.4722,270.13,270.0,22.99,1.5007,1.5,False,127.49,1174.49,1301.98,6
2026-05-21,2026-05-21 23:45:00,2026-05-22 06:00:00,EURUSD,BUY,timeout,-0.4,299.46,298.8,22.95,1.6636,1.66,False,-119.52,1301.98,1182.46,6
2026-05-21,2026-05-21 23:45:00,2026-05-22 06:00:00,GBPUSD,BUY,timeout,-0.5389,271.97,271.8,22.99,1.5109,1.51,False,-146.47,1182.46,1035.99,5
2026-05-25,2026-05-25 23:30:00,2026-05-26 06:00:00,AUDUSD,SELL,timeout,0.5444,238.28,237.6,22.93,1.3238,1.32,False,129.35,1035.99,1165.34,6
2026-05-25,2026-05-25 23:30:00,2026-05-26 06:00:00,EURUSD,SELL,timeout,0.5333,268.03,266.4,22.86,1.489,1.48,False,142.07,1165.34,1307.41,6
2026-05-25,2026-05-25 23:30:00,2026-05-26 05:00:00,GBPUSD,SELL,win,1.0556,300.7,300.6,22.99,1.6706,1.67,False,317.31,1307.41,1624.72,7
2026-05-25,2026-05-25 23:30:00,2026-05-26 06:00:00,USDCAD,BUY,timeout,0.4222,373.69,373.41,22.98,2.9522,2.95,False,157.65,1624.72,1782.38,7
2026-05-26,2026-05-26 23:30:00,2026-05-27 06:00:00,AUDUSD,BUY,loss,-1.05,409.95,408.6,22.92,2.2775,2.27,False,-429.03,1782.38,1353.35,6
2026-05-26,2026-05-26 23:30:00,2026-05-27 06:00:00,EURUSD,BUY,timeout,0.0556,311.27,309.6,22.88,1.7293,1.72,False,17.21,1353.35,1370.56,6
2026-05-26,2026-05-26 23:30:00,2026-05-27 06:00:00,GBPUSD,BUY,timeout,-0.5,315.23,315.0,22.98,1.7513,1.75,False,-157.5,1370.56,1213.06,6
2026-05-26,2026-05-26 23:30:00,2026-05-27 06:00:00,USDCAD,SELL,timeout,-0.6056,279.0,278.48,22.96,2.2042,2.2,False,-168.65,1213.06,1044.41,5
2026-05-27,2026-05-27 23:30:00,2026-05-28 01:45:00,AUDUSD,SELL,win,1.0611,240.22,239.4,22.92,1.3345,1.33,False,254.03,1044.41,1298.44,6
2026-05-27,2026-05-27 23:30:00,2026-05-28 03:15:00,EURUSD,SELL,win,1.0667,298.64,297.0,22.87,1.6591,1.65,False,316.81,1298.44,1615.25,7
2026-05-27,2026-05-27 23:30:00,2026-05-28 01:45:00,GBPUSD,SELL,win,1.0556,371.51,370.8,22.96,2.0639,2.06,False,391.42,1615.25,2006.67,8
2026-05-27,2026-05-27 23:30:00,2026-05-28 03:30:00,USDCAD,BUY,win,1.0333,461.53,460.75,22.96,3.6462,3.64,False,476.09,2006.67,2482.76,9
2026-05-28,2026-05-28 23:30:00,2026-05-29 06:00:00,AUDUSD,SELL,timeout,-0.2444,571.04,570.6,22.98,3.1724,3.17,False,-139.45,2482.76,2343.31,8
2026-05-28,2026-05-28 23:45:00,2026-05-29 04:30:00,EURUSD,BUY,loss,-1.0444,538.96,538.2,22.97,2.9942,2.99,False,-562.1,2343.31,1781.21,7
2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,GBPUSD,BUY,timeout,-0.1444,409.68,408.6,22.94,2.276,2.27,False,-59.0,1781.21,1722.21,7
2026-05-28,2026-05-28 23:45:00,2026-05-29 06:00:00,USDCAD,BUY,timeout,-0.0333,396.11,394.93,22.93,3.1293,3.12,False,-13.15,1722.21,1709.06,7
2026-06-01,2026-06-01 23:30:00,2026-06-02 06:00:00,USDCAD,BUY,timeout,-0.0889,393.08,392.4,22.96,3.1054,3.1,False,-34.88,1709.06,1674.17,7
2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,AUDUSD,SELL,timeout,0.6,385.06,383.4,22.9,2.1392,2.13,False,230.04,1674.17,1904.21,8
