trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
30,13,5,12,43.33,9.16,300.0,1404.99,6,785998.69,False,,29.79,228.18,0,22.99,mt5_min_step_compounding,AUDUSD
32,4,3,25,12.5,2.9,300.0,425.85,2,785998.69,False,,56.44,255.97,0,22.97,mt5_min_step_compounding,USDCAD
30,5,6,19,16.67,1.04,300.0,250.22,1,785998.69,False,,68.0,250.16,0,23.0,mt5_min_step_compounding,EURUSD
30,8,6,16,26.67,0.28,300.0,197.43,1,785998.69,False,,58.2,184.53,0,23.0,mt5_min_step_compounding,GBPUSD
