date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2025-12-18,2025-12-19 00:30:00,2025-12-19 01:00:00,EURJPY,BUY,win,1.3043,20.0,26.0,1
2025-12-21,2025-12-22 00:15:00,2025-12-22 00:45:00,EURJPY,SELL,loss,-1.0,26.0,20.02,1
2025-12-22,2025-12-23 00:30:00,2025-12-23 01:45:00,EURJPY,SELL,win,1.3043,20.02,26.03,2
2025-12-23,2025-12-24 00:15:00,2025-12-24 01:00:00,EURJPY,BUY,loss,-1.0,26.03,20.04,1
2025-12-25,2025-12-26 00:15:00,2025-12-26 00:45:00,EURJPY,BUY,win,1.3043,20.04,26.05,2
2025-12-28,2025-12-29 02:00:00,2025-12-29 05:45:00,EURJPY,BUY,loss,-1.0,26.05,20.06,1
2025-12-29,2025-12-30 00:30:00,2025-12-30 07:00:00,EURJPY,BUY,timeout,-0.5154,20.06,17.68,1
2025-12-30,2025-12-31 00:15:00,2025-12-31 06:00:00,EURJPY,BUY,win,1.3043,17.68,22.99,1
2026-01-01,2026-01-02 00:15:00,2026-01-02 00:30:00,EURJPY,BUY,loss,-1.0,22.99,17.7,1
2026-01-04,2026-01-05 00:15:00,2026-01-05 01:45:00,EURJPY,BUY,loss,-1.0,17.7,13.63,1
2026-01-05,2026-01-06 00:15:00,2026-01-06 00:45:00,EURJPY,BUY,loss,-1.0,13.63,10.49,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 01:15:00,EURJPY,SELL,loss,-1.0,10.49,8.08,1
2026-01-07,2026-01-08 00:15:00,2026-01-08 06:00:00,EURJPY,BUY,loss,-1.0,8.08,6.22,1
2026-01-08,2026-01-09 00:15:00,2026-01-09 01:15:00,EURJPY,BUY,win,1.3043,6.22,8.09,1
2026-01-12,2026-01-13 00:15:00,2026-01-13 00:45:00,EURJPY,BUY,win,1.3043,8.09,10.51,1
2026-01-13,2026-01-14 00:15:00,2026-01-14 00:15:00,EURJPY,SELL,win,1.3043,10.51,13.67,1
2026-01-14,2026-01-15 00:15:00,2026-01-15 00:30:00,EURJPY,BUY,loss,-1.0,13.67,10.53,1
2026-01-15,2026-01-16 00:30:00,2026-01-16 00:45:00,EURJPY,SELL,loss,-1.0,10.53,8.1,1
2026-01-18,2026-01-19 00:15:00,2026-01-19 00:30:00,EURJPY,SELL,loss,-1.0,8.1,6.24,1
2026-01-20,2026-01-21 00:15:00,2026-01-21 01:30:00,EURJPY,SELL,win,1.3043,6.24,8.11,1
2026-01-21,2026-01-22 00:15:00,2026-01-22 00:15:00,EURJPY,SELL,win,1.3043,8.11,10.55,1
2026-01-22,2026-01-23 00:15:00,2026-01-23 00:45:00,EURJPY,SELL,loss,-1.0,10.55,8.12,1
2026-01-25,2026-01-26 00:15:00,2026-01-26 01:45:00,EURJPY,SELL,win,1.3043,8.12,10.56,1
2026-01-26,2026-01-27 00:45:00,2026-01-27 02:15:00,EURJPY,SELL,loss,-1.0,10.56,8.13,1
2026-01-27,2026-01-28 00:15:00,2026-01-28 00:45:00,EURJPY,BUY,loss,-1.0,8.13,6.26,1
2026-01-28,2026-01-29 00:30:00,2026-01-29 04:15:00,EURJPY,SELL,loss,-1.0,6.26,4.82,1
2026-02-01,2026-02-02 00:15:00,2026-02-02 00:45:00,EURJPY,BUY,win,1.3043,4.82,6.27,1
2026-02-02,2026-02-03 00:15:00,2026-02-03 01:15:00,EURJPY,BUY,win,1.3043,6.27,8.14,1
2026-02-03,2026-02-04 00:15:00,2026-02-04 00:45:00,EURJPY,BUY,win,1.3043,8.14,10.59,1
2026-02-04,2026-02-05 00:15:00,2026-02-05 00:30:00,EURJPY,BUY,loss,-1.0,10.59,8.15,1
2026-02-05,2026-02-06 00:15:00,2026-02-06 00:30:00,EURJPY,SELL,loss,-1.0,8.15,6.28,1
2026-02-08,2026-02-09 01:00:00,2026-02-09 07:00:00,EURJPY,SELL,timeout,-0.2224,6.28,5.96,1
2026-02-09,2026-02-10 00:15:00,2026-02-10 00:45:00,EURJPY,BUY,loss,-1.0,5.96,4.59,1
2026-02-10,2026-02-11 00:15:00,2026-02-11 00:30:00,EURJPY,SELL,win,1.3043,4.59,5.96,1
2026-02-11,2026-02-12 00:15:00,2026-02-12 00:30:00,EURJPY,SELL,loss,-1.0,5.96,4.59,1
2026-02-12,2026-02-13 00:15:00,2026-02-13 00:45:00,EURJPY,BUY,loss,-1.0,4.59,3.54,1
2026-02-15,2026-02-16 00:15:00,2026-02-16 07:00:00,EURJPY,BUY,timeout,1.0072,3.54,4.35,1
2026-02-16,2026-02-17 00:15:00,2026-02-17 02:00:00,EURJPY,SELL,win,1.3043,4.35,5.66,1
2026-02-17,2026-02-18 00:15:00,2026-02-18 00:45:00,EURJPY,BUY,loss,-1.0,5.66,4.36,1
2026-02-18,2026-02-19 00:15:00,2026-02-19 01:15:00,EURJPY,BUY,win,1.3043,4.36,5.67,1
2026-02-19,2026-02-20 00:15:00,2026-02-20 00:30:00,EURJPY,SELL,loss,-1.0,5.67,4.36,1
2026-02-23,2026-02-24 00:15:00,2026-02-24 02:15:00,EURJPY,BUY,win,1.3043,4.36,5.67,1
2026-02-24,2026-02-25 00:15:00,2026-02-25 00:45:00,EURJPY,SELL,win,1.3043,5.67,7.37,1
2026-02-25,2026-02-26 00:15:00,2026-02-26 03:15:00,EURJPY,SELL,win,1.3043,7.37,9.58,1
2026-02-26,2026-02-27 00:15:00,2026-02-27 00:30:00,EURJPY,SELL,win,1.3043,9.58,12.46,1
2026-03-01,2026-03-02 00:15:00,2026-03-02 01:00:00,EURJPY,SELL,loss,-1.0,12.46,9.59,1
2026-03-02,2026-03-03 00:15:00,2026-03-03 01:00:00,EURJPY,BUY,win,1.3043,9.59,12.47,1
2026-03-03,2026-03-04 00:15:00,2026-03-04 04:15:00,EURJPY,SELL,win,1.3043,12.47,16.21,1
2026-03-04,2026-03-05 00:15:00,2026-03-05 01:15:00,EURJPY,SELL,win,1.3043,16.21,21.08,1
2026-03-05,2026-03-06 00:15:00,2026-03-06 05:00:00,EURJPY,BUY,win,1.3043,21.08,27.4,2
2026-03-08,2026-03-08 23:30:00,2026-03-09 00:30:00,EURJPY,SELL,loss,-1.0,27.4,21.1,1
2026-03-09,2026-03-09 23:15:00,2026-03-10 00:00:00,EURJPY,SELL,win,1.3043,21.1,27.43,2
2026-03-11,2026-03-11 23:15:00,2026-03-11 23:30:00,EURJPY,BUY,loss,-1.0,27.43,21.12,1
2026-03-12,2026-03-12 23:15:00,2026-03-12 23:30:00,EURJPY,BUY,loss,-1.0,21.12,16.26,1
2026-03-15,2026-03-15 23:30:00,2026-03-16 02:00:00,EURJPY,BUY,win,1.3043,16.26,21.14,1
2026-03-16,2026-03-16 23:15:00,2026-03-16 23:45:00,EURJPY,BUY,loss,-1.0,21.14,16.28,1
2026-03-17,2026-03-17 23:15:00,2026-03-17 23:15:00,EURJPY,SELL,win,1.3043,16.28,21.16,1
2026-03-18,2026-03-18 23:30:00,2026-03-19 00:45:00,EURJPY,BUY,win,1.3043,21.16,27.51,2
2026-03-19,2026-03-19 23:15:00,2026-03-20 00:15:00,EURJPY,BUY,loss,-1.0,27.51,21.18,1
2026-03-22,2026-03-23 00:00:00,2026-03-23 00:45:00,EURJPY,SELL,loss,-1.0,21.18,16.31,1
2026-03-25,2026-03-25 23:15:00,2026-03-26 00:15:00,EURJPY,SELL,loss,-1.0,16.31,12.56,1
2026-03-26,2026-03-26 23:30:00,2026-03-27 00:00:00,EURJPY,BUY,loss,-1.0,12.56,9.67,1
2026-03-29,2026-03-29 23:15:00,2026-03-29 23:45:00,EURJPY,SELL,win,1.3043,9.67,12.57,1
2026-03-30,2026-03-30 23:15:00,2026-03-31 00:00:00,EURJPY,SELL,loss,-1.0,12.57,9.68,1
2026-03-31,2026-03-31 23:15:00,2026-03-31 23:45:00,EURJPY,SELL,loss,-1.0,9.68,7.45,1
2026-04-05,2026-04-05 23:15:00,2026-04-06 00:00:00,EURJPY,BUY,win,1.3043,7.45,9.69,1
2026-04-06,2026-04-06 23:15:00,2026-04-06 23:30:00,EURJPY,BUY,loss,-1.0,9.69,7.46,1
2026-04-07,2026-04-07 23:15:00,2026-04-08 00:15:00,EURJPY,BUY,loss,-1.0,7.46,5.74,1
2026-04-08,2026-04-08 23:15:00,2026-04-08 23:30:00,EURJPY,BUY,win,1.3043,5.74,7.47,1
