date_utc,best1_mean_broker,best1_mean_paper,best50_mean_broker,best50_mean_paper,best1_sharpe_broker,best1_sharpe_paper,best50_sharpe_broker,best50_sharpe_paper,buyhold_gross,buyhold_broker,buyhold_paper
2023-01-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01984945717382307,0.01984945717382307,0.01984945717382307
2023-01-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07264566543754818,0.07264566543754818,0.07264566543754818
2023-01-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055425897260840415,0.0055425897260840415,0.0055425897260840415
2023-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031271354712790263,-0.0031271354712790263,-0.0031271354712790263
2023-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008696795388785773,0.008696795388785773,0.008696795388785773
2023-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012209704872351797,-0.012209704872351797,-0.012209704872351797
2023-01-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017824046120335234,0.017824046120335234,0.017824046120335234
2023-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021770492081407133,-0.0021770492081407133,-0.0021770492081407133
2023-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028205650920592983,0.0028205650920592983,0.0028205650920592983
2023-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021156557237347047,-0.0021156557237347047,-0.0021156557237347047
2023-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030623517795224608,0.030623517795224608,0.030623517795224608
2023-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03915968462389208,-0.03915968462389208,-0.03915968462389208
2023-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013458398422862334,0.013458398422862334,0.013458398422862334
2023-02-01 00:00:00+00:00,-0.0007053909384547208,-0.002705390927744511,0.0013400198545461689,0.0010400199885448609,0.0,0.0,-1.4107818696334842e-05,-5.410781819109234e-05,0.025539379820510764,0.025539379820510764,0.025539379820510764
2023-02-02 00:00:00+00:00,-0.016248850151896477,-0.01724885031580925,-0.0017871141899377108,-0.0019671141635626554,0.0,0.0,-0.0003249770088586956,-0.00034497701562941074,-0.010190266126829568,-0.010190266126829568,-0.010190266126829568
2023-02-03 00:00:00+00:00,-0.002313212025910616,-0.002313212025910616,-0.0004329531511757523,-0.0004929531714878976,0.0,0.0,-4.626424197340384e-05,-4.626424197340384e-05,-0.002313211621933374,-0.002313211621933374,-0.002313211621933374
2023-02-04 00:00:00+00:00,-0.0042801350355148315,-0.0042801350355148315,-0.0005963073344901204,-0.0006563073256984353,0.0,0.0,-8.560270362067968e-05,-8.560270362067968e-05,-0.004280134788256185,-0.004280134788256185,-0.004280134788256185
2023-02-05 00:00:00+00:00,-0.00023675158445257694,-0.001236751559190452,-0.0009973898995667696,-0.0010573900071904063,0.0,0.0,-4.735031780001009e-06,-2.473503082001116e-05,-0.016386413852340128,-0.016386413852340128,-0.016386413852340128
2023-02-06 00:00:00+00:00,0.0,0.0,-0.00044847303070127964,-0.00044847303070127964,0.0,0.0,0.0,0.0,-0.007474550611855146,-0.007474550611855146,-0.007474550611855146
2023-02-07 00:00:00+00:00,0.0,0.0,0.0012115363497287035,0.0012115363497287035,0.0,0.0,0.0,0.0,0.02019227289748054,0.02019227289748054,0.02019227289748054
2023-02-08 00:00:00+00:00,0.0,0.0,-0.0007013735012151301,-0.0007013735012151301,0.0,0.0,0.0,0.0,-0.01168955879548977,-0.01168955879548977,-0.01168955879548977
2023-02-09 00:00:00+00:00,0.0,0.0,-1.549027547298465e-05,-7.549027941422537e-05,0.0,0.0,0.0,0.0,-0.05174499205808772,-0.05174499205808772,-0.05174499205808772
2023-02-10 00:00:00+00:00,0.0,0.0,-0.0005301999626681209,-0.0005901998956687748,0.0,0.0,0.0,0.0,-0.008578351631515938,-0.008578351631515938,-0.008578351631515938
2023-02-11 00:00:00+00:00,0.0,0.0,0.0006560105830430984,0.0006560105830430984,0.0,0.0,0.0,0.0,0.010933509652740082,0.010933509652740082,0.010933509652740082
2023-02-12 00:00:00+00:00,-0.005949148442596197,-0.00694914860650897,-0.0006512480322271585,-0.0007712480146437883,0.0,0.0,-0.00011898297088919207,-0.00013898297038394958,-0.0037556741282401968,-0.0037556741282401968,-0.0037556741282401968
2023-02-13 00:00:00+00:00,-0.00019747779879253358,-0.00019747779879253358,-3.554602517397143e-05,-3.554602517397143e-05,0.0,0.0,-3.949555775761837e-06,-3.949555775761837e-06,-0.00019747815863897523,-0.00019747815863897523,-0.00019747815863897523
2023-02-14 00:00:00+00:00,0.01237779762595892,0.011377797462046146,0.0026155528612434864,0.0024955528788268566,0.0,0.0,0.0002475559595040977,0.00022755595273338258,0.019166695210483253,0.019166695210483253,0.019166695210483253
2023-02-15 00:00:00+00:00,0.0,0.0,0.005461788270622492,0.005461788270622492,0.0,0.0,0.0,0.0,0.09102980306878952,0.09102980306878952,0.09102980306878952
2023-02-16 00:00:00+00:00,-0.04416249319911003,-0.045162491500377655,-0.005519440397620201,-0.005699440371245146,0.0,0.0,-0.0008832498569972813,-0.000903249834664166,-0.03333126765995626,-0.03333126765995626,-0.03333126765995626
2023-02-17 00:00:00+00:00,0.04327229782938957,0.04327229782938957,0.00519267562776804,0.00519267562776804,0.0,0.0,0.00086544593796134,0.00086544593796134,0.043272295738260566,0.043272295738260566,0.043272295738260566
2023-02-18 00:00:00+00:00,0.0022868376690894365,0.0022868376690894365,0.0002744205412454903,0.0002744205412454903,0.0,0.0,4.573675323626958e-05,4.573675323626958e-05,0.0022868376903901386,0.0022868376903901386,0.0022868376903901386
2023-02-19 00:00:00+00:00,-0.01425840612500906,-0.01425840612500906,-0.0017110087210312486,-0.0017110087210312486,0.0,0.0,-0.00028516812017187476,-0.00028516812017187476,-0.014258406095350661,-0.014258406095350661,-0.014258406095350661
2023-02-20 00:00:00+00:00,0.022545285522937775,0.022545285522937775,0.002705434337258339,0.002705434337258339,0.0,0.0,0.0004509057034738362,0.0004509057034738362,0.02254528295516589,0.02254528295516589,0.02254528295516589
2023-02-21 00:00:00+00:00,-0.014990891329944134,-0.014990891329944134,-0.0017989069456234574,-0.0017989069456234574,0.0,0.0,-0.00029981782427057624,-0.00029981782427057624,-0.014990890029853331,-0.014990890029853331,-0.014990890029853331
2023-02-22 00:00:00+00:00,-0.011598500423133373,-0.011598500423133373,-0.0013918200274929404,-0.0013918200274929404,0.0,0.0,-0.00023197001428343356,-0.00023197001428343356,-0.011598499000507153,-0.011598499000507153,-0.011598499000507153
2023-02-23 00:00:00+00:00,0.0008378723287023604,-0.00016212767513934523,-5.035869253333658e-05,-0.00017035870405379683,0.0,0.0,1.6757447156123817e-05,-3.2425534755020635e-06,-0.009406471374693566,-0.009406471374693566,-0.009406471374693566
2023-02-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03197809190798389,-0.03197809190798389,-0.03197809190798389
2023-02-25 00:00:00+00:00,0.007648316211998463,0.0066483160480856895,0.0009088481310755014,0.0007888480904512107,0.0,0.0,0.0001529663277324289,0.0001329663209617138,-0.0014819809105161234,-0.0014819809105161234,-0.0014819809105161234
2023-02-26 00:00:00+00:00,0.01722099632024765,0.01722099632024765,0.0020665195770561695,0.0020665195770561695,0.0,0.0,0.0003444199392106384,0.0003444199392106384,0.017220996040852424,0.017220996040852424,0.017220996040852424
2023-02-27 00:00:00+00:00,-0.0024084339383989573,-0.0024084339383989573,-0.00028901209589093924,-0.00028901209589093924,0.0,0.0,-4.816868022317067e-05,-4.816868022317067e-05,-0.002408432416651959,-0.002408432416651959,-0.002408432416651959
2023-02-28 00:00:00+00:00,-0.01570783404431141,-0.01670783404431141,-0.0018849401039438207,-0.0020049401039438208,0.0,0.0,-0.0003141566936919136,-0.0003341566936919136,-0.015458190260963713,-0.015458190260963713,-0.015458190260963713
2023-03-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021079733259998564,0.021079733259998564,0.021079733259998564
2023-03-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006555014092805566,-0.006555014092805566,-0.006555014092805566
2023-03-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04911766038096358,-0.04911766038096358,-0.04911766038096358
2023-03-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006163996058082972,-0.0006163996058082972,-0.0006163996058082972
2023-03-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004094590952359351,0.004094590952359351,0.004094590952359351
2023-03-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001369104597358688,-0.001369104597358688,-0.001369104597358688
2023-03-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00874963477843508,-0.00874963477843508,-0.00874963477843508
2023-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02273284912273754,-0.02273284912273754,-0.02273284912273754
2023-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06388909961662245,-0.06388909961662245,-0.06388909961662245
2023-03-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007165856551371209,-0.007165856551371209,-0.007165856551371209
2023-03-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018429793163910312,0.018429793163910312,0.018429793163910312
2023-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07150663260862211,0.07150663260862211,0.07150663260862211
2023-03-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08975771171994777,0.08975771171994777,0.08975771171994777
2023-03-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215360399009525,0.0215360399009525,0.0215360399009525
2023-03-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015221499129480306,-0.015221499129480306,-0.015221499129480306
2023-03-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028627202789946352,0.028627202789946352,0.028627202789946352
2023-03-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09045552628520434,0.09045552628520434,0.09045552628520434
2023-03-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017356395083083086,-0.017356395083083086,-0.017356395083083086
2023-03-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038507860087039825,0.038507860087039825,0.038507860087039825
2023-03-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008667262161666144,-0.008667262161666144,-0.008667262161666144
2023-03-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013847062630494901,0.013847062630494901,0.013847062630494901
2023-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03144691409300165,-0.03144691409300165,-0.03144691409300165
2023-03-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037271564661463606,0.037271564661463606,0.037271564661463606
2023-03-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03058465606841534,-0.03058465606841534,-0.03058465606841534
2023-03-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035057286986960376,0.00035057286986960376,0.00035057286986960376
2023-03-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01814505156716959,0.01814505156716959,0.01814505156716959
2023-03-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031182948462204877,-0.031182948462204877,-0.031182948462204877
2023-03-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005265947802853874,0.005265947802853874,0.005265947802853874
2023-03-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03858501222900709,0.03858501222900709,0.03858501222900709
2023-03-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011324962840503319,-0.011324962840503319,-0.011324962840503319
2023-03-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01561835589125123,0.01561835589125123,0.01561835589125123
2023-04-01 00:00:00+00:00,-0.00014579197261394792,-0.0011457919726139479,-8.161302006146455e-05,-0.0006416130200614646,0.0,0.0,-1.1663357825031991e-05,-9.1663357825032e-05,-8.43417146753925e-06,-8.43417146753925e-06,-8.43417146753925e-06
2023-04-02 00:00:00+00:00,-0.009897868148982525,-0.009897868148982525,-0.0055428058840334415,-0.0055428058840334415,0.0,0.0,-0.0007918294286355376,-0.0007918294286355376,-0.00989786794735855,-0.00989786794735855,-0.00989786794735855
2023-04-03 00:00:00+00:00,-0.014961931854486465,-0.01596193201839924,-0.005673031322658062,-0.006133032031357288,0.0,0.0,-0.0012466408079490066,-0.001326640835031867,-0.012900109147031448,-0.012900109147031448,-0.012900109147031448
2023-04-04 00:00:00+00:00,0.0,0.0,0.00022936807363294065,4.936807818012312e-05,0.0,0.0,0.0,0.0,0.012670448938415676,0.012670448938415676,0.012670448938415676
2023-04-05 00:00:00+00:00,-0.012160154990851879,-0.013160153292119503,-0.004963074345141649,-0.005323074292391539,0.0,0.0,-0.0010230407351627946,-0.001103040762245655,-3.301577248951588e-05,-3.301577248951588e-05,-3.301577248951588e-05
2023-04-06 00:00:00+00:00,-0.0047464254312217236,-0.0047464254312217236,-0.002255891216918826,-0.0023358911275863647,0.0,0.0,-0.00037971403799019754,-0.00037971403799019754,-0.004746425433959746,-0.004746425433959746,-0.004746425433959746
2023-04-07 00:00:00+00:00,-0.0019452219130471349,-0.002945221960544586,-0.00034041464095935225,-0.0007004145300015807,0.0,0.0,-0.00010598209337331355,-0.0001859821059042588,-0.0046429096639407285,-0.0046429096639407285,-0.0046429096639407285
2023-04-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000944915579529563,0.000944915579529563,0.000944915579529563
2023-04-09 00:00:00+00:00,0.01460551843047142,0.013605519197881222,0.004184476099908352,0.0038444760721176863,0.0,0.0,0.001179525745101273,0.0010995257180184126,0.014059152051345945,0.014059152051345945,0.014059152051345945
2023-04-10 00:00:00+00:00,0.04443090036511421,0.04443090036511421,0.020579583942890167,0.02019958198070526,0.0,0.0,0.0035544720012694597,0.0035544720012694597,0.04443090309520316,0.04443090309520316,0.04443090309520316
2023-04-11 00:00:00+00:00,0.019789092242717743,0.019789092242717743,0.011081891134381294,0.011081891134381294,0.0,0.0,0.0015831274213269353,0.0015831274213269353,0.019789093339103794,0.019789093339103794,0.019789093339103794
2023-04-12 00:00:00+00:00,-0.010235517285764217,-0.010235517285764217,-0.005731889978051186,-0.005731889978051186,0.0,0.0,-0.0008188413921743631,-0.0008188413921743631,-0.010235516837003833,-0.010235516837003833,-0.010235516837003833
2023-04-13 00:00:00+00:00,0.01630210131406784,0.01630210131406784,0.009129177778959274,0.009129177778959274,0.0,0.0,0.0013041681377217174,0.0013041681377217174,0.01630210265041351,0.01630210265041351,0.01630210265041351
2023-04-14 00:00:00+00:00,0.003189803333953023,0.003189803333953023,0.0017162761650979519,0.0016362762544304132,0.0,0.0,0.0002551842771936208,0.0002551842771936208,0.0031898027039520055,0.0031898027039520055,0.0031898027039520055
2023-04-15 00:00:00+00:00,-0.005606413818895817,-0.005606413818895817,-0.0029910386074334383,-0.0030710387509316206,0.0,0.0,-0.00044851310667581856,-0.00044851310667581856,-0.005606414743915174,-0.005606414743915174,-0.005606414743915174
2023-04-16 00:00:00+00:00,-0.00034014505217783153,-0.00034014505217783153,-0.00019048125250265002,-0.00019048125250265002,0.0,0.0,-2.7211604901822284e-05,-2.7211604901822284e-05,-0.0003401450911605512,-0.0003401450911605512,-0.0003401450911605512
2023-04-17 00:00:00+00:00,-0.013723403215408325,-0.014723403379321098,-0.012202994897961617,-0.012642993591725826,0.0,0.0,-0.0010588420554995537,-0.0011388420825824142,-0.02845133742153639,-0.02845133742153639,-0.02845133742153639
2023-04-18 00:00:00+00:00,0.0,0.0,0.005609214771538973,0.005549215245991945,0.0,0.0,0.0018628211691975594,0.0018028211779892445,0.031219940835296674,0.031219940835296674,0.031219940835296674
2023-04-19 00:00:00+00:00,0.0,0.0,-0.00887739285826683,-0.00895739160478115,0.0,0.0,-0.003226643893867731,-0.003226643893867731,-0.05377739669181018,-0.05377739669181018,-0.05377739669181018
2023-04-20 00:00:00+00:00,0.0,0.0,-0.003597107483074069,-0.0036771076265722513,0.0,0.0,-0.0011885747080668807,-0.0011885747080668807,-0.0198095791050979,-0.0198095791050979,-0.0198095791050979
2023-04-21 00:00:00+00:00,0.0,0.0,-0.005273713264614344,-0.005393713712692261,0.0,0.0,-0.0021519639994949102,-0.0021519639994949102,-0.03586606740014109,-0.03586606740014109,-0.03586606740014109
2023-04-22 00:00:00+00:00,0.0,0.0,0.0012284063268452883,0.0012284063268452883,0.0,0.0,0.0012284063268452883,0.0012284063268452883,0.020473438735991688,0.020473438735991688,0.020473438735991688
2023-04-23 00:00:00+00:00,0.0,0.0,-0.0004604013520292938,-0.0004604013520292938,0.0,0.0,-0.0004604013520292938,-0.0004604013520292938,-0.007673356187588872,-0.007673356187588872,-0.007673356187588872
2023-04-24 00:00:00+00:00,0.004357404075562954,0.0033574041444808245,0.0010914516169577837,0.0006914515979588032,0.0,0.0,0.0007410752587020397,0.0006010752404108644,-0.0031245175696271847,-0.0031245175696271847,-0.0031245175696271847
2023-04-25 00:00:00+00:00,0.028793590143322945,0.028793590143322945,0.00978982076048851,0.00978982076048851,0.0,0.0,0.002303487155586481,0.002303487155586481,0.028793590489074275,0.028793590489074275,0.028793590489074275
2023-04-26 00:00:00+00:00,0.004004750866442919,0.004004750866442919,-0.007246826775372028,-0.007466827519237995,0.0,0.0,0.00032038005883805454,0.00032038005883805454,0.004004747299619688,0.004004747299619688,0.004004747299619688
2023-04-27 00:00:00+00:00,0.03728441148996353,0.03728441148996353,0.020879268646240234,0.020879268646240234,0.0,0.0,0.002982752863317728,0.002982752863317728,0.037284413406277896,0.037284413406277896,0.037284413406277896
2023-04-28 00:00:00+00:00,-0.005131051875650883,-0.005131051875650883,-0.0028733890503644943,-0.0028733890503644943,0.0,0.0,-0.0004104841500520706,-0.0004104841500520706,-0.005131051946472604,-0.005131051946472604,-0.005131051946472604
2023-04-29 00:00:00+00:00,-0.003236309392377734,-0.003236309392377734,-0.0018333191983401775,-0.001913319225423038,0.0,0.0,-0.00025890476536005735,-0.00025890476536005735,-0.0032363089717951377,-0.0032363089717951377,-0.0032363089717951377
2023-04-30 00:00:00+00:00,2.7867444937088932e-05,-0.0009721325550629111,5.8432788164400565e-05,-0.0006615672925789385,0.0,0.0,2.229395522207539e-06,-7.777060447779247e-05,0.000160304311931198,0.000160304311931198,0.000160304311931198
2023-05-01 00:00:00+00:00,-0.04133001515958716,-0.04233001515958716,-0.024327772717311902,-0.0253077729867249,0.0,0.0,-0.006612802630424912,-0.0067728026304249124,-0.041171732012399355,-0.041171732012399355,-0.041171732012399355
2023-05-02 00:00:00+00:00,-0.0024951305240392685,-0.003495130455121398,0.0013708299957215786,0.0009308299631811678,0.0,0.0,0.0008925781585276127,0.0007325781625695527,0.020970559184023175,0.020970559184023175,0.020970559184023175
2023-05-03 00:00:00+00:00,0.0,0.0,0.002466649515554309,0.0020866496488451958,0.0,0.0,0.0011501130647957325,0.0010501131182536483,0.012685096518354066,0.012685096518354066,0.012685096518354066
2023-05-04 00:00:00+00:00,-0.00922608096152544,-0.010226081125438213,-0.0046506221406161785,-0.005150622222572565,0.0,0.0,-0.0014651897363364697,-0.0016851897817105055,-0.0067447769307047096,-0.0067447769307047096,-0.0067447769307047096
2023-05-05 00:00:00+00:00,0.023584561422467232,0.023584561422467232,0.016158126294612885,0.015658123418688774,0.0,0.0,0.003954677376896143,0.0039346772246062756,0.023584562174715863,0.023584562174715863,0.023584562174715863
2023-05-06 00:00:00+00:00,-0.022158712148666382,-0.023158712312579155,-0.01723898947238922,-0.018498988822102547,0.0,0.0,-0.0038504088297486305,-0.004050408490002155,-0.02118874351183507,-0.02118874351183507,-0.02118874351183507
2023-05-07 00:00:00+00:00,0.0,0.0,0.0002594672259874642,-0.0003405328025110066,0.0,0.0,-1.0223269782727584e-05,-3.0223269277485088e-05,-0.015566987691636284,-0.015566987691636284,-0.015566987691636284
2023-05-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027821797537336778,-0.027821797537336778,-0.027821797537336778
2023-05-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016997523510108644,-0.0016997523510108644,-0.0016997523510108644
2023-05-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009842265738951076,-0.0009842265738951076,-0.0009842265738951076
2023-05-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02261200054310487,-0.02261200054310487,-0.02261200054310487
2023-05-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007038283695463597,-0.007038283695463597,-0.007038283695463597
2023-05-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007023420896069352,-0.0007023420896069352,-0.0007023420896069352
2023-05-14 00:00:00+00:00,0.0,0.0,-5.530215639737435e-05,-0.00011530216579558328,0.0,0.0,0.0,0.0,0.0052462970005384925,0.0052462970005384925,0.0052462970005384925
2023-05-15 00:00:00+00:00,0.0,0.0,-0.0006392294308170676,-0.0010792292887344956,0.0,0.0,-0.0001379644381813705,-0.00015796445950400084,0.009091939607199747,0.009091939607199747,0.009091939607199747
2023-05-16 00:00:00+00:00,0.0,0.0,-0.002596083329990506,-0.0026560830883681774,0.0,0.0,-9.369997133035213e-05,-9.369997133035213e-05,-0.004684998251160961,-0.004684998251160961,-0.004684998251160961
2023-05-17 00:00:00+00:00,0.015317624434828758,0.014317624270915985,0.0023025390692055225,0.0014825393445789814,0.0,0.0,0.0011323838261887431,0.0010123839601874352,0.013667300781801978,0.013667300781801978,0.013667300781801978
2023-05-18 00:00:00+00:00,-0.02188093401491642,-0.02188093401491642,-0.009640995413064957,-0.009700995869934559,0.0,0.0,-0.003514333860948682,-0.0035743338521569967,-0.021880932862058857,-0.021880932862058857,-0.021880932862058857
2023-05-19 00:00:00+00:00,0.002563695888966322,0.002563695888966322,0.0011280262842774391,0.0011280262842774391,0.0,0.0,0.0004101913364138454,0.0004101913364138454,0.002563696341593576,0.002563696341593576,0.002563696341593576
2023-05-20 00:00:00+00:00,0.008474776521325111,0.008474776521325111,0.0037289017345756292,0.0037289017345756292,0.0,0.0,0.0013559642247855663,0.0013559642247855663,0.008474776036246943,0.008474776036246943,0.008474776036246943
2023-05-21 00:00:00+00:00,-0.009349103085696697,-0.01034910324960947,-0.004922349005937576,-0.0051423488184809685,0.0,0.0,-0.0018150204559788108,-0.001895020599476993,-0.013614364310556789,-0.013614364310556789,-0.013614364310556789
2023-05-22 00:00:00+00:00,0.0,0.0,0.002533752704039216,0.0015937522985041142,0.0,0.0,0.0008034269558265805,0.0006834268569946289,0.003522685806023758,0.003522685806023758,0.003522685806023758
2023-05-23 00:00:00+00:00,0.0,0.0,0.0026600598357617855,0.0025000600144267082,0.0,0.0,0.0,0.0,0.013890083047884392,0.013890083047884392,0.013890083047884392
2023-05-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034057714111505384,-0.034057714111505384,-0.034057714111505384
2023-05-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006282060892688644,0.006282060892688644,0.006282060892688644
