month,train_start,train_end,objective,top_n,cost_mode,selected_rule_ids,best_score,equivalent_transactions
2023-12-01,2022-12-01,2023-11-30,sharpe,50,broker,6980;6860;6845;6875;6995;6881;6851;6848;6866;6878;6818;6833;6872;6863;6857;6803;7010;7475;7490;6842;6812;6998;6797;7607;7622;7505;6830;6983;6821;6836;6806;6800;6608;6596;6827;6815;6593;6581;6986;7115;7007;7127;7013;6578;6974;7001;7130;6644;7112;6959,0.13436125218868256,6.800000057220458
2024-01-01,2023-01-01,2023-12-31,sharpe,50,broker,7490;7475;6833;6980;6818;7505;6803;6860;6995;7433;7448;6806;6821;6836;7463;6845;6875;6881;6851;6830;6872;6857;6866;7010;6800;6878;6827;6848;6863;6815;6842;6812;6608;7622;7607;6797;6593;7115;7130;6578;7127;6998;7112;6983;6839;6569;6611;6596;6884;7142,0.14326472580432892,10.76000045776367
2024-02-01,2023-02-01,2024-01-31,sharpe,50,broker,6881;6569;6818;6866;6803;6851;6833;6539;6554;6830;6608;7622;7607;7565;7580;6536;6884;6800;6593;6578;6815;6860;6845;6551;6875;6899;6869;6980;6566;6806;6821;7640;6929;6836;7637;7115;7130;5999;6311;6914;6341;6326;6911;6014;6827;6878;6872;6926;6854;6689,0.11000458896160126,8.479999904632567
2024-03-01,2023-03-01,2024-02-29,sharpe,50,broker,6833;6818;6803;6836;6830;5756;6800;6815;5729;7640;7607;7622;5759;5744;6005;7565;7580;6806;6821;5990;7112;7127;7115;7130;9808;6020;6593;7142;6578;6569;6608;6827;5999;7637;7535;7520;7550;6014;5726;6974;6539;5741;6029;6554;6959;6944;6062;7145;7595;5996,0.1635144054889679,7.62000005722046
2024-04-01,2023-04-01,2024-03-31,sharpe,50,broker,7112;7127;7115;7130;7142;7145;7550;7535;7520;7136;7121;5756;7133;7148;7118;6974;5759;6959;6944;5729;5744;7640;6956;6941;6899;6971;6929;6914;7124;7580;7565;7595;7139;7151;8346;8331;8361;6083;6689;6161;7013;6077;6092;6902;5726;6098;6674;6701;6983;6998,0.15800468623638153,7.899999961853027
2024-05-01,2023-05-01,2024-04-30,sharpe,50,broker,7640;7523;7538;7553;7622;7607;7127;7112;7142;7580;7565;7595;7115;7130;7610;7625;7637;7136;7550;7520;7535;8142;8112;8127;6674;7145;7064;7121;6689;6899;6929;6749;7133;6914;7443;7428;7458;7049;7034;7148;7951;6671;6734;6719;6686;7118;6698;8995;8965;8980,0.12817594408988953,6.359999904632568
2024-06-01,2023-06-01,2024-05-31,sharpe,50,broker,7640;7610;7625;7553;7538;7523;7550;7535;7520;7580;7595;7565;8784;8799;7725;7695;7710;7951;9852;9822;9837;7013;7546;7531;7516;7433;7448;8529;8544;8514;8823;8157;8853;8187;8838;8172;7463;9075;9045;9060;8490;8460;8475;7912;7882;7897;7639;7624;7609;6983,0.14287768304347992,4.239999952316284
2024-07-01,2023-07-01,2024-06-30,sharpe,50,broker,9060;9075;9045;7725;7695;7710;9312;9297;9282;8799;8784;7013;8475;8490;8460;8142;6998;6983;7127;7112;7142;7640;7610;7625;8127;8112;8322;9450;9465;8187;8157;8853;8823;8838;8172;8514;8529;8544;7535;7550;7520;8307;8314;9852;9837;9822;7546;7531;7516;7538,0.1266467571258545,2.399999976158142
2024-08-01,2023-08-01,2024-07-31,sharpe,50,broker,9045;9075;9060;7013;7725;7710;7695;6998;6983;7882;7912;7897;9312;9297;9282;8475;8490;8460;6713;6728;6671;6686;8784;8799;6743;6674;6698;6689;6701;6899;6884;6929;6656;6914;6653;7516;7531;7546;7064;7010;6668;6683;6749;6989;6704;6869;6632;6734;6719;7019,0.1346612423658371,6.120000095367431
2024-09-01,2023-09-01,2024-08-31,sharpe,50,broker,7013;6998;6983;9075;9045;9060;9297;9312;9282;7725;7695;7710;9450;9480;9465;8490;8475;8460;7010;7019;6989;7004;8784;8799;7912;7897;7882;6986;7001;6980;5354;5339;7016;5324;6995;6938;5756;5741;5726;5366;5381;6953;6968;5396;8142;5378;5363;5393;4676;4661,0.1391463577747345,7.519999828338623
2024-10-01,2023-10-01,2024-09-30,sharpe,50,broker,7013;6998;6983;7019;6989;7004;9075;9045;9060;9282;9312;9297;7010;9480;9465;9450;6986;7710;7695;7725;7001;8460;8490;8475;5339;5354;5324;8799;8784;7016;6980;4676;5378;5363;5393;6995;4673;4661;5366;5381;4646;4643;4658;5396;7535;7520;7550;3653;7523;7538,0.1438831090927124,9.440000228881836
2024-11-01,2023-11-01,2024-10-31,sharpe,50,broker,9312;9282;9297;9045;9060;9075;8490;8475;8460;8529;8544;8514;9480;9465;9450;8784;8799;7013;6998;6983;7725;7695;7710;8823;8838;8853;8142;7019;8112;8127;6989;7004;7538;7523;7553;8814;9348;9333;9318;7010;8883;8868;8898;8634;8604;8619;5339;5354;7692;6986,0.14777871966362,9.499999885559083
2024-12-01,2023-12-01,2024-11-30,sharpe,50,broker,7013;6998;6983;9060;9075;9045;9450;9480;9465;7010;9282;9312;9297;6986;7001;6980;8799;8784;6995;7016;6989;7019;7004;4676;4673;4643;4658;7007;9055;9085;9070;5339;5354;5324;4661;9333;9318;9348;8142;4646;8490;8475;8460;6992;8838;8853;8823;7725;7710;7695,0.16344238817691803,8.999999923706056
2025-01-01,2024-01-01,2024-12-31,sharpe,50,broker,7013;6998;6983;4676;9450;9480;9465;9348;9318;9333;8799;8784;9045;9075;9060;4643;4673;4658;9282;9312;9297;6986;7001;6989;7010;4619;4661;7004;4604;4646;6980;7019;4634;7016;6995;4640;4655;4934;4649;7007;4670;4664;7912;7882;7897;4919;8313;4679;8283;8298,0.14329160749912262,10.519999847412109
2025-02-01,2024-02-01,2025-01-31,sharpe,50,broker,9060;9075;9045;9318;9333;9348;9480;9450;9465;8799;8784;9312;9282;9297;8823;8853;8838;7710;7725;7695;8898;8868;8883;8634;8619;8604;7013;8142;9076;9046;9061;8112;8127;8490;8475;8460;9055;9070;9085;9186;6998;8814;6983;9310;9280;9295;8514;8544;8529;7001,0.15296901762485504,6.15999979019165
2025-03-01,2024-03-01,2025-02-28,sharpe,50,broker,9075;9045;9060;8838;8853;8823;7710;7695;7725;8883;8898;8868;8634;8619;8604;8142;8799;8784;7013;8112;8127;6998;7897;7912;7882;6983;9465;9480;9450;8475;8460;8490;9055;9085;9070;7794;7809;4676;9061;9076;9046;9333;9318;9348;7001;8193;8208;8223;4589;7016,0.11617984622716904,1.4999999570846558
2025-04-01,2024-04-01,2025-03-31,sharpe,50,broker,9060;9045;9075;8838;8823;8853;4673;7695;7725;7710;8818;8788;8803;4676;4658;4643;9070;9055;9085;8883;8868;8898;9061;9076;9046;8604;8619;8634;4640;4655;9068;9053;9083;8478;8463;8493;4619;4670;4604;4661;9272;9287;9302;9056;9086;9071;4646;8547;8532;8517,0.08331464976072311,2.239999885559082
2025-05-01,2024-05-01,2025-04-30,sharpe,50,broker,9081;9051;9066;9085;9070;9055;9083;9068;9053;8788;8803;8818;9046;9076;9061;9272;9302;9287;9056;9086;9071;8463;8478;8493;7897;7912;7882;8545;8530;8515;7879;7894;7909;7900;7885;7915;9075;9060;9045;8146;8161;8176;9062;9077;9047;9059;9089;9074;8532;8517,0.1082623079419136,5.479999771118164
2025-06-01,2024-06-01,2025-05-31,sharpe,50,broker,9051;9081;9066;4673;7693;7678;7663;4676;4658;9061;9046;9076;4643;9240;9225;9255;4640;9083;9068;9053;4655;8145;8160;8175;9287;9302;9272;9056;9071;9086;4646;4670;4661;8125;8140;8110;8515;8530;8545;7555;7540;7525;4667;4649;9085;9055;9070;9050;9065;9080,0.11015094071626663,7.120000095367431
2025-07-01,2024-07-01,2025-06-30,sharpe,50,broker,7693;7678;7663;8125;8140;8110;7963;7933;7948;8491;8461;8476;8545;8515;8530;8517;8547;8532;9081;9066;9051;4673;8899;8884;8869;8788;8818;8803;8106;8136;8121;7737;7722;7707;9262;9232;9247;8635;8620;8605;4676;9225;9255;9240;8556;8571;8586;4268;8625;8595,0.11751922965049744,7.939999809265137
2025-08-01,2024-08-01,2025-07-31,sharpe,50,broker,7963;7933;7948;7678;7663;7693;8140;8125;8110;8515;8545;8530;8803;8788;8818;8476;8491;8461;8050;8020;8035;8073;8088;8058;8635;8605;8620;9240;9255;9225;7673;7658;7688;8532;8547;8517;8899;8884;8869;8121;8106;8136;8038;8053;8023;7737;7707;7722;9232;9262,0.13548773527145386,4.960000095367431
2025-09-01,2024-09-01,2025-08-31,sharpe,50,broker,7933;7963;7948;8680;8073;8088;8058;8038;8053;8023;7678;7693;7663;8367;8700;8685;8715;8077;8092;8062;9006;9021;9036;9240;9255;9225;7957;7927;7942;8039;8024;8054;8096;8081;8066;8388;8373;8403;8683;7495;7510;7480;8413;8383;8398;8718;8688;8703;8668;8653,0.1506325751543045,3.3200000095367432
2025-10-01,2024-10-01,2025-09-30,sharpe,50,broker,7948;7933;7963;8680;9225;9240;9255;8041;8026;8011;8386;8401;8371;8388;8403;8373;8683;8344;8329;9021;9036;9006;8653;8668;8715;8685;8700;8367;8356;7927;7957;7942;7999;7984;7969;8411;8381;8396;8383;8398;8413;8717;8702;8681;8369;8352;8337;8341;8326;7540,0.145301952958107,6.2600001716613765
2025-11-01,2024-11-01,2025-10-31,sharpe,50,broker,7948;7933;7963;8367;8681;8651;8666;8337;8352;8680;8369;8354;8339;8673;8653;8668;8649;8664;7999;7984;7969;8683;8663;8648;8678;8644;8659;8401;8371;8386;8682;9225;9255;9240;7927;7957;7942;8329;8344;7980;7995;7965;8026;8041;8011;8671;8660;8645;8675;8657,0.13131815195083618,0.7399999809265136
2025-12-01,2024-12-01,2025-11-30,sharpe,50,broker,7948;7933;7963;8651;8666;8681;8367;8337;8352;8369;8649;8664;8354;8339;8673;8683;8386;8371;8401;7999;7969;7984;8648;8678;8663;8329;8344;8680;7947;7932;7962;8682;8668;8653;8679;7927;7957;7942;8659;8644;8675;8645;8660;8642;8657;8672;8041;8026;8011;8445,0.09688478708267212,0.47999998927116394
2026-01-01,2025-01-01,2025-12-31,sharpe,50,broker,8367;8651;8681;8666;8352;8337;7963;7933;7948;8369;8339;8354;8386;8371;8401;8678;8648;8663;8658;8643;8673;8329;8344;8675;8660;8645;8680;8664;8649;8679;8672;8683;8338;8353;8668;8653;7999;7969;7984;8642;8657;8676;8661;8646;8700;8715;8685;8368;7927;7957,0.10916542261838913,3.6399999713897704
2026-02-01,2025-02-01,2026-01-31,sharpe,50,broker,8649;8664;8679;8369;7963;8367;8354;8339;7948;7933;8666;8681;8651;8668;8683;8653;8680;8650;8665;8338;8353;8329;8344;8667;8682;8652;8362;8352;8337;8654;8669;8684;8663;8648;8678;8332;8347;8368;8336;8351;7930;7945;7960;8366;8359;8360;7927;7957;7942;7984,0.07012449204921722,1.140000011920929
2026-03-01,2025-03-01,2026-02-28,sharpe,50,broker,8369;8339;8354;8681;8666;8651;8668;8653;8683;8652;8667;8682;8353;8338;8649;8664;8679;8665;8650;8680;8367;8654;8669;8684;8337;8352;8368;8648;8678;8663;8411;8381;8396;8293;8308;8323;8703;8718;8394;8379;8409;8675;8645;8660;8705;8720;8305;8320;8393;8378,0.08457105606794357,2.560000023841858
2026-04-01,2025-04-01,2026-03-31,sharpe,50,broker,8649;8679;8664;8367;8369;8668;8683;8653;8339;8354;8681;8651;8666;8652;8667;8682;8680;8665;8650;8338;8353;8337;8352;8654;8684;8669;8308;8323;8293;8368;8718;8703;8663;8678;8648;8409;8394;8379;8324;8309;8294;8396;8381;8411;8391;8376;8406;8305;8320;8660,0.07271101325750351,5.179999914169311
2026-05-01,2025-05-01,2026-04-30,sharpe,50,broker,8650;8680;8665;8323;8293;8308;8684;8669;8654;8666;8681;8651;8652;8682;8667;8683;8668;8653;8774;8354;8339;8369;8649;8679;8664;8744;8759;8367;8772;8718;8703;8353;8338;9003;8352;8337;8305;8320;8379;8409;8394;8381;8396;8411;8663;8648;8678;9667;9637;9652,0.06971018016338348,4.8200001144409175
2026-06-01,2025-06-01,2026-05-31,sharpe,50,broker,8650;8665;8680;8352;8337;8293;8308;8323;8667;8682;8652;9637;9667;9652;9640;9655;9670;9648;9633;9663;8684;8669;8654;8651;8681;8666;8353;8338;8339;8354;8369;8774;9003;8683;8668;8653;9632;9662;9647;8744;8759;9638;9668;9653;8679;8649;8664;9642;9657;9672,0.03816891834139824,0.9000000083446502
2026-07-01,2025-07-01,2026-06-30,sharpe,50,broker,8379;8394;8409;8680;8650;8665;8323;8308;8293;8339;8369;8354;8352;8367;8337;8338;8353;6410;8368;6395;8654;8684;8669;9637;9667;9652;6074;7238;9633;9648;9663;6422;6116;8681;8666;8651;8411;8381;8396;6398;6425;6056;6089;6041;9655;9670;9640;7232;8758;8743,0.025071149691939354,3.179999980926514
2026-08-01,2025-08-01,2026-07-31,sharpe,50,broker,9652;9637;9667;8409;8394;8379;6074;6410;6830;6395;9673;9658;9643;8369;8354;8339;6422;6398;6056;6116;9672;9642;9657;6041;7238;9644;9674;9659;9633;9663;9648;8323;8308;8293;6413;6425;6836;6071;9664;9634;9649;6101;7232;9647;9632;9662;6083;6068;6089;6833,0.010697384364902973,5.679999961853027
2023-01-01,2022-01-01,2022-12-31,sharpe,50,paper,9889;9874;9859;9890;9860;9875;9863;9878;9893;9498;9513;9528;9885;9855;9870;9897;9867;9882;9896;9866;9881;9770;9800;9785;9871;9856;9886;9899;9869;9884;9783;9768;9798;9879;9864;9894;9536;9521;9506;9883;9868;9898;9694;9769;9709;9679;9799;9784;9539;9524,0.08311688154935837,0.0
2023-02-01,2022-02-01,2023-01-31,sharpe,50,paper,9889;9859;9874;9860;9890;9875;9878;9863;9893;9528;9498;9513;9870;9855;9885;9867;9882;9897;9881;9866;9896;9800;9785;9770;9856;9871;9886;9884;9869;9899;9768;9798;9783;9879;9894;9864;9506;9521;9536;9898;9883;9868;9769;9709;9679;9799;9694;9784;6989;9524,0.08311694115400314,0.1999999964237213
2023-03-01,2022-03-01,2023-02-28,sharpe,50,paper,9874;9859;9889;9890;9860;9875;9878;9863;9893;9513;9528;9498;9855;9885;9870;9867;9882;9897;9881;9866;9896;9800;9785;9770;9871;9886;9856;9884;9899;9869;9798;9768;9783;9879;9864;9894;9521;9506;9536;9898;9868;9883;9784;9799;9679;9769;9709;9694;9524;9539,0.08311699330806732,0.0
2023-04-01,2022-04-01,2023-03-31,sharpe,50,paper,9859;9889;9874;9875;9860;9890;9878;9863;9893;9498;9528;9513;9870;9885;9855;9867;9897;9882;9866;9881;9896;9770;9785;9800;9856;9886;9871;9899;9884;9869;9783;9768;9798;9879;9864;9894;9506;9521;9536;6989;7004;8454;8439;8424;9868;9898;9883;6986;7001;9694,0.0831170529127121,0.7600000238418578
2023-05-01,2022-05-01,2023-04-30,sharpe,50,paper,9874;9859;9889;8424;8439;8454;9890;9860;9875;9878;9863;9893;9528;9513;9498;9870;9885;9855;9897;9882;9867;6989;8426;8441;8456;9881;9866;9896;7004;6986;7001;9770;9800;9785;6884;9856;9871;9886;6854;6881;6869;9884;9869;9899;8415;8430;9798;9768;9783;4859,0.08311711251735687,1.6400000524520872
2023-06-01,2022-06-01,2023-05-31,sharpe,50,paper,9859;9889;9874;8745;8730;8760;9860;9890;9875;8424;8454;8439;9893;9878;9863;9855;9870;9885;9867;9882;9897;7701;7731;7716;8775;8805;8790;9881;9866;9896;8487;8502;8472;9800;9785;9770;9054;9084;9069;6881;9856;9871;9886;8118;8103;8130;9042;9012;9027;9869,0.08311716467142105,0.5200000143051148
2023-07-01,2022-07-01,2023-06-30,sharpe,50,paper,8997;8967;8982;7683;7668;7653;9874;9859;9889;9795;9705;9690;9675;9765;9780;8999;6980;7007;8969;8984;6881;6995;7010;6989;7001;6884;6986;7004;6854;6869;6992;6833;4859;4916;6803;4814;4856;4844;4751;4910;6977;4799;6851;8760;8730;8745;4922;4829;6866;6983,0.1053265705704689,5.98
2023-08-01,2022-08-01,2023-07-31,sharpe,50,paper,8997;7653;7668;7683;8982;8967;6980;6881;6995;6884;4910;7007;6869;4859;7010;7001;4844;6986;4922;4919;4925;4829;4916;6854;6992;6989;4856;4907;6977;7004;4913;4841;4949;4931;6866;6851;4934;4826;8760;8730;8745;4940;4928;7013;6998;6983;4880;4892;4865;4847,0.0759177953004837,10.219999618530274
2023-09-01,2022-09-01,2023-08-31,sharpe,50,paper,6980;6995;6881;4910;6884;4925;6869;7007;4922;7010;4913;4907;6992;7001;6986;6854;6851;6866;8997;4940;4928;6977;6998;6983;6848;4916;7016;4943;6878;4937;7082;6860;7668;7653;7683;4859;7004;7013;8967;8982;6989;6929;6875;4844;4919;6845;6899;6863;4931;6914,0.0864834263920784,9.879999618530274
2023-10-01,2022-10-01,2023-09-30,sharpe,50,paper,6980;6995;7007;6992;7010;6977;4910;4913;4925;6983;6998;6881;4928;7001;4940;6986;4943;4916;7013;7518;7548;7533;7016;4922;7666;7651;7681;4907;4931;7506;6866;4919;6851;6878;4937;7683;7668;7653;4949;6848;6833;4946;4934;6869;6818;6989;6884;6860;6803;6863,0.10945631563663483,7.760000114440918
2023-11-01,2022-11-01,2023-10-31,sharpe,50,paper,6980;6995;7007;7010;6992;6977;6998;6983;6986;7001;7013;7016;6881;6851;4913;6833;6818;6866;6803;4910;6878;4916;6848;4925;7046;4928;6812;4943;4940;6989;6830;6797;6821;7004;6836;6806;7061;6863;6875;6860;6800;7031;4922;6845;7681;7651;7666;4931;6827;6839,0.14600816369056702,7.759999980926514
2023-12-01,2022-12-01,2023-11-30,sharpe,50,paper,6980;6860;6845;6875;6995;6881;6851;6848;6866;6878;6818;6833;6872;6863;6857;6803;7010;7475;7490;6842;6812;6998;6797;7607;7622;7505;6830;6983;6821;6836;6806;6800;6608;6596;6827;6815;6593;6581;6986;7115;7007;7127;7013;6578;6974;7001;7130;6644;7112;6959,0.13436125218868256,6.800000057220458
2024-01-01,2023-01-01,2023-12-31,sharpe,50,paper,7490;7475;6833;6980;6818;7505;6803;6860;6995;7433;7448;6806;6821;6836;7463;6845;6875;6881;6851;6830;6872;6857;6866;7010;6800;6878;6827;6848;6863;6815;6842;6812;6608;7622;7607;6797;6593;7115;7130;6578;7127;6998;7112;6983;6839;6569;6611;6596;6884;7142,0.14326472580432892,10.76000045776367
2024-02-01,2023-02-01,2024-01-31,sharpe,50,paper,6881;6569;6818;6866;6803;6851;6833;6539;6554;6830;6608;7622;7607;7565;7580;6536;6884;6800;6593;6578;6815;6860;6845;6551;6875;6899;6869;6980;6566;6806;6821;7640;6929;6836;7637;7115;7130;5999;6311;6914;6341;6326;6911;6014;6827;6878;6872;6926;6854;6689,0.11000458896160126,8.479999904632567
2024-03-01,2023-03-01,2024-02-29,sharpe,50,paper,6833;6818;6803;6836;6830;5756;6800;6815;5729;7640;7607;7622;5759;5744;6005;7565;7580;6806;6821;5990;7112;7127;7115;7130;9808;6020;6593;7142;6578;6569;6608;6827;5999;7637;7535;7520;7550;6014;5726;6974;6539;5741;6029;6554;6959;6944;6062;7145;7595;5996,0.1635144054889679,7.62000005722046
2024-04-01,2023-04-01,2024-03-31,sharpe,50,paper,7112;7127;7115;7130;7142;7145;7550;7535;7520;7136;7121;5756;7133;7148;7118;6974;5759;6959;6944;5729;5744;7640;6956;6941;6899;6971;6929;6914;7124;7580;7565;7595;7139;7151;8346;8331;8361;6083;6689;6161;7013;6077;6092;6902;5726;6098;6674;6701;6983;6998,0.15800468623638153,7.899999961853027
2024-05-01,2023-05-01,2024-04-30,sharpe,50,paper,7640;7523;7538;7553;7622;7607;7127;7112;7142;7580;7565;7595;7115;7130;7610;7625;7637;7136;7550;7520;7535;8142;8112;8127;6674;7145;7064;7121;6689;6899;6929;6749;7133;6914;7443;7428;7458;7049;7034;7148;7951;6671;6734;6719;6686;7118;6698;8995;8965;8980,0.12817594408988953,6.359999904632568
2024-06-01,2023-06-01,2024-05-31,sharpe,50,paper,7640;7610;7625;7553;7538;7523;7550;7535;7520;7580;7595;7565;8784;8799;7725;7695;7710;7951;9852;9822;9837;7013;7546;7531;7516;7433;7448;8529;8544;8514;8823;8157;8853;8187;8838;8172;7463;9075;9045;9060;8490;8460;8475;7912;7882;7897;7639;7624;7609;6983,0.14287768304347992,4.239999952316284
2024-07-01,2023-07-01,2024-06-30,sharpe,50,paper,9060;9075;9045;7725;7695;7710;9312;9297;9282;8799;8784;7013;8475;8490;8460;8142;6998;6983;7127;7112;7142;7640;7610;7625;8127;8112;8322;9450;9465;8187;8157;8853;8823;8838;8172;8514;8529;8544;7535;7550;7520;8307;8314;9852;9837;9822;7546;7531;7516;7538,0.1266467571258545,2.399999976158142
2024-08-01,2023-08-01,2024-07-31,sharpe,50,paper,9045;9075;9060;7013;7725;7710;7695;6998;6983;7882;7912;7897;9312;9297;9282;8475;8490;8460;6713;6728;6671;6686;8784;8799;6743;6674;6698;6689;6701;6899;6884;6929;6656;6914;6653;7516;7531;7546;7064;7010;6668;6683;6749;6989;6704;6869;6632;6734;6719;7019,0.1346612423658371,6.120000095367431
2024-09-01,2023-09-01,2024-08-31,sharpe,50,paper,7013;6998;6983;9075;9045;9060;9297;9312;9282;7725;7695;7710;9450;9480;9465;8490;8475;8460;7010;7019;6989;7004;8784;8799;7912;7897;7882;6986;7001;6980;5354;5339;7016;5324;6995;6938;5756;5741;5726;5366;5381;6953;6968;5396;8142;5378;5363;5393;4676;4661,0.1391463577747345,7.519999828338623
2024-10-01,2023-10-01,2024-09-30,sharpe,50,paper,7013;6998;6983;7019;6989;7004;9075;9045;9060;9282;9312;9297;7010;9480;9465;9450;6986;7710;7695;7725;7001;8460;8490;8475;5339;5354;5324;8799;8784;7016;6980;4676;5378;5363;5393;6995;4673;4661;5366;5381;4646;4643;4658;5396;7535;7520;7550;3653;7523;7538,0.1438831090927124,9.440000228881836
2024-11-01,2023-11-01,2024-10-31,sharpe,50,paper,9312;9282;9297;9045;9060;9075;8490;8475;8460;8529;8544;8514;9480;9465;9450;8784;8799;7013;6998;6983;7725;7695;7710;8823;8838;8853;8142;7019;8112;8127;6989;7004;7538;7523;7553;8814;9348;9333;9318;7010;8883;8868;8898;8634;8604;8619;5339;5354;7692;6986,0.14777871966362,9.499999885559083
2024-12-01,2023-12-01,2024-11-30,sharpe,50,paper,7013;6998;6983;9060;9075;9045;9450;9480;9465;7010;9282;9312;9297;6986;7001;6980;8799;8784;6995;7016;6989;7019;7004;4676;4673;4643;4658;7007;9055;9085;9070;5339;5354;5324;4661;9333;9318;9348;8142;4646;8490;8475;8460;6992;8838;8853;8823;7725;7710;7695,0.16344238817691803,8.999999923706056
2025-01-01,2024-01-01,2024-12-31,sharpe,50,paper,7013;6998;6983;4676;9450;9480;9465;9348;9318;9333;8799;8784;9045;9075;9060;4643;4673;4658;9282;9312;9297;6986;7001;6989;7010;4619;4661;7004;4604;4646;6980;7019;4634;7016;6995;4640;4655;4934;4649;7007;4670;4664;7912;7882;7897;4919;8313;4679;8283;8298,0.14329160749912262,10.519999847412109
2025-02-01,2024-02-01,2025-01-31,sharpe,50,paper,9060;9075;9045;9318;9333;9348;9480;9450;9465;8799;8784;9312;9282;9297;8823;8853;8838;7710;7725;7695;8898;8868;8883;8634;8619;8604;7013;8142;9076;9046;9061;8112;8127;8490;8475;8460;9055;9070;9085;9186;6998;8814;6983;9310;9280;9295;8514;8544;8529;7001,0.15296901762485504,6.15999979019165
2025-03-01,2024-03-01,2025-02-28,sharpe,50,paper,9075;9045;9060;8838;8853;8823;7710;7695;7725;8883;8898;8868;8634;8619;8604;8142;8799;8784;7013;8112;8127;6998;7897;7912;7882;6983;9465;9480;9450;8475;8460;8490;9055;9085;9070;7794;7809;4676;9061;9076;9046;9333;9318;9348;7001;8193;8208;8223;4589;7016,0.11617984622716904,1.4999999570846558
2025-04-01,2024-04-01,2025-03-31,sharpe,50,paper,9060;9045;9075;8838;8823;8853;4673;7695;7725;7710;8818;8788;8803;4676;4658;4643;9070;9055;9085;8883;8868;8898;9061;9076;9046;8604;8619;8634;4640;4655;9068;9053;9083;8478;8463;8493;4619;4670;4604;4661;9272;9287;9302;9056;9086;9071;4646;8547;8532;8517,0.08331464976072311,2.239999885559082
2025-05-01,2024-05-01,2025-04-30,sharpe,50,paper,9081;9051;9066;9085;9070;9055;9083;9068;9053;8788;8803;8818;9046;9076;9061;9272;9302;9287;9056;9086;9071;8463;8478;8493;7897;7912;7882;8545;8530;8515;7879;7894;7909;7900;7885;7915;9075;9060;9045;8146;8161;8176;9062;9077;9047;9059;9089;9074;8532;8517,0.1082623079419136,5.479999771118164
2025-06-01,2024-06-01,2025-05-31,sharpe,50,paper,9051;9081;9066;4673;7693;7678;7663;4676;4658;9061;9046;9076;4643;9240;9225;9255;4640;9083;9068;9053;4655;8145;8160;8175;9287;9302;9272;9056;9071;9086;4646;4670;4661;8125;8140;8110;8515;8530;8545;7555;7540;7525;4667;4649;9085;9055;9070;9050;9065;9080,0.11015094071626663,7.120000095367431
2025-07-01,2024-07-01,2025-06-30,sharpe,50,paper,7693;7678;7663;8125;8140;8110;7963;7933;7948;8491;8461;8476;8545;8515;8530;8517;8547;8532;9081;9066;9051;4673;8899;8884;8869;8788;8818;8803;8106;8136;8121;7737;7722;7707;9262;9232;9247;8635;8620;8605;4676;9225;9255;9240;8556;8571;8586;4268;8625;8595,0.11751922965049744,7.939999809265137
2025-08-01,2024-08-01,2025-07-31,sharpe,50,paper,7963;7933;7948;7678;7663;7693;8140;8125;8110;8515;8545;8530;8803;8788;8818;8476;8491;8461;8050;8020;8035;8073;8088;8058;8635;8605;8620;9240;9255;9225;7673;7658;7688;8532;8547;8517;8899;8884;8869;8121;8106;8136;8038;8053;8023;7737;7707;7722;9232;9262,0.13548773527145386,4.960000095367431
2025-09-01,2024-09-01,2025-08-31,sharpe,50,paper,7933;7963;7948;8680;8073;8088;8058;8038;8053;8023;7678;7693;7663;8367;8700;8685;8715;8077;8092;8062;9006;9021;9036;9240;9255;9225;7957;7927;7942;8039;8024;8054;8096;8081;8066;8388;8373;8403;8683;7495;7510;7480;8413;8383;8398;8718;8688;8703;8668;8653,0.1506325751543045,3.3200000095367432
2025-10-01,2024-10-01,2025-09-30,sharpe,50,paper,7948;7933;7963;8680;9225;9240;9255;8041;8026;8011;8386;8401;8371;8388;8403;8373;8683;8344;8329;9021;9036;9006;8653;8668;8715;8685;8700;8367;8356;7927;7957;7942;7999;7984;7969;8411;8381;8396;8383;8398;8413;8717;8702;8681;8369;8352;8337;8341;8326;7540,0.145301952958107,6.2600001716613765
2025-11-01,2024-11-01,2025-10-31,sharpe,50,paper,7948;7933;7963;8367;8681;8651;8666;8337;8352;8680;8369;8354;8339;8673;8653;8668;8649;8664;7999;7984;7969;8683;8663;8648;8678;8644;8659;8401;8371;8386;8682;9225;9255;9240;7927;7957;7942;8329;8344;7980;7995;7965;8026;8041;8011;8671;8660;8645;8675;8657,0.13131815195083618,0.7399999809265136
2025-12-01,2024-12-01,2025-11-30,sharpe,50,paper,7948;7933;7963;8651;8666;8681;8367;8337;8352;8369;8649;8664;8354;8339;8673;8683;8386;8371;8401;7999;7969;7984;8648;8678;8663;8329;8344;8680;7947;7932;7962;8682;8668;8653;8679;7927;7957;7942;8659;8644;8675;8645;8660;8642;8657;8672;8041;8026;8011;8445,0.09688478708267212,0.47999998927116394
2026-01-01,2025-01-01,2025-12-31,sharpe,50,paper,8367;8651;8681;8666;8352;8337;7963;7933;7948;8369;8339;8354;8386;8371;8401;8678;8648;8663;8658;8643;8673;8329;8344;8675;8660;8645;8680;8664;8649;8679;8672;8683;8338;8353;8668;8653;7999;7969;7984;8642;8657;8676;8661;8646;8700;8715;8685;8368;7927;7957,0.10916542261838913,3.6399999713897704
