date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 07:30:00,2026-05-28 13:00:00,AUDUSD,SELL,loss,-1.0584,20.0,15.13,1
2026-05-29,2026-05-29 07:30:00,2026-05-29 12:00:00,AUDUSD,SELL,loss,-1.0584,15.13,11.45,1
2026-06-01,2026-06-01 07:30:00,2026-06-01 13:00:00,AUDUSD,SELL,win,1.2403,11.45,14.71,1
2026-06-02,2026-06-02 07:30:00,2026-06-02 16:00:00,AUDUSD,BUY,timeout,0.1039,14.71,15.07,1
2026-06-03,2026-06-03 07:30:00,2026-06-03 12:30:00,AUDUSD,BUY,loss,-1.0584,15.07,11.4,1
2026-06-04,2026-06-04 07:30:00,2026-06-04 11:45:00,AUDUSD,SELL,loss,-1.0584,11.4,8.62,1
2026-06-05,2026-06-05 07:30:00,2026-06-05 12:45:00,AUDUSD,BUY,loss,-1.0584,8.62,6.52,1
2026-06-08,2026-06-08 09:30:00,2026-06-08 10:30:00,AUDUSD,SELL,loss,-1.0584,6.52,4.94,1
2026-06-09,2026-06-09 07:30:00,2026-06-09 15:15:00,AUDUSD,SELL,win,1.2403,4.94,6.34,1
2026-06-10,2026-06-10 08:00:00,2026-06-10 13:30:00,AUDUSD,SELL,loss,-1.0584,6.34,4.8,1
2026-06-11,2026-06-11 07:30:00,2026-06-11 08:45:00,AUDUSD,BUY,loss,-1.0584,4.8,3.63,1
2026-06-12,2026-06-12 07:30:00,2026-06-12 08:15:00,AUDUSD,SELL,loss,-1.0584,3.63,2.75,1
2026-06-15,2026-06-15 07:30:00,2026-06-15 14:45:00,AUDUSD,SELL,loss,-1.0584,2.75,2.08,1
2026-06-16,2026-06-16 07:45:00,2026-06-16 16:00:00,AUDUSD,BUY,timeout,1.0974,2.08,2.6,1
2026-06-17,2026-06-17 07:30:00,2026-06-17 16:00:00,AUDUSD,BUY,timeout,0.3052,2.6,2.79,1
2026-06-18,2026-06-18 07:30:00,2026-06-18 09:00:00,AUDUSD,SELL,win,1.2403,2.79,3.58,1
2026-06-19,2026-06-19 07:30:00,2026-06-19 12:45:00,AUDUSD,SELL,loss,-1.0584,3.58,2.71,1
2026-06-22,2026-06-22 07:30:00,2026-06-22 16:00:00,AUDUSD,SELL,timeout,-0.026,2.71,2.69,1
2026-06-23,2026-06-23 07:30:00,2026-06-23 11:45:00,AUDUSD,SELL,win,1.2403,2.69,3.46,1
2026-06-24,2026-06-24 07:30:00,2026-06-24 09:15:00,AUDUSD,BUY,loss,-1.0584,3.46,2.62,1
2026-06-25,2026-06-25 07:30:00,2026-06-25 15:00:00,AUDUSD,BUY,win,1.2403,2.62,3.37,1
2026-06-26,2026-06-26 07:45:00,2026-06-26 09:45:00,AUDUSD,SELL,loss,-1.0584,3.37,2.55,1
