symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
AUDUSD,30,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:30:00,2026-05-28 13:00:00,SELL,0.71199,0.71353,0.70999,0.71353,loss,-1.0584,0.0584,9.0,-154.0,0.71266,0.71199,1.1904
EURUSD,30,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:30:00,2026-05-28 12:15:00,SELL,1.16098,1.16252,1.15898,1.16252,loss,-1.0519,0.0519,8.0,-154.0,1.16174,1.16098,1.4575
GBPUSD,30,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:30:00,2026-05-28 12:30:00,SELL,1.33998,1.34152,1.33798,1.34152,loss,-1.0649,0.0649,10.0,-154.0,1.34114,1.33998,1.5875
NZDUSD,30,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:30:00,2026-05-28 12:30:00,SELL,0.58862,0.59016,0.58662,0.59016,loss,-1.0909,0.0909,14.0,-154.0,0.58921,0.58862,1.144
USDCAD,30,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:30:00,2026-05-28 13:00:00,BUY,1.38523,1.38369,1.38723,1.38369,loss,-1.0909,0.0909,14.0,-154.0,1.38523,1.3845,1.7005
USDCHF,30,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:30:00,2026-05-28 10:45:00,BUY,0.78784,0.7863,0.78984,0.78984,win,1.2143,0.0844,13.0,200.0,0.78784,0.78732,1.4797
USDJPY,30,1.2987012987012987,2026-05,2026-05-28,2026-05-28 07:30:00,2026-05-28 12:30:00,BUY,159.509,159.355,159.709,159.355,loss,-1.0649,0.0649,10.0,-15400.0,159.509,159.437,1.6689
EURGBP,30,1.2987012987012987,2026-05,2026-05-28,2026-05-28 08:30:00,2026-05-28 16:00:00,BUY,0.86651,0.86497,0.86851,0.86679,timeout,0.0974,0.0844,13.0,28.0,0.86651,0.86597,2.5541
AUDUSD,30,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:30:00,2026-05-29 12:00:00,SELL,0.71577,0.71731,0.71377,0.71731,loss,-1.0584,0.0584,9.0,-154.0,0.71641,0.71577,1.6906
EURGBP,30,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:30:00,2026-05-29 14:45:00,BUY,0.86738,0.86584,0.86938,0.86584,loss,-1.0844,0.0844,13.0,-154.0,0.86738,0.86688,2.8
EURUSD,30,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:30:00,2026-05-29 14:45:00,SELL,1.16411,1.16565,1.16211,1.16565,loss,-1.0519,0.0519,8.0,-154.0,1.1653,1.16411,3.1199
GBPUSD,30,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:30:00,2026-05-29 13:15:00,SELL,1.34222,1.34376,1.34022,1.34376,loss,-1.0649,0.0649,10.0,-154.0,1.34416,1.34222,4.2839
NZDUSD,30,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:30:00,2026-05-29 11:45:00,SELL,0.5955,0.59704,0.5935,0.59704,loss,-1.0909,0.0909,14.0,-154.0,0.59606,0.5955,1.5253
USDCAD,30,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:30:00,2026-05-29 12:30:00,BUY,1.38,1.37846,1.382,1.382,win,1.2078,0.0909,14.0,200.0,1.38,1.37928,2.1221
USDCHF,30,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:30:00,2026-05-29 11:00:00,BUY,0.78397,0.78243,0.78597,0.78243,loss,-1.0844,0.0844,13.0,-154.0,0.78397,0.78325,2.6526
USDJPY,30,1.2987012987012987,2026-05,2026-05-29,2026-05-29 07:30:00,2026-05-29 15:00:00,BUY,159.276,159.122,159.476,159.122,loss,-1.0649,0.0649,10.0,-15400.0,159.276,159.2,2.0541
AUDUSD,30,1.2987012987012987,2026-06,2026-06-01,2026-06-01 07:30:00,2026-06-01 13:00:00,SELL,0.71798,0.71952,0.71598,0.71598,win,1.2403,0.0584,9.0,200.0,0.71844,0.71798,1.3224
EURUSD,30,1.2987012987012987,2026-06,2026-06-01,2026-06-01 07:30:00,2026-06-01 13:00:00,SELL,1.16554,1.16708,1.16354,1.16354,win,1.2468,0.0519,8.0,200.0,1.16644,1.16554,2.2909
GBPUSD,30,1.2987012987012987,2026-06,2026-06-01,2026-06-01 07:30:00,2026-06-01 13:00:00,SELL,1.346,1.34754,1.344,1.344,win,1.2338,0.0649,10.0,200.0,1.34724,1.346,2.324
